Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
4ad0254b-a6c5-4ff2-94ec-8711210c0820	TCGA-B2-3923-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	4ad0254b-a6c5-4ff2-94ec-8711210c0820 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	4ad0254b-a6c5-4ff2-94ec-8711210c0820 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	4ad0254b-a6c5-4ff2-94ec-8711210c0820 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	4ad0254b-a6c5-4ff2-94ec-8711210c0820 consensus_RNA	UNCID_2279380.4ad0254b-a6c5-4ff2-94ec-8711210c0820.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_TotalRNASeqV2:3	4ad0254b-a6c5-4ff2-94ec-8711210c0820 gene_expression	unc.edu.4ad0254b-a6c5-4ff2-94ec-8711210c0820.2279653.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2279457.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2279456.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2316974.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2279093.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2279480.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
8a59f553-05f9-4f5e-bb4e-2b119e6af0e5	TCGA-B2-3924-01A-02R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 consensus_RNA	UNCID_2279079.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_TotalRNASeqV2:3	8a59f553-05f9-4f5e-bb4e-2b119e6af0e5 gene_expression	unc.edu.8a59f553-05f9-4f5e-bb4e-2b119e6af0e5.2279483.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2276290.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2276289.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2316978.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2275681.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2276304.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
59f2977c-e553-4968-a1f8-c902e1e45ef2	TCGA-B2-5633-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 consensus_RNA	UNCID_2275654.59f2977c-e553-4968-a1f8-c902e1e45ef2.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_TotalRNASeqV2:3	59f2977c-e553-4968-a1f8-c902e1e45ef2 gene_expression	unc.edu.59f2977c-e553-4968-a1f8-c902e1e45ef2.2276305.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2279600.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2279599.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2316998.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2279158.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2279610.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
bfc09e68-6bea-41d3-be16-5691731c5b69	TCGA-B2-5635-01A-01R-A277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_RNA:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 consensus_RNA	UNCID_2279132.bfc09e68-6bea-41d3-be16-5691731c5b69.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_TotalRNASeqV2:3	bfc09e68-6bea-41d3-be16-5691731c5b69 gene_expression	unc.edu.bfc09e68-6bea-41d3-be16-5691731c5b69.2279613.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_TotalRNASeqV2.Level_3.1.0.0
