Hybridization REF	TCGA-B8-4619-01A-01R-1188-07
AQP10	-1.3485
PLA2G2A	-2.1805
FOLH1	2.0775
C20orf186	-0.504
MAPKAP1	-1.658125
SPRR2D	-2.1815
UBQLN4	-1.19816666666667
RSHL1	0.57
PIAS3	-0.372375
MRPL24	-0.14625
GREB1	-5.042
FAM27E3	-0.9195
NUP62CL	0.147
NEUROG3	1.542
REEP3	0.586416666666667
MARK1	-0.43625
LMBRD1	1.2305
PRPF19	-2.786
PNMT	-1.1375
CTGLF1	-0.2885
SLC25A16	0.20775
EIF2B3	-1.7635
RPA2	-0.2715
PAK6	-0.344
CCDC26	-3.92225
SEMA3E	-2.494875
MXD4	0.8854
TNFSF10	4.5767
SMARCB1	-1.65583333333333
DTX3L	1.851
PLA2G4E	0.2435
PPAP2A	3.52425
ULK1	-0.751166666666667
TAS1R3	1.3885
SLC2A3	-2.80181818181818
ARID3A	-3.4335
GNG5	-0.52375
ACOX1	0.5519
KIF5B	-0.686
NUP153	-1.0875
MUC7	0.213
CSDE1	-0.376714285714286
CLPTM1	-1.04175
C3orf23	-0.33225
LRRC17	-1.33316666666667
TTYH3	0.38275
ATP5B	-0.946
ELF3	0.1119
CPSF3L	-1.29866666666667
ZNF665	0.603833333333333
TLR6	0.9169
GPI	-0.459375
RAD9A	-0.342875
NDST4	-3.82525
AGPAT3	0.377666666666667
MAGI3	-0.249166666666667
ADORA2A	-0.4355
CACNG7	-0.262
CAMK2D	0.772642857142857
CCHCR1	-0.97675
RPS27A	-0.142
OR10G7	0.0656666666666667
GCM2	0.1145
FAM135B	2.4606
E2F1	-1.9445
PLCB3	-1.413
OR2AE1	0.1885
COIL	-0.485166666666667
CDC25C	-3.75483333333333
RAB11FIP2	1.55025
TSC2	-0.33475
CTGLF5	0.6485
CCDC108	0.121666666666667
OR13C4	0.36225
C10orf81	-1.417
PTPRB	3.72675
ACP2	-0.92425
LAG3	3.31375
MRPL54	1.13225
LOC201175	1.2035
ITGB1BP3	-1.545
SPTAN1	-0.657333333333333
SIPA1L2	0.06475
RCAN2	4.32
CDX2	-0.6045
ECOP	-0.324
ACTR1A	-0.423
PPARG	0.563333333333333
BBS10	1.04983333333333
TMEM44	-1.541
BPIL2	-0.13225
CITED1	-2.42525
IRF6	0.59075
PRDM4	0.689333333333333
RRP9	-1.49216666666667
OR10H4	0.254
IL31RA	-1.5
GNB1L	-1.93183333333333
MYBL2	-3.41425
ZNF407	0.535166666666667
PPIG	-0.302833333333333
TTC18	3.30325
RPSA	-1.6165
MAPT	1.956875
MRE11A	0.125142857142857
C8orf37	0.167
RASGEF1C	-0.570333333333333
STBD1	0.46075
CTAG2	-1.44216666666667
MGAT5B	-2.554
ECM1	-1.49675
RLN1	0.087
PARP14	2.866
EPB41L1	1.1957
HOXA3	1.50908333333333
MAGEA9	-5.56625
RPS8	-0.825833333333333
RPS19BP1	0.245
FOXJ2	0.3255
C10orf76	0.47125
IL17RE	-0.6175
C10orf65	3.6
ZNF343	-1.23966666666667
FBXO33	-0.052
UHMK1	0.5585
LY6G6C	-1.10475
FGF19	-1.70675
C14orf128	0.0796666666666667
IFIT2	3.610125
TIGD1	-0.57825
S100G	0.6225
GUCY1B3	4.11
NR3C1	0.4774
CORO1B	-1.0165
PARP11	0.936333333333333
DNALI1	3.15733333333333
OR4N4	0.188625
MAP2K6	-0.215666666666667
FSTL4	0.18275
ANKRD47	1.925875
TMEM171	2.398
PNLIP	1.2575
YY1	0.0616666666666667
CCDC138	-2.538
AASDHPPT	-0.5849
CKS1B	-1.0413
MCM3	-1.7275
ANAPC7	-0.943666666666667
FAM110A	-0.21225
CDC37L1	1.42716666666667
THTPA	0.951
NBPF20	0.2085
WDR24	-1.158
NPTX2	3.52325
CBLB	1.19783333333333
CETN1	-0.7065
RPUSD1	-0.88175
FAF1	-0.49
CDK6	-1.3093
HMX2	0.069
CSK	-0.648833333333333
TEAD2	-1.50325
SNAP25	1.39225
TUFT1	0.9384
TMTC3	0.9085
LCK	-0.112
SGOL1	-2.62316666666667
AKTIP	0.53025
FURIN	-0.454125
SOX12	-2.51166666666667
DEFB103A	-0.27225
RAMP1	-0.2645
KIR3DX1	0.8125
GAS2L3	2.1185
PDE8A	0.6008
EDN3	-1.92525
GMIP	0.654
SF3A2	1.02875
FN3KRP	-0.347
SMAD7	0.23625
RHBDD2	-0.44975
OR11H6	-0.3905
PPP1R3B	0.7445
C9orf23	0.71875
CADPS	-1.798
GOLGA8A	-0.153875
TMEM57	0.5995
RGL3	1.0105
S100A14	-2.4015
FGFR2	1.3899375
XRCC3	-1.43575
RTN4RL2	0.1635
MGC3771	1.654
GH2	-0.259333333333333
BTBD2	-0.2235
LMO2	1.71375
RDBP	-0.085875
ACRBP	-1.18575
AMY2A	4.58825
DUOXA1	0.302
PTK7	-2.36433333333333
TWF2	-1.366
FAM80A	2.6255
TNNI2	-2.10216666666667
GLT25D1	-1.30166666666667
OCC-1	0.50525
CYC1	-0.818
RPL22	-0.0988181818181819
MORN3	-0.0978333333333333
DISP1	1.52525
PRB2	-0.303
CHUK	-0.0785
HR	-1.38075
CCDC134	-0.952875
DENND4B	-0.6965
C14orf130	-0.005375
RAB33A	-0.347
DCST2	-0.2505
TNMD	-2.43875
PEX7	0.181
FAM62A	0.022875
SRD5A2L	0.49925
IL22	0.313
RPS26	-2.38783333333333
HOXC5	0.8195
SPATA6	1.3385
FLJ38482	0.74925
ZNF234	2.204
C18orf22	0.58675
SPATA22	1.65
THOC1	-0.40825
CYP7B1	4.73175
KCNC3	0.12675
C8orf42	0.9785
ALDH1B1	-0.339
CCDC100	0.4396
ARMC4	-3.2535
FAM18B2	-0.15175
SLC44A1	-0.391875
FBXO17	2.05716666666667
C6orf107	-0.64175
C19orf29	-0.9605
ZC3HAV1L	1.21475
PARP6	0.339
SULT2A1	-6.00728571428571
C1orf159	-1.10975
TMC1	0.742
CHST14	-0.354375
GAMT	0.0313333333333333
SMCP	-0.329
TSPAN33	1.12191666666667
MIDN	1.8635
NOX4	2.7295
RNASEN	-0.5768
TBX1	-2.615
SALL2	-2.0875
C10orf35	1.353
CYP2E1	-0.164875
LRFN2	-1.02283333333333
ACO1	-0.4805
IQCG	0.2497
MEGF9	1.2255
TM7SF4	0.388
PLEKHA1	3.35586666666667
STK33	-2.46925
C1orf210	2.5565
SNUPN	-0.1272
KIAA0406	-1.7785
C20orf29	0.30925
TMEM55B	-0.25325
OSTM1	-0.442875
CLCN7	-0.645
OTP	-0.18775
FLJ23049	0.1645
HEATR4	0.178
MAP3K10	1.3875
PCDHGA9	0.633
AMDHD2	0.26125
LCTL	-2.475
PDCD2L	-1.155
CABLES2	-1.38075
SLC5A9	0.437
CLCA2	-3.66
MGC16025	-0.5235
STRAP	-0.962666666666667
C20orf196	0.0235
RRBP1	0.447
NAT13	-1.00075
MAT2B	0.91425
CSNK1D	-0.223
KIR3DL1	0.9785
PRKAG3	0.0685
ZNF599	0.671
PRM3	0.335
PER2	2.648
ASPHD1	-0.403
PRMT6	-0.2
KCNE1L	-0.712571428571429
FAM118A	-1.20266666666667
TAF4	-0.66175
NDUFB6	0.09225
TRIM9	0.81475
PMFBP1	-0.68125
KY	1.8555
DKFZp762E1312	-3.37327272727273
CSMD1	-0.8375
TBP	-0.311166666666667
OR1Q1	0.3795
RETNLB	0.0335
HPGD	-0.809571428571428
DNAJC12	-3.025
FKBP1B	-2.2525
ANKRD24	0.861166666666667
CXXC5	0.706166666666666
IL3	0.4025
DRAM	2.6025
PTCH1	-0.66275
TP53BP1	-0.95075
SLC17A7	-0.161571428571429
COL25A1	-0.2457
AMACR	2.15033333333333
RHCG	-1.53575
VPS13A	1.46491666666667
FAM55D	-0.519
PRPF38B	0.376083333333333
OSBPL6	-2.47125
PFDN5	1.2417
CMTM6	0.102375
KCNK12	-2.895
RP2	0.14625
C16orf52	-0.9945
PICK1	-1.098
IFNE1	-0.540166666666667
SEMA4B	-0.8845
TYRO3	-3.47975
OR12D2	-0.716
CSNK1A1	0.5995
FANCF	0.426
LONP2	-0.356125
TBL1Y	1.11325
LDOC1L	0.02275
CCNC	-0.7445
C3orf60	-0.5255
CHKA	-0.80275
UBAP1	-0.202
MAP3K1	0.793
ANKRD9	-1.60225
FAM92A1	-1.20733333333333
GAB2	0.508125
AZU1	-0.87325
DIS3	-0.313166666666667
C21orf109	-1.321
IQCB1	0.1585
SPATS2	-0.9355
EFCAB3	1.7275
PRB3	-0.354875
FUZ	-0.526666666666667
ZNF813	-0.013625
BMPER	-1.44066666666667
HEG1	0.346
ALS2CR11	-2.277
SURF2	-0.2895
PSMC1	0.0858333333333333
OR2D2	0.524
SLC7A8	-1.59233333333333
C4orf40	0.4495
SPATA7	0.85975
MAZ	0.1775
PIN4	0.63925
PDE1A	-0.317
TAF6L	-0.391166666666667
OR2T34	0.292
KIAA0284	0.21975
ACADS	0.940090909090909
MKRN2	-1.867
C18orf56	0.0345
MS4A6E	0.289
GALNT4	0.6073
C22orf31	0.6725
FLJ36070	0.243
PSME4	-1.609
TFG	-0.1907
EPHX2	2.54
ANXA5	0.59575
KRTAP1-1	-0.338888888888889
BATF	1.2455
KARS	-1.246
MSTP9	5.0245
GPR26	0.299428571428571
CCDC72	-0.91525
TEF	0.5095
FOXK1	-0.7373
PRLHR	0.727
EMX1	4.36025
C11orf30	-0.329875
ICK	-0.1305
THSD7B	0.6495
C21orf100	0.4235
DUOX1	0.274
EFCAB4B	-1.38425
UBE2G2	-0.593333333333333
C3orf54	1.31275
PARP1	-2.05025
FAM60A	-1.13625
C6orf146	-0.03775
OR9K2	0.275
DDX55	-1.1265
RPS15	-0.433
ZNF618	1.4923125
DKFZp686D0972	-0.08125
SSPO	-0.6065
SHFM3P1	-0.404
CPA6	2.0165
JAG2	-0.1135
DEFA3	1.623
PPBPL2	-0.488833333333333
CD34	4.793
SLCO4A1	0.02975
AFG3L1	-0.116833333333333
SHD	-1.29375
RP13-122B23.3	-1.89716666666667
PRKCSH	-1.40166666666667
DPH5	-0.8105
HLA-F	3.549
TBC1D4	-0.27875
RIG	0.130166666666667
GLUD1	0.513666666666667
HNRPCL1	-0.714875
HBXIP	0.58375
RNF207	0.4625
APIP	-0.18375
PLA2G3	-3.305
CCDC84	0.97075
MYLIP	0.0221538461538462
PHIP	-0.31425
AARS2	-0.221
DHX32	-0.33825
SCAPER	1.03866666666667
MEN1	-1.025125
NIP7	-0.70825
FLJ25404	0.7265
FASTKD3	0.10625
TMEM158	-3.07708333333333
RARA	1.6525
BDH1	-2.8945
ANKRD16	-0.96925
CARM1	-0.5245
SS18	-0.349833333333333
IKZF2	0.601166666666667
MYD88	-0.0948750000000001
PML	1.0868
TAF1A	-1.7185
CBFB	-0.3845
HIST1H3H	-0.7915
C7orf29	-0.36475
COMMD4	-0.883333333333333
DPP3	-2.00475
DAB2	3.412875
LOC388882	-0.3095
YPEL4	0.529375
AGBL3	1.04225
LRP6	0.2734
SERPINH1	-1.1465
TLE1	-0.58325
CD244	2.50133333333333
ZDHHC15	0.97025
MGLL	1.1889
PLDN	0.168166666666667
LOC654346	1.2025
FAP	-1.697
GPR37	0.289
SCARA5	-2.5638
EBF4	-0.0494545454545455
LSM6	0.12025
MLLT1	-0.394625
SLC5A12	4.154
A2BP1	-1.0174
COPS5	-0.3545
TPM4	-1.83657142857143
TNFSF4	0.706666666666667
ACADSB	0.31
HERPUD1	1.839
BCL2L11	-0.968277777777778
CEP78	-1.21625
CDCA3	-2.637125
WBSCR19	1.2735
MYO1A	-2.229
PPEF1	1.283
LOC440348	-0.10475
CPEB2	2.025375
BPTF	-0.201416666666667
RPL21	0.22875
GSX2	0.3225
ADPRH	2.226
C17orf68	0.154666666666667
KCNS1	-1.30016666666667
MLLT6	0.4693
PIWIL4	1.1355
RNF26	-1.09925
RAP1B	1.528125
ADAMTS1	-0.5005
ZNF571	1.2755
P2RY6	0.14525
TRIM21	1.921
CADM3	-0.164
NLRC5	2.08566666666667
ADRA2B	1.94266666666667
LOC90835	-0.564
PCF11	-0.238
LOC400451	-0.77
GLTSCR1	0.9067
C17orf88	-0.2535
CDH16	4.88775
FGF7	1.08385714285714
PCSK4	0.7645
NPC1L1	-1.703
TAT	0.169625
TBCA	-0.0765
MGC33407	0.8855
GPR115	-2.661
CYGB	0.748
FNBP4	-0.325833333333333
C12orf43	-0.501
CBL	-0.1102
CLECL1	2.54625
PPAPDC1A	-3.29775
WDR25	-0.1135
SGCA	1.905
C22orf29	-1.38166666666667
YIPF1	0.37475
GALK2	0.14675
RAB3B	-4.58775
LOC440087	-1.10675
UCP1	-0.6365
REEP5	1.60975
FADD	-1.0937
FOXA1	-7.717
CACNA1A	0.0343333333333333
ABI1	0.139666666666667
GRIN2D	1.3725
SLC1A4	-1.28183333333333
LOC401127	-1.3335
HINT2	0.63525
PLD4	1.58766666666667
ZNF286A	-1.24925
ENY2	-0.6725
IL1F6	0.3455
PXDNL	4.00825
C20orf79	-0.907
TNFSF13B	4.18483333333333
DENND3	1.88875
JARID1D	-3.84
HIST1H2AK	-0.560625
LOC93349	0.7735
SSH1	-0.3963
ENSA	-0.902
LOC219854	0.322166666666667
CKAP2	-1.9939
DKFZP564J102	3.97016666666667
MGC87315	0.176666666666667
HNRPAB	-1.98025
AMH	-1.818
ZNF526	-0.5835
BRUNOL5	-0.7832
CACNG3	0.088
TRPM1	-2.665
PPP2R1A	0.12575
COL2A1	-2.419
DDN	-0.343166666666667
FLJ25770	0.4165
HK2	-1.19757142857143
ELOVL6	-1.716
MDK	-1.607
EPHX1	-0.40225
RASSF2	1.13625
DKFZP434B0335	-0.11925
DLX3	-0.762125
PRTN3	-1.57475
AVPR1A	1.007
C21orf125	-2.8765
TNFAIP8	0.7415
GNB2L1	-0.87525
CALCRL	4.26075
SCGB2A2	-0.6335
UBXD7	-0.73025
ZNF674	-0.3405
TMEM35	-0.998875
BRSK2	-1.19625
HECTD3	-0.4445
TMEM188	0.167833333333333
LGALS9	2.030875
SCARB2	0.403833333333333
USP34	-0.419833333333333
C17orf28	-0.76825
ZDHHC23	-0.5395
AQP12B	0.15
SLC16A3	0.456125
APLP2	-0.4045
ITIH2	-5.5425
MICAL3	1.262375
TNNI3K	1.2109
HDAC2	-0.948625
PRR7	0.2598
THBS2	-4.8875
LOC751071	-1.205
CA2	3.51183333333333
RANBP17	-2.534
RLN3	-0.21925
CRYZ	2.82583333333333
GBAS	-0.8695
TAS1R1	-1.165
MPZL3	-0.8075
PCDH8	-2.8115
HSP90B1	0.33325
KCNK15	-1.0625
TNIP2	-1.3145
GPR146	0.00849999999999999
NOL6	-1.076875
SPC25	-4.03366666666667
STEAP2	1.78221428571429
VAMP3	-0.0691666666666667
TCIRG1	0.29725
ZP4	-1.67483333333333
PARL	-0.16775
TRIM39	0.0401666666666666
KIAA1305	1.117
CRNN	0.455166666666667
GRN	-0.0125
HSH2D	-1.38125
SCAMP1	0.0645625
KIAA1913	3.066
PTS	-0.251
BANP	-0.640071428571429
PRKACG	0.33525
ADCY6	-0.411666666666667
C16orf46	0.813
CYP51A1	-0.54
DDC	5.357
ANPEP	2.00533333333333
PROM1	-3.21633333333333
SIGLEC10	3.2285
COPG	0.119
FAM26E	1.302125
TRIP4	0.8515
SNX3	0.185833333333333
C1orf175	2.06016666666667
PPY2	0.4105
C14orf152	0.38475
FTSJ1	-2.11166666666667
DST	-0.510315789473684
LOC554235	0.27475
GLRX5	-0.43825
C20orf12	1.3883
CAB39	-0.0206666666666667
MSH2	-1.54916666666667
PIP4K2C	0.614125
CYLD	1.77325
WTAP	0.69575
MGAT4A	1.35755555555556
TSC22D4	-0.8769
CHRM2	0.1055
PPYR1	-0.0698333333333333
CCNH	-0.1355
RRM1	-1.249
ECAT8	-4.724
LOC400120	-0.46325
GABRA4	-0.896875
C14orf4	0.925166666666667
C1orf59	-1.26525
CTDSPL	0.351
NHEDC2	-1.961
PDE11A	-0.459733333333333
KLHL29	0.75675
CD5	0.2578
TSPAN9	2.1175
WDR67	-0.9585
THUMPD1	0.8893
C18orf17	-1.961
CLYBL	2.10666666666667
FLJ13231	0.069
CMBL	1.49225
LECT2	-1.931
NKAPL	3.88183333333333
LOC654780	0.4655
OR4C6	0.246
RAB30	-1.62766666666667
TSSK4	-0.3905
TMEM163	0.72
OSBPL11	0.823583333333333
GNB5	-1.07783333333333
CCL21	0.43725
C1orf121	-0.487333333333333
FMO2	4.08916666666667
RPTN	0.325
MSTN	1.489
VCL	-0.189285714285714
FYTTD1	0.10775
C11orf1	0.251
CCDC88C	0.334375
HFE	-0.0136111111111111
MOGAT1	2.0915
FAM125B	-0.257833333333333
IRGQ	0.2845
RAVER2	0.85525
AKAP5	-1.652
SSSCA1	-0.32875
C11orf63	-0.199875
ACTG2	-0.8538
PORCN	-1.4425
DTL	-3.06545454545455
TMEM151	0.50175
FAM122C	0.38025
RSAD2	3.3774
BAT4	-0.284
KRTDAP	-2.30366666666667
MYH8	-0.16025
CRTC3	0.1225
LRRFIP2	0.1013
INTS4	-0.71
TTN	1.18883333333333
SLC26A5	0.559
PLLP	0.335
RGS6	-0.873
SRGAP3	0.1085
ZNF525	-0.107
NBR2	-1.11466666666667
C13orf1	0.9614
ZNF137	-0.0705
CEP27	-1.1325
BEST2	0.1715
RNF121	-0.11075
DMRTC2	0.271
C8orf76	-0.5345
BCCIP	-0.481
MEST	-4.84025
HTRA2	-0.711
ANGPTL2	0.11625
ILKAP	0.166833333333333
ERAS	1.192
HBS1L	-0.52825
CPA5	0.406
TMEM30A	-0.291
CD300LF	2.99033333333333
WISP3	-0.307
CRK	0.799714285714286
PDS5A	-0.7481
BRPF3	0.253166666666667
NEDD9	2.24725
SMPDL3B	-3.5695
PSG6	-2.104
PSMD13	-0.879
ETV5	-0.78125
OR51A4	0.255
BTBD7	1.41041666666667
GSTO1	0.1735
hCG_16001	-0.2245
MAD2L1BP	0.300333333333333
COX6A2	1.772
SCNN1A	-2.5185
LSM1	-0.692333333333333
UGT2B11	3.3115
IDUA	0.982
PPP2R3C	0.0958333333333334
COX11	-0.297666666666667
PDZK1	4.033
ZNF443	0.297833333333333
MGC21874	0.336
ZNF323	1.1592
KRTAP10-10	0.58
CXCL6	-0.377
SLC34A2	0.340888888888889
LOC284402	-0.118
NPTN	0.83225
UPP1	-0.444416666666667
SLC6A9	-0.9665
OR7G3	-0.07825
CISD1	0.916666666666667
ZNF545	-0.6545
SYT14	-0.889
NT5C3L	0.043
ZNHIT3	-0.174
SNRPD3	-0.1935
KIAA0701	0.45725
UNC93B1	-0.359833333333333
GMNN	-1.84075
SPCS2	0.367
LOC388524	-1.337
NAPRT1	0.59525
PNLIPRP1	0.164
OR6V1	0.8535
PRKAB1	0.25225
EYA4	0.5175
KIF20A	-3.62375
ALG10	-0.59825
ITPKC	0.674833333333333
LMX1B	-0.522
RPUSD4	-0.306
C7orf34	-0.206
DLGAP2	0.505
PFN1	-0.5489
MICALL2	-0.1775
ZNF654	-0.024
SS18L1	-0.972625
SLC16A8	0.63875
MKI67IP	-0.0238333333333333
ITGB3	0.13175
TCEA3	3.59358333333333
CEP152	-1.51875
CLIP1	0.609375
ZNF75	0.7894375
ATP5C1	-0.342333333333333
NUDT5	-0.920666666666667
PSCDBP	2.54175
UBP1	-0.72275
RBM27	-0.57425
C13orf15	4.575375
ZNF282	-1.139
ZNF222	0.5905
COL10A1	-0.23725
PRDM15	-1.09575
TTTY5	-1.009
FAM9C	0.0245833333333334
C20orf67	-0.5325
GNG13	-0.4815
F12	0.83025
C1orf41	-0.7635
CPXCR1	-0.297
GSK3A	-0.12575
SUPT6H	-0.714666666666667
PI16	-1.576
ELL2	0.281333333333333
C9orf167	-0.398166666666667
PVRL3	1.3514
FLJ38596	-0.60025
ADAM20	0.4075
GPR89A	0.585
GPR87	-4.943
ZNF30	-0.279
SMR3B	0.201333333333333
ZNF770	0.252375
TRPC4AP	-0.792666666666667
DKFZP686E2158	0.119666666666667
C2orf28	-0.0193333333333333
FREM1	-2.14966666666667
LAMA4	-0.0103333333333333
ADPRHL2	0.31525
EIF4G2	-0.0103333333333333
GUCA1A	-0.5785
CTNNA2	-2.671625
NUDT15	-0.9185
CEPT1	0.531333333333333
ZNFX1	0.8639
CCDC92	0.99725
TDRD1	-1.6765
KCNK5	0.648333333333333
ETNK1	-0.627916666666667
LTA	0.2945
TTPA	-1.226
B3GALNT2	-0.989875
SC65	-1.798
PEX5L	-1.619375
EPS15L1	-1.0355
MGEA5	1.410125
HIST1H3A	-0.38925
ING1	-0.372125
BCAT1	-3.46625
ORC6L	-3.75054545454545
KLK11	-5.507
C19orf28	-0.91075
DNER	-4.2375
MED22	-1.46257142857143
ETV6	0.578333333333333
CHAC2	-1.9935
CD300E	0.2735
CEBPB	-0.0228333333333333
ZNF398	-0.16425
LRCH3	0.444
HMGA1	-2.68883333333333
CAPN7	-0.848333333333333
MGC5566	-2.15275
CCL3	3.875
NANOS1	-1.68728571428571
ZFYVE19	-0.27125
APITD1	0.238666666666667
PARD3	0.8395
IRAK4	0.125666666666667
SERPINI2	-0.0625
CEP170L	-1.09325
TTC9	0.0117499999999999
MYOM3	1.6335
MLPH	-3.96825
LOC222699	-0.7635
NRG1	0.0290833333333333
TBC1D9	-0.108818181818182
TTK	-4.2995
ZNF557	0.668
DDX41	-1.32083333333333
FANK1	0.867
UBE2D2	-0.170875
PSMB10	1.989625
MYH7B	0.733
GABARAPL2	0.216875
MARVELD2	0.265833333333333
DGCR2	0.657
UNC45A	-0.860166666666667
C6orf72	-0.016
ZNF683	4.49325
GIT2	1.408625
CASK	-0.122333333333333
C14orf161	0.420333333333333
LRRC44	-1.151
TIFA	-0.042375
UTP11L	-2.04875
C6orf65	-2.40025
FDPS	-1.304
DUSP9	-2.156
SLC17A8	1.053
OR51G1	0.162166666666667
NANS	-1.89375
OLFML1	1.5005
ATP10B	-1.75675
NPAS3	-0.35375
PRKCA	-1.0563
GGA2	0.1345625
LCE4A	-0.2635
SPANXN3	-1.41933333333333
CCDC115	0.70075
SDCCAG3	-0.6945
GLIPR1L1	-0.3405
TTC1	0.351
C17orf76	0.47375
MAD2L2	-2.04325
HIPK1	0.216
LRRC3B	1.18866666666667
CLN3	-0.744363636363636
C17orf47	0.1355
FMN2	-3.97625
TUBB1	-1.0845
WAPAL	0.067
C3orf21	-1.34375
SCN5A	-0.8448
SMYD1	-0.320666666666667
BEX5	1.85275
ZNF192	-0.7135
SEC22A	0.154166666666667
GRIA2	0.451071428571429
KIAA0825	-1.673
NUSAP1	-2.06890909090909
LANCL1	-0.464625
C15orf40	-0.2623
ZNF645	0.145285714285714
GPR61	0.11925
NLRP14	1.0445
SNX21	-0.4465
C1QTNF8	-0.1355
C17orf46	0.773
IFNA8	-0.666
SPRR1B	-2.9805
FLRT1	-0.89125
SNX17	-0.408666666666667
ASB2	1.30316666666667
HBG1	-4.954
RPRML	-2.25075
JOSD2	-0.2705
PLSCR3	0.662
SPOCD1	-1.8955
RAB39	-0.1415
GHRH	-0.265166666666667
ITIH5L	0.01325
C17orf37	0.3015
SMCR8	0.65925
DPY19L2P3	1.05733333333333
IL11RA	0.5565
GDF3	-3.90933333333333
RPS6KB1	-0.99
DNAJC19	0.1382
TOP1	-0.38225
CRCT1	-0.065125
MPST	0.794125
DPM2	-0.531625
FAM38B	0.564666666666667
SLC18A1	-1.68616666666667
FARP1	0.3445
PAX7	0.0595
TUBD1	-1.3595
GNL3	-1.432875
BTG2	0.107333333333333
NDUFS6	-0.75075
C1orf79	-0.474
ERAL1	-1.79575
ECHS1	1.21375
VPS4A	0.252833333333333
CYP11A1	-2.08525
ABCC6	1.08128571428571
PBX4	-0.033
MOSC1	0.0835
NCF4	0.5585
HYMAI	-0.259
NAGPA	-0.5215
OTOP2	0.248
ACOT12	0.1
MTHFD2L	0.062625
LOC441376	-1.7615
C19orf34	-0.3485
RAB1B	1.37425
ALDOAP2	-0.6455
NTRK1	-2.36233333333333
ARTS-1	0.6692
SLC6A11	-2.322
NAP1L2	-1.534
CNGB1	-0.0853333333333334
EPB41L4B	-3.36718181818182
FAM134B	4.497625
HS3ST3A1	-2.9195
CPXM2	3.1675
SIRPB2	0.817
CHORDC1	-0.937166666666667
TRIB3	-3.715
SLC2A5	2.4005
C2orf49	-0.208666666666667
DDX5	1.0335
OR5L1	1.133
ANAPC4	0.8375
ZSWIM1	0.164875
LOC93622	-1.028
KCNK3	2.389
RP11-35N6.1	-2.10075
ZFP161	0.376666666666667
AQP9	2.87575
SLC15A2	-0.205
MREG	-1.55083333333333
OR9I1	0.393
PDLIM2	-0.9185
ADAM7	0.1345
GSTCD	-1.0695
WDR21A	-0.34525
SLC12A8	-1.261
TMEM174	3.48375
IGSF3	-0.766916666666667
LRRN1	-4.7485
LOC402117	-1.06766666666667
SRPK1	-1.55033333333333
LY6K	-2.542
NFIA	2.9915
PTCD3	-0.19975
LEP	-0.6086
PCDH21	0.290666666666667
MAPKAPK2	0.0837857142857143
NMNAT1	-0.185
LHFPL2	0.362
C9orf43	-0.0835
DIP2A	-0.905666666666667
ACTR8	-0.73625
CCDC34	-1.519
PTPN22	0.500125
ITGA3	0.07075
FAM129C	-0.31775
RABGGTA	-0.784
UNC45B	1.885
KIAA1033	0.7145
ZNF510	-0.787833333333333
CYP2D6	-0.304833333333333
SLC26A10	-1.579
STX8	0.119
LUZP1	0.3805
WDR89	-0.343333333333333
EIF4G3	-0.3304
C5AR1	1.52725
ZNF623	-1.0455
A2M	2.3505
TGM7	0.2445
GRPEL1	-0.245
LMNB2	-2.165
ROCK2	-0.074
SNX16	-0.76475
CCDC66	-0.5585
ANXA3	-2.36225
KIAA1609	-0.750875
EED	-0.593
RNF32	0.7845
HES1	0.0289
CLC	0.972166666666667
ISL1	-1.54316666666667
KIAA0528	0.45025
MANEA	0.151
C1orf61	-1.9625
hCG_2001000	0.20625
RAPGEF6	0.168
KIAA0020	-0.3335
NEIL1	0.504
C16orf45	-1.292
RBM10	-1.001
C10orf125	1.581625
MRS2L	-0.5745
DNAH17	-1.82375
C19orf10	-1.03275
C1orf160	0.6905
SLFN12	2.22125
EXOC3	0.189166666666667
HIST3H3	-0.40025
NCOR2	0.490166666666667
TNFRSF9	3.68625
MFSD8	0.14025
ALX1	-4.40716666666667
NOL1	-1.77075
PODN	-1.05675
TIAL1	-0.7695
HIST1H1E	0.48125
NPY6R	1.03875
TM4SF4	1.91625
CORO2A	-2.07375
ETNK2	1.2885
APOE	1.0463
ANGPT4	-0.692
HDGF2	-1.2825
G30	0.474
ST8SIA4	1.421
F2RL1	1.871125
FAM19A4	-4.2315
CCAR1	-0.704
B3GNT7	-0.33175
OPHN1	0.0838999999999999
DSCR6	-2.012
C21orf13	1.18516666666667
GAS2L1	0.506
RFX3	0.478
COPS4	0.059875
BCHE	-6.329
BCL2	2.845375
HBZ	-3.16933333333333
ARL13B	1.165375
MAPBPIP	0.23325
MYO15B	2.01475
SPZ1	0.00700000000000001
KIAA1324	-3.03433333333333
PLCL2	1.268875
C4orf29	-0.357
WDFY2	-0.724375
ZNF284	-2.002
NAALADL1	0.0325
DUSP5	-0.465666666666667
PXDN	-1.16575
SLMO1	-1.2495
TNXB	0.2575
BIRC7	0.27175
A4GALT	2.00883333333333
TIMM22	-0.149
FAM110C	2.913
TOMM34	-1.183375
ABHD9	0.7245
ADAM32	-0.244
CRHBP	0.51975
AQP2	0.4865
LOC130355	0.40775
ZNF187	0.762
ZNF816A	0.5735
F7	-0.69975
CNOT1	-0.8704
SLC13A4	-2.373
ZBTB11	0.03675
B3GALT5	-0.484
EXOC2	-0.140833333333333
IRS1	-0.9484
TMEM1	0.573166666666667
MRPL34	0.0171666666666667
SAMM50	-0.472
CDC42EP3	0.650375
HSF2	-2.0006
