Hybridization REF	TCGA-CJ-4641-01A-01R-1188-07
IRF6	1.47025
PRDM4	0.261666666666667
RRP9	-1.442
OR10H4	0.713
IL31RA	-0.82875
GNB1L	-1.60716666666667
MYBL2	-2.854375
ZNF407	0.372166666666667
PPIG	0.191833333333333
TTC18	2.616
RPSA	-1.0715
MAPT	0.883125
MRE11A	-0.316857142857143
C8orf37	-0.592
RASGEF1C	0.0845
STBD1	0.814
CTAG2	-0.592166666666667
MGAT5B	-2.55166666666667
ECM1	0.027125
RLN1	-0.2695
PARP14	2.43125
EPB41L1	1.7951
HOXA3	1.16
MAGEA9	-5.37575
RPS8	-0.379
RPS19BP1	0.208
FOXJ2	-0.198875
C10orf76	0.576
IL17RE	-0.7385
C10orf65	2.55425
ZNF343	-0.710666666666667
FBXO33	-0.51625
UHMK1	0.2897
LY6G6C	-1.1795
FGF19	-2.30875
C14orf128	-0.945333333333333
IFIT2	3.952
TIGD1	-0.0685
S100G	0.77
GUCY1B3	4.4695
NR3C1	0.9538
CORO1B	0.3125
PARP11	0.313833333333333
DNALI1	3.52
OR4N4	-0.048625
MAP2K6	-1.266
FSTL4	0.161
ANKRD47	1.61625
TMEM171	2.443
PNLIP	-0.079
YY1	-0.281
CCDC138	-2.27433333333333
AASDHPPT	-0.00949999999999998
CKS1B	-1.3341
MCM3	-1.57783333333333
ANAPC7	-0.9645
FAM110A	-0.066
CDC37L1	0.776833333333333
THTPA	0.58125
NBPF20	-0.2585
WDR24	-0.3095
NPTX2	2.671
CBLB	1.01866666666667
CETN1	0.733166666666667
RPUSD1	-0.5475
FAF1	-0.64975
CDK6	-1.2335
HMX2	0.5455
CSK	0.487166666666667
TEAD2	-1.0425
SNAP25	-1.35025
TUFT1	-0.074
TMTC3	0.971333333333333
LCK	0.883
SGOL1	-2.46
AKTIP	0.95825
FURIN	0.66175
SOX12	-1.43616666666667
DEFB103A	0.33375
RAMP1	0.14125
KIR3DX1	0.578
GAS2L3	2.2915
PDE8A	0.2592
EDN3	0.55825
GMIP	1.76625
SF3A2	1.56825
FN3KRP	-0.04725
SMAD7	0.76275
RHBDD2	0.24275
OR11H6	0.6345
PPP1R3B	0.9431
C9orf23	0.16975
CADPS	-2.5625
GOLGA8A	-0.72475
TMEM57	0.269333333333333
RGL3	0.7305
S100A14	-2.27375
FGFR2	0.6873125
XRCC3	-1.31425
RTN4RL2	0.78825
MGC3771	0.4035
GH2	0.578
BTBD2	0.2345
LMO2	1.013
RDBP	-0.424125
ACRBP	-1.299
AMY2A	3.69075
DUOXA1	1.853
PTK7	-1.3725
TWF2	-0.163333333333333
FAM80A	1.23875
TNNI2	-2.48933333333333
GLT25D1	-0.330666666666667
OCC-1	1.07075
CYC1	-0.529333333333333
RPL22	-0.336
MORN3	0.674833333333333
DISP1	2.4975
PRB2	0.5135
CHUK	-0.4835
HR	-0.3
CCDC134	-0.59125
DENND4B	-0.463
C14orf130	-0.579375
RAB33A	0.1195
DCST2	0.2215
TNMD	2.039
PEX7	-0.15575
FAM62A	0.1975
SRD5A2L	-0.27975
IL22	0.683
RPS26	-1.4995
HOXC5	-0.09
SPATA6	0.15775
FLJ38482	1.13475
ZNF234	2.2035
C18orf22	0.4385
SPATA22	0.3175
THOC1	-1.448
CYP7B1	2.6535
KCNC3	0.24825
C8orf42	0.419
ALDH1B1	0.452
CCDC100	-0.1229
ARMC4	-2.631
FAM18B2	-0.145
SLC44A1	-0.07225
FBXO17	2.09883333333333
C6orf107	-0.5385
C19orf29	-0.54275
ZC3HAV1L	0.461
PARP6	-0.2471
SULT2A1	-4.43233333333333
C1orf159	-0.94525
TMC1	0.41075
CHST14	0.193375
GAMT	0.209
SMCP	0.863333333333333
TSPAN33	2.45691666666667
MIDN	-0.174375
NOX4	6.466
RNASEN	-1.2048
TBX1	-2.49666666666667
SALL2	-2.21775
C10orf35	1.09275
CYP2E1	-0.597
LRFN2	-0.9015
ACO1	0.254666666666667
IQCG	0.3761
MEGF9	0.17575
TM7SF4	2.215
PLEKHA1	2.76266666666667
STK33	0.71125
C1orf210	1.818
SNUPN	0.1976
KIAA0406	-1.39
C20orf29	0.43275
TMEM55B	-0.42475
OSTM1	-0.0511875
CLCN7	-0.086
OTP	-0.48725
FLJ23049	1.3425
HEATR4	-0.55
MAP3K10	1.25766666666667
PCDHGA9	0.2515
AMDHD2	-0.033
LCTL	-2.2805
PDCD2L	-1.72725
CABLES2	-1.5565
SLC5A9	1.59125
CLCA2	-3.08583333333333
MGC16025	-0.27
STRAP	-1.11233333333333
C20orf196	-0.551
RRBP1	0.748166666666667
NAT13	-0.88325
MAT2B	1.0625
CSNK1D	-0.6435
KIR3DL1	1.40125
PRKAG3	-1.065
ZNF599	0.565
PRM3	1.4725
PER2	1.29933333333333
ASPHD1	-0.549
PRMT6	-1.362
KCNE1L	0.0813571428571429
FAM118A	-1.68866666666667
TAF4	-0.916
NDUFB6	0.70375
TRIM9	0.08825
PMFBP1	-0.128
KY	0.0345
DKFZp762E1312	-3.20381818181818
CSMD1	-0.2095
TBP	-0.368166666666667
OR1Q1	0.6172
RETNLB	0.05475
HPGD	0.0268571428571429
DNAJC12	-1.98333333333333
FKBP1B	-1.5605
ANKRD24	-0.154166666666667
CXXC5	1.15766666666667
IL3	-0.00687500000000001
DRAM	3.0091
PTCH1	-0.652625
TP53BP1	-0.72275
SLC17A7	0.462875
COL25A1	-0.966444444444444
AMACR	3.25783333333333
RHCG	-0.1515
VPS13A	1.15858333333333
FAM55D	1.7095
PRPF38B	-0.328083333333333
OSBPL6	-1.74525
PFDN5	0.8268
CMTM6	0.351625
KCNK12	-1.6965
RP2	0.454
C16orf52	-1.5025
PICK1	0.2835
IFNE1	-0.831666666666667
SEMA4B	0.63875
TYRO3	-2.564
OR12D2	-0.049
CSNK1A1	0.2087
FANCF	0.60375
LONP2	-0.22625
TBL1Y	-0.235
LDOC1L	-0.09275
CCNC	-0.1295
C3orf60	-0.029
CHKA	-2.7085
UBAP1	0.8275
MAP3K1	0.601
ANKRD9	-1.5005
FAM92A1	0.0183333333333333
GAB2	0.256375
AZU1	-0.06075
DIS3	-0.193583333333333
C21orf109	-1.58775
IQCB1	-0.78875
SPATS2	-1.62466666666667
EFCAB3	1.03725
PRB3	0.264375
FUZ	0.382833333333333
ZNF813	-0.107375
BMPER	-1.7355
HEG1	0.028875
ALS2CR11	-1.42625
SURF2	-0.7465
PSMC1	-0.466666666666667
OR2D2	0.013
SLC7A8	-0.138833333333333
C4orf40	0.288
SPATA7	0.334
MAZ	0.00674999999999998
PIN4	-0.083
PDE1A	0.279375
TAF6L	-0.152666666666667
OR2T34	0.6885
KIAA0284	-0.631
ACADS	1.874
MKRN2	-1.964
C18orf56	0.118
MS4A6E	0.0216666666666667
GALNT4	0.4051
C22orf31	0.6055
FLJ36070	0.781
PSME4	-0.49125
TFG	-0.068
EPHX2	3.019625
ANXA5	0.203
KRTAP1-1	0.207
BATF	2.11475
KARS	-1.27225
MSTP9	0.4615
GPR26	-0.204
CCDC72	0.04425
TEF	1.373
FOXK1	-0.4024
PRLHR	1.1705
EMX1	3.9675
C11orf30	-0.462875
ICK	-0.095625
THSD7B	0.78475
C21orf100	-1.472
DUOX1	0.7395
EFCAB4B	-0.9115
UBE2G2	-0.454166666666667
C3orf54	0.70125
PARP1	-1.68975
FAM60A	-0.869916666666667
C6orf146	-0.48975
OR9K2	0.899
DDX55	-1.7475
RPS15	0.0398333333333333
ZNF618	0.562
DKFZp686D0972	0.671
SSPO	-1.225
SHFM3P1	0.241333333333333
CPA6	0.00850000000000001
JAG2	0.421
DEFA3	2.5745
PPBPL2	-0.373666666666667
CD34	4.966875
SLCO4A1	-1.6095
AFG3L1	-1.76166666666667
SHD	-0.96475
RP13-122B23.3	-0.911833333333333
PRKCSH	-0.297166666666667
DPH5	-0.893333333333333
HLA-F	3.643625
TBC1D4	-0.161
RIG	0.2025
GLUD1	0.669666666666667
HNRPCL1	-0.00449999999999999
HBXIP	0.9765
RNF207	-0.29
APIP	-0.56175
PLA2G3	-3.05466666666667
CCDC84	-0.84075
MYLIP	0.227692307692308
PHIP	-0.23375
AARS2	-0.195
DHX32	0.14125
SCAPER	-0.2995
MEN1	-0.268
NIP7	-0.937
FLJ25404	0.773
FASTKD3	0.053
TMEM158	-2.54591666666667
RARA	0.8665
BDH1	-0.6355
ANKRD16	0.21775
CARM1	0.3645
SS18	-0.054
IKZF2	0.334916666666667
MYD88	0.59625
PML	1.1645
TAF1A	-1.88225
CBFB	-0.9385
HIST1H3H	-2.333
C7orf29	-0.2965
COMMD4	-0.781
DPP3	-0.664
DAB2	2.924875
LOC388882	-1.062
YPEL4	0.2905
AGBL3	1.5295
LRP6	-0.3254
SERPINH1	-0.587
TLE1	-0.67925
CD244	3.33416666666667
ZDHHC15	-1.7395
MGLL	2.423
PLDN	0.21525
LOC654346	2.6365
FAP	0.4125
GPR37	-1.82516666666667
SCARA5	1.50933333333333
EBF4	0.976545454545455
LSM6	-0.0475
MLLT1	-0.3835625
SLC5A12	5.17775
A2BP1	-1.32283333333333
COPS5	-0.2195
TPM4	-0.717642857142857
TNFSF4	1.29283333333333
ACADSB	0.211222222222222
HERPUD1	2.054
BCL2L11	-0.687277777777778
CEP78	-2.345875
CDCA3	-2.530125
WBSCR19	-0.0683
MYO1A	0.1785
PPEF1	-0.214833333333333
LOC440348	-0.48725
CPEB2	1.72425
BPTF	-0.575583333333333
RPL21	-0.2525625
GSX2	-0.077
ADPRH	2.13783333333333
C17orf68	-0.349333333333333
KCNS1	3.00933333333333
MLLT6	0.2421
PIWIL4	3.10575
RNF26	-1.003
RAP1B	0.91325
ADAMTS1	0.1521
ZNF571	-0.18325
P2RY6	1.47825
TRIM21	1.754
CADM3	0.134
NLRC5	1.88916666666667
ADRA2B	1.14133333333333
LOC90835	-0.335625
PCF11	-1.0835
LOC400451	-1.072
GLTSCR1	0.9432
C17orf88	-0.452166666666667
CDH16	5.5665
FGF7	2.279
PCSK4	-0.182833333333333
NPC1L1	-1.44416666666667
TAT	-0.20125
TBCA	-0.0205
MGC33407	0.0555
GPR115	-0.223125
CYGB	1.199
FNBP4	-1.10016666666667
C12orf43	-0.58825
CBL	0.059
CLECL1	4.113
PPAPDC1A	-1.84
WDR25	-0.610666666666667
SGCA	3.026
C22orf29	-0.887666666666667
YIPF1	0.88125
GALK2	-0.24625
RAB3B	-3.62558333333333
LOC440087	0.72075
UCP1	-1.5025
REEP5	1.52075
FADD	-0.1171
FOXA1	-6.875
CACNA1A	0.882166666666667
ABI1	0.242833333333333
GRIN2D	1.7235
SLC1A4	-1.48166666666667
LOC401127	-1.90175
HINT2	0.39275
PLD4	2.0665
ZNF286A	-1.7495
ENY2	-0.2615
IL1F6	0.025
PXDNL	0.597
C20orf79	-0.00900000000000001
TNFSF13B	5.02316666666667
DENND3	1.544625
JARID1D	-3.9585
HIST1H2AK	-0.867125
LOC93349	1.238
SSH1	-0.8169
ENSA	-0.5285
LOC219854	-0.209666666666667
CKAP2	-1.4706
DKFZP564J102	4.06883333333333
MGC87315	-0.123666666666667
HNRPAB	-0.192
AMH	-1.2665
ZNF526	0.5325
BRUNOL5	-0.7047
CACNG3	0.508833333333333
TRPM1	-1.21
PPP2R1A	0.32025
COL2A1	-2.7585
DDN	-0.164333333333333
FLJ25770	0.701833333333333
HK2	0.017
ELOVL6	-1.8245
MDK	0.1
EPHX1	0.1925
RASSF2	1.385125
DKFZP434B0335	0.35725
DLX3	-0.684375
PRTN3	-0.783
AVPR1A	0.4445
C21orf125	-2.21625
TNFAIP8	1.12383333333333
GNB2L1	-0.49925
CALCRL	3.84775
SCGB2A2	-0.8778
UBXD7	-0.1255
ZNF674	-0.428
TMEM35	0.0785
BRSK2	-1.13325
HECTD3	0.294666666666667
TMEM188	-0.267583333333333
LGALS9	2.800625
SCARB2	0.673833333333333
USP34	-0.562083333333333
C17orf28	-0.4755
ZDHHC23	0.29075
AQP12B	-0.203
SLC16A3	1.019125
APLP2	0.67225
ITIH2	-4.766
MICAL3	0.349
TNNI3K	2.4483
HDAC2	-0.464
PRR7	0.0326000000000001
THBS2	-0.966
LOC751071	-1.88333333333333
CA2	2.7865
RANBP17	0.18475
RLN3	0.14425
CRYZ	3.09616666666667
GBAS	-0.926
TAS1R1	-0.82325
MPZL3	0.0785
PCDH8	-2.786
HSP90B1	0.66675
KCNK15	-0.731
TNIP2	0.4465
GPR146	0.6315
NOL6	-0.268
SPC25	-3.74888888888889
STEAP2	-0.848357142857143
VAMP3	-0.07
TCIRG1	0.90725
ZP4	-0.871333333333333
PARL	-0.0795
TRIM39	0.198666666666667
KIAA1305	0.554
CRNN	0.136
GRN	1.015
HSH2D	-1.0325
SCAMP1	0.481125
KIAA1913	3.8965
PTS	-0.06675
BANP	-0.732142857142857
PRKACG	0.26175
ADCY6	0.0928333333333333
C16orf46	0.2425
CYP51A1	-0.64175
DDC	5.026
ANPEP	3.5725
PROM1	2.092
SIGLEC10	3.28875
COPG	0.617
FAM26E	0.764875
TRIP4	0.58075
SNX3	0.9045
C1orf175	1.32133333333333
PPY2	-0.2005
C14orf152	-0.0225
FTSJ1	-1.22733333333333
DST	0.20015
LOC554235	1.1035
GLRX5	-0.988
C20orf12	2.0178
CAB39	0.482
MSH2	-2.161
PIP4K2C	0.184125
CYLD	1.7935
WTAP	0.595
MGAT4A	1.508
TSC22D4	-0.2273
CHRM2	-1.2095
PPYR1	0.906666666666667
CCNH	-0.482333333333333
RRM1	-1.409
ECAT8	-3.64675
LOC400120	-0.12375
GABRA4	0.488
C14orf4	0.444833333333333
C1orf59	-1.16025
CTDSPL	-0.229583333333333
NHEDC2	-0.722
PDE11A	1.2363125
KLHL29	0.655
CD5	1.6511
TSPAN9	1.7355625
WDR67	-1.18975
THUMPD1	0.0904
C18orf17	-0.5405
CLYBL	2.07933333333333
FLJ13231	-0.595625
CMBL	2.09
LECT2	0.65375
NKAPL	2.21283333333333
LOC654780	0.8275
OR4C6	0.608
RAB30	-1.14833333333333
TSSK4	-0.551
TMEM163	2.2045
OSBPL11	0.28025
GNB5	-0.190666666666667
CCL21	3.07325
C1orf121	-0.823666666666667
FMO2	2.6485
RPTN	0.647
MSTN	0.9955
VCL	-0.499857142857143
FYTTD1	-0.5005
C11orf1	0.60675
CCDC88C	-0.0395
HFE	0.112111111111111
MOGAT1	1.223
FAM125B	0.238666666666667
IRGQ	-0.121
RAVER2	-0.023
AKAP5	-0.303
SSSCA1	-0.71725
C11orf63	0.2645
ACTG2	1.1058
PORCN	-1.3945
DTL	-3.02272727272727
TMEM151	0.47025
FAM122C	-0.5955
RSAD2	1.9032
BAT4	0.1635
KRTDAP	-2.43983333333333
MYH8	0.71025
CRTC3	0.6095
LRRFIP2	-0.5152
INTS4	-0.841
TTN	0.413166666666667
SLC26A5	0.187
PLLP	1.40275
RGS6	-1.345125
SRGAP3	0.241625
ZNF525	-0.206666666666667
NBR2	-0.638166666666667
C13orf1	0.6071
ZNF137	0.758
CEP27	-1.8285
BEST2	-0.252
RNF121	-0.1485
DMRTC2	0.4995
C8orf76	-0.48475
BCCIP	-0.707125
MEST	-3.15125
HTRA2	-0.7665
ANGPTL2	0.4985
ILKAP	-0.530166666666667
ERAS	0.4015
HBS1L	-0.463375
CPA5	1.184
TMEM30A	0.414166666666667
CD300LF	2.9485
WISP3	0.5325
CRK	0.220642857142857
PDS5A	-0.5971
BRPF3	0.262
NEDD9	0.25775
SMPDL3B	1.033
PSG6	-2.095
PSMD13	0.135
ETV5	-0.4614375
OR51A4	0.452
BTBD7	0.885
GSTO1	0.275375
hCG_16001	0.365
MAD2L1BP	-0.2755
COX6A2	1.969
SCNN1A	-1.40033333333333
LSM1	0.0916666666666667
UGT2B11	3.8475
IDUA	0.648
PPP2R3C	-0.437333333333333
COX11	-0.294
PDZK1	4.55275
ZNF443	-0.2065
MGC21874	1.01733333333333
ZNF323	0.7122
KRTAP10-10	0.5975
CXCL6	1.1845
SLC34A2	4.6004
LOC284402	0.232
NPTN	0.7595
UPP1	-0.690916666666667
SLC6A9	-0.616
OR7G3	0.481
CISD1	2.02616666666667
ZNF545	-0.3605
SYT14	-0.8735
NT5C3L	-0.710166666666667
ZNHIT3	-0.318666666666667
SNRPD3	-0.466
KIAA0701	0.608625
UNC93B1	0.565166666666667
GMNN	-1.94825
SPCS2	0.0786666666666666
LOC388524	-1.5475
NAPRT1	0.3335
PNLIPRP1	0.199666666666667
OR6V1	0.8265
PRKAB1	1.35075
EYA4	-2.753
KIF20A	-3.077
ALG10	-0.91775
ITPKC	1.2245
LMX1B	-0.388
RPUSD4	-1.01583333333333
C7orf34	0.425333333333333
DLGAP2	0.65725
PFN1	0.0253
MICALL2	0.262
ZNF654	0.9015
SS18L1	-1.764125
SLC16A8	0.58925
MKI67IP	-0.2175
ITGB3	0.612
TCEA3	2.84541666666667
CEP152	-1.62625
CLIP1	0.832
ZNF75	0.6474375
ATP5C1	0.278333333333333
NUDT5	-0.401166666666667
PSCDBP	2.777
UBP1	-1.39575
RBM27	-0.23975
C13orf15	3.708625
ZNF282	-0.794333333333333
ZNF222	0.0721
COL10A1	1.18925
PRDM15	-1.167125
TTTY5	-0.055
FAM9C	-0.285833333333333
C20orf67	0.1195
GNG13	2.107
F12	-0.89675
C1orf41	-0.60875
CPXCR1	0.11
GSK3A	0.333125
SUPT6H	0.0853333333333333
PI16	1.07483333333333
ELL2	-0.668416666666667
C9orf167	0.226
PVRL3	0.9159
FLJ38596	0.33275
ADAM20	-0.4105
GPR89A	0.575
GPR87	-3.8865
ZNF30	-1.06825
SMR3B	0.76675
ZNF770	0.21275
TRPC4AP	-1.06083333333333
DKFZP686E2158	0.323
C2orf28	0.241166666666667
FREM1	-2.2255
LAMA4	1.26166666666667
ADPRHL2	0.43325
EIF4G2	0.257833333333333
GUCA1A	-0.3105
CTNNA2	-1.728125
NUDT15	-0.8965
CEPT1	-0.21
ZNFX1	0.4346
CCDC92	1.31375
TDRD1	-1.127
KCNK5	1.20216666666667
ETNK1	-0.869666666666667
LTA	1.005
TTPA	-0.133833333333333
B3GALNT2	-1.145125
SC65	-1.12283333333333
PEX5L	-1.692
EPS15L1	-0.68475
MGEA5	0.18725
HIST1H3A	0.13175
ING1	-0.437625
BCAT1	-3.504375
ORC6L	-3.20736363636364
KLK11	-5.11933333333333
C19orf28	-0.507625
DNER	-0.26725
MED22	-1.24478571428571
ETV6	1.04341666666667
CHAC2	-2.66825
CD300E	0.1655
CEBPB	0.3865
ZNF398	-0.62775
LRCH3	-0.456
HMGA1	-2.08016666666667
CAPN7	-1.185
MGC5566	-3.10625
CCL3	3.24725
NANOS1	-0.56125
ZFYVE19	-0.25125
APITD1	0.254166666666667
PARD3	1.562125
IRAK4	0.429166666666667
SERPINI2	0.796
CEP170L	-0.9175
TTC9	0.20275
MYOM3	2.52125
MLPH	-3.6365
LOC222699	-0.095
NRG1	-0.611583333333333
TBC1D9	-0.816909090909091
TTK	-3.2
ZNF557	0.1381
DDX41	0.345833333333333
FANK1	2.2315
UBE2D2	0.489
PSMB10	2.3075
MYH7B	0.0495
GABARAPL2	-0.066625
MARVELD2	1.14666666666667
DGCR2	0.890166666666667
UNC45A	-0.283
C6orf72	1.3135
ZNF683	5.1885
GIT2	1.244375
CASK	0.834666666666667
C14orf161	1.01966666666667
LRRC44	-0.40925
TIFA	-0.480625
UTP11L	-1.18175
C6orf65	-0.98175
FDPS	-1.04375
DUSP9	-1.8547
SLC17A8	0.886333333333333
OR51G1	0.169666666666667
NANS	-0.844
OLFML1	2.5085
ATP10B	-1.63214285714286
NPAS3	-0.484
PRKCA	-0.8332
GGA2	-0.0755
LCE4A	0.7115
SPANXN3	2.1155
CCDC115	1.550875
SDCCAG3	-1.163
GLIPR1L1	-0.11075
TTC1	0.46125
C17orf76	0.2945
MAD2L2	-2.0705
HIPK1	0.2744
LRRC3B	0.463166666666667
CLN3	-0.700772727272727
C17orf47	-0.005
FMN2	-3.3055
TUBB1	-1.447125
WAPAL	-0.0691666666666667
C3orf21	-0.747125
SCN5A	-0.3446
SMYD1	0.59875
BEX5	-0.049
ZNF192	-0.5295
SEC22A	0.0256666666666667
GRIA2	0.205285714285714
KIAA0825	-2.0045
NUSAP1	-1.99681818181818
LANCL1	-0.351
C15orf40	-0.483
ZNF645	-0.613875
GPR61	0.6715
NLRP14	0.0295
SNX21	-0.2511
C1QTNF8	0.363
C17orf46	0.5975
IFNA8	0.0925
SPRR1B	-2.378
FLRT1	-0.6325
SNX17	-0.052
ASB2	2.9455
HBG1	-4.9035
RPRML	-2.2405
JOSD2	0.880666666666667
PLSCR3	0.712
SPOCD1	-1.00816666666667
RAB39	-1.3755
GHRH	-0.0988333333333333
ITIH5L	0.73725
C17orf37	0.47225
SMCR8	0.0825
DPY19L2P3	-1.064
IL11RA	0.178333333333333
GDF3	-3.85683333333333
RPS6KB1	-1.39566666666667
DNAJC19	0.1514
TOP1	-0.60975
CRCT1	-0.46075
MPST	0.486375
DPM2	-0.00125
FAM38B	-1.5475
SLC18A1	-2.58816666666667
FARP1	1.4685
PAX7	0.211
TUBD1	-1.5465
GNL3	-1.898
BTG2	0.7706
NDUFS6	-0.44525
C1orf79	-1.184
ERAL1	-0.319
ECHS1	1.44425
VPS4A	0.288666666666667
CYP11A1	-1.869875
ABCC6	2.40857142857143
PBX4	0.3095
MOSC1	-1.35725
NCF4	2.37675
HYMAI	0.878
NAGPA	-0.0365
OTOP2	0.463
ACOT12	0.0595
MTHFD2L	-1.330625
LOC441376	-1.4395
C19orf34	-0.1345
RAB1B	0.00575
ALDOAP2	0.0045
NTRK1	-1.08
ARTS-1	0.1274
SLC6A11	-0.801
NAP1L2	-0.32975
CNGB1	-0.381166666666667
EPB41L4B	-2.74483333333333
FAM134B	4.624375
HS3ST3A1	-3.02433333333333
CPXM2	4.94225
SIRPB2	0.8035
CHORDC1	-1.5335
TRIB3	-0.9745
SLC2A5	2.68525
C2orf49	-0.476333333333333
DDX5	-0.1475
OR5L1	0.0515
ANAPC4	0.0531666666666667
ZSWIM1	0.137875
LOC93622	-0.7885
KCNK3	1.3027
RP11-35N6.1	-2.65975
ZFP161	0.593666666666667
AQP9	4.374
SLC15A2	-0.878166666666667
MREG	-1.74133333333333
OR9I1	0.58
PDLIM2	-0.112
ADAM7	1.445
GSTCD	-0.6985
WDR21A	-1.102625
SLC12A8	0.0611666666666667
TMEM174	3.8275
IGSF3	0.0470833333333334
LRRN1	-4.1455
LOC402117	-0.76425
SRPK1	-1.24533333333333
LY6K	-2.23126666666667
NFIA	3.1575
PTCD3	-0.47375
LEP	0.872
PCDH21	0.05
MAPKAPK2	0.8055
NMNAT1	0.0391666666666667
LHFPL2	0.75275
C9orf43	-1.519
DIP2A	-0.484166666666667
ACTR8	-0.233375
CCDC34	-1.651
PTPN22	0.621125
ITGA3	1.788125
FAM129C	0.80825
RABGGTA	-0.043
UNC45B	1.56675
KIAA1033	1.258
ZNF510	-0.6565
CYP2D6	-0.342833333333333
SLC26A10	-1.2285
STX8	0.3135
LUZP1	-0.051375
WDR89	-0.286833333333333
EIF4G3	-0.7417
C5AR1	1.832
ZNF623	-0.5195
A2M	1.7555
TGM7	0.8915
GRPEL1	0.0616666666666667
LMNB2	-1.968
ROCK2	-0.151
SNX16	-0.43375
CCDC66	-0.6555
ANXA3	-0.737
KIAA1609	0.250625
EED	-0.718
RNF32	0.713166666666667
HES1	-0.6809
CLC	1.28166666666667
ISL1	-0.693166666666667
KIAA0528	0.237375
MANEA	0.759375
C1orf61	-2.6235
hCG_2001000	-0.04
RAPGEF6	0.2896
KIAA0020	-0.255333333333333
NEIL1	0.85225
C16orf45	-1.16375
RBM10	-0.823833333333333
C10orf125	1.07025
MRS2L	-0.09125
DNAH17	-1.04675
C19orf10	0.01925
C1orf160	0.50725
SLFN12	1.254
EXOC3	0.225666666666667
HIST3H3	-0.074
NCOR2	0.455833333333333
TNFRSF9	3.82425
MFSD8	0.00025
ALX1	-4.03516666666667
NOL1	-1.28675
PODN	2.2075
TIAL1	-1.23225
HIST1H1E	-1.07225
NPY6R	1.5125
TM4SF4	1.15875
CORO2A	-1.5135
ETNK2	0.340833333333333
APOE	2.0449
ANGPT4	0.5875
HDGF2	-0.6745
G30	1.473
ST8SIA4	0.475142857142857
F2RL1	2.42475
FAM19A4	-0.2305
CCAR1	-0.4585
B3GNT7	0.409
OPHN1	-0.41
DSCR6	-3.128
C21orf13	0.595333333333333
GAS2L1	0.21725
RFX3	-0.676833333333333
COPS4	-0.386875
BCHE	-4.7665
BCL2	2.464125
HBZ	-2.69866666666667
ARL13B	0.608
MAPBPIP	0.42625
MYO15B	2.748375
SPZ1	0.17075
KIAA1324	-1.67788888888889
PLCL2	0.932375
C4orf29	-0.76675
WDFY2	-1.0865
ZNF284	-0.8485
NAALADL1	0.426
DUSP5	-0.715166666666667
PXDN	0.21025
SLMO1	-1.68525
TNXB	0.8862
BIRC7	1.65375
A4GALT	2.237
TIMM22	0.261
FAM110C	1.43575
TOMM34	-1.1385
ABHD9	1.0055
ADAM32	1.2775
CRHBP	2.39
AQP2	0.591
LOC130355	0.52375
ZNF187	0.189166666666667
ZNF816A	0.351
F7	0.223
CNOT1	-0.7853
SLC13A4	-1.483
ZBTB11	-0.3335
B3GALT5	0.307
EXOC2	0.5075
IRS1	-2.1506
TMEM1	0.221833333333333
MRPL34	-0.253833333333333
SAMM50	-0.2205
CDC42EP3	0.475
HSF2	-1.5496
MFN2	0.277
TSPAN7	-0.574333333333333
NUCB1	1.33191666666667
RHOH	-0.206
ARL16	0.244
TACR1	0.23375
SFRS5	-0.854
SNX25	-0.2925
RHBDF1	-0.286833333333333
PCDH18	0.108333333333333
HMG1L1	-0.1875
MYO5C	-0.662375
MAPK10	0.2015
LDHAL6A	0.041
NUDT12	1.51166666666667
NCAM1	0.034375
GLIS2	1.0045
GGTL4	2.75975
DAPP1	0.465
ATF7	0.2425
KIAA0748	1.02875
NFIL3	0.56625
TM6SF1	0.2388
SEZ6	0.15925
NANOS3	-0.723833333333333
DNAJA3	-0.608
CLDN6	-2.8775
CIITA	3.5856
EPHA4	-0.536583333333333
FANCC	0.533
CMTM3	0.65525
PSG3	-1.273
MRPL15	-0.18925
C21orf59	-0.094
PLCXD2	0.14675
C2orf34	-0.4945
UBE2L6	1.6755
MED14	-0.885333333333333
HP1BP3	-0.579
C6orf208	-0.0515
TPBG	-1.3445
OSR2	-1.0405
XPC	0.096
KLHL7	-1.03241666666667
CCR3	0.0168333333333333
AGTPBP1	-0.569666666666667
PCSK6	0.581066666666667
STAT5A	-0.5432
FAM18B	-0.09525
LONRF2	-3.9815
PTPN2	-0.485
SF3A3	-0.681
EFCBP2	0.9655
HCFC1	-0.822
AHNAK	0.42255
ACTR5	-1.04175
KIF14	-3.40157142857143
TENC1	0.725
HEATR5B	0.5915
YIPF2	0.220666666666667
MYEOV2	0.225333333333333
DUSP18	1.30175
KIAA1012	0.08825
AHR	0.803
C17orf53	-2.06183333333333
PTPRH	-3.6845
ATP6V1C1	0.7558
TAS2R3	-0.684
LOC440356	-2.074
COQ10B	0.91425
PSMF1	0.617666666666667
SORBS2	3.30466666666667
NFE2L2	0.50325
TMCO7	-0.59525
SH3PXD2A	-0.8145
SH2D2A	1.30325
SPINK5	-0.381
MRPS24	-0.4865
OPA3	1.08475
TRAF7	-0.516166666666667
C4orf35	0.0391666666666667
MT1G	-0.22125
MGC39545	0.87775
HS1BP3	0.6636
OR2B2	0.261
CHRM4	-0.388
SFRP2	-0.663083333333333
RIC3	-0.70525
ART1	0.0085
C6orf1	0.273125
DUS4L	-0.89275
C10orf104	0.583
TNFAIP6	4.0655
RTEL1	-0.5175
CCT4	-1.0495
