Hybridization REF	TCGA-AK-3427-01A-01R-0864-07
DKFZp762E1312	-4.18463636363636
CSMD1	-0.879
TBP	0.298833333333333
OR1Q1	0.352833333333333
RETNLB	0.193
HPGD	1.35942857142857
DNAJC12	-3.2105
FKBP1B	1.255
ANKRD24	-0.124
CXXC5	0.452666666666667
IL3	0.38425
DRAM	1.9725
PTCH1	-0.40325
TP53BP1	-1.248
SLC17A7	0.47075
COL25A1	-0.604
AMACR	0.2185
RHCG	6.051
VPS13A	-0.749083333333333
FAM55D	-0.287
PRPF38B	-1.78945454545455
OSBPL6	-2.2555
PFDN5	2.554
CMTM6	0.32175
KCNK12	-0.75575
RP2	0.3695
C16orf52	-0.8145
PICK1	-1.3435
IFNE1	-0.8256
SEMA4B	-0.39225
TYRO3	-0.9805
OR12D2	1.148
CSNK1A1	-0.6771
FANCF	1.53525
LONP2	0.1175
TBL1Y	-0.507
LDOC1L	-0.8495
CCNC	1.574
C3orf60	0.2445
CHKA	-1.087
UBAP1	0.8365
MAP3K1	-0.52
ANKRD9	0.0265
FAM92A1	1.9735
GAB2	-0.105875
AZU1	0.5405
DIS3	-0.118666666666667
C21orf109	-0.6055
IQCB1	-0.28975
SPATS2	-0.562
EFCAB3	-0.4895
PRB3	1.135875
FUZ	0.721666666666667
ZNF813	0.57075
BMPER	-0.992166666666667
HEG1	-1.524875
ALS2CR11	0.07675
SURF2	0.2825
PSMC1	-1.66841666666667
OR2D2	0.6365
SLC7A8	-0.410666666666667
C4orf40	0.03
SPATA7	1.561
MAZ	-1.43183333333333
PIN4	1.62475
PDE1A	5.387625
TAF6L	0.079
OR2T34	0.5515
KIAA0284	-2.7775
ACADS	2.10981818181818
MKRN2	-0.611
C18orf56	-0.984
MS4A6E	0.176
GALNT4	-0.1889
C22orf31	0.295
FLJ36070	0.8305
PSME4	-1.8405
TFG	-0.7379
EPHX2	2.278125
ANXA5	-0.00737500000000004
KRTAP1-1	0.3076
BATF	-2.85575
KARS	-1.23975
MSTP9	0.8765
GPR26	-0.116714285714286
CCDC72	0.49825
TEF	0.469333333333333
FOXK1	-1.3582
PRLHR	0.685
EMX1	1.61725
C11orf30	-1.078375
ICK	-0.669142857142857
THSD7B	0.767
C21orf100	-0.411
DUOX1	-0.00800000000000001
EFCAB4B	0.221
UBE2G2	-1.83
C3orf54	2.3965
PARP1	-3.81075
FAM60A	0.929583333333333
C6orf146	0.7285
OR9K2	0.857
DDX55	-1.946
RPS15	0.58975
ZNF618	0.40675
DKFZp686D0972	-0.6515
SSPO	-0.348
SHFM3P1	-0.9175
CPA6	0.72475
JAG2	-1.90075
DEFA3	4.15875
PPBPL2	1.079
CD34	3.77
SLCO4A1	-2.668
AFG3L1	-3.05133333333333
SHD	1.75475
RP13-122B23.3	-1.46283333333333
PRKCSH	-2.0555
DPH5	0.767666666666667
HLA-F	2.2885
TBC1D4	1.6245
RIG	0.6514
GLUD1	2.35066666666667
HNRPCL1	-0.400125
HBXIP	0.64275
RNF207	0.318
APIP	0.783
PLA2G3	-1.99883333333333
CCDC84	-0.3455
MYLIP	-1.49630769230769
PHIP	-3.013
AARS2	-0.677166666666667
DHX32	1.12925
SCAPER	0.178166666666667
MEN1	-0.763
NIP7	-0.829
FLJ25404	0.4185
FASTKD3	0.44675
TMEM158	-2.89283333333333
RARA	0.32575
BDH1	0.8435
ANKRD16	0.86625
CARM1	0.941
SS18	-0.282
IKZF2	-1.72783333333333
MYD88	-0.757
PML	-0.6248
TAF1A	-2.40925
CBFB	-1.204875
HIST1H3H	-1.8515
C7orf29	0.2855
COMMD4	0.118333333333333
DPP3	-1.72275
DAB2	-0.323125
LOC388882	0.0365
YPEL4	0.249125
AGBL3	2.02425
LRP6	-0.00790000000000003
SERPINH1	-1.44708333333333
TLE1	-0.366
CD244	0.372666666666667
ZDHHC15	1.26025
MGLL	0.7845
PLDN	1.12058333333333
LOC654346	-0.1035
FAP	-2.4435
GPR37	1.656
SCARA5	-1.13733333333333
EBF4	0.794454545454546
LSM6	0.3915
MLLT1	-0.71075
SLC5A12	0.415
A2BP1	-1.22883333333333
COPS5	-0.196
TPM4	-2.67021428571429
TNFSF4	-1.29533333333333
ACADSB	1.33194444444444
HERPUD1	1.8325
BCL2L11	-0.929166666666667
CEP78	-0.61225
CDCA3	-1.92825
WBSCR19	0.0909
MYO1A	-1.4405
PPEF1	-1.30916666666667
LOC440348	-1.7705
CPEB2	0.574125
BPTF	-1.86166666666667
RPL21	1.6971875
GSX2	-0.252
ADPRH	0.182166666666667
C17orf68	-0.579333333333333
KCNS1	0.110166666666667
MLLT6	-0.4441
PIWIL4	0.08375
RNF26	-1.09375
RAP1B	0.920125
ADAMTS1	-2.6804
ZNF571	1.281
P2RY6	-1.37675
TRIM21	0.869833333333333
CADM3	0.8
NLRC5	1.02283333333333
ADRA2B	0.898166666666667
LOC90835	-0.196375
PCF11	-1.79525
LOC400451	-0.19525
GLTSCR1	0.4662
C17orf88	0.4815
CDH16	6.506
FGF7	1.78085714285714
PCSK4	1.232
NPC1L1	-0.386166666666667
TAT	0.625
TBCA	-0.064
MGC33407	-0.14375
GPR115	-1.22928571428571
CYGB	0.729
FNBP4	-2.174
C12orf43	0.8355
CBL	-1.2897
CLECL1	0.65825
PPAPDC1A	3.3675
WDR25	0.2055
SGCA	1.867
C22orf29	-0.911833333333333
YIPF1	1.4505
GALK2	-0.02525
RAB3B	-1.18083333333333
LOC440087	0.83775
UCP1	-0.3495
REEP5	1.517875
FADD	-1.6766
FOXA1	-6.618875
CACNA1A	0.879
ABI1	-0.0946666666666667
GRIN2D	1.1015
SLC1A4	-1.42833333333333
LOC401127	-1.661
HINT2	1.6605
PLD4	0.454666666666667
ZNF286A	-0.94775
ENY2	-0.07275
IL1F6	1.1525
PXDNL	1.91625
C20orf79	1.18166666666667
TNFSF13B	1.3395
DENND3	-1.311375
JARID1D	-1.95125
HIST1H2AK	0.337875
LOC93349	-0.9933
SSH1	-0.8297
ENSA	-0.79075
LOC219854	0.870666666666667
CKAP2	-1.0254
DKFZP564J102	0.475333333333333
MGC87315	0.0821666666666667
HNRPAB	-3.2025
AMH	-1.5275
ZNF526	0.3365
BRUNOL5	0.4979
CACNG3	-0.0748333333333333
TRPM1	-1.1475
PPP2R1A	-0.241875
COL2A1	-1.15825
DDN	0.794333333333333
FLJ25770	0.531363636363636
HK2	-2.77092857142857
ELOVL6	-1.074125
MDK	-1.0105
EPHX1	-1.18425
RASSF2	-0.033625
DKFZP434B0335	-1.1395
DLX3	-0.748125
PRTN3	0.1455
AVPR1A	5.2725
C21orf125	-2.16625
TNFAIP8	0.2895
GNB2L1	-0.597
CALCRL	4.18225
SCGB2A2	0.09
UBXD7	-2.54875
ZNF674	-0.643
TMEM35	2.493375
BRSK2	-0.4
HECTD3	-0.804
TMEM188	1.24333333333333
LGALS9	0.434625
SCARB2	0.14175
USP34	-1.15208333333333
C17orf28	-0.28525
ZDHHC23	1.14225
AQP12B	0.551
SLC16A3	-2.7515
APLP2	0.9195
ITIH2	-5.28575
MICAL3	-1.2525
TNNI3K	0.4088
HDAC2	-0.8995
PRR7	-0.2426
THBS2	-4.164875
LOC751071	-0.3295
CA2	5.27483333333333
RANBP17	-0.00725000000000001
RLN3	1.1465
CRYZ	2.10633333333333
GBAS	3.0205
TAS1R1	-0.058
MPZL3	1.8385
PCDH8	-1.975
HSP90B1	-1.58808333333333
KCNK15	-0.2715
TNIP2	-1.54933333333333
GPR146	0.6825
NOL6	-0.1055
SPC25	-5.20688888888889
STEAP2	3.09985714285714
VAMP3	0.339333333333333
TCIRG1	-1.29275
ZP4	0.233166666666667
PARL	0.3185
TRIM39	-0.298666666666667
KIAA1305	-0.4825
CRNN	0.763666666666667
GRN	-1.03725
HSH2D	-2.538
SCAMP1	2.15725
KIAA1913	-1.297
PTS	1.84725
BANP	-1.29185714285714
PRKACG	0.26625
ADCY6	-0.947666666666667
C16orf46	0.4665
CYP51A1	0.028625
DDC	-4.26775
ANPEP	-2.1605
PROM1	-0.7705
SIGLEC10	-0.0605
COPG	-0.0625
FAM26E	0.65025
TRIP4	0.0265
SNX3	1.61116666666667
C1orf175	1.277
PPY2	0.221
C14orf152	0.0296666666666667
FTSJ1	-1.037
DST	-1.02694736842105
LOC554235	0.65775
GLRX5	-0.939
C20orf12	1.5347
CAB39	0.804166666666667
MSH2	-2.97033333333333
PIP4K2C	1.29075
CYLD	0.045125
WTAP	0.8976875
MGAT4A	1.09088888888889
TSC22D4	-0.5586
CHRM2	-1.3945
PPYR1	0.808333333333333
CCNH	0.507166666666667
RRM1	-2.649
ECAT8	-2.908
LOC400120	-0.8435
GABRA4	-0.31325
C14orf4	0.542
C1orf59	-3.25175
CTDSPL	1.74808333333333
NHEDC2	-1.923
PDE11A	-1.466
KLHL29	-3.61575
CD5	-1.5567
TSPAN9	1.0430625
WDR67	-0.60975
THUMPD1	-0.4253
C18orf17	-0.19
CLYBL	4.02666666666667
FLJ13231	-0.434
CMBL	1.390125
LECT2	-0.177
NKAPL	4.25383333333333
LOC654780	0.765
OR4C6	0.00949999999999999
RAB30	-1.22133333333333
TSSK4	0.1715
TMEM163	1.547
OSBPL11	-0.612
GNB5	0.810333333333333
CCL21	1.93625
C1orf121	-2.13583333333333
FMO2	0.194666666666667
RPTN	1.669
MSTN	0.371
VCL	-1.15128571428571
FYTTD1	-0.17425
C11orf1	2.4045
CCDC88C	-1.677
HFE	0.732666666666667
MOGAT1	1.137
FAM125B	1.26283333333333
IRGQ	0.2005
RAVER2	0.54825
AKAP5	-1.132
SSSCA1	0.56575
C11orf63	0.875875
ACTG2	-0.3071
PORCN	-1.0665
DTL	-4.06527272727273
TMEM151	1.2895
FAM122C	-0.8905
RSAD2	-0.2278
BAT4	-0.515
KRTDAP	-0.0336666666666666
MYH8	-0.46775
CRTC3	-0.558
LRRFIP2	-0.5611
INTS4	-0.991666666666667
TTN	-1.20466666666667
SLC26A5	0.161
PLLP	2.479
RGS6	-0.419
SRGAP3	-0.034875
ZNF525	1.03583333333333
NBR2	0.296333333333333
C13orf1	1.2519
ZNF137	1.0035
CEP27	0.17775
BEST2	1.7195
RNF121	0.175
DMRTC2	0.878
C8orf76	0.284
BCCIP	-0.649375
MEST	-3.9835
HTRA2	-0.106
ANGPTL2	-0.24675
ILKAP	0.409833333333333
ERAS	-0.079
HBS1L	-0.374
CPA5	0.5185
TMEM30A	0.848
CD300LF	1.362
WISP3	0.797
CRK	-0.648571428571429
PDS5A	-0.1078
BRPF3	0.0886666666666667
NEDD9	-1.1545
SMPDL3B	-0.88525
PSG6	-0.2505
PSMD13	-0.34625
ETV5	-0.3999375
OR51A4	0.5115
BTBD7	-1.12133333333333
GSTO1	1.036625
hCG_16001	1.5505
MAD2L1BP	-0.177
COX6A2	1.201
SCNN1A	0.685666666666667
LSM1	0.129833333333333
UGT2B11	-2.4465
IDUA	-1.02975
PPP2R3C	-0.4405
COX11	0.627
PDZK1	0.04375
ZNF443	0.616333333333333
MGC21874	-0.0901666666666667
ZNF323	2.198
KRTAP10-10	0.966
CXCL6	-0.524
SLC34A2	0.4561
LOC284402	1.359
NPTN	1.50791666666667
UPP1	2.37358333333333
SLC6A9	0.4725
OR7G3	-0.126
CISD1	1.818
ZNF545	-0.728166666666667
SYT14	-0.3745
NT5C3L	1.96666666666667
ZNHIT3	0.746666666666667
SNRPD3	-1.4345
KIAA0701	0.7005
UNC93B1	-0.684166666666667
GMNN	-1.2845
SPCS2	0.256833333333333
LOC388524	1.8435
NAPRT1	-1.2895
PNLIPRP1	0.02425
OR6V1	1.4815
PRKAB1	2.333
EYA4	-1.99333333333333
KIF20A	-4.10225
ALG10	-0.000999999999999997
ITPKC	0.00166666666666668
LMX1B	0.0425
RPUSD4	0.211333333333333
C7orf34	0.1495
DLGAP2	0.0317142857142857
PFN1	-1.5348
MICALL2	-1.90933333333333
ZNF654	-0.0575
SS18L1	-0.90075
SLC16A8	2.65975
MKI67IP	-0.3045
ITGB3	2.002125
TCEA3	2.10483333333333
CEP152	-1.6546
CLIP1	0.422375
ZNF75	0.6055625
ATP5C1	1.42933333333333
NUDT5	-0.885
PSCDBP	-0.131
UBP1	-1.3155
RBM27	-1.00275
C13orf15	4.345625
ZNF282	-2.14616666666667
ZNF222	0.53
COL10A1	1.684
PRDM15	-1.66125
TTTY5	0.0275
FAM9C	-0.328090909090909
C20orf67	0.247
GNG13	0.861
F12	-3.79
C1orf41	-0.996
CPXCR1	-0.5285
GSK3A	-0.492375
SUPT6H	-1.14466666666667
PI16	-0.749666666666667
ELL2	-1.7695
C9orf167	-0.120833333333333
PVRL3	0.2464
FLJ38596	1.56525
ADAM20	0.19225
GPR89A	-0.308
GPR87	-1.793
ZNF30	-0.85
SMR3B	0.05425
ZNF770	0.453
TRPC4AP	-0.409333333333333
DKFZP686E2158	0.361333333333333
C2orf28	1.91783333333333
FREM1	2.81233333333333
LAMA4	-0.196666666666667
ADPRHL2	-0.86
EIF4G2	0.0541666666666666
GUCA1A	0.181
CTNNA2	-0.0587499999999999
NUDT15	0.75
CEPT1	0.181166666666667
ZNFX1	-0.7053
CCDC92	0.12325
TDRD1	-0.03
KCNK5	-1.44033333333333
ETNK1	0.204666666666667
LTA	1.0005
TTPA	-0.7885
B3GALNT2	-2.11525
SC65	-1.33066666666667
PEX5L	-1.081
EPS15L1	-0.63275
MGEA5	-1.361625
HIST1H3A	-0.557
ING1	-0.466125
BCAT1	-4.23914285714286
ORC6L	-3.20118181818182
KLK11	-4.14433333333333
C19orf28	-2.549
DNER	-1.709
MED22	-1.33792857142857
ETV6	-1.26741666666667
CHAC2	-0.18725
CD300E	0.681
CEBPB	0.0289166666666667
ZNF398	-1.41425
LRCH3	-0.3845
HMGA1	-1.42866666666667
CAPN7	0.1785
MGC5566	-2.132
CCL3	2.988375
NANOS1	0.0685
ZFYVE19	0.1835
APITD1	-0.227666666666667
PARD3	0.000625000000000001
IRAK4	2.37066666666667
SERPINI2	-0.226
CEP170L	-2.093
TTC9	2.105625
MYOM3	-1.391
MLPH	-3.071875
LOC222699	-0.854
NRG1	-1.64325
TBC1D9	1.86672727272727
TTK	-3.1075
ZNF557	0.8574
DDX41	-1.42516666666667
FANK1	3.3915
UBE2D2	0.130375
PSMB10	0.8355
MYH7B	-0.574
GABARAPL2	1.6575
MARVELD2	1.5445
DGCR2	-0.628666666666667
UNC45A	-0.9465
C6orf72	1.758
ZNF683	-0.19375
GIT2	-0.4955
CASK	-0.921333333333333
C14orf161	-0.636166666666667
LRRC44	1.243
TIFA	-0.798375
UTP11L	-1.631625
C6orf65	-1.6025
FDPS	-1.63
DUSP9	-0.6497
SLC17A8	-0.515666666666667
OR51G1	0.625
NANS	-1.46825
OLFML1	1.32675
ATP10B	-0.731625
NPAS3	-1.07125
PRKCA	-1.2822
GGA2	0.1430625
LCE4A	1.332
SPANXN3	0.400333333333333
CCDC115	0.920625
SDCCAG3	-0.18475
GLIPR1L1	1.32975
TTC1	1.5655
C17orf76	0.66475
MAD2L2	-0.74675
HIPK1	-1.1969
LRRC3B	-0.0325
CLN3	-1.03268181818182
C17orf47	-0.6395
FMN2	-2.701375
TUBB1	-0.55925
WAPAL	-0.793
C3orf21	-1.073375
SCN5A	-0.011
SMYD1	-0.1565
BEX5	4.179
ZNF192	-0.5455
SEC22A	0.673166666666667
GRIA2	0.291307692307692
KIAA0825	-0.17975
NUSAP1	-4.08590909090909
LANCL1	0.593
C15orf40	0.8261
ZNF645	0.4785
GPR61	1.4185
NLRP14	1.286
SNX21	1.1319
C1QTNF8	1.038
C17orf46	0.657
IFNA8	0.027
SPRR1B	-1.0724
FLRT1	1.916
SNX17	0.708833333333333
ASB2	-1.15133333333333
HBG1	-6.281
RPRML	-1.12425
JOSD2	0.332333333333333
PLSCR3	-0.679
SPOCD1	-1.528
RAB39	-0.747
GHRH	0.359833333333333
ITIH5L	0.19475
C17orf37	2.33925
SMCR8	0.436
DPY19L2P3	1.341
IL11RA	2.48166666666667
GDF3	-3.59483333333333
RPS6KB1	-1.66516666666667
DNAJC19	1.9855
TOP1	-1.25275
CRCT1	0.302375
MPST	0.648875
DPM2	0.74225
FAM38B	-2.316
SLC18A1	-1.63083333333333
FARP1	-1.12816666666667
PAX7	0.4965
TUBD1	-0.96075
GNL3	-0.92975
BTG2	-0.351733333333333
NDUFS6	-0.65875
C1orf79	-1.84175
ERAL1	-0.7555
ECHS1	1.2035
VPS4A	-0.142
CYP11A1	3.183125
ABCC6	0.411
PBX4	-0.8735
MOSC1	-1.96575
NCF4	-1.71275
HYMAI	0.5695
NAGPA	-0.4705
OTOP2	0.68775
ACOT12	0.5755
MTHFD2L	0.881125
LOC441376	-1.06933333333333
C19orf34	0.736
RAB1B	2.032
ALDOAP2	-0.481
NTRK1	-1.5585
ARTS-1	-0.6832
SLC6A11	-0.5905
NAP1L2	2.13175
CNGB1	0.344833333333333
EPB41L4B	-0.81925
FAM134B	5.475125
HS3ST3A1	-4.09
CPXM2	4.48925
SIRPB2	0.925
CHORDC1	-2.78933333333333
TRIB3	0.1685
SLC2A5	-0.0165
C2orf49	1.1775
DDX5	-1.52675
OR5L1	0.5465
ANAPC4	-0.366
ZSWIM1	1.10825
LOC93622	-0.859375
KCNK3	0.4795
RP11-35N6.1	4.006375
ZFP161	-0.125666666666667
AQP9	1.37225
SLC15A2	-1.84033333333333
MREG	-1.18033333333333
OR9I1	0.4855
PDLIM2	-0.226125
ADAM7	1.37
GSTCD	-0.559833333333333
WDR21A	-0.15325
SLC12A8	-0.322666666666667
TMEM174	2.05525
IGSF3	-1.01208333333333
LRRN1	-2.75125
LOC402117	0.26075
SRPK1	-1.52883333333333
LY6K	-0.9835625
NFIA	-0.68
PTCD3	0.688375
LEP	0.196
PCDH21	-0.400666666666667
MAPKAPK2	-0.460428571428571
NMNAT1	-0.248333333333333
LHFPL2	-0.808875
C9orf43	-0.12625
DIP2A	-1.11433333333333
ACTR8	1.014375
CCDC34	0.8495
PTPN22	-1.0445
ITGA3	-1.586625
FAM129C	0.2555
RABGGTA	-0.204833333333333
UNC45B	-0.01975
KIAA1033	1.1565
ZNF510	0.737833333333333
CYP2D6	0.984333333333333
SLC26A10	-1.627
STX8	2.465
LUZP1	-0.5275
WDR89	-1.15916666666667
EIF4G3	-1.5295
C5AR1	0.374125
ZNF623	-0.522
A2M	-0.914
TGM7	0.571
GRPEL1	0.31
LMNB2	-2.8096
ROCK2	-1.30716666666667
SNX16	0.656375
CCDC66	0.716
ANXA3	2.888
KIAA1609	-0.844125
EED	-1.017
RNF32	0.913333333333333
HES1	-1.4622
CLC	0.341833333333333
ISL1	0.222666666666667
KIAA0528	-0.07975
MANEA	2.509125
C1orf61	-0.7465
hCG_2001000	1.3215
RAPGEF6	-2.0263
KIAA0020	-1.56683333333333
NEIL1	0.0495
C16orf45	0.51
RBM10	-2.12666666666667
C10orf125	-1.056375
MRS2L	1.26375
DNAH17	-0.5115
C19orf10	-1.352
C1orf160	1.037
SLFN12	0.953
EXOC3	-0.119666666666667
HIST3H3	-1.72725
NCOR2	-2.0045
TNFRSF9	-1.79725
MFSD8	0.31225
ALX1	-2.85683333333333
NOL1	-2.21225
PODN	-0.0375
TIAL1	-0.4865
HIST1H1E	-1.2735
NPY6R	2.473
TM4SF4	0.43125
CORO2A	-1.062
ETNK2	-0.372
APOE	2.3618
ANGPT4	0.8695
HDGF2	-2.3045
G30	1.1635
ST8SIA4	-0.74475
F2RL1	-1.919375
FAM19A4	-3.503
CCAR1	-1.24875
B3GNT7	1.61325
OPHN1	-1.3327
DSCR6	-2.2625
C21orf13	-0.0981666666666667
GAS2L1	0.714833333333333
RFX3	-1.43933333333333
COPS4	1.511375
BCHE	-4.8715
BCL2	0.062125
HBZ	-3.09266666666667
ARL13B	0.529
MAPBPIP	-0.032
MYO15B	-0.6475
SPZ1	1.5085
KIAA1324	-3.96755555555556
PLCL2	-0.875125
C4orf29	-0.4765
WDFY2	-1.599
ZNF284	-1.267
NAALADL1	3.168
DUSP5	-1.64233333333333
PXDN	-2.34185714285714
SLMO1	-1.48925
TNXB	1.1415
BIRC7	0.01775
A4GALT	1.37633333333333
TIMM22	0.031
FAM110C	-0.46175
TOMM34	-0.5025
ABHD9	-0.4045
ADAM32	0.327
CRHBP	0.09075
AQP2	1.094625
LOC130355	2.42875
ZNF187	1.71633333333333
ZNF816A	1.3715
F7	-0.03075
CNOT1	-1.2606
SLC13A4	-0.61575
ZBTB11	-0.01275
B3GALT5	-0.14325
EXOC2	-0.590666666666667
IRS1	0.071
TMEM1	-0.0304
MRPL34	1.97966666666667
SAMM50	-0.359
CDC42EP3	-0.98525
HSF2	0.0953
MFN2	-1.3035
TSPAN7	2.82483333333333
NUCB1	0.496916666666667
RHOH	-3.27525
ARL16	0.433
TACR1	-0.0855000000000001
SFRS5	-2.82283333333333
SNX25	-0.257375
RHBDF1	-1.2095
PCDH18	0.153
HMG1L1	-0.56025
MYO5C	-1.151875
MAPK10	2.623
LDHAL6A	0.106166666666667
NUDT12	3.87016666666667
NCAM1	-0.09075
GLIS2	1.1215
GGTL4	-0.163
DAPP1	-2.80475
ATF7	0.838857142857143
KIAA0748	-1.6485
NFIL3	-0.0595
TM6SF1	0.198777777777778
SEZ6	0.739
NANOS3	0.470666666666667
DNAJA3	-0.548333333333333
CLDN6	-1.459
CIITA	0.8835
EPHA4	-1.99908333333333
FANCC	-0.71575
CMTM3	-2.01975
PSG3	-0.22075
MRPL15	1.1825
C21orf59	-1.266
PLCXD2	0.14675
C2orf34	-0.183625
UBE2L6	1.18025
MED14	-0.1124
HP1BP3	-0.1936
C6orf208	0.555
TPBG	-2.806
OSR2	-2.72014285714286
XPC	-1.05583333333333
KLHL7	0.36575
CCR3	-0.339333333333333
AGTPBP1	-0.9435
PCSK6	-2.62186666666667
STAT5A	-1.8648
FAM18B	0.363
LONRF2	0.359166666666667
PTPN2	-0.3415
SF3A3	-1.5205
EFCBP2	0.11625
HCFC1	-2.78716666666667
AHNAK	-1.39715
ACTR5	-1.04275
KIF14	-5.51871428571429
TENC1	0.35575
HEATR5B	-0.708
YIPF2	0.967
MYEOV2	1.32016666666667
DUSP18	0.4875
KIAA1012	1.22975
AHR	0.433
C17orf53	-1.7075
PTPRH	-2.914
ATP6V1C1	0.1733
TAS2R3	0.046
LOC440356	1.1225
COQ10B	1.57425
PSMF1	0.654166666666667
SORBS2	-0.193
NFE2L2	1.04525
TMCO7	-0.42
SH3PXD2A	-2.526
SH2D2A	-1.57
SPINK5	-2.21475
MRPS24	0.98325
OPA3	0.757
TRAF7	-0.9515
C4orf35	0.464833333333333
MT1G	-2.095625
MGC39545	0.879
HS1BP3	0.6968
OR2B2	1.452
CHRM4	1.4475
SFRP2	-1.95141666666667
RIC3	2.841
ART1	0.071
C6orf1	1.677375
DUS4L	0.74875
C10orf104	0.96675
TNFAIP6	-1.5915
RTEL1	-1.1485
CCT4	-0.3903
ZNF709	0.2675
CHMP6	0.822833333333333
UPP2	1.206
CYP19A1	-3.296
CD151	-1.38416666666667
NDUFA13	1.5695
ARFRP1	-0.498666666666667
FAM26B	0.3625
CRYBA1	-0.732
MRPL41	1.5195
NPFFR2	-1.07725
HRH2	0.9655
SCAMP3	-1.23633333333333
MTMR6	2.179
MTG1	-0.1555
UBTD1	0.6815
CRABP1	-0.826
FLJ33790	-1.0955
KIAA1908	-1.06216666666667
GPR158	-2.707
PACSIN3	-2.863
OMD	-0.57125
CATSPER1	-1.36366666666667
HOXB8	4.587125
FBXO46	-0.7515
OAS1	-1.57866666666667
SVIL	-0.042
PHB2	-0.21475
ADCY3	-2.064
NDRG2	1.81316666666667
ERMAP	0.341
APBA2	-1.54333333333333
IGSF9	-1.30675
WNT6	0.0786428571428572
MYCBPAP	-0.375
ATP2B2	0.8503
CPVL	-0.9938
TRAM2	-1.38675
NOP5/NOP58	-2.42775
ZNRF4	0.60475
TLK1	0.434875
MTMR12	0.255214285714286
ZNF384	-1.16416666666667
FAM9B	-1.63125
RPN1	0.5047
PMVK	-0.878
EIF3D	-0.4043
SIX2	-0.584
HPS1	0.989285714285714
RNF7	-0.24325
PSKH2	0.771
KCTD13	-0.923166666666667
CSMD3	0.107
FBF1	-0.326
IL8	-3.345125
SERPINB13	-0.0501818181818182
FBXL20	1.42275
BLR1	0.50125
SH2B1	-0.674
RFNG	-0.163625
RAB20	-0.415833333333333
RBM7	0.77325
POLR1A	0.1295
TMPRSS4	-2.59175
TAF9	-0.00674999999999998
TERF2	-1.11066666666667
TNFRSF1A	-0.778833333333333
ACADVL	-1.78933333333333
GTF2H5	0.82925
EDG8	-0.545333333333333
C9orf140	-2.5815
UST6	1.0225
ZBTB8OS	-0.64025
ZNF710	0.5515
GPR174	-2.2715
ATP6V0A2	-0.04775
KIAA0319L	-1.49791666666667
XKRX	0.0445
DOPEY2	-0.8598
SDHD	1.81908333333333
SUMF1	1.57075
OSM	1.36625
OPN3	-0.73175
DAGLB	-1.02066666666667
PPFIBP1	-0.7526
TRIM63	-4.163
C10orf53	0.063
LYPD3	-1.3855
BCL7A	0.089
AGER	-0.747666666666667
TCF19	-2.072625
SAT2	1.72025
PFTK1	0.2425
GABRE	-2.067
C15orf38	0.5836
FIS1	2.453
KCNV2	1.04675
CLPS	0.1005
PPCDC	0.379125
FOXN2	0.803666666666667
NT5E	-0.9703
CD83	1.0715
IL18	5.56125
VPS16	0.121
IGFBP2	-3.74366666666667
NOTCH2	-3.62975
SIGLEC1	0.61925
CD93	3.624
SULF2	-4.06325
CEP164	-0.706
P53AIP1	0.218666666666667
TOR2A	-0.2375
ZNF136	0.39375
MGP	2.4769
CCDC144A	-0.4075
TRPC1	1.32433333333333
SMS	-1.4975
MAPK7	-0.216833333333333
RRAGC	-0.5515
PARD6A	2.58816666666667
NUB1	0.251
SYNGR4	0.7865
OR11H12	0.48
WIF1	-0.0316249999999999
GCH1	-0.67975
OR11H4	0.7245
SLC44A5	-1.7195
GPRIN2	0.13
LOC401431	3.04025
CPA4	-2.2002
MELK	-4.18166666666667
IL15RA	-0.32125
CUL3	1.011625
HMBOX1	-1.7105
PODXL	-2.87725
CCT6B	1.87183333333333
COMTD1	2.482
MUC20	1.84966666666667
GPX2	-2.8655
ITK	-2.281
FBXL5	2.64475
C13orf27	-0.236
DEFA5	0.2705
TRHDE	2.148
MTP18	1.85683333333333
UQCRQ	2.2988
ITGB2	-0.73175
CSRP2BP	0.2545
TAS2R44	1.689
PHPT1	1.01525
FAM44C	1.1315
ERH	-0.43525
MPHOSPH1	-2.18
MORC1	-0.6265
PARVB	0.0145
LAMA1	-1.0385
PGBD3	0.3065
GIMAP6	5.208
AREG	-2.30433333333333
LIPT1	2.492
MGC99813	-0.71075
C1orf201	-0.131666666666667
GRIN2A	-0.3831
MAN2C1	-0.71175
NSUN5	-0.39675
SF3B5	0.7705
MYC	-2.4878125
NRXN1	-0.725727272727273
ZNF18	-0.4165
SPDYA	-0.574285714285714
SLC37A1	-0.7305
DECR2	-0.07425
ANKRD38	-0.861857142857143
SPTLC3	2.09241666666667
SUPT16H	-2.338125
DTWD2	0.82525
ULBP1	-0.533
ZADH1	0.659166666666667
OIP5	-4.1995
IL10RB	-0.0954999999999999
OTUB2	-0.967875
VWA3A	0.263
SPIC	-0.7625
OR6C4	1.168
PSCD4	-0.463833333333333
DPY19L2P2	-0.835
TRAPPC6A	1.12783333333333
C21orf2	-1.10716666666667
CEMP1	-1.5875
LIN7B	2.685
E2F7	-3.83583333333333
VCP	-1.5834375
LAMA3	-0.41575
BGN	0.5955
GPR160	2.19866666666667
COCH	-0.842333333333333
GPR81	1.6285
APOBEC3F	-2.66275
tcag7.1017	-0.1395
C1orf32	1.22
SCGB1D2	0.629
FLJ43987	-2.1705
