Hybridization REF	TCGA-BP-4167-01A-01R-1188-07
LOC440356	-2.25875
COQ10B	0.2465
PSMF1	0.350583333333333
SORBS2	2.964
NFE2L2	-0.09975
TMCO7	0.34625
SH3PXD2A	0.0883
SH2D2A	1.26975
SPINK5	-0.83075
MRPS24	-0.144
OPA3	1.9115
TRAF7	-0.839666666666667
C4orf35	-0.114833333333333
MT1G	1.879375
MGC39545	0.856666666666667
HS1BP3	1.0338
OR2B2	0.636
CHRM4	1.65
SFRP2	-1.38908333333333
RIC3	1.44575
ART1	0.598
C6orf1	0.09475
DUS4L	-2.81
C10orf104	-0.18475
TNFAIP6	4.36675
RTEL1	0.15975
CCT4	-1.349
ZNF709	-0.111
CHMP6	1.76066666666667
UPP2	3.06625
CYP19A1	-2.30614285714286
CD151	-0.5
NDUFA13	0.531166666666667
ARFRP1	-0.805333333333333
FAM26B	1.4095
CRYBA1	-1.219
MRPL41	0.707
NPFFR2	-2.754875
HRH2	1.208
SCAMP3	-0.587333333333333
MTMR6	0.4523
MTG1	-0.921666666666667
UBTD1	1.04425
CRABP1	-2.731
FLJ33790	-1.1382
KIAA1908	-1.0015
GPR158	-2.52375
PACSIN3	-1.9615
OMD	1.3885
CATSPER1	-0.268
HOXB8	1.395
FBXO46	0.771
OAS1	1.057
SVIL	0.214
PHB2	-0.49275
ADCY3	-0.1735
NDRG2	-0.350166666666667
ERMAP	-0.0724
APBA2	-0.9625
IGSF9	-1.079
WNT6	0.101857142857143
MYCBPAP	-1.01675
ATP2B2	-0.454125
CPVL	1.6981
TRAM2	-0.667583333333333
NOP5/NOP58	-0.4545
ZNRF4	-0.155
TLK1	-0.634375
MTMR12	-0.500714285714286
ZNF384	-0.312333333333333
FAM9B	0.18225
RPN1	0.9249
PMVK	-0.39975
EIF3D	-0.525
SIX2	-1.05225
HPS1	1.0755
RNF7	0.568
PSKH2	0.4795
KCTD13	-0.763666666666667
CSMD3	-0.888444444444444
FBF1	0.5165
IL8	-4.023375
SERPINB13	0.835625
FBXL20	-0.1185
BLR1	0.688
SH2B1	-0.867333333333333
RFNG	-0.28325
RAB20	0.171833333333333
RBM7	-0.9745
POLR1A	-1.04616666666667
TMPRSS4	-2.372
TAF9	-1.74475
TERF2	-0.789666666666667
TNFRSF1A	1.56533333333333
ACADVL	1.11716666666667
GTF2H5	0.028
EDG8	0.709666666666667
C9orf140	-1.646625
UST6	-0.33825
ZBTB8OS	-0.185
ZNF710	0.4385
GPR174	-0.16
ATP6V0A2	-0.66025
KIAA0319L	0.299916666666667
XKRX	-0.525
DOPEY2	1.8487
SDHD	-0.7855
SUMF1	1.53675
OSM	3.65225
OPN3	-1.67875
DAGLB	-0.286
PPFIBP1	1.4195
TRIM63	-0.53675
C10orf53	1.043
LYPD3	-2.08716666666667
BCL7A	-0.997375
AGER	0.3525
TCF19	-0.81975
SAT2	0.373
PFTK1	1.87466666666667
GABRE	-1.002375
C15orf38	0.8549
FIS1	-0.473
KCNV2	0.332
CLPS	0.403
PPCDC	-0.50025
FOXN2	1.75733333333333
NT5E	-1.7436
CD83	1.322
IL18	1.945
VPS16	0.1045
IGFBP2	-2.63033333333333
NOTCH2	-0.39375
SIGLEC1	3.56814285714286
CD93	7.005
SULF2	0.5735
CEP164	0.232875
P53AIP1	-1.1276
TOR2A	0.3685
ZNF136	1.085
MGP	4.3393
CCDC144A	0.127833333333333
TRPC1	0.714
SMS	-0.509166666666667
MAPK7	0.433
RRAGC	0.91225
PARD6A	1.09533333333333
NUB1	1.24466666666667
SYNGR4	0.60325
OR11H12	-2.3835
WIF1	1.9954
GCH1	-0.64425
OR11H4	-2.543
SLC44A5	-1.105
GPRIN2	4.0335
LOC401431	-0.35275
CPA4	0.3549
MELK	-2.57011111111111
IL15RA	2.04725
CUL3	-0.194875
HMBOX1	-0.26975
PODXL	-0.9755
CCT6B	0.00516666666666665
COMTD1	0.14475
MUC20	2.36533333333333
GPX2	-2.5785
ITK	0.119125
FBXL5	2.2905
C13orf27	-1.07875
DEFA5	0.32
TRHDE	-3.366
MTP18	2.01916666666667
UQCRQ	1.5629
ITGB2	2.604
CSRP2BP	0.03975
TAS2R44	0.789
PHPT1	0.7925
FAM44C	-0.213
ERH	-0.093
MPHOSPH1	-2.80566666666667
MORC1	-2.45
PARVB	-0.40125
LAMA1	-1.92683333333333
PGBD3	0.05475
GIMAP6	5.93925
AREG	-3.95533333333333
LIPT1	-0.05175
MGC99813	-1.15075
C1orf201	0.0741666666666667
GRIN2A	-1.564625
MAN2C1	-0.372625
NSUN5	-0.869
SF3B5	-0.00699999999999999
MYC	-1.92525
NRXN1	-0.972454545454545
ZNF18	0.48975
SPDYA	-0.5835
SLC37A1	0.37
DECR2	1.0825
ANKRD38	-0.750625
SPTLC3	0.465166666666667
SUPT16H	-1.166625
DTWD2	1.893
ULBP1	-0.48
ZADH1	-0.759666666666667
OIP5	-3.52
IL10RB	0.2455
OTUB2	-0.715375
VWA3A	-0.759833333333333
SPIC	3.34183333333333
OR6C4	0.608
PSCD4	1.81066666666667
DPY19L2P2	-1.8495
TRAPPC6A	-0.224333333333333
C21orf2	-0.712166666666667
CEMP1	1.1195
LIN7B	0.456
E2F7	-1.75883333333333
VCP	-0.636466666666667
LAMA3	0.5795
BGN	2.86175
GPR160	0.309166666666667
COCH	-4.12283333333333
GPR81	-0.190166666666667
APOBEC3F	-0.96675
tcag7.1017	-0.182
C1orf32	-0.1585
SCGB1D2	0.825
FLJ43987	-0.019
C6orf170	-0.384
KLK9	0.617
GPD1L	-0.800625
VPS37B	0.2635
ATG3	-0.937166666666667
ADAMTS17	-0.236
KLHDC2	-0.274166666666667
NDUFV2	-0.459
BLK	-0.81075
MATN4	-1.442
GPM6A	1.238
GBP4	5.801
TMEM162	1.11283333333333
PKP2	-0.3165
HRASLS	2.06044444444444
MMP1	-2.83425
SFXN3	0.5192
FSD1	-1.06033333333333
ST6GALNAC3	-0.315333333333333
CA12	3.5952
NCOA6	-0.12475
C19orf58	-0.3597
PPP4R1	-0.672666666666667
MAN1A2	1.5015
IKBKAP	-2.33475
UPF1	-0.553
KIAA1219	-0.3345
WNT16	-1.11533333333333
SNW1	-0.746875
IL18RAP	5.4965
RPP30	-0.9525
CDC40	-0.268428571428571
SETD3	0.503
SLAMF6	0.87125
ELK4	-0.2705
TRIM47	0.412333333333333
ACOX3	1.559625
TRIM6	3.015625
KIAA0372	-0.457
TP53AP1	1.649
SMURF2	-1.1205
ADAD1	0.205333333333333
EBP	-0.1304
KRTAP13-2	0.339
FLJ36874	-1.8705
TOR1A	-0.4795
P2RY4	2.079
GPBP1	-0.865
TRPV1	0.1835
ADAMTS12	-0.6255
PES1	-0.6283
ATG4A	1.24216666666667
MAGEA10	-3.877
WFS1	-0.4345
CC2D1B	-0.385833333333333
PABPN1	0.692625
SLC25A30	-1.17666666666667
SLCO1C1	2.41266666666667
SLC22A5	2.739
KIF23	-3.35083333333333
SYN2	-1.97916666666667
ASPN	7.29233333333333
CENTG2	-0.80175
QSOX2	-1.3601
FLJ10815	1.11283333333333
STK24	-0.7728125
SPEG	-0.5023
STK10	0.439666666666667
DACT2	-2.1345
AAAS	-0.206
SSX3	-2.72585714285714
ABCD3	-0.00989999999999997
C4orf12	0.857625
PARVG	2.254
FIG4	-0.442
C9orf46	-0.4615
TMCO6	-0.045
IGHMBP2	-1.10875
DUS2L	0.093
FAM3C	-0.88075
TMEM16D	-0.72225
DCTN4	0.3935
KCNH3	0.559
EIF2AK2	1.371
AP1S3	0.93425
CST4	-0.304
PAM	2.5950625
NUTF2	0.0355000000000001
CITED2	0.733
SLC39A4	-1.4885
C2orf52	-1.4965
GRM3	-0.68475
C12orf49	0.07725
CCDC49	-0.3479
GRAMD1B	-0.241833333333333
FNDC4	-0.75075
SIAH2	-0.54425
GDPD4	-0.40975
C21orf87	0.403375
ATP5A1	-1.976
C16orf63	-1.318125
LOC388135	-1.6055
ATP5J2	-0.274
MMP3	-4.35475
EMID2	-0.1755
CRHR1	0.1865
WDR70	-0.39075
C13orf31	2.287
ZFAND1	-1.2765
CCL18	6.14933333333333
C3orf49	-1.209
RINT1	-0.741
KIAA0408	-2.08566666666667
F13A1	5.9281
SLC10A1	0.241
OGN	1.50075
GIPC2	1.93816666666667
XPO6	-0.754
LCE1A	1.5465
FMR1	1.0445
LOC374920	-0.163
DUSP3	1.932625
ANKMY1	-0.72725
C7orf50	-0.09925
BBS9	-0.3102
UNC119B	0.61325
C9orf72	-0.648
MGC35440	-1.514
ENTPD6	0.547625
PPP1R2P9	-0.953666666666667
ERCC4	0.7755
FAHD2B	-0.607
HMHA1	1.107
HACL1	-0.533
RAD23A	-0.285833333333333
FAM83B	-3.75333333333333
PPP5C	-1.49733333333333
RNASEH2C	1.3655
C9orf153	-0.603
SCAMP4	0.34575
GHITM	-0.0425
NDUFB7	1.47325
ADCYAP1	0.9805
SP110	1.81666666666667
MAP3K7IP2	0.15825
DHH	0.6615
AGRN	1.34314285714286
WDR33	-0.176333333333333
CEP290	0.986166666666667
PRPS1L1	-0.780833333333333
KLRA1	-0.1915
GPR97	-0.23
CHD7	-1.11425
TLR10	2.11325
SLC30A8	-2.1405
HIC1	0.649166666666667
IAPP	-0.3715
RXFP4	0.32975
GP1BB	2.59975
SHQ1	-1.162
NKX2-3	0.3955
API5	-0.689
FTHP1	0.508
MOV10L1	0.604166666666667
TRIM6-TRIM34	3.77766666666667
ADHFE1	0.51
FAM117A	-0.72025
DDI1	0.0498333333333334
CDON	-0.161166666666667
TRIM73	-1.263
IGKC	3.3355
MMP14	-0.0380833333333333
DYNC1LI1	-1.244125
C11orf66	-0.1985
TRBV3-1	-0.486
FASTKD5	0.01625
BIVM	-0.35225
LHX4	0.519
CXCL2	0.8219
RAB2B	-0.565
IZUMO1	-0.14125
MAP3K15	-1.28875
FAM19A2	0.175166666666667
ZC3H8	-2.22883333333333
ZMAT1	3.342625
SPINK5L3	2.26975
SLC10A6	1.538
APPL2	-0.4015
CARD10	1.00716666666667
LOC402176	-1.014125
EEF1D	0.4818
RAB6A	0.7407
C12orf5	-0.315625
PAPOLG	0.34625
MSRB2	1.2015
BCR	-0.6345
PUS3	0.4065
TIAM2	0.00849999999999999
ZNF317	-0.0993333333333333
CHD2	-0.617166666666667
FZD5	0.808545454545455
NUDT8	0.7715
ZNF763	0.165
PRC1	-2.50188888888889
ABCB9	0.1465
SPATA3	-0.234666666666667
TRAK2	0.087625
STAB1	4.188625
LRRTM2	0.1076
psiTPTE22	2.5015
DBI	-0.04075
SERPINA11	-2.785
NAT5	-1.14375
C20orf58	0.7075
RPS6KA4	1.21066666666667
FLJ90650	-2.542
TGFBRAP1	-0.30475
CHRDL2	1.154125
FAHD2A	-0.505833333333333
CNTN1	1.108
BBS4	-0.3081
TMEM181	-0.0395
MINPP1	-1.142
MPHOSPH6	-1.02675
HOXC10	2.1338
ITPKB	-0.333
CLPTM1L	-0.112125
MEOX2	-1.47
ATP6V0C	0.6305
PRPF8	-0.962833333333333
TMC5	0.16675
FKBP3	-1.11025
PLEKHB2	0.078875
OR4D6	1.135
ZNF544	-0.3266
D2HGDH	0.51875
RPL18A	-0.0566
HEL308	-0.16275
MPP6	-2.832
TCERG1	-1.60575
KRT16	-1.82516666666667
KLF17	-1.58025
KLF5	0.0450000000000001
CDR1	1.5855
VCX3A	-3.1945
FBLN2	1.44225
C14orf104	-1.357
HBE1	-3.6292
OR4S2	-1.506
C1orf108	-0.865666666666667
ROBO4	5.11216666666667
CPEB4	1.505125
C11orf80	-1.49633333333333
BCKDHA	0.843333333333333
MYOC	1.14175
GIF	1.531
CKMT1A	-1.4845
RPL3	-0.1105
THBS1	2.772125
APOO	-0.83475
ARMCX1	1.25275
HSZFP36	0.18275
SNAPC5	-0.78875
EIF4ENIF1	1.32525
ZNF433	-1.863
TNFRSF21	-0.14325
TMPRSS7	0.534
SPATA18	2.0609
HPDL	-2.2985
MKL2	1.3256
TBX3	-2.72076923076923
C21orf93	-0.450166666666667
DAXX	-0.32825
ELMO1	1.221625
RGS13	1.6115
TAF11	-1.54075
UNC13A	-1.477
LOC653314	0.1466
ORC3L	-1.13975
IMAA	-0.8375
TARBP2	0.08675
CABIN1	0.5144
TRIOBP	0.5834375
HIST1H2AC	-0.21375
RGS22	-1.96033333333333
NCOA1	1.38083333333333
IL25	0.454
SNCG	3.9235
GPR6	-0.8805
AMDHD1	0.862
CHEK2	-1.368625
C6orf142	3.124
DRD4	1.46975
C14orf68	-0.41875
GDF11	-1.44375
SEMG2	0.737
CD247	1.62625
CDAN1	-0.69675
RBMX2	0.0613333333333333
TGS1	-1.62875
OIT3	3.2205
SYF2	-0.7175
MCM4	-2.36475
PKHD1L1	-0.137166666666667
CEP192	-1.31183333333333
IFT88	-0.385
RPL9	0.297
RAB32	1.722375
DDX43	-2.32425
P2RX2	0.955
OR5D18	-0.899
UBE1	-0.661333333333333
SLC24A1	-0.338875
ARHGAP5	-1.07775
CETP	0.97825
KIAA1731	-0.825833333333333
SLC9A4	-1.604
PTPN6	1.4025
BAHD1	0.17775
GRIK3	-0.125
CACNB2	-0.4307
PDE10A	2.99275
DGCR14	0.2975
PCDHB9	0.683
RHOQ	1.364
MAP3K4	-0.525
KTI12	0.257666666666667
RPL23AP13	0.83675
GNG11	1.73175
CLCN3	0.85
GPAM	-1.64575
VSTM2A	-0.196
SLAMF7	4.10316666666667
INTS2	-1.302
PPP2CA	-0.5457
LRP12	0.0924666666666667
SEC14L2	2.68688888888889
DKFZP586H2123	3.90875
MC3R	-0.123
CIRH1A	-1.46416666666667
HIST1H2AB	-0.1745
POLH	-1.20325
MGC16703	-1.22866666666667
SNAPC2	0.135
FILIP1L	2.18375
RASGRP4	0.612
LRRC1	0.60825
GAS1	-1.555
PRAC	0.03875
DGKA	-0.655166666666667
NT5C3	0.067
PEG3	-3.26283333333333
NADK	-1.39525
PRR17	1.22125
LOC374569	2.61625
SGSH	0.942166666666667
NLRP8	-1.2235
GALT	0.3277
MCF2	-1.068
ZNF263	-1.4965
TACSTD1	-3.812
TYR	-4.9792
ATP6AP2	-0.387
RNUXA	0.00200000000000002
ABHD10	-0.214555555555556
GDPD2	-0.16625
SLC35C1	0.569
UBE2A	0.442875
HERC5	0.0513333333333333
FAM112B	-3.111
FBXL16	0.093
DKFZP434A0131	0.378
ELA3A	-1.576
RBM41	-0.0235
HAO2	3.68566666666667
RNH1	-0.512125
SHANK2	1.80933333333333
OSBP2	-1.51771428571429
DAK	-0.913666666666667
C3orf58	1.69491666666667
TCL1B	0.2405
KBTBD2	-0.449625
SUGT1L1	-0.499
UBE2E2	-0.134833333333333
MYL9	3.802375
CDC23	-0.993666666666667
PBXIP1	1.1563
CXorf40B	0.859
NBL1	3.0185
RTBDN	0.3535
RAB11FIP5	1.337
TTTY13	-0.576
SCOTIN	-0.540166666666667
SOHLH1	-0.426666666666667
CDKN1A	1.08021428571429
NCK1	0.4695
ZNF550	-1.28475
SAPS3	0.239916666666667
SPIN3	-0.831166666666667
MAGEE2	-0.22175
MIS12	-1.01033333333333
OR8H2	-0.727
KIAA0774	-2.39166666666667
UNC5D	-1.4415
CUL7	-0.347
LIPC	1.8205
DIO1	-1.72075
C20orf11	-0.2207
CTRL	-0.2895
HS3ST2	6.31525
PAK4	0.993833333333333
CCRL1	6.15625
RNF10	0.7425
ZNF567	-0.15175
ZNF660	-0.603
TCEAL3	-0.918
MAGOH	-0.238166666666667
CENPB	0.319166666666667
C19orf7	0.94075
LOC388965	1.02275
ZCCHC13	0.072
JMJD1A	-0.7458
HIST1H4H	-0.4075
TBRG1	-0.4689
GPC3	-3.406875
TAF1C	-0.45575
EBNA1BP2	-1.4425
CIAPIN1	-0.0965
PDGFRA	-1.46522222222222
CSTB	-0.38825
CENPI	-2.1065
GTF2E2	-0.6765
RPP21	-0.127
CCNF	-1.75833333333333
KCNQ3	0.741
FAM79A	1.081
SLC22A12	0.859
NOVA1	-0.236
FZD3	-0.9324
AKAP8	-0.64
SOCS5	-0.192125
CFDP1	-0.49775
DLG5	-0.45475
PGM5	1.53972727272727
C1orf144	0.99275
HDAC10	-0.7055
RND2	-1.1155
C20orf199	-0.75925
RNMT	-0.904625
SLURP1	0.2065
ASTN1	-0.890714285714286
SH3BGR	0.09275
MYCL1	-1.461
ZHX1	-0.2495
CENPK	-3.1195
FOSB	1.2025
LOC643406	0.581625
C2orf59	-0.122
TMEM135	-0.325375
SLC27A2	-0.71925
KRT33A	-1.2175
OVOL1	-0.0904285714285714
PAMCI	-1.72216666666667
S100A7	-1.987
ZNF789	-0.265
HARS2	-0.247
RPL23A	-0.596333333333333
TCF23	0.01825
UPF3B	-1.1865
C17orf78	1.284
HLA-DOB	2.17166666666667
C14orf142	-0.319
TEKT5	-0.259
DMWD	1.289
POLD1	-1.086
GSCL	0.5515
CALD1	1.4701
SCRT1	1.71916666666667
AIG1	2.07975
UNC84B	-1.08525
ZNF404	-0.6345
TMED6	-3.0675
KIAA1462	-0.5345
LRRC27	1.4338
PYGO1	-0.462
PIGU	-1.34483333333333
ALAS2	-2.66183333333333
WRNIP1	-0.529875
CNNM3	0.1185
ZNF2	0.35075
ST3GAL5	0.124666666666667
MRPL23	1.09125
TSSK6	-0.381
PSMA6	-0.62975
C16orf70	0.099
KIAA1602	0.473
ALMS1	0.015
DCN	0.840375
TMEM132D	-1.017
SUCLG2	-1.429
ABHD14A	0.25225
DEXI	0.786166666666667
AMPD2	-0.585166666666667
IFNAR2	2.03166666666667
CYB5A	2.7611
TLOC1	-0.02695
NXF5	-1.35433333333333
NRBF2	-0.2245
KCTD3	0.597
ITGAE	-1.38883333333333
SLC30A3	-0.923666666666667
ZRF1	-1.758
IFRD2	-0.666625
XAB1	-0.4915
PYCR2	-0.911166666666667
SERPINB3	-4.39
TMLHE	-0.1132
GEFT	-1.48875
ABCA5	0.240375
EMR4	0.720333333333333
TSFM	-0.512
HIST3H2BB	-0.4395
ARHGEF19	-0.54725
TSPAN17	0.941666666666667
ABCC8	-1.01
MAP1S	0.0723333333333333
C22orf36	2.558
BNC2	0.538285714285714
HIST1H4A	-0.776
NDUFS3	-0.266833333333333
WDR3	-1.60666666666667
XKR4	-0.528
TTC33	0.0872857142857143
STMN2	5.839
CPN2	-0.00716666666666664
HSPC105	0.637875
PCOLCE2	-0.1015
C3orf55	1.2365
KLHDC9	1.61783333333333
TBC1D23	0.519625
ATXN2L	-0.783333333333334
MAP2K3	0.458916666666667
SCAP	-0.62375
ZNF486	-0.573
C20orf96	1.915
NARS	-0.448
ADAMTSL1	-0.0157857142857143
PRCC	0.372833333333333
CCDC126	-0.0386666666666667
ZNF675	-1.57925
CALCOCO1	0.545
ANKRD43	1.18725
CWF19L2	0.314
ZBTB32	2.6375
BRAF	-0.6105
ODF4	0.5405
MGC14376	1.74566666666667
HORMAD1	-2.2325
AAK1	0.324363636363636
PEBP1	1.67908333333333
TNFSF5IP1	-0.746666666666667
DKFZp564N2472	0.23825
RMND1	-0.917125
IGKV1-5	5.838
COL1A2	2.21416666666667
SERPINA5	-3.164625
AANAT	0.93
C19orf21	0.5395
GEMIN5	0.191
UBR4	-0.452166666666667
LTBP3	0.497333333333333
AMHR2	-1.85083333333333
PROCR	0.71275
MYBBP1A	-0.9815
C20orf39	2.25766666666667
ZNF697	-0.460625
PASK	-1.5153
ZNF776	1.01266666666667
RFXDC2	-0.04475
KIAA0467	0.69175
C10orf96	-1.92275
ZNF503	-0.46075
GULP1	-2.20391666666667
KCNE4	1.22683333333333
DKFZp434K191	-0.309
LOC196913	0.6535
BHLHB4	2.59
CH25H	-0.37075
LOC81691	-2.35666666666667
ALPL	-0.0887857142857143
COL12A1	-0.34
FOLR3	0.244333333333333
GPR123	0.684
TRIM62	-0.559357142857143
ABLIM1	0.0925
MAST3	-0.38675
RHBDD1	0.636333333333333
LOC338809	-9.27
RYBP	0.1355
TTC26	-0.492625
ZNF22	0.0118333333333333
ISCA2	-0.18875
RDM1	-1.95825
PIGM	-0.72375
GNB3	-1.6195
ACTR2	0.4393
HMGB1	0.01895
EDG1	4.965
SOAT2	-1.7215
OR10AD1	-0.047
RAP1GDS1	0.461333333333333
LCE1F	1.2085
ESM1	2.16375
RCN3	1.761
CREBL1	-0.07925
DBNL	-0.340166666666667
PTGER3	2.39075
USP30	0.195333333333333
BCL2L12	-0.194
KIF26B	1.548
ZNF416	0.83875
ZNF225	-0.6295
C17orf70	0.32375
ZNF554	0.611
RAE1	-1.22933333333333
TNIK	0.512666666666667
ACTN3	0.6465
MGC45922	2.4235
CCNA1	-0.888
RYK	0.323166666666667
IL26	1.7095
LRP3	1.538
QARS	-1.353
SOX7	1.18207142857143
BID	0.2825
OR2S2	2.0585
CXCL14	6.3975
C11orf47	-0.805
MGC29891	0.0191666666666667
HSPB8	4.0674
PRDM14	-3.673
NUFIP2	0.1075
MNAT1	-0.7875
ZDHHC2	0.177333333333333
MBNL2	0.1005
ADD3	0.7745
CSNK2A1P	-1.1095
KLK6	-1.75183333333333
TMEM111	-0.5991
KIAA1279	-0.81475
NUBP2	0.288166666666667
RAB42	4.65025
ID3	0.9381
TM9SF1	-0.3335
MDP-1	0.717
POU4F2	-0.0973333333333333
IQCK	0.58525
C16orf14	0.859
CAPN3	-0.478125
FAM43B	0.2255
RECQL	-0.44975
AP1G1	0.0882142857142857
CTNNBL1	-0.755833333333333
ECHDC1	-0.897666666666667
SMARCC1	-1.1179
FOXQ1	0.028875
GNAI3	-0.568833333333333
POLG2	-2.0655
CD4	2.6265
ITLN1	3.30275
EBI2	3.92025
IRF1	1.48175
PTPRE	2.7615
PTK2B	-0.543
NXNL2	0.663
SOX4	-1.05033333333333
TSPAN3	0.548833333333333
SH2D1A	0.591
C8orf58	0.0495
USP20	-1.184
DUSP22	-0.253916666666667
CALB1	-3.3794
L3MBTL2	0.978583333333333
MCRS1	-0.33425
TMEM118	-1.029
C18orf8	0.929333333333333
FLJ10241	-0.287125
GJA12	0.8035
PKD1	-0.100333333333333
ZFP3	-0.113
JAM3	-0.5285
LAPTM4A	1.2227
DIRC2	0.4545
KIAA2022	-3.04316666666667
MYOM1	1.4535
TRPM8	-1.65366666666667
MOP-1	2.3195
PHKG2	0.00825000000000002
ZNF650	-0.204875
KIAA1522	-0.441625
PSG8	-2.61983333333333
DDX19B	-1.4085
MOBKL1B	-0.1615
DIAPH2	1.68241666666667
PTPN12	-0.4215
CLN8	-0.0393
CRYZL1	0.0215
CRY2	0.471416666666667
FCGR2B	5.48
PNPLA4	0.64075
ZNF454	0.5
DKFZp434B1231	-0.98675
CLDN11	-0.0823000000000001
RFWD2	0.112333333333333
CIB2	1.88283333333333
MXRA8	2.51525
HRK	0.87325
MAML2	0.0815
C4orf31	-2.818
C6orf192	0.46175
COG6	0.218625
FAM5B	-1.2905
NFATC1	0.6533
SEPT10	0.1055
SCYL1	-0.3312
RPP40	-1.955
SCOC	-0.7725
KIAA1450	0.88925
CTDSPL2	-0.8615
TBX5	3.78433333333333
NAPG	1.252
RHD	-3.449
C14orf45	0.163333333333333
ZBTB22	0.2445
PLCG1	-0.576
ANKRD10	-1.37475
AQP7P2	-0.441
TAGLN2	-0.973666666666667
HTR2C	-2.7955
SLC16A7	0.132166666666667
C17orf83	-0.912666666666667
TSGA14	-0.733
MDH1	-0.7725
PPP3R2	-0.1836
DCBLD2	-1.13007142857143
RBM33	0.058625
DPH3	-1.58975
SYT10	-0.858333333333333
FMO4	3.198875
THYN1	-0.9175
DRD5	-2.8225
OTOR	-0.955428571428572
PGRMC2	-0.1903
KATNAL1	0.442875
PAQR6	-3.11225
UBE2I	-1.4195
C14orf28	0.371
C8orf70	1.09525
FLYWCH1	-0.423625
ANGPTL3	4.21125
GLRX2	-0.104833333333333
ATP11A	0.345428571428571
ARL5B	-0.5405
MUC16	-2.18925
SLC25A5	-1.41907142857143
ACRC	0.088
MYO1C	0.084125
FAM89B	1.60583333333333
FAS	1.62275
KIFAP3	0.19
GLRA2	2.964
BTN3A2	1.8572
CNKSR3	1.265625
CSTF3	-0.945833333333333
ARPM1	0.87725
KIAA1530	0.0485
C9orf150	0.479333333333333
PRKCI	0.282
tcag7.1015	0.422
SOD3	1.88275
ZNF574	0.35925
CYP21A2	0.44575
RPL12	-0.3735
COMMD2	-1.253
WIZ	-0.2835
LOC344405	-1.383
ALDH4A1	1.17088235294118
CRYAB	5.6825
COPA	-0.00110000000000002
PCDHGA7	1.20516666666667
KIF11	-1.76033333333333
RASD2	-0.0735
SLC26A3	-0.1495
ZNF175	0.6425
JAKMIP2	-0.693625
C8orf4	1.27183333333333
PTHLH	1.3265
SLC40A1	3.40925
OR7D4	0.779666666666667
PCDHB17	-1.3375
CD36	3.32314285714286
C6orf203	-0.2455
PRKG2	0.106
LOC400566	2.166
ANAPC13	-1.0455
SLCO3A1	-0.04025
ZNF692	-1.818
FANCL	-1.3595
SH3GLB1	0.4725
C12orf61	-0.2095
KBTBD6	0.06425
SUPT5H	0.19825
XRCC6	-0.4112
HUS1B	-0.1947
FAM133B	0.0345
LOC728276	-0.4985
KCTD18	0.05075
SOS2	1.271
CCDC99	-1.705
C1QTNF5	4.9905
NNAT	-1.49066666666667
USP16	-0.263
LARS	-0.77625
ZBTB2	-0.872625
ABO	0.260333333333333
TRAF3	0.43075
GALNT5	-2.845
NAP5	1.8195
ALG14	0.453
KIAA0515	-0.549346153846154
WDR75	-1.501
TEX261	-0.0919166666666667
LY86	3.47325
LOC389072	-0.3515
FLJ13611	-0.83625
MRGPRX2	-1.9565
SNRPA	-1.05475
OR2G2	-0.7915
GPRASP2	1.10025
C7orf42	0.6217
C9orf163	-0.511
CYP11B2	-1.2195
FCRL3	1.84575
PRDX1	-0.43675
FGB	-5.453
COX17	0.5274
C16orf33	-0.8025
PIWIL1	-0.13075
FOLR1	1.05683333333333
KIAA0082	-0.6465
FREQ	-0.203833333333333
TMCC2	-1.014
TCF12	-0.311083333333333
ZNF721	0.38225
FAM130A2	0.904666666666667
POU4F1	-2.5255
SNRPF	-1.388125
SGIP1	2.58383333333333
ZNF641	-0.0778333333333333
EMG1	-0.434875
PRRG4	3.847
HIRA	-2.9175
MYNN	0.254166666666667
AEBP2	-0.208916666666667
TBXA2R	1.57316666666667
ISL2	-1.6108
PCDHB11	1.3205
RNF144A	-0.829
MARCH5	-0.98375
DULLARD	-0.429833333333333
DCLRE1B	-0.768
ITGA8	3.3795
TP73	-0.040125
PRKCD	-0.13775
NDUFB4	0.3185
ATP13A4	0.0925
ANTXR2	-0.088
COL4A3	1.06116666666667
MYO10	-2.0423
SLC6A18	1.00325
PEX1	-0.3405
TMEM74	-0.743166666666667
RBM19	0.66875
TAPBP	1.1797
RUNX1	0.540375
MID1	-0.295166666666667
GPR64	1.28516666666667
RASEF	0.8225
GABRG1	-0.1182
MYO16	-2.02275
DBF4	-2.5305
TSHZ2	1.241
RIPK2	-0.637375
PPTC7	0.876166666666667
KIF4B	-1.1445
LRRC31	0.305375
ZNF540	0.887
EFNB3	-0.346166666666667
LOH12CR1	0.67375
STON2	1.05783333333333
GLP1R	1.152
CSTF2T	1.053875
IREB2	-0.85375
GRSF1	-0.39425
PDCD7	-0.845833333333333
LRRC43	3.498
CNR1	1.02433333333333
IL1F7	0.797
C12orf64	-0.41375
FAM69B	-0.42075
NR2E1	-2.48516666666667
MS4A6A	5.2168
FTL	1.1168
C7orf36	0.0285
PCLO	-0.481777777777778
DYRK2	1.004
ARIH2	-1.12375
SAMD7	0.367
SCNN1D	-0.3725
SLC32A1	-0.71175
C22orf25	-0.393
MRPS18A	0.2879
GPR112	0.178
EARS2	-1.2745
ERN2	0.398
ATPBD3	0.627333333333333
PRH2	0.2075
CDKN2D	-0.382833333333333
PGLYRP2	-1.222
