Hybridization REF	TCGA-CJ-4637-01A-01R-1188-07
EPS15L1	0.03325
MGEA5	0.314625
HIST1H3A	-0.8565
ING1	0.134875
BCAT1	-2.819375
ORC6L	-2.63209090909091
KLK11	-5.01033333333333
C19orf28	-0.232125
DNER	-2.245625
MED22	-0.719071428571428
ETV6	0.609666666666667
CHAC2	-2.5645
CD300E	0.9325
CEBPB	0.427166666666667
ZNF398	-0.792
LRCH3	0.076
HMGA1	-1.7795
CAPN7	-0.821
MGC5566	-1.088
CCL3	3.494
NANOS1	-1.408
ZFYVE19	-0.11925
APITD1	-0.482166666666667
PARD3	1.922375
IRAK4	0.478333333333333
SERPINI2	2.14
CEP170L	0.7015
TTC9	-0.601875
MYOM3	1.2845
MLPH	-3.2575
LOC222699	0.323
NRG1	-0.739583333333333
TBC1D9	-0.362454545454545
TTK	-2.32116666666667
ZNF557	0.2434
DDX41	1.09716666666667
FANK1	1.3845
UBE2D2	-0.01925
PSMB10	2.266125
MYH7B	0.398
GABARAPL2	-0.579875
MARVELD2	-1.77016666666667
DGCR2	0.600666666666667
UNC45A	0.254833333333333
C6orf72	0.0365
ZNF683	4.3245
GIT2	1.776625
CASK	1.23283333333333
C14orf161	0.7255
LRRC44	0.107
TIFA	0.562625
UTP11L	-1.019
C6orf65	-1.435
FDPS	-0.10125
DUSP9	-1.5947
SLC17A8	0.596
OR51G1	0.202666666666667
NANS	-0.596
OLFML1	2.21775
ATP10B	-1.574
NPAS3	0.5425
PRKCA	-0.2247
GGA2	-0.0805625
LCE4A	0.974
SPANXN3	0.0485
CCDC115	1.62
SDCCAG3	-0.956
GLIPR1L1	-0.375
TTC1	0.8415
C17orf76	0.00725
MAD2L2	-1.86525
HIPK1	-0.4894
LRRC3B	-0.684166666666667
CLN3	-0.736681818181818
C17orf47	-0.19
FMN2	-3.836375
TUBB1	-2.36225
WAPAL	0.678666666666667
C3orf21	-0.55675
SCN5A	-0.4312
SMYD1	1.242
BEX5	0.54075
ZNF192	0.3865
SEC22A	-0.335666666666667
GRIA2	1.22428571428571
KIAA0825	-1.47225
NUSAP1	-1.20918181818182
LANCL1	-0.48925
C15orf40	-0.1194
ZNF645	0.046
GPR61	0.446
NLRP14	0.3515
SNX21	0.0584
C1QTNF8	0.0125
C17orf46	0.9495
IFNA8	-0.0125
SPRR1B	-2.783
FLRT1	-0.91025
SNX17	1.19183333333333
ASB2	2.5435
HBG1	-3.814
RPRML	-2.93275
JOSD2	0.455666666666667
PLSCR3	0.6455
SPOCD1	-1.50883333333333
RAB39	0.48
GHRH	-0.600333333333333
ITIH5L	1.51275
C17orf37	0.04125
SMCR8	-0.59075
DPY19L2P3	-0.6945
IL11RA	0.391333333333333
GDF3	-3.6845
RPS6KB1	-0.748416666666667
DNAJC19	-0.7863
TOP1	0.23325
CRCT1	-1.240625
MPST	0.0035
DPM2	-0.54525
FAM38B	-1.38883333333333
SLC18A1	-2.17266666666667
FARP1	0.796833333333333
PAX7	-0.06475
TUBD1	-0.895
GNL3	-1.008375
BTG2	1.07533333333333
NDUFS6	-1.0725
C1orf79	0.16225
ERAL1	-0.4935
ECHS1	0.595
VPS4A	0.271666666666667
CYP11A1	-1.198375
ABCC6	0.305714285714286
PBX4	0.5115
MOSC1	-1.27525
NCF4	2.3615
HYMAI	-0.052
NAGPA	0.362125
OTOP2	0.587
ACOT12	0.13525
MTHFD2L	-1.123875
LOC441376	-1.30175
C19orf34	-0.8795
RAB1B	0.08225
ALDOAP2	0.042
NTRK1	-1.38
ARTS-1	1.1194
SLC6A11	-2.1785
NAP1L2	0.43575
CNGB1	-0.206333333333333
EPB41L4B	-2.763
FAM134B	1.2685
HS3ST3A1	-3.59766666666667
CPXM2	4.99975
SIRPB2	0.4015
CHORDC1	-0.5705
TRIB3	-0.358833333333333
SLC2A5	2.21025
C2orf49	-0.958
DDX5	0.54025
OR5L1	-0.56
ANAPC4	-0.0618333333333333
ZSWIM1	-0.558125
LOC93622	-0.906875
KCNK3	2.3821
RP11-35N6.1	-2.545375
ZFP161	0.554333333333333
AQP9	3.03575
SLC15A2	0.0943333333333333
MREG	-1.59666666666667
OR9I1	0.1045
PDLIM2	0.033375
ADAM7	0.265
GSTCD	0.29
WDR21A	-0.835
SLC12A8	1.49133333333333
TMEM174	1.86975
IGSF3	-0.586166666666667
LRRN1	-4.251
LOC402117	0.16175
SRPK1	-1.4895
LY6K	-2.4138125
NFIA	1.136
PTCD3	-0.8295
LEP	0.631333333333333
PCDH21	1.183
MAPKAPK2	1.01128571428571
NMNAT1	-0.6235
LHFPL2	1.068625
C9orf43	0.1435
DIP2A	0.0286666666666667
ACTR8	-0.233625
CCDC34	-1.87
PTPN22	1.44425
ITGA3	2.426875
FAM129C	0.4655
RABGGTA	0.0411666666666667
UNC45B	1.06975
KIAA1033	1.561625
ZNF510	0.287666666666667
CYP2D6	-0.134
SLC26A10	-1.0015
STX8	0.17675
LUZP1	0.332375
WDR89	-0.389
EIF4G3	-0.5741
C5AR1	1.8575
ZNF623	0.134
A2M	2.512
TGM7	1.2235
GRPEL1	-0.136833333333333
LMNB2	-1.0503
ROCK2	0.243833333333333
SNX16	-0.027875
CCDC66	-0.52125
ANXA3	0.4465
KIAA1609	0.1105
EED	-0.51025
RNF32	1.27283333333333
HES1	-0.1068
CLC	1.77266666666667
ISL1	-0.771166666666667
KIAA0528	0.226
MANEA	1.490875
C1orf61	-1.8185
hCG_2001000	-1.345
RAPGEF6	0.3167
KIAA0020	-0.339666666666667
NEIL1	1.20575
C16orf45	-1.8025
RBM10	-0.165333333333333
C10orf125	-0.17175
MRS2L	-0.53025
DNAH17	-1.1215
C19orf10	0.47725
C1orf160	0.45725
SLFN12	2.031
EXOC3	0.583166666666667
HIST3H3	-0.172
NCOR2	0.427666666666667
TNFRSF9	3.92525
MFSD8	0.04375
ALX1	-3.25266666666667
NOL1	-0.48175
PODN	1.241
TIAL1	-0.7225
HIST1H1E	-0.94875
NPY6R	1.3205
TM4SF4	2.4075
CORO2A	-0.973
ETNK2	-0.309
APOE	2.533
ANGPT4	0.5825
HDGF2	0.16175
G30	2.3
ST8SIA4	1.620875
F2RL1	1.026875
FAM19A4	-1.50975
CCAR1	-0.2445
B3GNT7	0.6675
OPHN1	-0.3498
DSCR6	-4.5205
C21orf13	0.680666666666667
GAS2L1	0.0818333333333333
RFX3	0.1475
COPS4	-0.694875
BCHE	-5.4775
BCL2	1.223125
HBZ	-2.5945
ARL13B	0.910875
MAPBPIP	0.4155
MYO15B	2.642
SPZ1	0.2205
KIAA1324	-1.59744444444444
PLCL2	1.181
C4orf29	-0.29825
WDFY2	-0.24925
ZNF284	-0.9385
NAALADL1	0.5995
DUSP5	-0.591
PXDN	-1.09
SLMO1	-1.44325
TNXB	0.7104
BIRC7	-0.9205
A4GALT	1.77833333333333
TIMM22	0.19875
FAM110C	1.0005
TOMM34	-1.147875
ABHD9	1.2245
ADAM32	1.832
CRHBP	0.52275
AQP2	0.279875
LOC130355	-0.57175
ZNF187	0.549166666666667
ZNF816A	0.8775
F7	0.587125
CNOT1	-0.1464
SLC13A4	-1.50875
ZBTB11	0.16825
B3GALT5	1.24
EXOC2	1.08283333333333
IRS1	-2.45
TMEM1	0.549833333333333
MRPL34	-0.56
SAMM50	-0.3995
CDC42EP3	0.03525
HSF2	-1.5765
MFN2	-0.28375
TSPAN7	-0.402833333333333
NUCB1	0.455333333333333
RHOH	0.758
ARL16	0.105
TACR1	0.23725
SFRS5	-0.267833333333333
SNX25	0.02475
RHBDF1	0.0778333333333333
PCDH18	0.625
HMG1L1	-0.184
MYO5C	-1.62575
MAPK10	2.375
LDHAL6A	0.700166666666667
NUDT12	0.453166666666667
NCAM1	0.344625
GLIS2	1.1785
GGTL4	1.9205
DAPP1	1.387
ATF7	-0.201
KIAA0748	1.703
NFIL3	0.30475
TM6SF1	0.4011
SEZ6	0.2825
NANOS3	-1.07283333333333
DNAJA3	-0.241333333333333
CLDN6	-3.0435
CIITA	3.7698
EPHA4	-0.00433333333333333
FANCC	0.4255
CMTM3	1.28925
PSG3	-0.375125
MRPL15	-0.821
C21orf59	-0.49475
PLCXD2	0.943
C2orf34	-0.692125
UBE2L6	1.519
MED14	0.341333333333333
HP1BP3	-1.1705
C6orf208	-0.0815
TPBG	-0.8325
OSR2	-2.180875
XPC	1.029
KLHL7	-0.583083333333333
CCR3	-0.3615
AGTPBP1	-0.417166666666667
PCSK6	1.96053333333333
STAT5A	0.4118
FAM18B	0.213
LONRF2	-2.97216666666667
PTPN2	-0.36725
SF3A3	-0.821666666666667
EFCBP2	1.1715
HCFC1	0.0335
AHNAK	0.49045
ACTR5	-0.05225
KIF14	-2.36242857142857
TENC1	1.66775
HEATR5B	0.6095
YIPF2	0.716833333333333
MYEOV2	-0.298
DUSP18	0.62075
KIAA1012	0.011
AHR	1.18033333333333
C17orf53	-1.34366666666667
PTPRH	-0.28475
ATP6V1C1	0.2697
TAS2R3	-0.3025
LOC440356	-1.531
COQ10B	1.075
PSMF1	0.796583333333333
SORBS2	1.62716666666667
NFE2L2	0.551
TMCO7	-0.0165
SH3PXD2A	-0.7942
SH2D2A	1.97025
SPINK5	1.05075
MRPS24	-0.89025
OPA3	-0.144375
TRAF7	-0.0223333333333333
C4orf35	0.420166666666667
MT1G	-2.230625
MGC39545	0.7715
HS1BP3	0.2641
OR2B2	0.258
CHRM4	0.414
SFRP2	-2.11391666666667
RIC3	-0.458
ART1	-0.44
C6orf1	0.04975
DUS4L	-1.0835
C10orf104	0.94725
TNFAIP6	3.9375
RTEL1	-0.18575
CCT4	-1.1225
ZNF709	0.7155
CHMP6	0.785333333333333
UPP2	0.79225
CYP19A1	-2.926125
CD151	0.0573333333333333
NDUFA13	-0.557333333333333
ARFRP1	-0.720833333333333
FAM26B	1.152
CRYBA1	-3.1825
MRPL41	-0.328166666666667
NPFFR2	-2.26225
HRH2	0.6905
SCAMP3	0.255
MTMR6	0.8503
MTG1	-0.523
UBTD1	0.19725
CRABP1	-3.3615
FLJ33790	-2.3153
KIAA1908	0.445666666666667
GPR158	-1.189
PACSIN3	-2.2525
OMD	0.786833333333333
CATSPER1	0.3785
HOXB8	-1.540875
FBXO46	0.0205
OAS1	2.50816666666667
SVIL	0.61225
PHB2	-0.34225
ADCY3	-0.2775
NDRG2	0.137
ERMAP	1.0351
APBA2	-0.967666666666667
IGSF9	-2.38425
WNT6	-1.27228571428571
MYCBPAP	0.52325
ATP2B2	0.6332
CPVL	1.422
TRAM2	-0.53025
NOP5/NOP58	-0.42975
ZNRF4	0.27825
TLK1	-0.260375
MTMR12	-0.175571428571429
ZNF384	0.072
FAM9B	-2.9145
RPN1	0.7397
PMVK	1.14125
EIF3D	-0.2381
SIX2	-2.15625
HPS1	0.581857142857143
RNF7	0.69025
PSKH2	0.049
KCTD13	-0.240833333333333
CSMD3	-0.7538
FBF1	-0.358
IL8	-5.115375
SERPINB13	0.430166666666667
FBXL20	0.088
BLR1	0.48825
SH2B1	0.364333333333333
RFNG	0.7655
RAB20	1.86283333333333
RBM7	-0.33525
POLR1A	-0.332333333333333
TMPRSS4	-3.264
TAF9	-1.351
TERF2	0.857
TNFRSF1A	1.25433333333333
ACADVL	1.04316666666667
GTF2H5	-1.23
EDG8	0.3745
C9orf140	-2.09175
UST6	0.141
ZBTB8OS	-1.035
ZNF710	0.415
GPR174	2.325
ATP6V0A2	-0.5015
KIAA0319L	0.92825
XKRX	-0.598
DOPEY2	2.013
SDHD	-1.01075
SUMF1	0.524
OSM	2.76
OPN3	-0.58525
DAGLB	0.436333333333333
PPFIBP1	0.2755
TRIM63	-3.91525
C10orf53	-0.3885
LYPD3	-2.77383333333333
BCL7A	-0.255
AGER	0.495666666666667
TCF19	0.814875
SAT2	0.3365
PFTK1	-0.139833333333333
GABRE	0.023875
C15orf38	0.8225
FIS1	-0.238
KCNV2	1.79425
CLPS	0.2895
PPCDC	-0.111375
FOXN2	0.0223333333333333
NT5E	-0.9171
CD83	1.04675
IL18	2.66925
VPS16	0.24475
IGFBP2	-2.819
NOTCH2	0.3215
SIGLEC1	3.6865
CD93	5.466
SULF2	-0.38375
CEP164	-0.147875
P53AIP1	1.68883333333333
TOR2A	0.1935
ZNF136	0.90225
MGP	1.2655
CCDC144A	1.53016666666667
TRPC1	0.584666666666667
SMS	-0.3935
MAPK7	0.171
RRAGC	1.032
PARD6A	-1.18183333333333
NUB1	1.509
SYNGR4	-1.087
OR11H12	0.2185
WIF1	0.155125
GCH1	1.55075
OR11H4	0.391
SLC44A5	-0.943
GPRIN2	1.67966666666667
LOC401431	0.5225
CPA4	-0.6215
MELK	-2.12066666666667
IL15RA	2.297
CUL3	0.304875
HMBOX1	0.74175
PODXL	-0.889
CCT6B	0.00916666666666667
COMTD1	-0.70975
MUC20	1.63666666666667
GPX2	-3.765875
ITK	2.3655
FBXL5	3.38975
C13orf27	-0.37975
DEFA5	0.991
TRHDE	1.474
MTP18	-0.4635
UQCRQ	-1.1119
ITGB2	4.05358333333333
CSRP2BP	-0.553
TAS2R44	0.222
PHPT1	0.478625
FAM44C	0.0845
ERH	-1.72275
MPHOSPH1	-0.177
MORC1	-1.0625
PARVB	0.18525
LAMA1	-1.66366666666667
PGBD3	-0.19275
GIMAP6	4.66875
AREG	-4.3595
LIPT1	0.213
MGC99813	-1.8145
C1orf201	-0.322833333333333
GRIN2A	-0.9214
MAN2C1	0.422125
NSUN5	-0.587
SF3B5	0.216
MYC	-0.675375
NRXN1	-1.51466666666667
ZNF18	1.15275
SPDYA	-0.2685
SLC37A1	1.1915
DECR2	0.47025
ANKRD38	-1.00314285714286
SPTLC3	0.085
SUPT16H	-0.895375
DTWD2	-0.418
ULBP1	-0.931
ZADH1	-0.954833333333333
OIP5	-3.19825
IL10RB	1.209
OTUB2	-1.05125
VWA3A	0.0748333333333333
SPIC	3.5555
OR6C4	-0.3415
PSCD4	3.33816666666667
DPY19L2P2	-0.5475
TRAPPC6A	-0.064
C21orf2	-0.0105
CEMP1	0.7835
LIN7B	-1.1895
E2F7	-2.24066666666667
VCP	0.521625
LAMA3	0.2255
BGN	1.0545
GPR160	-0.619333333333333
COCH	-3.78266666666667
GPR81	-2.49683333333333
APOBEC3F	1.304
tcag7.1017	-0.90075
C1orf32	0.4865
SCGB1D2	1.287
FLJ43987	-0.4795
C6orf170	-0.0835
KLK9	0.603
GPD1L	-1.521875
VPS37B	-0.56075
ATG3	0.371
ADAMTS17	0.0945
KLHDC2	-0.143333333333333
NDUFV2	-0.7595
BLK	-2.399
MATN4	-0.8795
GPM6A	1.1745
GBP4	4.9985
TMEM162	0.794166666666667
PKP2	-0.227
HRASLS	-2.21333333333333
MMP1	-3.44275
SFXN3	0.1904
FSD1	-1.72516666666667
ST6GALNAC3	-1.26683333333333
CA12	3.7297
NCOA6	-0.03425
C19orf58	-0.1837
PPP4R1	0.246666666666667
MAN1A2	-0.3955
IKBKAP	-1.073
UPF1	-0.0275
KIAA1219	0.24375
WNT16	-0.2022
SNW1	-0.059125
IL18RAP	4.12025
RPP30	-1.0125
CDC40	0.167642857142857
SETD3	0.9575
SLAMF6	3.49925
ELK4	0.17
TRIM47	1.2525
ACOX3	0.605875
TRIM6	0.81925
KIAA0372	-0.0368333333333333
TP53AP1	-0.096875
SMURF2	0.1005
ADAD1	0.116
EBP	-1.5684
KRTAP13-2	0.2625
FLJ36874	-0.0575
TOR1A	0.214666666666667
P2RY4	-1.0555
GPBP1	0.59875
TRPV1	0.748625
ADAMTS12	-1.33983333333333
PES1	0.1648
ATG4A	0.484666666666667
MAGEA10	-4.6675
WFS1	-0.587
CC2D1B	0.495333333333333
PABPN1	-0.86025
SLC25A30	0.2345
SLCO1C1	0.832833333333333
SLC22A5	1.7515
KIF23	-1.9625
SYN2	-1.42266666666667
ASPN	5.61233333333333
CENTG2	0.872
QSOX2	-0.8214
FLJ10815	0.452666666666667
STK24	0.847625
SPEG	-1.0002
STK10	1.87866666666667
DACT2	-2.4705
AAAS	-0.45425
SSX3	-1.300625
ABCD3	0.0661
C4orf12	0.587
PARVG	3.155
FIG4	0.93125
C9orf46	-0.17475
TMCO6	-0.36
IGHMBP2	0.3095
DUS2L	-0.180166666666667
FAM3C	0.4565
TMEM16D	-0.888
DCTN4	0.779
KCNH3	0.05825
EIF2AK2	1.87425
AP1S3	1.13375
CST4	-0.371
PAM	1.431375
NUTF2	-0.252
CITED2	-0.4794
SLC39A4	-0.66075
C2orf52	-1.359
GRM3	-0.10375
C12orf49	0.101
CCDC49	0.7367
GRAMD1B	-0.61525
FNDC4	0.85025
SIAH2	-0.247
GDPD4	-0.0885
C21orf87	0.1555
ATP5A1	-0.570666666666667
C16orf63	-0.6995
LOC388135	-1.61366666666667
ATP5J2	-0.427625
MMP3	-5.8265
EMID2	-0.1295
CRHR1	0.11875
WDR70	-0.6375
C13orf31	2.176
ZFAND1	-0.1335
CCL18	4.31466666666667
C3orf49	0.339
RINT1	-0.9465
KIAA0408	-0.424666666666667
F13A1	5.042
SLC10A1	-0.351666666666667
OGN	-1.7585
GIPC2	1.61366666666667
XPO6	-0.626833333333333
LCE1A	1.1715
FMR1	0.4503
LOC374920	0.0595
DUSP3	0.54975
ANKMY1	0.363
C7orf50	0.10175
BBS9	-0.5102
UNC119B	-0.29475
C9orf72	0.685625
MGC35440	-1.9165
ENTPD6	0.2615
PPP1R2P9	0.5645
ERCC4	0.2385
FAHD2B	-1.517
HMHA1	2.1365
HACL1	-1.09075
RAD23A	0.0255
FAM83B	-3.59275
PPP5C	-0.303833333333333
RNASEH2C	-0.186375
C9orf153	-0.0415
SCAMP4	0.367375
GHITM	-0.0479
NDUFB7	-0.126
ADCYAP1	0.0383333333333334
SP110	2.41366666666667
MAP3K7IP2	0.67375
DHH	-0.109
AGRN	1.52428571428571
WDR33	0.213166666666667
CEP290	0.714
PRPS1L1	-1.91133333333333
KLRA1	0.2755
GPR97	0.064
CHD7	-1.89666666666667
TLR10	3.5335
SLC30A8	-0.892
HIC1	1.291
IAPP	0.809
RXFP4	-0.027
GP1BB	-0.30975
SHQ1	-0.54
NKX2-3	0.349333333333333
API5	0.06975
FTHP1	0.038
MOV10L1	1.217
TRIM6-TRIM34	2.2885
ADHFE1	1.895
FAM117A	-0.42025
DDI1	0.243
CDON	-1.0735
TRIM73	-0.275
IGKC	4.8335
MMP14	-0.60775
DYNC1LI1	-0.7525
C11orf66	0.05525
TRBV3-1	1.20375
FASTKD5	-0.6525
BIVM	2.03575
LHX4	1.0005
CXCL2	-0.0125
RAB2B	-0.544
IZUMO1	-0.79625
MAP3K15	-0.963625
FAM19A2	0.0705
ZC3H8	-1.394
ZMAT1	2.348125
SPINK5L3	0.337
SLC10A6	0.207
APPL2	0.567375
CARD10	0.795
LOC402176	-1.193125
EEF1D	0.7968
RAB6A	0.6389
C12orf5	-0.103875
PAPOLG	0.307
MSRB2	0.5885
BCR	0.691888888888889
PUS3	-0.723
TIAM2	1.063
ZNF317	0.475833333333333
CHD2	0.2375
FZD5	-0.442136363636364
NUDT8	-1.0615
ZNF763	0.9045
PRC1	-1.83622222222222
ABCB9	0.5675
SPATA3	0.7695
TRAK2	0.862
STAB1	3.119375
LRRTM2	0.498
psiTPTE22	-0.3795
DBI	0.10975
SERPINA11	-3.77075
NAT5	-0.792
C20orf58	-2.583
RPS6KA4	0.870666666666667
FLJ90650	-0.824
TGFBRAP1	0.44625
CHRDL2	-0.2355
FAHD2A	-1.56383333333333
CNTN1	-0.53375
BBS4	0.6544
TMEM181	-1.096
MINPP1	0.712
MPHOSPH6	-1.77408333333333
HOXC10	1.0846
ITPKB	0.204625
CLPTM1L	0.213375
MEOX2	-1.52483333333333
ATP6V0C	0.393625
PRPF8	-0.287666666666667
TMC5	-2.30875
FKBP3	-1.48375
PLEKHB2	0.31
OR4D6	-0.237
ZNF544	-0.1053
D2HGDH	0.095875
RPL18A	-1.4249
HEL308	0.2165
MPP6	-0.95375
TCERG1	-0.646
KRT16	-1.73433333333333
KLF17	-0.608
KLF5	-0.48875
CDR1	2.0965
VCX3A	-4.2075
FBLN2	0.049125
C14orf104	-0.92325
HBE1	-4.0567
OR4S2	0.8105
C1orf108	-0.535333333333333
ROBO4	3.58416666666667
CPEB4	1.197125
C11orf80	-0.262833333333333
BCKDHA	0.7615
MYOC	1.1975
GIF	0.598
CKMT1A	-3.1685
RPL3	-0.144
THBS1	0.80325
APOO	-2.004
ARMCX1	1.144
HSZFP36	0.2205
SNAPC5	0.11975
EIF4ENIF1	0.101
ZNF433	-0.31325
TNFRSF21	0.869
TMPRSS7	0.4765
SPATA18	2.6209
HPDL	-3.459
MKL2	-0.4329
TBX3	-2.70561538461539
C21orf93	1.34316666666667
DAXX	0.29975
ELMO1	1.399
RGS13	3.133
TAF11	-0.3425
UNC13A	-0.76625
LOC653314	-0.6627
ORC3L	0.33425
IMAA	-1.297
TARBP2	-0.68575
CABIN1	0.0041
TRIOBP	0.975125
HIST1H2AC	0.469125
RGS22	-1.80383333333333
NCOA1	1.22883333333333
IL25	-0.0585
SNCG	0.6095
GPR6	-0.00849999999999998
AMDHD1	-0.727666666666667
CHEK2	-1.17875
C6orf142	1.661
DRD4	-0.038
C14orf68	-1.24975
GDF11	-2.157
SEMG2	0.165
CD247	2.55125
CDAN1	-0.748
RBMX2	0.09
TGS1	0.259
OIT3	0.492
SYF2	0.1375
MCM4	-1.7395
PKHD1L1	1.16775
CEP192	-1.03433333333333
IFT88	1.38775
RPL9	-1.13214285714286
RAB32	0.627625
DDX43	-4.27
P2RX2	0.0416666666666667
OR5D18	0.1705
UBE1	-0.057
SLC24A1	-0.210875
ARHGAP5	0.39525
CETP	1.09025
KIAA1731	-0.2665
SLC9A4	0.129
PTPN6	2.41
BAHD1	0.134
GRIK3	1.1985
CACNB2	-0.0784
PDE10A	0.094
DGCR14	-0.229
PCDHB9	1.43216666666667
RHOQ	1.155
MAP3K4	-0.24275
KTI12	0.124833333333333
RPL23AP13	0.9345
GNG11	0.2745
CLCN3	0.204
GPAM	-1.8775
VSTM2A	-0.08
SLAMF7	4.7165
INTS2	-0.58025
PPP2CA	0.3244
LRP12	-0.681466666666667
SEC14L2	-0.230111111111111
DKFZP586H2123	3.34625
MC3R	0.614
CIRH1A	-0.904333333333333
HIST1H2AB	-0.9375
POLH	0.704
MGC16703	-1.659
SNAPC2	-0.6035
FILIP1L	1.474
RASGRP4	0.911
LRRC1	-0.32475
GAS1	-2.70125
PRAC	-0.6135
DGKA	0.957666666666667
NT5C3	0.12225
PEG3	-3.91066666666667
NADK	-0.45325
PRR17	-1.343
LOC374569	-0.78875
SGSH	0.460833333333333
NLRP8	-0.5425
GALT	0.3026
MCF2	0.5325
ZNF263	0.52125
TACSTD1	-4.70683333333333
TYR	-6.3404
ATP6AP2	0.40525
RNUXA	-0.24625
ABHD10	0.3642
GDPD2	-1.6945
SLC35C1	0.50225
UBE2A	0.164625
HERC5	0.0136666666666667
FAM112B	-4.39
FBXL16	1.019
DKFZP434A0131	0.029
ELA3A	-2.345
RBM41	-0.4145
HAO2	3.83175
RNH1	0.420375
SHANK2	0.476
OSBP2	-1.417125
DAK	-0.4865
C3orf58	0.380166666666667
TCL1B	-0.517
KBTBD2	0.24325
SUGT1L1	-0.1035
UBE2E2	1.01016666666667
MYL9	1.487875
CDC23	-0.881166666666667
PBXIP1	0.7826
CXorf40B	0.4545
NBL1	0.9885
RTBDN	0.428
RAB11FIP5	1.132375
TTTY13	0.279
SCOTIN	0.588333333333333
SOHLH1	-0.801833333333333
CDKN1A	1.33571428571429
NCK1	1.2965
ZNF550	-0.2995
SAPS3	-0.2095
SPIN3	-0.315166666666667
MAGEE2	-0.231
MIS12	-0.0623333333333333
OR8H2	0.864
KIAA0774	-0.208
UNC5D	-1.812
CUL7	0.208333333333333
LIPC	1.30533333333333
DIO1	-2.50575
C20orf11	-0.4602
CTRL	0.637
HS3ST2	-0.08475
PAK4	0.408333333333333
CCRL1	5.4725
RNF10	0.396625
ZNF567	0.02975
ZNF660	0.3015
TCEAL3	0.28225
MAGOH	-2.08383333333333
CENPB	0.0338333333333333
C19orf7	0.091
LOC388965	0.8635
ZCCHC13	0.4945
JMJD1A	-0.0966
HIST1H4H	-1.308
TBRG1	0.4077
GPC3	-4.65775
TAF1C	0.128
EBNA1BP2	-1.00283333333333
CIAPIN1	-0.1785
PDGFRA	-2.08322222222222
CSTB	-0.5205
CENPI	-2.313
GTF2E2	-0.651
RPP21	-1.23125
CCNF	-1.49766666666667
KCNQ3	1.4745
FAM79A	1.00675
SLC22A12	0.327
NOVA1	-1.10266666666667
FZD3	-0.9855
AKAP8	0.8765
SOCS5	-0.279625
CFDP1	0.13975
DLG5	-0.983
PGM5	1.38375
C1orf144	0.472583333333333
HDAC10	0.9705
RND2	-1.355
C20orf199	-1.471
RNMT	-0.99875
SLURP1	0.134625
ASTN1	-1.211125
SH3BGR	-0.04775
MYCL1	-0.824875
ZHX1	-0.253333333333333
CENPK	-2.59375
FOSB	0.1266
LOC643406	0.696875
C2orf59	-0.168875
TMEM135	-0.352625
SLC27A2	0.27725
KRT33A	-2.7595
OVOL1	-3.17271428571429
PAMCI	-3.22016666666667
S100A7	-2.9825
ZNF789	-0.7935
HARS2	0.156
RPL23A	-1.3355
TCF23	1.90975
UPF3B	-1.1025
C17orf78	-0.4055
HLA-DOB	2.71266666666667
C14orf142	-0.305166666666667
TEKT5	-0.8585
DMWD	0.6735
POLD1	-1.422
GSCL	-0.1485
CALD1	1.1692
SCRT1	0.250166666666667
AIG1	1.5635
UNC84B	1.9345
ZNF404	-1.476
TMED6	-0.736
KIAA1462	1.4025
LRRC27	0.602
PYGO1	-0.5595
PIGU	-1.01733333333333
ALAS2	-3.66633333333333
WRNIP1	-0.029875
CNNM3	0.961
ZNF2	-0.08225
ST3GAL5	0.614333333333333
MRPL23	-0.0295
TSSK6	0.1365
PSMA6	-0.94975
C16orf70	-0.43425
KIAA1602	0.225
ALMS1	0.0765
DCN	-1.082
TMEM132D	-0.43825
SUCLG2	0.368
ABHD14A	-0.11675
DEXI	0.0338333333333333
AMPD2	0.372
IFNAR2	2.0395
CYB5A	2.052
TLOC1	0.69725
NXF5	-0.933166666666667
NRBF2	0.3815
KCTD3	2.22
ITGAE	-1.6375
SLC30A3	-1.6035
ZRF1	-1.271
IFRD2	-1.01125
XAB1	-0.11775
PYCR2	0.157
SERPINB3	-5.2165
TMLHE	-0.3465
GEFT	-1.935875
ABCA5	-0.25675
EMR4	1.01416666666667
TSFM	-0.53925
HIST3H2BB	-0.196
ARHGEF19	-0.71575
TSPAN17	0.341666666666667
ABCC8	-1.07275
MAP1S	0.353333333333333
C22orf36	1.08775
BNC2	-0.589428571428571
HIST1H4A	-1.38625
NDUFS3	-0.5515
WDR3	-1.0085
XKR4	0.193
TTC33	-0.0461428571428571
STMN2	3.00075
CPN2	0.00566666666666663
HSPC105	0.84125
PCOLCE2	0.4585
C3orf55	0.717
KLHDC9	1.11916666666667
TBC1D23	0.842375
ATXN2L	-0.330083333333333
MAP2K3	0.817416666666667
SCAP	-0.77175
ZNF486	-0.0730000000000001
C20orf96	-0.732
NARS	-0.308
ADAMTSL1	-1.49921428571429
PRCC	0.8995
CCDC126	0.43675
ZNF675	0.4155
CALCOCO1	1.4565
ANKRD43	-2.39325
CWF19L2	0.451833333333333
ZBTB32	3.20283333333333
BRAF	-1.3
ODF4	0.3085
MGC14376	2.2985
HORMAD1	-1.21783333333333
AAK1	0.227833333333333
PEBP1	0.0211666666666666
TNFSF5IP1	-0.2825
DKFZp564N2472	0.79125
RMND1	-0.551125
IGKV1-5	4.713
COL1A2	0.0575
SERPINA5	-3.343875
AANAT	0.268
C19orf21	-1.05066666666667
GEMIN5	-0.23375
