Hybridization REF	TCGA-CJ-4639-01A-01R-1188-07
SAT2	1.01425
PFTK1	0.909166666666667
GABRE	-1.52425
C15orf38	1.5823
FIS1	0.7
KCNV2	-0.91225
CLPS	0.4725
PPCDC	-0.034125
FOXN2	1.21333333333333
NT5E	-1.2129
CD83	0.9795
IL18	1.05425
VPS16	0.286
IGFBP2	-2.82683333333333
NOTCH2	-0.8825
SIGLEC1	2.582
CD93	7.025
SULF2	-2.0265
CEP164	-0.902
P53AIP1	-1.01683333333333
TOR2A	-0.0455
ZNF136	0.6725
MGP	1.9322
CCDC144A	-0.617
TRPC1	0.756
SMS	-0.838833333333333
MAPK7	-0.448166666666667
RRAGC	0.97425
PARD6A	-0.1675
NUB1	0.780666666666667
SYNGR4	0.245
OR11H12	-0.2125
WIF1	0.518625
GCH1	0.382
OR11H4	0.733
SLC44A5	-0.209
GPRIN2	2.74116666666667
LOC401431	-1.264
CPA4	-2.6743
MELK	-3.738
IL15RA	1.42025
CUL3	0.55825
HMBOX1	1.05825
PODXL	-0.67425
CCT6B	1.03383333333333
COMTD1	-0.75625
MUC20	2.69383333333333
GPX2	-3.353625
ITK	0.17025
FBXL5	3.79675
C13orf27	-0.26925
DEFA5	0.5745
TRHDE	1.579
MTP18	2.2415
UQCRQ	0.497
ITGB2	2.64916666666667
CSRP2BP	-0.14175
TAS2R44	0.2655
PHPT1	0.7745
FAM44C	0.3935
ERH	-0.47575
MPHOSPH1	-1.76933333333333
MORC1	-0.826
PARVB	-0.87575
LAMA1	-0.414416666666667
PGBD3	0.087
GIMAP6	5.865
AREG	-5.12
LIPT1	0.6005
MGC99813	-0.882
C1orf201	-0.217
GRIN2A	-0.0150999999999999
MAN2C1	-0.185625
NSUN5	-0.986
SF3B5	0.398
MYC	-1.6135625
NRXN1	-0.793
ZNF18	-0.11925
SPDYA	-0.86075
SLC37A1	-0.328
DECR2	0.5765
ANKRD38	-0.998875
SPTLC3	-0.58
SUPT16H	-1.075375
DTWD2	1.30675
ULBP1	1.2085
ZADH1	1.04866666666667
OIP5	-4.09425
IL10RB	0.9885
OTUB2	-0.593125
VWA3A	0.2926
SPIC	2.05216666666667
OR6C4	-0.0625
PSCD4	1.9915
DPY19L2P2	-0.479
TRAPPC6A	0.775666666666667
C21orf2	-0.113
CEMP1	0.2955
LIN7B	0.036
E2F7	-2.6445
VCP	-0.183625
LAMA3	-0.5075
BGN	1.95425
GPR160	1.75433333333333
COCH	-4.34433333333333
GPR81	-0.411166666666667
APOBEC3F	-0.51625
tcag7.1017	-0.91475
C1orf32	0.2405
SCGB1D2	3.11325
FLJ43987	-0.36
C6orf170	-0.09775
KLK9	0.4105
GPD1L	-0.978375
VPS37B	-0.37675
ATG3	-0.1325
ADAMTS17	-1
KLHDC2	0.757833333333333
NDUFV2	0.12275
BLK	-2.30475
MATN4	-1.569
GPM6A	2.443
GBP4	5.80633333333333
TMEM162	0.585
PKP2	-0.4745
HRASLS	-2.94944444444444
MMP1	-1.22575
SFXN3	-0.0014
FSD1	-1.4745
ST6GALNAC3	1.41
CA12	2.5034
NCOA6	-0.688
C19orf58	-0.2632
PPP4R1	-0.563333333333333
MAN1A2	0.445166666666667
IKBKAP	-1.5695
UPF1	-0.377166666666667
KIAA1219	-0.45075
WNT16	0.334
SNW1	-0.5195
IL18RAP	4.679
RPP30	-0.277625
CDC40	0.465142857142857
SETD3	1.1465
SLAMF6	1.7225
ELK4	-0.237
TRIM47	0.577833333333333
ACOX3	0.287625
TRIM6	0.94875
KIAA0372	0.178333333333333
TP53AP1	0.75425
SMURF2	-0.6795
ADAD1	0.27225
EBP	-1.2774
KRTAP13-2	-0.197
FLJ36874	-1.276
TOR1A	-0.191166666666667
P2RY4	2.1365
GPBP1	0.06825
TRPV1	-0.51675
ADAMTS12	-0.935833333333333
PES1	0.1397
ATG4A	0.913
MAGEA10	-3.96225
WFS1	0.338
CC2D1B	-0.552833333333333
PABPN1	-0.600125
SLC25A30	0.5835
SLCO1C1	1.7435
SLC22A5	3.014
KIF23	-4.74666666666667
SYN2	0.222833333333333
ASPN	4.5605
CENTG2	0.11575
QSOX2	-1.3819
FLJ10815	-0.582666666666667
STK24	-0.0490625
SPEG	-1.6887
STK10	0.926166666666667
DACT2	2.8865
AAAS	-0.9775
SSX3	-1.27414285714286
ABCD3	0.0282
C4orf12	2.5155
PARVG	1.53233333333333
FIG4	0.77925
C9orf46	-0.36625
TMCO6	-0.404
IGHMBP2	-1.134
DUS2L	-0.221833333333333
FAM3C	0.1650625
TMEM16D	2.5035
DCTN4	0.95975
KCNH3	-0.60575
EIF2AK2	0.19875
AP1S3	-1.08725
CST4	-1.588
PAM	2.211625
NUTF2	-0.73875
CITED2	1.1394
SLC39A4	-0.83275
C2orf52	-2.168
GRM3	1.5205
C12orf49	1.511125
CCDC49	0.7214
GRAMD1B	-0.652875
FNDC4	-0.59075
SIAH2	-0.600125
GDPD4	-0.07775
C21orf87	0.118875
ATP5A1	-0.226
C16orf63	-0.036125
LOC388135	-0.989
ATP5J2	-0.794
MMP3	-5.28
EMID2	-0.2705
CRHR1	0.336
WDR70	-0.2485
C13orf31	1.7765
ZFAND1	1.217
CCL18	3.90816666666667
C3orf49	0.333
RINT1	-0.998
KIAA0408	-0.962333333333333
F13A1	4.7865
SLC10A1	0.844
OGN	-4.112
GIPC2	3.6495
XPO6	-1.159
LCE1A	0.469
FMR1	0.9291
LOC374920	-0.143
DUSP3	0.79775
ANKMY1	-0.401
C7orf50	0.131
BBS9	0.0081000000000001
UNC119B	0.742375
C9orf72	0.561875
MGC35440	-1.9055
ENTPD6	-0.50375
PPP1R2P9	1.0195
ERCC4	0.31775
FAHD2B	-0.631
HMHA1	0.164
HACL1	-0.649
RAD23A	0.103666666666667
FAM83B	-3.1335
PPP5C	-0.334833333333333
RNASEH2C	0.553
C9orf153	0.047
SCAMP4	-0.140375
GHITM	0.8215
NDUFB7	1.013125
ADCYAP1	0.233833333333333
SP110	1.1635
MAP3K7IP2	0.54825
DHH	0.36
AGRN	0.775214285714286
WDR33	0.125166666666667
CEP290	0.321833333333333
PRPS1L1	-1.60716666666667
KLRA1	-0.9985
GPR97	0.1525
CHD7	-2.15783333333333
TLR10	1.178
SLC30A8	-0.8595
HIC1	1.56733333333333
IAPP	-0.255
RXFP4	0.039
GP1BB	2.12075
SHQ1	0.192
NKX2-3	0.264666666666667
API5	-0.3175
FTHP1	0.308
MOV10L1	0.682166666666667
TRIM6-TRIM34	2.70633333333333
ADHFE1	0.96
FAM117A	-0.63275
DDI1	0.868166666666667
CDON	0.337
TRIM73	-0.4975
IGKC	3.785
MMP14	-0.6865
DYNC1LI1	-0.74825
C11orf66	-0.318
TRBV3-1	0.45825
FASTKD5	-0.15875
BIVM	0.8205
LHX4	-0.27025
CXCL2	-1.5203
RAB2B	-0.445
IZUMO1	-0.0445
MAP3K15	-2.05175
FAM19A2	0.697333333333333
ZC3H8	-0.988
ZMAT1	1.83125
SPINK5L3	-1.069
SLC10A6	1.972
APPL2	-0.45
CARD10	0.197666666666667
LOC402176	-0.09
EEF1D	1.124
RAB6A	0.4956
C12orf5	-0.346125
PAPOLG	0.54275
MSRB2	1.3395
BCR	0.280833333333333
PUS3	-0.3485
TIAM2	-0.567
ZNF317	-0.141333333333333
CHD2	-0.201923076923077
FZD5	0.864181818181818
NUDT8	-0.30025
ZNF763	-0.272
PRC1	-3.27422222222222
ABCB9	-0.377833333333333
SPATA3	-0.15025
TRAK2	0.730125
STAB1	3.88825
LRRTM2	0.890166666666667
psiTPTE22	1.9365
DBI	0.32175
SERPINA11	-3.37075
NAT5	0.195
C20orf58	-1.46125
RPS6KA4	0.0145
FLJ90650	-1.299
TGFBRAP1	-0.00575
CHRDL2	-0.076125
FAHD2A	-0.626833333333333
CNTN1	-0.12175
BBS4	0.0746
TMEM181	-0.832
MINPP1	0.72125
MPHOSPH6	-0.93525
HOXC10	2.235
ITPKB	0.127
CLPTM1L	0.515
MEOX2	0.281166666666667
ATP6V0C	0.06775
PRPF8	-0.565166666666667
TMC5	-0.40225
FKBP3	-0.745
PLEKHB2	0.603
OR4D6	0.268
ZNF544	-0.5764
D2HGDH	-0.350875
RPL18A	-0.1887
HEL308	0.58375
MPP6	-0.66325
TCERG1	-1.956
KRT16	-2.54116666666667
KLF17	-0.94325
KLF5	-0.697625
CDR1	3.881625
VCX3A	-4.0605
FBLN2	0.00774999999999999
C14orf104	-0.448
HBE1	-4.0858
OR4S2	0.638
C1orf108	-1.0305
ROBO4	5.25866666666667
CPEB4	1.8125
C11orf80	-0.7445
BCKDHA	1.45483333333333
MYOC	0.364
GIF	0.4005
CKMT1A	-2.317
RPL3	1.0048
THBS1	1.810375
APOO	-1.21725
ARMCX1	2.03825
HSZFP36	0.252
SNAPC5	-0.45175
EIF4ENIF1	0.80225
ZNF433	0.61375
TNFRSF21	-0.290125
TMPRSS7	0.079
SPATA18	3.4496
HPDL	-3.0105
MKL2	0.4744
TBX3	-1.74130769230769
C21orf93	0.26
DAXX	-0.29125
ELMO1	1.10075
RGS13	2.21666666666667
TAF11	-0.72275
UNC13A	-2.499375
LOC653314	0.4914
ORC3L	-0.2445
IMAA	-2.7665
TARBP2	-0.65025
CABIN1	-0.6139
TRIOBP	0.3676875
HIST1H2AC	0.7455
RGS22	-3.60666666666667
NCOA1	1.152
IL25	-0.8635
SNCG	1.612
GPR6	0.699
AMDHD1	1.81966666666667
CHEK2	-1.99725
C6orf142	1.036
DRD4	1.20375
C14orf68	-1.25275
GDF11	-1.57
SEMG2	0.9805
CD247	1.75175
CDAN1	-1.0655
RBMX2	0.1725
TGS1	-0.67475
OIT3	4.385
SYF2	0.8855
MCM4	-3.12175
PKHD1L1	-0.23475
CEP192	-1.8565
IFT88	1.29275
RPL9	0.870571428571429
RAB32	1.1485
DDX43	-3.89975
P2RX2	0.0776666666666667
OR5D18	-0.6105
UBE1	-0.74275
SLC24A1	-0.52575
ARHGAP5	1.08
CETP	2.99075
KIAA1731	-0.951333333333333
SLC9A4	0.2275
PTPN6	1.3555
BAHD1	0.05775
GRIK3	-0.5085
CACNB2	-0.3993
PDE10A	-0.488
DGCR14	0.26875
PCDHB9	0.941833333333333
RHOQ	0.081
MAP3K4	-0.4105
KTI12	-0.131333333333333
RPL23AP13	0.8515
GNG11	3.1985
CLCN3	0.9335
GPAM	-0.926625
VSTM2A	0.203
SLAMF7	3.73366666666667
INTS2	-0.9315
PPP2CA	0.3234
LRP12	-0.1806
SEC14L2	0.138777777777778
DKFZP586H2123	4.61075
MC3R	0.256
CIRH1A	-0.0395
HIST1H2AB	-0.566333333333333
POLH	-0.645375
MGC16703	-1.2855
SNAPC2	-0.647
FILIP1L	1.056
RASGRP4	0.622
LRRC1	0.629
GAS1	-2.18425
PRAC	-1.11275
DGKA	-0.916
NT5C3	0.385
PEG3	-2.69425
NADK	-0.936
PRR17	0.199
LOC374569	4.463
SGSH	0.265666666666667
NLRP8	0.602
GALT	0.7327
MCF2	0.282
ZNF263	0.059
TACSTD1	-0.8965
TYR	-5.3929
ATP6AP2	-0.02375
RNUXA	0.36025
ABHD10	0.6761
GDPD2	-1.02125
SLC35C1	-0.416
UBE2A	0.165875
HERC5	0.244666666666667
FAM112B	-3.937
FBXL16	1.68275
DKFZP434A0131	-0.593
ELA3A	-2.185
RBM41	-0.458375
HAO2	5.88125
RNH1	0.088
SHANK2	0.630666666666667
OSBP2	-1.214875
DAK	-0.613166666666667
C3orf58	1.24891666666667
TCL1B	0.5195
KBTBD2	-0.05525
SUGT1L1	0.0485
UBE2E2	-0.296666666666667
MYL9	1.927
CDC23	-0.479333333333333
PBXIP1	1.5309
CXorf40B	0.3545
NBL1	-0.512
RTBDN	-0.0285
RAB11FIP5	1.341625
TTTY13	-0.586
SCOTIN	-0.143666666666667
SOHLH1	-1.66283333333333
CDKN1A	1.03142857142857
NCK1	1.07225
ZNF550	-0.10425
SAPS3	-0.17025
SPIN3	-0.806833333333333
MAGEE2	0.11125
MIS12	-0.665
OR8H2	0.1755
KIAA0774	-2.63016666666667
UNC5D	2.346
CUL7	0.0256666666666667
LIPC	-0.988333333333333
DIO1	0.3555
C20orf11	-0.1581
CTRL	-0.3815
HS3ST2	2.52375
PAK4	0.5065
CCRL1	4.48475
RNF10	-0.3665
ZNF567	0.018
ZNF660	0.1365
TCEAL3	-0.29475
MAGOH	-0.120166666666667
CENPB	0.2665
C19orf7	0.00124999999999999
LOC388965	1.6685
ZCCHC13	0.2675
JMJD1A	-0.3804
HIST1H4H	-0.647
TBRG1	-0.7244
GPC3	-4.730625
TAF1C	-0.896
EBNA1BP2	-0.986166666666667
CIAPIN1	-0.222
PDGFRA	-3.58494117647059
CSTB	-0.500125
CENPI	-3.21066666666667
GTF2E2	-0.634166666666667
RPP21	-0.19975
CCNF	-1.97016666666667
KCNQ3	0.209
FAM79A	1.83875
SLC22A12	1.1345
NOVA1	0.134333333333333
FZD3	-0.7072
AKAP8	-0.755
SOCS5	0.518625
CFDP1	0.47075
DLG5	-1.54875
PGM5	1.639
C1orf144	0.593166666666667
HDAC10	-0.689
RND2	-1.5675
C20orf199	0.2285
RNMT	-0.70325
SLURP1	-0.061375
ASTN1	-0.951571428571429
SH3BGR	0.4515
MYCL1	-1.385875
ZHX1	0.383333333333333
CENPK	-3.138
FOSB	1.7991
LOC643406	-0.317125
C2orf59	-0.945375
TMEM135	0.540875
SLC27A2	1.75675
KRT33A	-3.73
OVOL1	-0.303285714285714
PAMCI	-1.74633333333333
S100A7	-1.9925
ZNF789	-1.0205
HARS2	0.20975
RPL23A	-0.023
TCF23	-0.54025
UPF3B	-1.64975
C17orf78	-0.6005
HLA-DOB	2.0865
C14orf142	0.503333333333333
TEKT5	-0.859333333333333
DMWD	0.371
POLD1	-2.12833333333333
GSCL	-0.1005
CALD1	1.1082
SCRT1	0.551666666666667
AIG1	2.91575
UNC84B	0.068
ZNF404	-2.00125
TMED6	2.7045
KIAA1462	0.698
LRRC27	2.3098
PYGO1	-0.3165
PIGU	-0.316333333333333
ALAS2	-2.97566666666667
WRNIP1	0.22325
CNNM3	0.406
ZNF2	0.0265
ST3GAL5	-0.830833333333333
MRPL23	0.304
TSSK6	-0.052
PSMA6	-0.37775
C16orf70	-0.8095
KIAA1602	-0.512
ALMS1	-0.555833333333333
DCN	-4.06425
TMEM132D	-0.619
SUCLG2	0.5295
ABHD14A	0.82
DEXI	0.201833333333333
AMPD2	-0.995833333333333
IFNAR2	0.684
CYB5A	3.9475
TLOC1	1.3481
NXF5	-0.632333333333333
NRBF2	-0.038125
KCTD3	0.247
ITGAE	-1.0955
SLC30A3	-1.946
ZRF1	-2.078
IFRD2	-1.209875
XAB1	-0.00375
PYCR2	-0.621666666666667
SERPINB3	-2.3755
TMLHE	1.2013
GEFT	-1.901875
ABCA5	0.347
EMR4	0.290333333333333
TSFM	-0.3605
HIST3H2BB	-0.409
ARHGEF19	-1.16925
TSPAN17	-0.4445
ABCC8	-1.262
MAP1S	0.115333333333333
C22orf36	1.90575
BNC2	0.369928571428571
HIST1H4A	-0.73075
NDUFS3	0.1325
WDR3	-0.992
XKR4	-0.88075
TTC33	1.53835714285714
STMN2	0.26025
CPN2	-0.653333333333333
HSPC105	0.9955
PCOLCE2	1.76175
C3orf55	1.1915
KLHDC9	1.76983333333333
TBC1D23	0.527
ATXN2L	-1.29516666666667
MAP2K3	0.237666666666667
SCAP	-1.03125
ZNF486	0.1055
C20orf96	-0.3165
NARS	-0.7985
ADAMTSL1	-1.53685714285714
PRCC	-0.443166666666667
CCDC126	0.756916666666667
ZNF675	-0.64475
CALCOCO1	0.9525
ANKRD43	-2.15175
CWF19L2	0.713666666666667
ZBTB32	1.84316666666667
BRAF	-0.68675
ODF4	0.47575
MGC14376	0.607166666666667
HORMAD1	-2.7755
AAK1	-0.317
PEBP1	1.21016666666667
TNFSF5IP1	0.2905
DKFZp564N2472	0.24675
RMND1	1.312375
IGKV1-5	4.21375
COL1A2	-1.22741666666667
SERPINA5	-3.632625
AANAT	0.356
C19orf21	-2.90733333333333
GEMIN5	0.0495
UBR4	-0.5735
LTBP3	0.117666666666667
AMHR2	-2.036
PROCR	0.75425
MYBBP1A	-1.38075
C20orf39	2.1145
ZNF697	0.282625
PASK	-0.8795
ZNF776	0.233166666666667
RFXDC2	-0.30775
KIAA0467	-0.049
C10orf96	-2.28275
ZNF503	0.08775
GULP1	-0.985333333333333
KCNE4	2.08316666666667
DKFZp434K191	-2.032875
LOC196913	0.969
BHLHB4	2.116
CH25H	0.92775
LOC81691	-1.71316666666667
ALPL	2.07771428571429
COL12A1	-2.216
FOLR3	-0.0586666666666667
GPR123	0.627285714285714
TRIM62	-0.228357142857143
ABLIM1	1.0725
MAST3	-0.11125
RHBDD1	0.642166666666667
LOC338809	0.199
RYBP	0.464
TTC26	-0.392375
ZNF22	1.1255
ISCA2	0.57025
RDM1	-2.62825
PIGM	0.24325
GNB3	-1.1235
ACTR2	0.2435
HMGB1	-0.13885
EDG1	5.69066666666667
SOAT2	-2.864
OR10AD1	2.0905
RAP1GDS1	0.142166666666667
LCE1F	0.131
ESM1	4.9505
RCN3	1.6735
CREBL1	-0.50375
DBNL	-0.0595
PTGER3	2.757375
USP30	0.444333333333333
BCL2L12	-1.944
KIF26B	0.21125
ZNF416	0.95575
ZNF225	0.0005
C17orf70	-0.605
ZNF554	0.95
RAE1	-1.64133333333333
TNIK	0.593333333333333
ACTN3	-1.071
MGC45922	1.91
CCNA1	-3.05066666666667
RYK	0.324666666666667
IL26	0.5905
LRP3	1.002
QARS	-0.721
SOX7	2.305
BID	-0.558375
OR2S2	-0.337
CXCL14	5.899
C11orf47	-1.383
MGC29891	-0.000833333333333348
HSPB8	3.6798
PRDM14	-1.938
NUFIP2	-0.2725
MNAT1	-0.91175
ZDHHC2	1.1695
MBNL2	0.98575
ADD3	1.489625
CSNK2A1P	-0.12075
KLK6	-2.75933333333333
TMEM111	-0.2329
KIAA1279	0.067
NUBP2	0.142166666666667
RAB42	-0.70575
ID3	1.3747
TM9SF1	0.155
MDP-1	0.84075
POU4F2	0.25575
IQCK	1.13075
C16orf14	0.3215
CAPN3	-0.4485
FAM43B	-0.5765
RECQL	-0.64425
AP1G1	-0.187214285714286
CTNNBL1	0.264333333333333
ECHDC1	0.0448333333333333
SMARCC1	-1.2167
FOXQ1	0.45825
GNAI3	0.632833333333333
POLG2	-1.612
CD4	2.0935
ITLN1	1.0965
EBI2	4.008
IRF1	2.00175
PTPRE	2.2297
PTK2B	-0.69125
NXNL2	0.4725
SOX4	-0.992666666666667
TSPAN3	0.420333333333333
SH2D1A	0.0943333333333333
C8orf58	0.519166666666667
USP20	-0.602
DUSP22	-0.63275
CALB1	-2.55766666666667
L3MBTL2	0.815083333333333
MCRS1	-0.30875
TMEM118	-2.14766666666667
C18orf8	0.637666666666667
FLJ10241	0.279375
GJA12	1.07725
PKD1	-0.811833333333333
ZFP3	1.295
JAM3	0.2265
LAPTM4A	1.342
DIRC2	-0.1405
KIAA2022	-0.907166666666667
MYOM1	1.018
TRPM8	-2.33666666666667
MOP-1	2.077
PHKG2	-0.587875
ZNF650	0.73
KIAA1522	-1.53625
PSG8	-1.5185
DDX19B	-0.158
MOBKL1B	0.027
DIAPH2	1.40008333333333
PTPN12	0.4685
CLN8	-0.0238
CRYZL1	1.14816666666667
CRY2	1.66516666666667
FCGR2B	3.90366666666667
PNPLA4	1.026875
ZNF454	0.2395
DKFZp434B1231	-0.27925
CLDN11	-0.3437
RFWD2	-0.2655
CIB2	-0.2745
MXRA8	0.94025
HRK	-0.275875
MAML2	1.0845
C4orf31	-2.4045
C6orf192	-0.311
COG6	0.686375
FAM5B	-0.7585
NFATC1	0.2834
SEPT10	0.624
SCYL1	-0.154
RPP40	-1.70225
SCOC	0.6903
KIAA1450	1.46325
CTDSPL2	-0.082
TBX5	0.755666666666667
NAPG	-0.148375
RHD	-4.0355
C14orf45	1.16983333333333
ZBTB22	0.912
PLCG1	-0.7455
ANKRD10	-1.93625
AQP7P2	2.2835
TAGLN2	-0.353
HTR2C	-2.11216666666667
SLC16A7	0.230166666666667
C17orf83	0.7455
TSGA14	-1.373
MDH1	-0.19175
PPP3R2	0.311333333333333
DCBLD2	-1.98142857142857
RBM33	-0.506
DPH3	-2.11125
SYT10	-0.954166666666667
FMO4	3.595
THYN1	-0.32875
DRD5	-1.7765
OTOR	0.0037142857142857
PGRMC2	1.0459
KATNAL1	0.0365
PAQR6	-3.28575
UBE2I	-1.23375
C14orf28	0.65375
C8orf70	1.732
FLYWCH1	-0.1
ANGPTL3	4.25
GLRX2	-0.39
ATP11A	1.27507142857143
ARL5B	0.18825
MUC16	-1.886
SLC25A5	-1.04185714285714
ACRC	-1.556
MYO1C	-0.031
FAM89B	0.964166666666667
FAS	1.9525
KIFAP3	1.17625
GLRA2	1.347
BTN3A2	2.3768
CNKSR3	1.746875
CSTF3	-1.03016666666667
ARPM1	-0.08225
KIAA1530	-1.32
C9orf150	1.207
PRKCI	-0.58575
tcag7.1015	0.065
SOD3	0.3805
ZNF574	0.216
CYP21A2	0.101
RPL12	-0.0455
COMMD2	0.044
WIZ	-1.09375
LOC344405	-1.14825
ALDH4A1	-0.673941176470588
CRYAB	5.02075
COPA	0.0117333333333333
PCDHGA7	0.702666666666667
KIF11	-2.28858333333333
RASD2	-0.703375
SLC26A3	-0.747
ZNF175	0.2795
JAKMIP2	-1.868375
C8orf4	0.910333333333333
PTHLH	2.21475
SLC40A1	3.26266666666667
OR7D4	0.0328333333333333
PCDHB17	-0.05
CD36	6.47607142857143
C6orf203	1.4426
PRKG2	0.5345
LOC400566	1.30425
ANAPC13	0.40075
SLCO3A1	0.2375
ZNF692	-2.0475
FANCL	-1.3195
SH3GLB1	0.89775
C12orf61	-0.3535
KBTBD6	-0.48125
SUPT5H	0.049
XRCC6	-0.4722
HUS1B	-0.4911
FAM133B	-0.3235
LOC728276	-0.673
KCTD18	0.59875
SOS2	1.2015
CCDC99	-1.86575
C1QTNF5	5.0245
NNAT	-0.777666666666667
USP16	-0.32875
LARS	-0.538125
ZBTB2	-0.332375
ABO	0.2485
TRAF3	-0.35475
GALNT5	-2.394
NAP5	0.360125
ALG14	0.956333333333333
KIAA0515	-0.683461538461538
WDR75	-0.889333333333333
TEX261	0.0468333333333333
LY86	1.48325
LOC389072	-0.2195
FLJ13611	0.27325
MRGPRX2	0.1125
SNRPA	-1.00575
OR2G2	0.7095
GPRASP2	2.4865
C7orf42	0.2639
C9orf163	-0.6165
CYP11B2	-0.158
FCRL3	2.83
PRDX1	-0.745
FGB	-3.32216666666667
COX17	0.0476666666666667
C16orf33	-0.79675
PIWIL1	0.0421666666666667
FOLR1	0.768333333333333
KIAA0082	-0.4265
FREQ	-1.741
TMCC2	-0.735333333333333
TCF12	0.00966666666666663
ZNF721	0.59025
FAM130A2	1.09875
POU4F1	-2.2725
SNRPF	-1.529375
SGIP1	1.47766666666667
ZNF641	1.0425
EMG1	-0.226375
PRRG4	2.307
HIRA	-2.5935
MYNN	0.761833333333333
AEBP2	0.173333333333333
TBXA2R	1.93533333333333
ISL2	-1.52633333333333
PCDHB11	1.545
RNF144A	-0.685875
MARCH5	0.084125
DULLARD	0.148666666666667
DCLRE1B	-1.6435
ITGA8	1.651
TP73	-0.356875
PRKCD	-0.0455
NDUFB4	0.1315
ATP13A4	1.2685
ANTXR2	0.0873333333333333
COL4A3	1.15566666666667
MYO10	-1.46
SLC6A18	4.191
PEX1	-0.388
TMEM74	-1.6542
RBM19	0.11025
TAPBP	1.0561
RUNX1	-2.428625
MID1	0.346583333333333
GPR64	0.0628333333333333
RASEF	2.83175
GABRG1	1.223375
MYO16	-1.274
DBF4	-2.877
TSHZ2	1.30325
RIPK2	-0.293875
PPTC7	0.312333333333333
KIF4B	-1.546
LRRC31	-0.213375
ZNF540	2.67125
EFNB3	-0.1975
LOH12CR1	-0.014125
STON2	0.440166666666667
GLP1R	0.545
CSTF2T	-0.0565
IREB2	-0.64275
GRSF1	-0.34425
PDCD7	-0.616833333333333
LRRC43	2.7065
CNR1	-0.258666666666667
IL1F7	-0.5715
C12orf64	0.75675
FAM69B	-0.01675
NR2E1	-1.54933333333333
MS4A6A	3.3664
FTL	-0.0682
C7orf36	0.468
PCLO	1.8391
DYRK2	0.697416666666667
ARIH2	-1.071875
SAMD7	0.604
SCNN1D	-0.619
SLC32A1	-1.217375
C22orf25	-0.059
MRPS18A	0.2226
GPR112	0.054
EARS2	-1.12625
ERN2	0.8955
ATPBD3	0.207166666666667
PRH2	-0.0175
CDKN2D	-0.599166666666667
PGLYRP2	-0.81425
TRIM40	-0.873333333333333
SEC14L3	-0.8578
SLC22A1	-0.15425
BTN2A3	0.53975
RASA4	0.355
CCNL2	-1.80975
MYBPC3	0.4
GJA4	4.9695
CDC42SE1	-0.28425
TRPV2	0.029
MYPN	-3.5345
SIM1	1.252
CDADC1	1.0475
ZFHX4	-1.5515
NIBP	0.5765
ADAMTS19	-3.3585
ABTB2	-1.7695
TSPYL2	-0.810625
EIF2S3	-0.5602
SOX30	-0.04425
AP2A1	-0.749333333333333
DKFZP564O0523	0.714
LOC285398	0.24125
CDH18	-5.05025
CHL1	1.368875
GATS	-0.2262
TBC1D2B	0.3915
OR1J1	0.083
GSN	2.295
DPCR1	0.503375
GARNL4	-0.975
SMARCA5	-0.80325
PLEKHG3	0.413333333333333
ZBTB45	0.344
FRMD6	-1.43966666666667
PLS1	1.52333333333333
DGKZ	0.344166666666667
EFNA1	1.9128
WDR85	-0.836125
ANK2	1.37
PAGE4	-1.15266666666667
SENP6	1.08516666666667
AKR7A2	0.837833333333333
FKBP10	-2.39775
VEGFC	-0.995333333333333
LARP1	-0.3124375
SRBD1	-0.01325
ITGB6	0.20875
SLC1A2	-2.04885714285714
INVS	0.112
MPO	-0.05675
MOBKL3	0.0377
CUTL2	-1.640875
KLK2	-0.399166666666667
VIM	1.1435
REG1B	3.978
PCDHGC4	0.472
C3orf34	-0.565166666666667
SUMO3	0.297166666666667
CST9L	-1.4995
MLL4	-1.13775
SPR	1.039
SAMD9L	2.1195
ABCE1	-0.79825
SUPT3H	0.5595
ACTBL1	-1.9675
ADAMTS4	0.930666666666667
SLIT3	3.82325
RHEBL1	-1.13225
NPM2	-0.50425
MAN1C1	-0.257625
KIAA1856	0.746333333333333
HSPA6	1.77075
LOC388152	-1.5165
C10orf140	1.90875
ZDHHC12	-0.1305
LIN7A	3.194
PHC2	0.331416666666667
SPHK1	-2.1535
TRIM26	0.0413125
FAM83E	-1.392
C18orf24	-2.38383333333333
ZNF578	0.00483333333333334
ORAI1	-0.16125
RUVBL1	-1.11183333333333
C7orf20	-0.834
APAF1	-0.931
SLC36A4	-0.402666666666667
MYH11	4.87516666666667
NEK1	0.5745
MPP2	-2.280625
C12orf24	-1.55475
TNK2	0.1724375
ZNF289	-0.00125000000000001
MATN3	-4.62542857142857
IFNGR2	0.3045
ITPR1	0.06225
EBF3	4.4686
TBC1D20	0.2908
OR10P1	0.41575
DDAH2	0.06
SHPRH	-0.095125
STX7	1.515
LOC554248	-2.40625
BCAR1	0.65425
ATXN3	-0.2375
TRIM27	-0.69525
CDC42EP2	0.9375
CHP	-0.268142857142857
SOX17	3.729125
ZNF259	-0.463
CHCHD1	0.061375
ZDHHC19	0.289
GBP2	4.268
GARNL3	0.755375
MRC2	-0.9455
C1orf52	-0.318
AOF2	-1.16866666666667
LRPPRC	-0.0308
ACVR1C	-1.40783333333333
TM4SF18	5.91866666666667
TMEM169	0.508333333333333
PPP1R16A	0.958875
EBF1	1.61766666666667
RRS1	-1.19066666666667
SNX2	0.794
OR2T2	0.723
RBX1	-0.177
ANKRD54	0.224333333333333
