Hybridization REF	TCGA-CJ-4636-01A-01R-1188-07
CRYBA1	-1.9725
MRPL41	0.426666666666667
NPFFR2	-2.377875
HRH2	0.443
SCAMP3	-0.449833333333333
MTMR6	0.5683
MTG1	-0.1795
UBTD1	0.5785
CRABP1	-2.5405
FLJ33790	-1.3084
KIAA1908	-0.160833333333333
GPR158	-3.423
PACSIN3	-1.56883333333333
OMD	2.70716666666667
CATSPER1	-0.331166666666667
HOXB8	-1.274875
FBXO46	-0.1875
OAS1	2.327
SVIL	0.0855
PHB2	-0.03225
ADCY3	0.403
NDRG2	1.15466666666667
ERMAP	0.202
APBA2	-1.335
IGSF9	-1.45375
WNT6	-0.172285714285714
MYCBPAP	-0.9165
ATP2B2	0.7327
CPVL	2.3025
TRAM2	-0.884916666666667
NOP5/NOP58	-0.98825
ZNRF4	0.0215
TLK1	-0.6215
MTMR12	-0.220642857142857
ZNF384	0.0463333333333334
FAM9B	-2.95775
RPN1	0.7851
PMVK	0.33375
EIF3D	-0.1136
SIX2	-1.381
HPS1	1.20128571428571
RNF7	0.033
PSKH2	0.403
KCTD13	-0.315
CSMD3	-1.1417
FBF1	0.221
IL8	-3.691
SERPINB13	0.0670909090909091
FBXL20	-0.63175
BLR1	0.372
SH2B1	0.272833333333333
RFNG	-0.092125
RAB20	1.36366666666667
RBM7	-0.96525
POLR1A	-0.863833333333333
TMPRSS4	-2.3315
TAF9	-1.281375
TERF2	0.436
TNFRSF1A	1.38216666666667
ACADVL	1.67883333333333
GTF2H5	-0.07075
EDG8	1.71566666666667
C9orf140	-1.95575
UST6	-0.1015
ZBTB8OS	-0.36625
ZNF710	0.3985
GPR174	-0.0475
ATP6V0A2	-0.93675
KIAA0319L	0.9865
XKRX	-0.421
DOPEY2	0.7752
SDHD	-0.27775
SUMF1	1.182
OSM	3.3165
OPN3	-0.51325
DAGLB	0.341833333333333
PPFIBP1	2.1663
TRIM63	-2.00475
C10orf53	-0.327
LYPD3	-2.23566666666667
BCL7A	0.012875
AGER	-0.0228333333333333
TCF19	-0.77125
SAT2	0.4605
PFTK1	1.397
GABRE	-1.208625
C15orf38	0.7865
FIS1	0.6345
KCNV2	0.19975
CLPS	0.10025
PPCDC	-0.31325
FOXN2	0.9365
NT5E	-1.6508
CD83	0.955
IL18	2.184625
VPS16	0.4465
IGFBP2	-2.22383333333333
NOTCH2	-0.1805
SIGLEC1	3.35325
CD93	6.3795
SULF2	-0.2445
CEP164	-0.116875
P53AIP1	-0.0173333333333333
TOR2A	0.259166666666667
ZNF136	0.553
MGP	3.132
CCDC144A	0.840666666666667
TRPC1	0.826833333333333
SMS	-1.00366666666667
MAPK7	0.3225
RRAGC	0.8415
PARD6A	-0.164166666666667
NUB1	1.37133333333333
SYNGR4	0.15325
OR11H12	-0.0885
WIF1	-0.164875
GCH1	-0.15625
OR11H4	0.019
SLC44A5	-1.4275
GPRIN2	2.974
LOC401431	0.5975
CPA4	-1.4838
MELK	-2.60188888888889
IL15RA	1.867
CUL3	0.601125
HMBOX1	0.7635
PODXL	-0.075
CCT6B	-0.176666666666667
COMTD1	-0.148
MUC20	2.747
GPX2	-2.442125
ITK	-0.19975
FBXL5	3.30925
C13orf27	-0.73675
DEFA5	0.1975
TRHDE	-0.589
MTP18	1.02333333333333
UQCRQ	0.786
ITGB2	3.02825
CSRP2BP	-0.27325
TAS2R44	0.416
PHPT1	0.614375
FAM44C	-0.46075
ERH	-0.7895
MPHOSPH1	-1.52233333333333
MORC1	-1.3425
PARVB	-0.0385
LAMA1	-1.3675
PGBD3	-0.652
GIMAP6	5.02225
AREG	-4.638
LIPT1	0.5215
MGC99813	-0.27525
C1orf201	0.4945
GRIN2A	-0.6892
MAN2C1	0.41075
NSUN5	-0.061
SF3B5	0.12
MYC	-1.9011875
NRXN1	-2.66066666666667
ZNF18	0.30075
SPDYA	-0.90925
SLC37A1	0.299
DECR2	1.4555
ANKRD38	-0.619625
SPTLC3	0.377083333333333
SUPT16H	-1.06375
DTWD2	0.09975
ULBP1	-0.79
ZADH1	-0.468166666666667
OIP5	-3.42575
IL10RB	0.98
OTUB2	-0.9595
VWA3A	0.282833333333333
SPIC	3.33283333333333
OR6C4	-0.2535
PSCD4	2.7725
DPY19L2P2	-0.5895
TRAPPC6A	0.250666666666667
C21orf2	-0.376166666666667
CEMP1	1.54275
LIN7B	0.033
E2F7	-2.237
VCP	-0.0659375
LAMA3	1.11758333333333
BGN	1.8825
GPR160	-0.242333333333333
COCH	-3.8265
GPR81	-1.99483333333333
APOBEC3F	0.6405
tcag7.1017	-0.09625
C1orf32	0.3525
SCGB1D2	1.4185
FLJ43987	-0.5235
C6orf170	-0.33625
KLK9	0.5715
GPD1L	-1.304
VPS37B	0.14675
ATG3	-0.455833333333333
ADAMTS17	-0.037
KLHDC2	-0.416333333333333
NDUFV2	-0.44075
BLK	-2.24125
MATN4	-1.4335
GPM6A	1.63175
GBP4	4.5475
TMEM162	0.342
PKP2	-0.4195
HRASLS	-2.47322222222222
MMP1	-3.344
SFXN3	0.6189
FSD1	-1.61933333333333
ST6GALNAC3	-0.212833333333333
CA12	3.4276
NCOA6	-0.1065
C19orf58	-0.0927
PPP4R1	-0.156833333333333
MAN1A2	0.597333333333333
IKBKAP	-1.79525
UPF1	-0.157333333333333
KIAA1219	-0.095
WNT16	0.389333333333333
SNW1	-0.851875
IL18RAP	3.199
RPP30	-0.49225
CDC40	0.0342857142857143
SETD3	0.377833333333333
SLAMF6	1.074
ELK4	-0.4225
TRIM47	1.2845
ACOX3	0.3895
TRIM6	0.573875
KIAA0372	-0.0851666666666667
TP53AP1	1.37425
SMURF2	-0.8595
ADAD1	-0.23175
EBP	-1.0112
KRTAP13-2	-0.067
FLJ36874	-0.867166666666667
TOR1A	-0.4485
P2RY4	1.575
GPBP1	0.07475
TRPV1	0.387
ADAMTS12	-0.523666666666667
PES1	-0.4161
ATG4A	0.442166666666667
MAGEA10	-3.8955
WFS1	-0.182
CC2D1B	0.0188333333333333
PABPN1	-0.69
SLC25A30	0.3325
SLCO1C1	1.19616666666667
SLC22A5	3.839
KIF23	-3.30583333333333
SYN2	-1.16566666666667
ASPN	7.27266666666667
CENTG2	0.13525
QSOX2	-0.9658
FLJ10815	1.03183333333333
STK24	-0.204375
SPEG	-0.5406
STK10	0.671666666666667
DACT2	-2.2345
AAAS	0.016
SSX3	-1.9885
ABCD3	-0.1136
C4orf12	2.022
PARVG	2.4695
FIG4	0.68575
C9orf46	-0.41875
TMCO6	-0.018
IGHMBP2	-0.976
DUS2L	-0.1695
FAM3C	0.0103125
TMEM16D	2.847375
DCTN4	0.69575
KCNH3	0.759
EIF2AK2	0.58
AP1S3	1.256125
CST4	0.2685
PAM	2.2399375
NUTF2	0.152
CITED2	0.5847
SLC39A4	-0.29975
C2orf52	-0.619
GRM3	0.2125
C12orf49	0.47225
CCDC49	0.3139
GRAMD1B	-0.912625
FNDC4	0.27775
SIAH2	-0.80325
GDPD4	0.1275
C21orf87	-0.082875
ATP5A1	-0.5245
C16orf63	-0.947125
LOC388135	-0.894
ATP5J2	0.285125
MMP3	-4.6125
EMID2	-0.519
CRHR1	0.10375
WDR70	-0.40375
C13orf31	2.4055
ZFAND1	-0.44825
CCL18	4.91033333333333
C3orf49	-0.614
RINT1	-0.8145
KIAA0408	0.176166666666667
F13A1	4.9346
SLC10A1	-0.1255
OGN	2.46325
GIPC2	1.82583333333333
XPO6	-0.463166666666667
LCE1A	0.7125
FMR1	0.5247
LOC374920	0.15
DUSP3	0.889
ANKMY1	0.11
C7orf50	0.716
BBS9	-0.7847
UNC119B	0.770125
C9orf72	0.160125
MGC35440	-1.2815
ENTPD6	-0.253
PPP1R2P9	-0.00799999999999999
ERCC4	-0.1335
FAHD2B	-0.9955
HMHA1	1.073
HACL1	-1.139
RAD23A	0.356666666666667
FAM83B	-2.01125
PPP5C	-0.531833333333333
RNASEH2C	-0.204875
C9orf153	0.10525
SCAMP4	0.4415
GHITM	0.3839
NDUFB7	0.694875
ADCYAP1	0.836333333333333
SP110	1.53416666666667
MAP3K7IP2	0.33225
DHH	0.067
AGRN	2.01635714285714
WDR33	0.298333333333333
CEP290	1.5085
PRPS1L1	-2.12583333333333
KLRA1	0.3515
GPR97	-0.0935
CHD7	-1.01958333333333
TLR10	2.7765
SLC30A8	-2.425
HIC1	1.587
IAPP	-0.244
RXFP4	0.46
GP1BB	1.72325
SHQ1	-0.686
NKX2-3	-0.00583333333333338
API5	-0.423
FTHP1	0.309
MOV10L1	1.1795
TRIM6-TRIM34	2.58533333333333
ADHFE1	1.65725
FAM117A	-0.88525
DDI1	0.3242
CDON	0.3125
TRIM73	-0.512
IGKC	3.313
MMP14	-0.589
DYNC1LI1	-0.9995
C11orf66	0.54825
TRBV3-1	1.26275
FASTKD5	-0.64975
BIVM	2.33875
LHX4	0.6615
CXCL2	0.1042
RAB2B	-0.0235
IZUMO1	-0.6865
MAP3K15	-1.892125
FAM19A2	0.390833333333333
ZC3H8	-2.0585
ZMAT1	3.24225
SPINK5L3	0.837
SLC10A6	1.3255
APPL2	0.24925
CARD10	0.079
LOC402176	-0.907
EEF1D	0.3308
RAB6A	0.5628
C12orf5	-0.52125
PAPOLG	-0.36725
MSRB2	1.16925
BCR	0.526277777777778
PUS3	-0.66
TIAM2	-0.46575
ZNF317	0.150833333333333
CHD2	0.13
FZD5	0.0372727272727273
NUDT8	-0.2095
ZNF763	-0.4885
PRC1	-2.38955555555556
ABCB9	-0.2295
SPATA3	0.11775
TRAK2	0.482
STAB1	3.530625
LRRTM2	0.0963333333333333
psiTPTE22	1.78975
DBI	0.42175
SERPINA11	-2.95525
NAT5	-0.16075
C20orf58	1.229
RPS6KA4	0.761833333333333
FLJ90650	-1.52525
TGFBRAP1	0.61125
CHRDL2	2.093
FAHD2A	-0.6075
CNTN1	-0.257
BBS4	0.3735
TMEM181	-0.589
MINPP1	-0.37025
MPHOSPH6	-1.07208333333333
HOXC10	1.8557
ITPKB	-0.22825
CLPTM1L	0.603125
MEOX2	-1.48416666666667
ATP6V0C	1.34775
PRPF8	-0.131833333333333
TMC5	-0.8955
FKBP3	-1.52925
PLEKHB2	0.607125
OR4D6	0.406
ZNF544	-0.5647
D2HGDH	0.1735
RPL18A	-0.8305
HEL308	0.003
MPP6	-0.498
TCERG1	-1.04625
KRT16	-2.45683333333333
KLF17	-0.897
KLF5	0.161125
CDR1	2.525125
VCX3A	-3.4745
FBLN2	1.022
C14orf104	-1.787
HBE1	-3.1188
OR4S2	-0.328
C1orf108	-0.484833333333333
ROBO4	4.10233333333333
CPEB4	0.78725
C11orf80	0.215166666666667
BCKDHA	1.045
MYOC	1.5825
GIF	0.0545
CKMT1A	1.0245
RPL3	-0.00249999999999999
THBS1	1.7105
APOO	-1.27325
ARMCX1	0.73475
HSZFP36	0.31125
SNAPC5	-0.21825
EIF4ENIF1	0.8965
ZNF433	-1.6035
TNFRSF21	1.2075
TMPRSS7	0.3465
SPATA18	3.1095
HPDL	-2.807
MKL2	0.4265
TBX3	-1.74753846153846
C21orf93	0.471166666666667
DAXX	-0.0655
ELMO1	1.1035
RGS13	1.8455
TAF11	-1.20225
UNC13A	-1.85325
LOC653314	-0.1536
ORC3L	-0.2655
IMAA	-1.319
TARBP2	0.073
CABIN1	0.4609
TRIOBP	0.9561875
HIST1H2AC	-0.309875
RGS22	-2.889
NCOA1	1.27583333333333
IL25	-0.258
SNCG	1.5495
GPR6	0.4
AMDHD1	1.05516666666667
CHEK2	-1.31575
C6orf142	4.2935
DRD4	1.19625
C14orf68	-1.46125
GDF11	-1.33175
SEMG2	0.728
CD247	0.851
CDAN1	-0.75625
RBMX2	-0.481833333333333
TGS1	-0.579
OIT3	0.84675
SYF2	-0.178
MCM4	-2.004625
PKHD1L1	-0.738875
CEP192	-0.780333333333333
IFT88	1.089
RPL9	-0.516214285714286
RAB32	1.046125
DDX43	0.9475
P2RX2	0.308833333333333
OR5D18	0.137
UBE1	-0.418
SLC24A1	0.315875
ARHGAP5	0.0975
CETP	1.976
KIAA1731	-0.459
SLC9A4	0.26
PTPN6	1.802
BAHD1	0.323
GRIK3	-0.029
CACNB2	0.2695
PDE10A	-0.787
DGCR14	-0.00625
PCDHB9	-0.286833333333333
RHOQ	1.06083333333333
MAP3K4	-0.1825
KTI12	-0.211833333333333
RPL23AP13	1.01
GNG11	1.89175
CLCN3	0.126
GPAM	-1.5555
VSTM2A	-0.091
SLAMF7	3.2845
INTS2	-1.217
PPP2CA	-0.1884
LRP12	-0.679
SEC14L2	-0.154666666666667
DKFZP586H2123	3.11225
MC3R	-0.4485
CIRH1A	-0.396166666666667
HIST1H2AB	-0.840333333333333
POLH	0.29775
MGC16703	-1.3105
SNAPC2	-0.434
FILIP1L	2.06275
RASGRP4	0.457
LRRC1	0.42275
GAS1	-1.40475
PRAC	-0.43875
DGKA	-0.497333333333333
NT5C3	0.54125
PEG3	-3.71241666666667
NADK	-0.74825
PRR17	0.02025
LOC374569	1.86575
SGSH	0.837833333333333
NLRP8	-0.2995
GALT	0.2896
MCF2	-0.265
ZNF263	-0.17575
TACSTD1	-2.07416666666667
TYR	-5.0586
ATP6AP2	-0.082
RNUXA	-0.319
ABHD10	-0.2661
GDPD2	-1.32375
SLC35C1	0.5395
UBE2A	0.043375
HERC5	-0.6305
FAM112B	-2.52966666666667
FBXL16	2.932
DKFZP434A0131	0.513
ELA3A	-2.228
RBM41	-0.458375
HAO2	1.949
RNH1	0.32825
SHANK2	0.932666666666667
OSBP2	-1.668625
DAK	-0.426333333333333
C3orf58	0.6585
TCL1B	0.006
KBTBD2	0.06475
SUGT1L1	-0.546
UBE2E2	0.137833333333333
MYL9	3.066
CDC23	-0.787833333333333
PBXIP1	1.294
CXorf40B	-0.0825
NBL1	1.2775
RTBDN	0.096
RAB11FIP5	1.345
TTTY13	-0.2735
SCOTIN	-0.140416666666667
SOHLH1	-1.283
CDKN1A	1.3975
NCK1	0.8325
ZNF550	-1.01525
SAPS3	-0.171333333333333
SPIN3	-0.432166666666667
MAGEE2	-0.18775
MIS12	-0.940666666666667
OR8H2	0.326
KIAA0774	-2.18383333333333
UNC5D	-1.7905
CUL7	-0.1685
LIPC	0.615833333333333
DIO1	0.808
C20orf11	-0.8462
CTRL	0.267
HS3ST2	4.6945
PAK4	0.5905
CCRL1	4.85175
RNF10	0.673375
ZNF567	-0.336
ZNF660	0.385
TCEAL3	0.14725
MAGOH	-1.252
CENPB	-0.146166666666667
C19orf7	0.448875
LOC388965	0.4995
ZCCHC13	0.5295
JMJD1A	-0.1523
HIST1H4H	-1.5525
TBRG1	0.2583
GPC3	-3.620625
TAF1C	0.226
EBNA1BP2	-1.123
CIAPIN1	0.09
PDGFRA	-1.53044444444444
CSTB	0.39625
CENPI	-2.87266666666667
GTF2E2	-0.671333333333333
RPP21	-0.28875
CCNF	-2.02933333333333
KCNQ3	0.8085
FAM79A	1.316
SLC22A12	0.2775
NOVA1	-0.9025
FZD3	-0.089
AKAP8	-0.282
SOCS5	0.2035
CFDP1	-0.02125
DLG5	-0.868
PGM5	2.28783333333333
C1orf144	0.141333333333333
HDAC10	0.309
RND2	-1.20675
C20orf199	-1.321
RNMT	-1.31475
SLURP1	0.10125
ASTN1	-1.029
SH3BGR	0.31725
MYCL1	-1.70125
ZHX1	-0.4515
CENPK	-2.88675
FOSB	-0.0902
LOC643406	0.126625
C2orf59	-0.277875
TMEM135	-0.17875
SLC27A2	-0.26325
KRT33A	-1.5335
OVOL1	0.471125
PAMCI	-1.77566666666667
S100A7	-2.3995
ZNF789	-0.428
HARS2	0.44825
RPL23A	-1.13133333333333
TCF23	0.04425
UPF3B	-1.64725
C17orf78	-0.4785
HLA-DOB	1.8205
C14orf142	-0.771333333333333
TEKT5	-1.16983333333333
DMWD	0.316
POLD1	-1.24433333333333
GSCL	0.4285
CALD1	2.5053
SCRT1	0.838166666666667
AIG1	2.3665
UNC84B	-0.097
ZNF404	-1.47
TMED6	1.9865
KIAA1462	0.5245
LRRC27	1.45016666666667
PYGO1	-0.306
PIGU	-0.966833333333333
ALAS2	-2.72233333333333
WRNIP1	-0.065
CNNM3	0.4345
ZNF2	-0.4455
ST3GAL5	-0.212666666666667
MRPL23	0.3515
TSSK6	-0.46125
PSMA6	-1.35075
C16orf70	-0.1905
KIAA1602	0.42825
ALMS1	-0.193166666666667
DCN	0.069375
TMEM132D	-0.73925
SUCLG2	-0.60725
ABHD14A	0.75175
DEXI	0.6435
AMPD2	-0.527166666666667
IFNAR2	1.56533333333333
CYB5A	2.3647
TLOC1	0.61355
NXF5	-0.920166666666667
NRBF2	-0.211
KCTD3	0.66925
ITGAE	-1.18966666666667
SLC30A3	-0.641166666666667
ZRF1	-1.407
IFRD2	-0.8085
XAB1	-0.51025
PYCR2	-0.3305
SERPINB3	-4.1365
TMLHE	-0.3132
GEFT	-1.466625
ABCA5	0.000875000000000004
EMR4	0.7665
TSFM	-0.32925
HIST3H2BB	-0.625
ARHGEF19	-0.57325
TSPAN17	-0.024
ABCC8	-0.66525
MAP1S	0.201
C22orf36	1.8725
BNC2	0.913
HIST1H4A	-1.08075
NDUFS3	-0.125
WDR3	-1.524
XKR4	0.082
TTC33	0.154857142857143
STMN2	2.47375
CPN2	-0.3415
HSPC105	0.164
PCOLCE2	-2.8945
C3orf55	0.1925
KLHDC9	1.41683333333333
TBC1D23	0.2745
ATXN2L	-0.371
MAP2K3	0.48825
SCAP	-0.46175
ZNF486	0.458166666666667
C20orf96	-0.2995
NARS	-0.15575
ADAMTSL1	-1.03442857142857
PRCC	-0.0893333333333333
CCDC126	0.151333333333333
ZNF675	-0.171
CALCOCO1	1.2805
ANKRD43	0.331
CWF19L2	-0.314166666666667
ZBTB32	2.0465
BRAF	-0.27825
ODF4	0.1675
MGC14376	1.02366666666667
HORMAD1	-2.21516666666667
AAK1	0.410583333333333
PEBP1	1.44766666666667
TNFSF5IP1	-0.254333333333333
DKFZp564N2472	0.6875
RMND1	-0.024625
IGKV1-5	4.1085
COL1A2	1.165
SERPINA5	-3.10175
AANAT	0.2925
C19orf21	0.324
GEMIN5	-0.193
UBR4	0.816333333333333
LTBP3	0.705166666666667
AMHR2	-2.18333333333333
PROCR	-0.1105
MYBBP1A	-0.9685
C20orf39	1.163
ZNF697	-0.761
PASK	-0.8228
ZNF776	0.3925
RFXDC2	-0.46525
KIAA0467	0.6
C10orf96	-3.81775
ZNF503	0.54225
GULP1	0.0225833333333333
KCNE4	1.365
DKFZp434K191	0.078125
LOC196913	1.485
BHLHB4	1.6735
CH25H	-0.95625
LOC81691	-1.79333333333333
ALPL	0.0894285714285714
COL12A1	-0.040125
FOLR3	-0.785
GPR123	0.21475
TRIM62	-0.189642857142857
ABLIM1	0.820666666666667
MAST3	0.14075
RHBDD1	0.644166666666667
LOC338809	0.256
RYBP	0.1255
TTC26	-0.111125
ZNF22	0.242166666666667
ISCA2	-0.81
RDM1	-2.5475
PIGM	-0.38375
GNB3	-1.1245
ACTR2	0.2196
HMGB1	-0.14385
EDG1	4.18516666666667
SOAT2	-2.42275
OR10AD1	0.3355
RAP1GDS1	-0.219416666666667
LCE1F	0.065
ESM1	2.707875
RCN3	1.381
CREBL1	-0.01475
DBNL	-0.0388333333333333
PTGER3	1.1935
USP30	0.0678333333333333
BCL2L12	-1.51716666666667
KIF26B	0.8475
ZNF416	-0.02825
ZNF225	-0.524
C17orf70	0.1595
ZNF554	-0.03475
RAE1	-1.38533333333333
TNIK	-0.207333333333333
ACTN3	0.277
MGC45922	1.6355
CCNA1	-0.128666666666667
RYK	0.138833333333333
IL26	0.315
LRP3	1.177
QARS	-0.5285
SOX7	1.63614285714286
BID	-0.670875
OR2S2	0.423
CXCL14	5.16525
C11orf47	-0.6505
MGC29891	-0.061
HSPB8	4.3522
PRDM14	-1.7155
NUFIP2	-0.39375
MNAT1	-1.4005
ZDHHC2	-0.1195
MBNL2	0.645125
ADD3	0.36025
CSNK2A1P	-0.414
KLK6	-2.38233333333333
TMEM111	-0.4673
KIAA1279	0.11425
NUBP2	0.255666666666667
RAB42	1.3195
ID3	0.6645
TM9SF1	-0.17825
MDP-1	-0.87225
POU4F2	0.54175
IQCK	1.97925
C16orf14	1.4645
CAPN3	-0.110875
FAM43B	0.00262499999999996
RECQL	-0.44525
AP1G1	0.105
CTNNBL1	-0.3155
ECHDC1	-0.673666666666667
SMARCC1	-0.8665
FOXQ1	0.855
GNAI3	-0.532333333333333
POLG2	-1.564
CD4	2.424125
ITLN1	4.345
EBI2	3.6335
IRF1	1.6735
PTPRE	2.6003
PTK2B	-0.0245
NXNL2	0.8705
SOX4	-0.632166666666667
TSPAN3	1.18883333333333
SH2D1A	-1.27183333333333
C8orf58	0.228
USP20	-0.658
DUSP22	-0.19175
CALB1	-2.93133333333333
L3MBTL2	0.720416666666667
MCRS1	0.50725
TMEM118	-2.14683333333333
C18orf8	0.686
FLJ10241	-0.146
GJA12	1.16075
PKD1	0.226333333333333
ZFP3	0.432
JAM3	-0.547125
LAPTM4A	0.9418
DIRC2	-0.05375
KIAA2022	-2.386
MYOM1	1.37083333333333
TRPM8	-1.467
MOP-1	1.974
PHKG2	0.21375
ZNF650	-0.056375
KIAA1522	0.15675
PSG8	-2.01183333333333
DDX19B	0.204
MOBKL1B	-0.3195
DIAPH2	0.297583333333333
PTPN12	0.452
CLN8	1.0662
CRYZL1	-0.241666666666667
CRY2	0.7655
FCGR2B	4.63616666666667
PNPLA4	0.83175
ZNF454	0.5
DKFZp434B1231	0.68425
CLDN11	-0.2987
RFWD2	0.139666666666667
CIB2	-0.793333333333333
MXRA8	1.73025
HRK	-0.33075
MAML2	0.643
C4orf31	-1.64025
C6orf192	0.11375
COG6	0.200125
FAM5B	-1.25225
NFATC1	0.2941
SEPT10	-0.3915
SCYL1	-0.1676
RPP40	-2.31075
SCOC	-1.2412
KIAA1450	1.0945
CTDSPL2	-1.00975
TBX5	-0.3055
NAPG	-0.340375
RHD	-3.8125
C14orf45	0.680666666666667
ZBTB22	0.5455
PLCG1	-0.6265
ANKRD10	-0.202625
AQP7P2	-0.2075
TAGLN2	0.267666666666667
HTR2C	-1.999
SLC16A7	0.2435
C17orf83	-0.35475
TSGA14	-0.838666666666667
MDH1	-0.34125
PPP3R2	0.0266666666666667
DCBLD2	-1.54
RBM33	-0.487875
DPH3	-2.115
SYT10	-1.81366666666667
FMO4	2.97525
THYN1	-0.8135
DRD5	-1.567
OTOR	0.702125
PGRMC2	-0.5524
KATNAL1	0.60125
PAQR6	-1.79025
UBE2I	-0.2565
C14orf28	-0.10875
C8orf70	1.026
FLYWCH1	0.5245
ANGPTL3	4.08925
GLRX2	-0.662666666666667
ATP11A	1.29007142857143
ARL5B	-1.039375
MUC16	-2.6995
SLC25A5	-1.13185714285714
ACRC	0.066
MYO1C	1.13325
FAM89B	0.770666666666667
FAS	2.014375
KIFAP3	0.02725
GLRA2	-0.8555
BTN3A2	1.5985
CNKSR3	1.494875
CSTF3	-0.9665
ARPM1	0.361
KIAA1530	-0.1915
C9orf150	0.396333333333333
PRKCI	0.37625
tcag7.1015	0.55125
SOD3	1.9775
ZNF574	0.16425
CYP21A2	1.2675
RPL12	-0.4645
COMMD2	-0.738
WIZ	-0.6205
LOC344405	-0.46325
ALDH4A1	0.811058823529412
CRYAB	4.59775
COPA	0.0162666666666667
PCDHGA7	0.486333333333333
KIF11	-1.9395
RASD2	0.23575
SLC26A3	-0.7665
ZNF175	-0.4165
JAKMIP2	-2.34975
C8orf4	0.841
PTHLH	3.45825
SLC40A1	3.53908333333333
OR7D4	0.280166666666667
PCDHB17	-0.8295
CD36	3.38185714285714
C6orf203	0.5499
PRKG2	0.5455
LOC400566	2.15125
ANAPC13	-0.6095
SLCO3A1	0.425
ZNF692	-1.0845
FANCL	-1.2505
SH3GLB1	0.47325
C12orf61	0.4165
KBTBD6	-0.35475
SUPT5H	0.49125
XRCC6	-0.6943
HUS1B	-0.0549
FAM133B	0.141785714285714
LOC728276	-0.7715
KCTD18	0.6455
SOS2	0.418
CCDC99	-1.8405
C1QTNF5	4.352
NNAT	-0.462333333333333
USP16	-0.297
LARS	-0.524375
ZBTB2	-0.233875
ABO	-0.5885
TRAF3	-0.34675
GALNT5	-3.279
NAP5	-0.27425
ALG14	0.122333333333333
KIAA0515	-0.219461538461538
WDR75	-1.08533333333333
TEX261	0.0666666666666667
LY86	2.54625
LOC389072	0.448
FLJ13611	-0.0515
MRGPRX2	0.072
SNRPA	-0.539875
OR2G2	-0.0975
GPRASP2	0.78575
C7orf42	1.3087
C9orf163	-0.5565
CYP11B2	0.2365
FCRL3	3.21683333333333
PRDX1	-0.6735
FGB	-1.84233333333333
COX17	0.461833333333333
C16orf33	-0.655
PIWIL1	-0.019
FOLR1	-0.529333333333333
KIAA0082	0.02675
FREQ	-0.494333333333333
TMCC2	-1.00333333333333
TCF12	0.4975
ZNF721	0.1725
FAM130A2	1.277
POU4F1	-2.5865
SNRPF	-1.3335
SGIP1	2.216
ZNF641	0.9355
EMG1	-0.520375
PRRG4	2.6625
HIRA	-1.23825
MYNN	-0.1
AEBP2	0.27
TBXA2R	1.147
ISL2	-1.30433333333333
PCDHB11	0.3755
RNF144A	-0.931
MARCH5	-0.60275
DULLARD	0.1425
DCLRE1B	-0.645333333333333
ITGA8	3.6485
TP73	-0.00887500000000001
PRKCD	0.732
NDUFB4	0.16375
ATP13A4	0.260125
ANTXR2	0.0151666666666667
COL4A3	2.83683333333333
MYO10	-1.1988
SLC6A18	0.477
PEX1	-0.414
TMEM74	-2.2695
RBM19	0.16725
TAPBP	1.52805
RUNX1	-1.181625
MID1	0.449083333333333
GPR64	-0.0998333333333333
RASEF	3.7405
GABRG1	0.850875
MYO16	-1.53033333333333
DBF4	-2.53616666666667
TSHZ2	1.73525
RIPK2	-0.043875
PPTC7	1.00016666666667
KIF4B	-1.3985
LRRC31	1.253875
ZNF540	2.68225
EFNB3	-0.452
LOH12CR1	-0.182125
STON2	0.131333333333333
GLP1R	-0.08675
CSTF2T	-0.44325
IREB2	-0.974
GRSF1	-0.344
PDCD7	-0.605166666666667
LRRC43	2.322
CNR1	0.3125
IL1F7	-0.5205
C12orf64	-1.00575
FAM69B	-0.415
NR2E1	-2.49566666666667
MS4A6A	4.1654
FTL	1.708
C7orf36	-0.32675
PCLO	2.0919
DYRK2	0.816
ARIH2	-0.4585
SAMD7	-0.3545
SCNN1D	-0.241
SLC32A1	-1.223375
C22orf25	0.2555
MRPS18A	-0.2025
GPR112	0.698
EARS2	-0.46675
ERN2	0.6105
ATPBD3	-0.2535
PRH2	0.5715
CDKN2D	-0.836833333333333
PGLYRP2	-0.9575
TRIM40	-0.78325
SEC14L3	0.708333333333333
SLC22A1	0.263
BTN2A3	0.58525
RASA4	0.1765
CCNL2	-0.60175
MYBPC3	0.728
GJA4	4.20975
CDC42SE1	-0.02175
TRPV2	0.44675
MYPN	-3.8319
SIM1	1.7815
CDADC1	0.640166666666667
ZFHX4	0.15425
NIBP	0.47
ADAMTS19	-2.63525
ABTB2	0.142
TSPYL2	0.068625
EIF2S3	-1.0686
SOX30	-0.07775
AP2A1	-0.211833333333333
DKFZP564O0523	0.684833333333333
LOC285398	-0.05275
CDH18	-4.67
CHL1	0.292875
GATS	0.5393
TBC1D2B	0.871333333333333
OR1J1	-1.3355
GSN	2.18166666666667
DPCR1	1.682875
GARNL4	-0.511833333333333
SMARCA5	-1.2935
PLEKHG3	1.62783333333333
ZBTB45	0.3835
FRMD6	-1.88866666666667
PLS1	1.15833333333333
DGKZ	0.699166666666667
EFNA1	1.5917
WDR85	-0.560875
ANK2	0.4895
PAGE4	-2.44416666666667
SENP6	0.589833333333333
AKR7A2	0.198
FKBP10	-1.74025
