Hybridization REF	TCGA-CJ-4640-01A-01R-1188-07
HELB	0.294
PHACTR2	0.688375
VENTX	0.5535
LAD1	0.2525
PAOX	2.8505
MAPK8	-0.9135
CCDC38	-0.03375
DNAJC8	-0.4699
RBBP8	-0.4205
WNT11	-0.7686
KCNJ12	-0.78
HDAC8	-0.818666666666667
STARD4	-1.4245
ACVR1	0.934666666666667
C14orf65	-1.083
KLB	-2.94
C1orf65	-0.508
ZFYVE28	0.936625
NSUN6	-0.42325
KIF27	0.623166666666667
SYTL2	0.833333333333333
UBXD2	0.353
OR6T1	0.5845
CCDC91	0.908142857142857
GRID2	-0.2915
CALN1	-1.158375
ZNF423	0.09225
PSMB4	0.0165
XPNPEP3	0.363166666666667
ARPP-21	-2.3605
SART1	-0.08775
RACGAP1P	-2.4985
SPTA1	-4.20275
C6orf113	-0.561666666666667
C7orf16	-2.255
CHST7	0.292666666666667
C21orf29	-0.244166666666667
SEMA6D	-1.00775
PCMTD1	0.6748125
KIAA1754	0.775833333333333
MYCN	-0.6571875
KCNJ3	4.01775
MAPK13	0.8542
ERO1LB	1.02875
NTF3	0.317666666666667
NKX6-2	-0.2705
GTF2B	-0.2995
GSPT1	-2.23366666666667
GUSB	0.00883333333333334
LOC221091	-1.248
LIG1	-1.54325
EXTL3	-0.203
NID2	-1.24525
TTC29	0.17675
TMEM97	-1.595375
EXTL2	-1.25
SUZ12	-0.529375
IL1F8	-0.6595
KRT18	-1.31745454545455
MRPS16	-0.4815
PI4K2B	-0.29125
LACRT	-0.8365
OR51F2	0.405
JMJD2C	0.56325
KGFLP1	2.06275
CDK5RAP3	-0.5288
YTHDF2	0.356166666666667
GGCX	0.14575
ARPC4	0.162
EGLN2	0.5345
KBTBD4	0.364714285714286
ROBO3	-0.0539
DEFB118	1.041
KIAA1543	1.05375
RTCD1	-0.947666666666667
MZF1	-0.12425
C18orf26	-0.407
CNIH4	-0.232166666666667
ZFP2	1.74633333333333
HTATSF1	0.629
WFDC2	2.24575
NDUFA7	0.82
TTC22	1.1825
FAM40B	-0.875125
DCPS	-1.22875
SH2D1B	2.26683333333333
MRGPRE	0.611
SBK1	-0.474
UNQ6411	0.503
OSBPL9	-0.4605
NUP107	-1.65225
MYOZ3	-0.062
PDE4B	0.228
FAM113A	-0.1945
IDH3G	0.0551666666666667
FBXL7	0.05425
ARFGAP3	0.8805
MAPRE2	0.845769230769231
IL1RN	-1.1548
KIF13A	-1.4365
RAC3	-1.33
TCTE1	0.0685
TMEM14B	-0.425166666666667
ADIPOR1	0.559166666666667
GRINA	0.5235
CLIP4	0.34525
LRIT2	-0.557
TFPI	-0.851285714285714
FABP6	1.951
SLITRK2	-0.1444
HKR1	-0.00674999999999998
SMTN	0.106
C1orf75	0.48325
CD209	0.9855
CYB5R2	0.10525
DNTTIP2	-0.666333333333333
CSGlcA-T	0.023625
GABRB3	0.02625
PCBD1	0.7705
TAF3	0.663166666666667
HOXD3	1.09533333333333
GIPC3	0.264666666666667
P11	0.5258
BFSP1	-1.0375
LCP2	2.4515
TAS2R8	0.2105
SEZ6L	-1.19125
NR2C1	-1.506125
EXDL2	-0.1022
TNFRSF13B	-1.5035
MKI67	-2.5285
GLS	2.1915
C7orf54	0.0446
LGALS13	-0.128833333333333
IL4R	1.156
SEC11A	-0.162166666666667
SPP2	-0.1275
C18orf32	0.8945
CLSPN	-2.16883333333333
SPAG1	-0.12425
C9orf82	0.1465
TM4SF1	-0.658666666666667
EMILIN2	2.10325
SMG7	0.4785
TAS2R13	0.0145
ZNF628	0.567
DZIP1L	1.24966666666667
ANKRD13A	0.3467
VASP	0.71125
ZCCHC11	-1.40625
SYPL1	-0.29525
MGC34774	-0.0415
C4orf28	-0.417375
KIAA1211	-0.349
RPS27L	0.94375
TATDN3	-0.52
PDCD1	2.7305
OR5P2	0.4745
IFIT1L	-0.0005
MIPOL1	-1.69
OR51D1	0.065
C1orf92	-0.688666666666667
LAMP2	0.840888888888889
CAT	1.69216666666667
C16orf80	-0.562
C15orf32	1.6505
ZNF746	-0.02275
C1orf76	-0.711
ATXN1	0.491
LAMC2	1.147
SLC2A7	0.00650000000000001
CPOX	-1.39025
APH1B	1.0455
LOC442245	-0.667
CTNND1	1.10166666666667
GABRG2	-1.450625
MADCAM1	-0.396333333333333
F5	0.09875
SEMA4F	-0.068
NUDCD3	0.587625
PDZD11	0.32
TRIML1	0.535
GCNT3	2.05033333333333
TMEM120A	1.08775
CNDP1	5.7385
N4BP1	0.207125
SLC35F2	-0.85325
LCP1	0.7575
IGBP1	0.3083
DCAKD	-0.6425
ELA2A	-1.2115
C12orf56	2.95375
PITRM1	0.325428571428571
GUK1	1.08016666666667
RASSF8	-0.400375
OR2A14	0.0705
ADM	1.69333333333333
FGD3	1.01533333333333
GHRHR	0.121166666666667
RHPN2	0.66275
C4orf39	1.48616666666667
VPS72	0.1145
SERF2	0.868611111111111
CD22	0.449666666666667
CD47	0.2392
PPIC	0.4405
IMPDH1	-1.291
ACP6	0.0155
PRKACA	-0.22775
PPP1R1A	3.936125
TRPV3	-0.0935
ASXL1	-0.69125
C17orf55	-0.645666666666667
FXYD1	0.846333333333333
LMOD2	-0.3865
ANKRD33	0.148
LCE2C	0.143375
ZNF620	-0.9465
DKFZP566E164	-1.1915
VSIG2	-0.09825
KIAA1128	1.7565
USO1	0.3615
NUDT4	-0.816571428571429
CLDN1	3.04571428571429
OR4Q3	0.3705
FASTK	0.1045
ICOS	2.851
LDB1	-0.081
GSTA5	4.595
ABCC1	-0.708166666666667
FAM54A	-2.98625
PCBP2	-0.599166666666667
NUP205	-1.6975
ACTA1	-1.07816666666667
GABBR2	-1.58025
PIP5K1B	-0.904833333333333
AGXT	-1.37616666666667
RNF181	0.60975
ATP8A2	-0.919
AFTPH	2.0885625
FGF21	0.29075
FCER1G	3.63675
SNTB1	-0.76175
SLC24A3	-0.9165
TXNL4B	-0.537
RPL10L	-0.191833333333333
LOC389517	-0.3963
TSGA13	-0.1735
SHOX2	-2.5495
ITGA7	1.7366
KCNIP2	-0.225833333333333
KLF13	0.8868
ZFAND2A	0.4005
CEACAM1	1.08635714285714
PFKFB4	-1.77683333333333
MED19	0.21025
LRRC57	-0.149
RNF11	0.18
ANKRD32	-2.2005
P117	0.68375
OBFC2A	0.439
POLD3	-0.35325
RAB18	0.66025
TPH2	-0.267
PHB	-0.00260000000000002
JDP2	0.549833333333333
MORF4L1	-0.3878
POU2F1	-0.6905
CNNM2	0.19725
LOXHD1	0.1288
ZC3H15	-0.13775
ELK3	0.968833333333333
FAM111B	-2.01225
CBLC	2.9375
SBNO1	-0.4795
ANKMY2	-0.35625
PLEKHA5	-1.79175
DHX58	1.60833333333333
ARCN1	-0.4145
TREML1	0.3589
KNCN	0.465
SEC24A	-0.8785
PSCA	-1.53925
MGC24125	0.485
DNA2L	-2.41175
CIB4	0.257875
HIGD2A	0.514833333333333
TBX6	0.169166666666667
TTLL5	-0.805833333333333
SGK3	0.230333333333333
GCN1L1	-1.0075
AMOT	1.4293
LDOC1	-0.2035
NRK	-0.49
ASB9	-1.44
NAT1	0.6646
TRAFD1	0.038
PEAR1	0.654666666666667
FAM36A	0.2665
OR1S2	0.234666666666667
LOC388323	-0.3395
PGS1	-0.04
LEPREL1	0.315
TFF1	-3.01141666666667
HAP1	0.1585
EPHB2	-0.62225
ACTG1	0.1245
ZFP42	-2.36733333333333
HAVCR2	3.7122
NME1	-0.7995
SNX26	-0.0361666666666666
LACTB	0.691166666666667
ZKSCAN2	-0.1575
C5orf35	-0.53275
ANKS3	0.39025
RBM28	-1.58175
DKFZP586P0123	-0.8325
HNRNPA1	-0.498166666666667
BCAS3	-0.576
FLJ20184	0.016
POLA2	-1.1645
TMC7	-1.11416666666667
HSD17B6	-1.4995
ZNF658B	1.25566666666667
TTTY10	0.2175
RANBP9	-0.935083333333333
CPNE7	-1.981
EVL	-0.508411764705882
LNX1	0.583833333333333
IFNA21	0.1316
CFD	1.0975
PYCARD	1.49983333333333
MYBPC2	-0.6135
ENPP3	4.072
ACSL4	-0.11925
LOC440258	-0.127333333333333
TMEM176B	4.35216666666667
SOX2	-4.503
SCO1	-0.3815
COMT	-0.0575
AOC2	-0.19375
PDLIM5	1.53942857142857
SPHK2	0.892
NXPH2	1.049
GPR108	0.7575
RAD51L1	-0.935833333333333
TMEM54	-0.02325
LETMD1	-0.525111111111111
SLC6A17	0.05325
KRT75	-0.218
STT3B	-1.3295
CD3EAP	-0.367
TMEM63A	0.94725
DUSP13	-2.26425
CD1C	-0.4355
LASS2	1.27183333333333
AVP	1.5405
PITPNM1	-0.59475
FLJ22795	-1.9685
MCTP1	-1.177
TRIM68	1.2085
UCK2	-1.67983333333333
ABHD1	1.583
FAM50A	-0.01325
RNASEH1	-1.156
PCP2	-0.919666666666667
OR52H1	0.1335
C20orf149	0.26775
RBP5	4.32233333333333
HYAL3	-0.70975
CLPB	-0.26475
SMNDC1	-0.576
DONSON	-1.87366666666667
FLJ27523	0.717
BARHL2	-0.282
SLC30A9	0.689833333333333
TMPRSS11B	-0.02125
E2F8	-1.8595
CCDC25	-0.314833333333333
C14orf48	-0.331
C20orf116	0.033375
TSPAN11	0.795
YIF1B	-0.935333333333333
FAM12B	0.3145
OR1L6	0.268
HPN	3.0341
NBN	-0.316
C14orf94	-0.366333333333333
OCLM	-0.525
ZSCAN18	-0.1032
L3MBTL	-0.9827
TSTA3	-0.0671666666666667
RAC1	0.392125
C19orf15	0.481166666666667
NFE2	-3.73225
KLK14	0.263
ARSF	0.878
MAST2	-0.823666666666667
AMICA1	3.57733333333333
GTF2A1	-0.302
ATP1A3	-0.55325
TC2N	0.7143
PNKP	0.194
ODZ2	-2.71225
MATR3	0.225125
S100P	-3.09025
KRT82	0.05
CA13	0.0346
PROZ	-1.4265
AASDH	0.394125
C19orf40	-0.716166666666667
DCK	-0.345923076923077
FAM5C	-1.4515
SLC6A4	-3.628
MID1IP1	-0.6275
TESSP5	0.303
TMOD4	-0.1655
DOCK2	0.776166666666667
TUG1	-0.008875
NUP214	-0.392
DPYSL2	0.340818181818182
GOLM1	1.17191666666667
MPFL	-0.041
SOX13	-0.09875
SDCCAG8	0.9522
KEL	-1.94766666666667
NUP210L	-2.10175
GK	1.39625
DNAJB1	0.463
ALPK3	0.9645
CHID1	0.3604
CYLC2	0.175833333333333
IKZF5	0.159
C8orf51	-1.61233333333333
PPM1J	-1.088
GIMAP8	5.092
GPR101	0.3485
NR2F1	-0.859
ACAD8	0.0215
RBM35A	-3.10525
GNAI2	0.112
METTL8	-0.584666666666667
SLC39A7	-1.00425
FBXO8	1.2075
CAMK1	1.13475
RFC3	-1.942875
FAM129A	1.10557142857143
ILF2	-0.7965
FGFBP3	-1.43475
NOM1	-1.19533333333333
PSMA3	-0.888
ASCC3	-0.808
ZYG11A	-1.7445
SOX21	-1.479875
LYRM1	0.73475
DEFB1	4.2005
LOC91431	-2.78316666666667
OR7C2	0.4245
FAM46B	-1.61425
TMEM18	-0.132625
ARHGAP30	2.35116666666667
TMEM86A	2.345
EPHA2	0.0441666666666667
C10orf46	-0.1038
TCHH	1.93183333333333
C3orf30	0.038
LOC285636	-0.315166666666667
PAIP2	-0.08
CYP2U1	0.6185
C12orf34	-0.35375
SARS2	-0.687833333333333
ZCWPW1	1.121
SAMD12	0.271125
KIAA1430	0.178
ACAT1	0.35375
MEOX1	1.55583333333333
ADAMDEC1	5.184
PHKA2	1.5825
CARD11	0.65
CALML4	2.765
TSSC1	-0.03725
TMEM45A	-1.68077777777778
MPP7	0.068
POU1F1	0.813333333333333
SLC2A13	0.2995
FBN2	-1.20921428571429
ZC3H7A	-0.108
LAIR2	0.16575
ST3GAL1	0.167833333333333
LCT	-3.28825
GEMIN8	0.485
KLF16	0.8515
HIF3A	-0.0955
FAM44A	0.510571428571429
AQP10	-1.1633
PLA2G2A	-1.627
FOLH1	3.06333333333333
C20orf186	0.599
MAPKAP1	-0.0405
SPRR2D	-1.4725
UBQLN4	-0.986333333333333
RSHL1	0.2895
PIAS3	-0.862
MRPL24	0.857
GREB1	-3.707
FAM27E3	-1.509
NUP62CL	-0.24875
NEUROG3	1.2495
REEP3	0.151583333333333
MARK1	-1.041125
LMBRD1	1.74975
PRPF19	-1.886
PNMT	-1.55083333333333
CTGLF1	-0.681
SLC25A16	0.4175
EIF2B3	-2.0285
RPA2	-0.50125
PAK6	0.548666666666667
CCDC26	-3.39
SEMA3E	-2.22342857142857
MXD4	1.1674
TNFSF10	5.4316
SMARCB1	-0.473833333333333
DTX3L	1.71466666666667
PLA2G4E	1.0465
PPAP2A	2.922
ULK1	-0.960416666666667
TAS1R3	0.0965
SLC2A3	-1.23172727272727
ARID3A	-1.68775
GNG5	-0.36775
ACOX1	0.5996
KIF5B	-0.3505
NUP153	-0.7855
MUC7	0.323
CSDE1	-1.033
CLPTM1	-0.164
C3orf23	-0.0915
LRRC17	-0.972166666666667
TTYH3	0.06375
ATP5B	-0.957
ELF3	1.1083
CPSF3L	-0.5875
ZNF665	0.441
TLR6	1.4155
GPI	-0.3735
RAD9A	-0.349
NDST4	-3.273
AGPAT3	0.946166666666667
MAGI3	-0.41
ADORA2A	0.69925
CACNG7	-0.4255
CAMK2D	0.894928571428571
CCHCR1	-0.48075
RPS27A	-0.144
OR10G7	0.260666666666667
GCM2	-0.3515
FAM135B	1.8475
E2F1	-1.61225
PLCB3	-0.647
OR2AE1	0.2315
COIL	-0.815333333333333
CDC25C	-2.67533333333333
RAB11FIP2	1.35633333333333
TSC2	-0.404
CTGLF5	-0.041
CCDC108	2.3667
OR13C4	1.03675
C10orf81	-1.31525
PTPRB	3.69425
ACP2	0.6915
LAG3	3.35225
MRPL54	0.50275
LOC201175	1.0925
ITGB1BP3	-1.1505
SPTAN1	0.336833333333333
SIPA1L2	0.43575
RCAN2	2.1235
CDX2	1.7075
ECOP	0.64525
ACTR1A	0.0982857142857143
PPARG	0.506
BBS10	0.794666666666667
TMEM44	-0.32425
BPIL2	-0.71525
CITED1	-2.0765
IRF6	1.12375
PRDM4	-0.115666666666667
RRP9	-0.942833333333333
OR10H4	0.23
IL31RA	-1.1005
GNB1L	-1.15066666666667
MYBL2	-2.33875
ZNF407	0.832833333333333
PPIG	-0.266333333333333
TTC18	2.5055
RPSA	-0.471
MAPT	0.207
MRE11A	-0.668230769230769
C8orf37	-0.7965
RASGEF1C	-0.0191666666666667
STBD1	0.17025
CTAG2	-0.949833333333333
MGAT5B	-2.118
ECM1	1.24875
RLN1	0.427
PARP14	2.4500625
EPB41L1	1.7863
HOXA3	1.65341666666667
MAGEA9	-4.91766666666667
RPS8	-0.9065
RPS19BP1	0.54975
FOXJ2	0.049375
C10orf76	0.452625
IL17RE	-0.48325
C10orf65	4.45975
ZNF343	-0.334833333333333
FBXO33	-0.17275
UHMK1	0.3799
LY6G6C	-1.21025
FGF19	-2.29525
C14orf128	-0.8995
IFIT2	3.913625
TIGD1	0.00825
S100G	0.085
GUCY1B3	3.9845
NR3C1	0.6414
CORO1B	0.264833333333333
PARP11	0.542083333333333
DNALI1	2.90716666666667
OR4N4	0.1245
MAP2K6	-0.0196666666666667
FSTL4	-0.22375
ANKRD47	1.949375
TMEM171	2.9215
PNLIP	-0.4095
YY1	-0.355166666666667
CCDC138	-2.60516666666667
AASDHPPT	-0.326
CKS1B	-1.2728
MCM3	-1.55366666666667
ANAPC7	-0.940833333333333
FAM110A	0.4005
CDC37L1	0.844166666666667
THTPA	0.5025
NBPF20	-0.2555
WDR24	0.01275
NPTX2	-1.22275
CBLB	1.446
CETN1	-1.18933333333333
RPUSD1	-0.4335
FAF1	-0.5395
CDK6	-1.8223
HMX2	0.087
CSK	0.144333333333333
TEAD2	-0.8435
SNAP25	1.956
TUFT1	0.5926
TMTC3	0.231833333333333
LCK	0.2515
SGOL1	-2.04033333333333
AKTIP	0.82775
FURIN	0.415125
SOX12	-1.37133333333333
DEFB103A	0.42675
RAMP1	-0.23275
KIR3DX1	0.21
GAS2L3	0.63275
PDE8A	-0.0234
EDN3	0.24575
GMIP	1.596
SF3A2	1.1635
FN3KRP	0.74825
SMAD7	1.10675
RHBDD2	0.30575
OR11H6	0.22
PPP1R3B	1.2965
C9orf23	0.398
CADPS	-3.0895
GOLGA8A	-2.89675
TMEM57	0.0308333333333334
RGL3	0.4475
S100A14	-2.7045
FGFR2	2.111
XRCC3	-0.87575
RTN4RL2	0.3695
MGC3771	1.6825
GH2	0.231666666666667
BTBD2	0.000750000000000001
LMO2	2.04425
RDBP	-0.108125
ACRBP	-0.1065
AMY2A	1.83
DUOXA1	0.201
PTK7	-1.65416666666667
TWF2	0.053
FAM80A	0.0715
TNNI2	-1.577
GLT25D1	-0.267166666666667
OCC-1	-0.05075
CYC1	-1.06633333333333
RPL22	-0.589863636363636
MORN3	1.075
DISP1	2.80625
PRB2	-0.2145
CHUK	-0.197
HR	-0.764625
CCDC134	-0.474875
DENND4B	-0.26325
C14orf130	-0.585125
RAB33A	-0.48325
DCST2	0.078
TNMD	-1.37625
PEX7	-0.339
FAM62A	-0.12625
SRD5A2L	0.2195
IL22	-0.14625
RPS26	-1.72683333333333
HOXC5	0.3085
SPATA6	0.23125
FLJ38482	1.87275
ZNF234	-0.0975
C18orf22	0.37175
SPATA22	0.875
THOC1	-1.516
CYP7B1	2.99875
KCNC3	0.14625
C8orf42	-0.1805
ALDH1B1	1.80416666666667
CCDC100	0.0977
ARMC4	-1.9055
FAM18B2	-0.5345
SLC44A1	0.110875
FBXO17	2.01933333333333
C6orf107	-0.47975
C19orf29	-0.502
ZC3HAV1L	0.07125
PARP6	-0.18
SULT2A1	-4.25925
C1orf159	-1.04575
TMC1	0.489
CHST14	0.475125
GAMT	0.920666666666667
SMCP	-0.1335
TSPAN33	2.81058333333333
MIDN	-0.09725
NOX4	3.438
RNASEN	-0.7534
TBX1	-2.4185
SALL2	-1.93625
C10orf35	1.23775
CYP2E1	-0.5935
LRFN2	-0.622
ACO1	0.600333333333333
IQCG	1.4741
MEGF9	0.983
TM7SF4	1.358
PLEKHA1	1.88173333333333
STK33	2.084
C1orf210	2.15825
SNUPN	0.3013
KIAA0406	-0.9393
C20orf29	0.3115
TMEM55B	-0.3745
OSTM1	-0.2443125
CLCN7	0.29825
OTP	-0.25075
FLJ23049	2.0215
HEATR4	-0.088
MAP3K10	1.11816666666667
PCDHGA9	-0.148
AMDHD2	-0.25875
LCTL	-2.6075
PDCD2L	-1.0325
CABLES2	-1.19
SLC5A9	0.82275
CLCA2	-3.761
MGC16025	-1.173
STRAP	-1.22683333333333
C20orf196	0.446
RRBP1	0.220333333333333
NAT13	-0.49475
MAT2B	0.74825
CSNK1D	-0.7385
KIR3DL1	1.30725
PRKAG3	-0.474
ZNF599	0.1385
PRM3	0.219
PER2	1.25066666666667
ASPHD1	-0.2625
PRMT6	-1.3945
KCNE1L	-0.203714285714286
FAM118A	-1.39033333333333
TAF4	-0.69225
NDUFB6	0.11675
TRIM9	-0.959333333333333
PMFBP1	-0.69925
KY	0.101
DKFZp762E1312	-2.80972727272727
CSMD1	-0.45
TBP	-0.440666666666667
OR1Q1	0.2345
RETNLB	0.10625
HPGD	0.186285714285714
DNAJC12	-0.9235
FKBP1B	-1.85975
ANKRD24	-0.515833333333333
CXXC5	0.886
IL3	-0.014
DRAM	2.235
PTCH1	-0.685
TP53BP1	-0.2635
SLC17A7	-0.228625
COL25A1	-1.6656
AMACR	3.75733333333333
RHCG	0.36
VPS13A	0.785333333333333
FAM55D	1.4725
PRPF38B	-0.833833333333334
OSBPL6	-2.20575
PFDN5	1.0101
CMTM6	0.139125
KCNK12	-1.478
RP2	0.289
C16orf52	-1.88875
PICK1	-0.08
IFNE1	-0.656333333333333
SEMA4B	0.23475
TYRO3	-1.8835
OR12D2	-0.7685
CSNK1A1	-0.35815
FANCF	0.9365
LONP2	0.266625
TBL1Y	0.455
LDOC1L	-0.36875
CCNC	-0.98125
C3orf60	-0.08225
CHKA	-1.69575
UBAP1	0.66275
MAP3K1	1.016
ANKRD9	-1.21675
FAM92A1	-0.942166666666667
GAB2	0.42225
AZU1	-0.647
DIS3	0.109166666666667
C21orf109	-1.12175
IQCB1	-0.405
SPATS2	-0.894166666666667
EFCAB3	0.04925
PRB3	0.013
FUZ	0.601833333333333
ZNF813	0.057125
BMPER	-1.28033333333333
HEG1	0.9835
ALS2CR11	-1.894
SURF2	-0.275
PSMC1	-0.391416666666667
OR2D2	0.455
SLC7A8	-0.358333333333333
C4orf40	0.1
SPATA7	0.64525
MAZ	-0.236
PIN4	0.481
PDE1A	2.164375
TAF6L	0.248166666666667
OR2T34	0.5455
KIAA0284	-0.8175
ACADS	0.929181818181818
MKRN2	-1.8515
C18orf56	-0.1175
MS4A6E	0.475833333333333
GALNT4	0.2
C22orf31	-0.7075
FLJ36070	-0.113
PSME4	-0.528
TFG	-0.492
EPHX2	1.768375
ANXA5	0.352125
KRTAP1-1	-0.6947
BATF	1.1645
KARS	-0.84925
MSTP9	-1.3135
GPR26	-0.886875
CCDC72	-0.53225
TEF	1.25766666666667
FOXK1	-0.4517
PRLHR	-0.109
EMX1	4.20325
C11orf30	0.0425
ICK	-0.048
THSD7B	-0.24975
C21orf100	-1.722
DUOX1	3.054
EFCAB4B	-0.7415
UBE2G2	-0.785833333333333
C3orf54	1.36625
PARP1	-1.003
FAM60A	-0.944083333333333
C6orf146	2.10633333333333
OR9K2	0.862
DDX55	-1.80183333333333
RPS15	0.00883333333333333
ZNF618	1.4059375
DKFZp686D0972	0.48075
SSPO	-0.488
SHFM3P1	0.954333333333333
CPA6	-0.172
JAG2	0.852
DEFA3	2.794
PPBPL2	0.5446
CD34	4.98175
SLCO4A1	-1.485625
AFG3L1	-1.701
SHD	-1.19425
RP13-122B23.3	-0.710666666666667
PRKCSH	-0.510166666666667
DPH5	-0.83
HLA-F	3.541
TBC1D4	-0.276
RIG	-0.111833333333333
GLUD1	0.567166666666667
HNRPCL1	-0.27275
HBXIP	0.07575
RNF207	-0.5075
APIP	-0.4515
PLA2G3	-2.95316666666667
CCDC84	-1.14625
MYLIP	0.204769230769231
PHIP	0.0395
AARS2	0.120333333333333
DHX32	0.56
SCAPER	0.395833333333333
MEN1	-0.332
NIP7	-1.1575
FLJ25404	1.0505
FASTKD3	0.18275
TMEM158	-2.28158333333333
RARA	1.07625
BDH1	0.3895
ANKRD16	0.38625
CARM1	-0.037
SS18	0.378333333333333
IKZF2	-0.23175
MYD88	0.593375
PML	1.72615
TAF1A	-1.41225
CBFB	-0.88975
HIST1H3H	-0.196166666666667
C7orf29	-1.532
COMMD4	-0.220166666666667
DPP3	-0.8955
DAB2	3.41725
LOC388882	-0.0325
YPEL4	0.299875
AGBL3	0.991
LRP6	0.274
SERPINH1	-0.0283333333333333
TLE1	-0.6985
CD244	3.34516666666667
ZDHHC15	-0.65375
MGLL	2.5324
PLDN	0.10275
LOC654346	2.1525
FAP	-0.09675
GPR37	-1.585
SCARA5	0.103333333333333
EBF4	0.410454545454546
LSM6	-0.02275
MLLT1	-0.539875
SLC5A12	2.57825
A2BP1	0.584666666666667
COPS5	-0.866166666666667
TPM4	-0.916285714285714
TNFSF4	0.286
ACADSB	-0.0988888888888889
HERPUD1	1.88775
BCL2L11	-0.777111111111111
CEP78	-2.068875
CDCA3	-1.9155
WBSCR19	0.3904
MYO1A	-0.9735
PPEF1	-0.1625
LOC440348	-1.112
CPEB2	2.21675
BPTF	-0.296583333333333
RPL21	-0.252125
GSX2	0.545
ADPRH	2.42116666666667
C17orf68	-0.247166666666667
KCNS1	0.4085
MLLT6	0.157
PIWIL4	2.08575
RNF26	-0.05
RAP1B	0.731125
ADAMTS1	0.2974
ZNF571	0.737
P2RY6	1.81
TRIM21	1.9685
CADM3	2.469
NLRC5	1.971
ADRA2B	1.56716666666667
LOC90835	-0.324375
PCF11	0.3335
LOC400451	-0.2365
GLTSCR1	0.8792
C17orf88	-0.604666666666667
CDH16	5.1275
FGF7	1.353625
PCSK4	0.588833333333333
NPC1L1	-1.2515
TAT	-0.473125
TBCA	0.0925
MGC33407	0.251
GPR115	-1.598375
CYGB	0.2165
FNBP4	-1.31266666666667
C12orf43	0.2385
CBL	0.099
CLECL1	4.1435
PPAPDC1A	-0.158
WDR25	0.109666666666667
SGCA	2.492
C22orf29	-0.687166666666667
YIPF1	0.42925
GALK2	0.24275
RAB3B	-3.22966666666667
LOC440087	0.2455
UCP1	-1.231
REEP5	1.63525
FADD	0.2742
FOXA1	-5.994
CACNA1A	-0.100166666666667
ABI1	0.306
GRIN2D	1.72825
SLC1A4	-1.0125
LOC401127	-1.2885
HINT2	0.76525
PLD4	2.38733333333333
ZNF286A	-1.45425
ENY2	-1.11725
IL1F6	0.261
PXDNL	1.4565
C20orf79	0.6205
TNFSF13B	4.87583333333333
DENND3	1.67125
JARID1D	1.0565
HIST1H2AK	0.7655
LOC93349	0.7649
SSH1	-0.3534
ENSA	-0.9915
LOC219854	0.135166666666667
CKAP2	-1.7354
DKFZP564J102	3.6655
MGC87315	0.0385
HNRPAB	-1.4595
AMH	-1.509
ZNF526	0.6695
BRUNOL5	-0.8731
CACNG3	0.017
TRPM1	-3.213
PPP2R1A	-0.16075
COL2A1	-1.6085
DDN	-0.353666666666667
FLJ25770	2.17208333333333
HK2	-0.552428571428571
ELOVL6	-1.085375
MDK	0.21925
EPHX1	0.58975
RASSF2	1.091625
DKFZP434B0335	0.06275
DLX3	-0.67425
PRTN3	-1.0515
AVPR1A	0.18425
C21orf125	-1.87175
TNFAIP8	1.168
GNB2L1	-0.305
CALCRL	4.56475
SCGB2A2	-0.155166666666667
UBXD7	0.227
ZNF674	-1.4305
TMEM35	0.1385
BRSK2	-0.988125
HECTD3	-0.156
TMEM188	-0.0328333333333333
LGALS9	2.268625
SCARB2	0.769333333333333
USP34	-0.230833333333333
C17orf28	-0.331166666666667
ZDHHC23	0.70775
AQP12B	-0.5065
SLC16A3	0.196375
APLP2	1.12625
ITIH2	-4.15325
MICAL3	1.02375
TNNI3K	2.4592
HDAC2	-1.06225
PRR7	-0.3402
THBS2	-1.296375
LOC751071	-1.36966666666667
CA2	2.29733333333333
RANBP17	-0.24125
RLN3	0.142
CRYZ	1.49183333333333
GBAS	-0.807333333333333
TAS1R1	-0.69225
MPZL3	-0.2665
PCDH8	-3.4575
HSP90B1	0.0160833333333333
KCNK15	-1.2205
TNIP2	0.676833333333333
GPR146	1.057
NOL6	-0.55675
SPC25	-3.73422222222222
STEAP2	1.66778571428571
VAMP3	0.0316666666666667
TCIRG1	0.194
ZP4	-0.483333333333333
PARL	0.085625
TRIM39	0.624833333333333
KIAA1305	0.997
CRNN	0.6575
GRN	1.10575
HSH2D	-0.4735
SCAMP1	0.251
KIAA1913	0.40475
PTS	-0.1645
BANP	-0.341428571428571
PRKACG	0.271
ADCY6	0.316833333333333
C16orf46	0.887
CYP51A1	-0.901
DDC	3.769
ANPEP	2.436
PROM1	3.42816666666667
SIGLEC10	3.40525
COPG	0.8595
FAM26E	1.372625
TRIP4	0.59
SNX3	0.353
C1orf175	1.24083333333333
PPY2	-0.0465
C14orf152	-0.42025
FTSJ1	-1.02616666666667
DST	-0.3955
LOC554235	0.5895
GLRX5	-0.9055
C20orf12	1.6103
CAB39	0.649333333333333
MSH2	-2.169
PIP4K2C	0.098625
CYLD	2.237125
WTAP	0.2041875
MGAT4A	1.71966666666667
TSC22D4	-0.0535
CHRM2	-0.8895
PPYR1	0.310333333333333
CCNH	-0.418666666666667
RRM1	-2.0625
ECAT8	-3.42175
LOC400120	-0.06225
GABRA4	-0.284428571428571
C14orf4	0.381333333333333
C1orf59	-1.6915
CTDSPL	0.43975
NHEDC2	-0.371
PDE11A	1.145
KLHL29	0.429
CD5	0.7893
