Hybridization REF	TCGA-AK-3444-01A-01R-0864-07
AFG3L1	-1.88133333333333
SHD	-0.27475
RP13-122B23.3	-1.293
PRKCSH	-1.306
DPH5	-0.614333333333333
HLA-F	3.367625
TBC1D4	0.6395
RIG	-0.291333333333333
GLUD1	1.53533333333333
HNRPCL1	-0.9135
HBXIP	1.0475
RNF207	-0.141
APIP	-0.45325
PLA2G3	-2.407
CCDC84	-0.6325
MYLIP	-0.392
PHIP	-0.4765
AARS2	-0.351
DHX32	-0.00875
SCAPER	0.511666666666667
MEN1	-0.739285714285714
NIP7	-1.32875
FLJ25404	0.741
FASTKD3	-0.163
TMEM158	-2.99175
RARA	1.41675
BDH1	-1.758
ANKRD16	-0.55775
CARM1	0.7135
SS18	0.474
IKZF2	-0.322833333333333
MYD88	-0.082
PML	1.01525
TAF1A	-2.4445
CBFB	-0.493
HIST1H3H	-1.96766666666667
C7orf29	-0.94175
COMMD4	-0.748
DPP3	-1.6425
DAB2	3.647
LOC388882	0.3015
YPEL4	0.146375
AGBL3	1.21325
LRP6	0.4609
SERPINH1	-0.492
TLE1	-1.43975
CD244	1.51683333333333
ZDHHC15	0.659
MGLL	1.8287
PLDN	0.209333333333333
LOC654346	0.9195
FAP	-1.73825
GPR37	-2.1225
SCARA5	-0.6502
EBF4	1.36490909090909
LSM6	-0.16725
MLLT1	-0.4846875
SLC5A12	3.77825
A2BP1	-1.55816666666667
COPS5	-0.509833333333333
TPM4	-1.764
TNFSF4	-0.630666666666667
ACADSB	0.451055555555556
HERPUD1	1.66225
BCL2L11	-0.556222222222222
CEP78	-2.1995
CDCA3	-2.2775
WBSCR19	0.6678
MYO1A	-1.4525
PPEF1	-0.484
LOC440348	-1.182
CPEB2	1.652125
BPTF	-0.638583333333333
RPL21	-0.1705
GSX2	-0.0515
ADPRH	1.75616666666667
C17orf68	0.185333333333333
KCNS1	-0.359166666666667
MLLT6	0.1807
PIWIL4	0.809
RNF26	-0.5565
RAP1B	1.373625
ADAMTS1	0.5633
ZNF571	0.739
P2RY6	0.0805
TRIM21	1.13116666666667
CADM3	0.995
NLRC5	0.875166666666667
ADRA2B	2.02816666666667
LOC90835	-1.37675
PCF11	-1.20775
LOC400451	-0.3085
GLTSCR1	0.768
C17orf88	-0.361666666666667
CDH16	6.0875
FGF7	0.744142857142857
PCSK4	0.1175
NPC1L1	-1.0345
TAT	0.132125
TBCA	0.45275
MGC33407	-0.2265
GPR115	-0.098
CYGB	0.302
FNBP4	-1.23733333333333
C12orf43	-0.03025
CBL	-0.2575
CLECL1	0.1825
PPAPDC1A	-1.69575
WDR25	0.391166666666667
SGCA	2.0215
C22orf29	-1.33033333333333
YIPF1	0.568
GALK2	0.665
RAB3B	-3.11608333333333
LOC440087	0.3065
UCP1	-0.9135
REEP5	2.0815
FADD	-1.7006
FOXA1	-6.325125
CACNA1A	0.497666666666667
ABI1	-0.214
GRIN2D	1.3965
SLC1A4	-1.26533333333333
LOC401127	-1.40525
HINT2	0.91775
PLD4	0.529833333333333
ZNF286A	-1.37025
ENY2	-0.49625
IL1F6	0.1305
PXDNL	0.8005
C20orf79	-0.124
TNFSF13B	2.01816666666667
DENND3	1.3065
JARID1D	-2.0105
HIST1H2AK	-0.30675
LOC93349	0.1631
SSH1	-0.8924
ENSA	-1.1505
LOC219854	-0.2425
CKAP2	-1.3657
DKFZP564J102	3.531
MGC87315	-0.339666666666667
HNRPAB	-1.806
AMH	-1.875
ZNF526	0.252
BRUNOL5	0.0427
CACNG3	0.0946666666666667
TRPM1	-2.2515
PPP2R1A	0.26625
COL2A1	-2.006
DDN	0.141666666666667
FLJ25770	1.15616666666667
HK2	-0.144642857142857
ELOVL6	-1.711875
MDK	-2.67125
EPHX1	-0.05925
RASSF2	0.366125
DKFZP434B0335	-0.013
DLX3	-0.286375
PRTN3	-0.457
AVPR1A	0.97075
C21orf125	-1.40875
TNFAIP8	0.501666666666667
GNB2L1	-0.08375
CALCRL	4.5295
SCGB2A2	-0.0822
UBXD7	-0.62075
ZNF674	-0.491
TMEM35	-0.397
BRSK2	-0.604375
HECTD3	-0.174333333333333
TMEM188	0.2485
LGALS9	1.097625
SCARB2	0.691666666666666
USP34	-0.50075
C17orf28	-0.261833333333333
ZDHHC23	-0.70025
AQP12B	-0.129
SLC16A3	1.53725
APLP2	0.67775
ITIH2	-5.595
MICAL3	0.886125
TNNI3K	1.3075
HDAC2	0.276
PRR7	0.5051
THBS2	-2.65075
LOC751071	-1.16816666666667
CA2	2.16283333333333
RANBP17	-2.2965
RLN3	0.347
CRYZ	2.87883333333333
GBAS	-0.502833333333333
TAS1R1	-0.277
MPZL3	0.114
PCDH8	-1.983
HSP90B1	0.299416666666667
KCNK15	-0.5555
TNIP2	-1.42583333333333
GPR146	1.53275
NOL6	-0.4175
SPC25	-4.02888888888889
STEAP2	3.30664285714286
VAMP3	0.0956666666666667
TCIRG1	-0.06775
ZP4	-0.2315
PARL	-0.094875
TRIM39	0.236333333333333
KIAA1305	0.72525
CRNN	0.3995
GRN	-0.0985
HSH2D	-2.354
SCAMP1	0.9113125
KIAA1913	4.1075
PTS	-0.24375
BANP	-0.558857142857143
PRKACG	0.0265
ADCY6	-0.079
C16orf46	0.131
CYP51A1	-0.13275
DDC	5.92925
ANPEP	2.29733333333333
PROM1	-3.09266666666667
SIGLEC10	0.788
COPG	0.931
FAM26E	1.217625
TRIP4	0.27375
SNX3	1.151
C1orf175	0.780666666666667
PPY2	0.07525
C14orf152	0.38
FTSJ1	-1.53583333333333
DST	-0.9778
LOC554235	0.3215
GLRX5	-0.36125
C20orf12	0.4701
CAB39	0.437166666666667
MSH2	-1.517
PIP4K2C	1.083875
CYLD	1.014625
WTAP	0.777625
MGAT4A	1.38455555555556
TSC22D4	-0.5566
CHRM2	-0.0685
PPYR1	0.2305
CCNH	-0.186833333333333
RRM1	-1.92825
ECAT8	-3.98575
LOC400120	-0.02725
GABRA4	0.032625
C14orf4	1.5305
C1orf59	-2.33375
CTDSPL	0.227666666666667
NHEDC2	-1.3545
PDE11A	0.5589375
KLHL29	0.4015
CD5	-0.1935
TSPAN9	2.5485625
WDR67	-1.8345
THUMPD1	0.3624
C18orf17	-1.9095
CLYBL	2.71833333333333
FLJ13231	-0.263125
CMBL	3.30875
LECT2	0.0186666666666667
NKAPL	1.7275
LOC654780	0.6595
OR4C6	-0.0365
RAB30	-1.14616666666667
TSSK4	0.003
TMEM163	2.213
OSBPL11	1.04858333333333
GNB5	-0.589833333333333
CCL21	0.49675
C1orf121	-0.5005
FMO2	4.247
RPTN	0.363
MSTN	1.366
VCL	-0.141785714285714
FYTTD1	-0.043
C11orf1	0.53075
CCDC88C	-0.150625
HFE	0.890722222222222
MOGAT1	-0.2035
FAM125B	-0.115666666666667
IRGQ	0.197
RAVER2	1.50625
AKAP5	-1.2225
SSSCA1	-0.99375
C11orf63	-0.0248571428571429
ACTG2	3.0863
PORCN	-1.705
DTL	-3.69954545454545
TMEM151	0.63925
FAM122C	-0.58025
RSAD2	1.8113
BAT4	-0.3045
KRTDAP	-0.778
MYH8	5.61875
CRTC3	0.8875
LRRFIP2	0.0762
INTS4	-0.959666666666667
TTN	-0.224666666666667
SLC26A5	0.1915
PLLP	0.389
RGS6	0.2085
SRGAP3	-0.264875
ZNF525	-0.272
NBR2	-0.220833333333333
C13orf1	0.9186
ZNF137	0.371
CEP27	-1.80375
BEST2	0.2165
RNF121	-0.36575
DMRTC2	0.19425
C8orf76	-1.34025
BCCIP	-1.12675
MEST	-4.305
HTRA2	0.529
ANGPTL2	0.42975
ILKAP	0.262833333333333
ERAS	0.4375
HBS1L	-0.952375
CPA5	0.248
TMEM30A	0.675666666666667
CD300LF	1.29283333333333
WISP3	-0.28
CRK	0.508785714285714
PDS5A	-0.8268
BRPF3	0.461833333333333
NEDD9	1.437375
SMPDL3B	-0.221
PSG6	-1.00525
PSMD13	-0.95875
ETV5	-1.0294375
OR51A4	0.081
BTBD7	0.928833333333333
GSTO1	-0.133125
hCG_16001	0.1925
MAD2L1BP	-0.409
COX6A2	1.5635
SCNN1A	-2.09433333333333
LSM1	-0.412666666666667
UGT2B11	3.073
IDUA	0.32025
PPP2R3C	-0.605333333333333
COX11	-0.179833333333333
PDZK1	4.57325
ZNF443	-0.3065
MGC21874	0.674
ZNF323	0.9351
KRTAP10-10	0.236
CXCL6	-0.54525
SLC34A2	0.391
LOC284402	0.267
NPTN	0.943833333333333
UPP1	-0.33125
SLC6A9	-1.274
OR7G3	0.35375
CISD1	0.525333333333333
ZNF545	-0.5295
SYT14	-0.2525
NT5C3L	0.469
ZNHIT3	-0.2635
SNRPD3	-0.30625
KIAA0701	0.27025
UNC93B1	0.168833333333333
GMNN	-1.768875
SPCS2	0.736833333333333
LOC388524	-1.794
NAPRT1	1.030875
PNLIPRP1	0.38775
OR6V1	0.586
PRKAB1	1.712
EYA4	-2.07266666666667
KIF20A	-3.05425
ALG10	-0.9115
ITPKC	0.975333333333333
LMX1B	0.00416666666666665
RPUSD4	-0.768166666666667
C7orf34	0.206666666666667
DLGAP2	0.495
PFN1	-0.7085
MICALL2	-1.18308333333333
ZNF654	-0.4895
SS18L1	-1.624125
SLC16A8	0.4415
MKI67IP	-0.145166666666667
ITGB3	0.1755
TCEA3	3.238
CEP152	-2.2344375
CLIP1	-0.111375
ZNF75	0.831375
ATP5C1	-0.392333333333333
NUDT5	-0.591
PSCDBP	1.833
UBP1	-1.277
RBM27	-0.74425
C13orf15	4.525125
ZNF282	-0.274833333333333
ZNF222	-0.3397
COL10A1	0.0685
PRDM15	-1.085375
TTTY5	0.049
FAM9C	-0.43575
C20orf67	0.05175
GNG13	-0.212
F12	0.43725
C1orf41	-1.212
CPXCR1	0.372
GSK3A	-0.364125
SUPT6H	-0.256833333333333
PI16	-0.0375
ELL2	-0.4425
C9orf167	-0.0373333333333333
PVRL3	0.7046
FLJ38596	0.08825
ADAM20	0.3165
GPR89A	0.4345
GPR87	-3.3195
ZNF30	-0.65325
SMR3B	-0.26175
ZNF770	0.014875
TRPC4AP	-1.01
DKFZP686E2158	0.313666666666667
C2orf28	0.743
FREM1	-1.4305
LAMA4	0.795833333333333
ADPRHL2	0.94075
EIF4G2	0.534333333333333
GUCA1A	-0.0805
CTNNA2	-1.147375
NUDT15	-0.892833333333333
CEPT1	0.114666666666667
ZNFX1	0.3316
CCDC92	0.90975
TDRD1	1.3635
KCNK5	1.518
ETNK1	-1.12658333333333
LTA	1.042
TTPA	-0.273166666666667
B3GALNT2	-1.38325
SC65	-1.1345
PEX5L	-0.523571428571429
EPS15L1	-0.851
MGEA5	0.699
HIST1H3A	-0.59875
ING1	0.00400000000000002
BCAT1	-2.887
ORC6L	-4.00018181818182
KLK11	-4.82466666666667
C19orf28	-0.12675
DNER	-3.1255
MED22	-1.45257142857143
ETV6	0.0535833333333334
CHAC2	-2.558
CD300E	0.273
CEBPB	0.03875
ZNF398	-0.1835
LRCH3	0.0275
HMGA1	-2.66616666666667
CAPN7	-0.822333333333333
MGC5566	-2.262
CCL3	2.668875
NANOS1	-1.785375
ZFYVE19	-0.2155
APITD1	0.263666666666667
PARD3	0.932875
IRAK4	-0.6285
SERPINI2	-0.0465
CEP170L	-1.168
TTC9	0.29975
MYOM3	3.116
MLPH	-3.153125
LOC222699	-0.193
NRG1	0.455166666666667
TBC1D9	-0.391545454545455
TTK	-3.795
ZNF557	-0.0480999999999999
DDX41	-0.419833333333333
FANK1	1.5465
UBE2D2	0.248125
PSMB10	0.97075
MYH7B	0.8455
GABARAPL2	0.040625
MARVELD2	1.10033333333333
DGCR2	1.31733333333333
UNC45A	-0.0548333333333333
C6orf72	1.375
ZNF683	3.76825
GIT2	1.610625
CASK	1.13466666666667
C14orf161	-0.9485
LRRC44	0.23325
TIFA	-0.368625
UTP11L	-1.418375
C6orf65	-1.002
FDPS	-0.94025
DUSP9	-1.4785
SLC17A8	1.44066666666667
OR51G1	0.243666666666667
NANS	-1.86675
OLFML1	1.337
ATP10B	-0.8225
NPAS3	-0.67125
PRKCA	-0.9553
GGA2	0.2060625
LCE4A	0.305
SPANXN3	0.315
CCDC115	1.339875
SDCCAG3	-0.728
GLIPR1L1	-0.11075
TTC1	0.59825
C17orf76	0.8635
MAD2L2	-2.0275
HIPK1	0.1141
LRRC3B	0.306333333333333
CLN3	-0.789136363636364
C17orf47	0.171
FMN2	-3.029125
TUBB1	-1.140125
WAPAL	-0.349166666666667
C3orf21	-0.454125
SCN5A	0.1358
SMYD1	-0.1465
BEX5	2.29725
ZNF192	0.4215
SEC22A	-0.5235
GRIA2	0.159384615384615
KIAA0825	-0.514
NUSAP1	-2.93245454545455
LANCL1	0.307375
C15orf40	-0.7225
ZNF645	0.12
GPR61	0.22025
NLRP14	0.3045
SNX21	0.0278
C1QTNF8	0.057
C17orf46	0.33925
IFNA8	0.1265
SPRR1B	-1.2235
FLRT1	-0.33
SNX17	0.0901666666666667
ASB2	0.0483333333333333
HBG1	-5.6425
RPRML	-1.72425
JOSD2	0.116166666666667
PLSCR3	0.608
SPOCD1	-1.44966666666667
RAB39	-1.638
GHRH	-0.114166666666667
ITIH5L	0.24675
C17orf37	0.342
SMCR8	0.06875
DPY19L2P3	0.225333333333333
IL11RA	0.364
GDF3	-4.1035
RPS6KB1	-1.38083333333333
DNAJC19	0.2928
TOP1	-0.50825
CRCT1	-0.764
MPST	0.948625
DPM2	-0.08575
FAM38B	0.1615
SLC18A1	-1.20683333333333
FARP1	0.850166666666667
PAX7	0.4845
TUBD1	-1.37
GNL3	-0.97975
BTG2	0.480533333333333
NDUFS6	-0.4805
C1orf79	-1.31175
ERAL1	-1.131
ECHS1	1.9075
VPS4A	0.162333333333333
CYP11A1	-0.985625
ABCC6	1.68807142857143
PBX4	-0.816
MOSC1	-0.3945
NCF4	-0.593
HYMAI	0.946
NAGPA	-0.12125
OTOP2	0.1755
ACOT12	0.64875
MTHFD2L	-0.477875
LOC441376	1.3165
C19orf34	-0.0335
RAB1B	1.343
ALDOAP2	0.261
NTRK1	-1.5405
ARTS-1	1.2821
SLC6A11	-0.0305
NAP1L2	-2.30275
CNGB1	-0.0866666666666667
EPB41L4B	-2.53827272727273
FAM134B	4.08425
HS3ST3A1	-3.13316666666667
CPXM2	2.61375
SIRPB2	-0.037
CHORDC1	-1.7135
TRIB3	-2.83816666666667
SLC2A5	2.4345
C2orf49	-0.505333333333333
DDX5	0.00325000000000003
OR5L1	1.834
ANAPC4	-0.451833333333333
ZSWIM1	0.38075
LOC93622	-0.940625
KCNK3	2.7631
RP11-35N6.1	-1.78542857142857
ZFP161	0.338
AQP9	2.32725
SLC15A2	-0.17
MREG	-2.31066666666667
OR9I1	0.014
PDLIM2	-0.192
ADAM7	0.417
GSTCD	-0.691833333333333
WDR21A	0.274125
SLC12A8	-0.396666666666667
TMEM174	4.75875
IGSF3	-0.786083333333333
LRRN1	-3.504
LOC402117	-0.07975
SRPK1	-1.82783333333333
LY6K	-1.8931875
NFIA	2.759
PTCD3	0.26225
LEP	0.132166666666667
PCDH21	-0.0653333333333333
MAPKAPK2	0.517642857142857
NMNAT1	-0.0133333333333333
LHFPL2	-0.358875
C9orf43	0.13575
DIP2A	-0.636833333333333
ACTR8	0.1495
CCDC34	-1.42025
PTPN22	-1.0665
ITGA3	-0.012875
FAM129C	0.129
RABGGTA	-0.3025
UNC45B	0.48525
KIAA1033	0.88325
ZNF510	-0.109333333333333
CYP2D6	-0.1975
SLC26A10	-1.2505
STX8	0.501
LUZP1	0.923625
WDR89	-0.0751666666666667
EIF4G3	-0.5454
C5AR1	0.825625
ZNF623	-0.5905
A2M	2.2425
TGM7	0.509
GRPEL1	-0.0536666666666667
LMNB2	-1.8758
ROCK2	0.812
SNX16	-0.29175
CCDC66	-0.1925
ANXA3	-1.851
KIAA1609	-0.15325
EED	-1.59075
RNF32	0.690666666666667
HES1	0.7951
CLC	1.1705
ISL1	-0.767166666666667
KIAA0528	0.18025
MANEA	1.146875
C1orf61	-1.922
hCG_2001000	0.4125
RAPGEF6	-0.0627
KIAA0020	-0.644833333333333
NEIL1	0.94875
C16orf45	-1.353375
RBM10	-0.454666666666667
C10orf125	0.4535
MRS2L	-0.41775
DNAH17	-1.143625
C19orf10	-0.65275
C1orf160	1.48375
SLFN12	1.281
EXOC3	0.560666666666667
HIST3H3	-0.2815
NCOR2	-0.113666666666667
TNFRSF9	1.54775
MFSD8	0.60475
ALX1	-4.4515
NOL1	-2.14625
PODN	0.02775
TIAL1	-1.5345
HIST1H1E	-1.54625
NPY6R	1.26325
TM4SF4	-0.12425
CORO2A	-2.191
ETNK2	0.0636666666666667
APOE	0.7581
ANGPT4	0.8045
HDGF2	-0.685
G30	0.369
ST8SIA4	1.520875
F2RL1	2.097375
FAM19A4	-4.3945
CCAR1	-1.0865
B3GNT7	0.35425
OPHN1	-0.5614
DSCR6	-1.3055
C21orf13	0.990666666666666
GAS2L1	0.34625
RFX3	-0.252833333333333
COPS4	-0.517625
BCHE	-5.38533333333333
BCL2	2.84525
HBZ	-3.6925
ARL13B	0.476
MAPBPIP	0.325
MYO15B	2.654875
SPZ1	0.27725
KIAA1324	-3.76266666666667
PLCL2	0.905125
C4orf29	-0.865
WDFY2	-1.269875
ZNF284	-0.5095
NAALADL1	-0.00600000000000001
DUSP5	0.411166666666667
PXDN	-0.73975
SLMO1	-1.3655
TNXB	0.7389
BIRC7	-0.72275
A4GALT	2.49966666666667
TIMM22	0.20125
FAM110C	3.5705
TOMM34	-1.21175
ABHD9	-0.157
ADAM32	-0.598
CRHBP	1.81025
AQP2	0.487125
LOC130355	0.4945
ZNF187	0.428666666666667
ZNF816A	0.0975
F7	-0.988625
CNOT1	-0.7053
SLC13A4	-0.49475
ZBTB11	-0.47175
B3GALT5	0.5745
EXOC2	0.249833333333333
IRS1	-0.9639
TMEM1	0.173333333333333
MRPL34	0.139666666666667
SAMM50	-0.3035
CDC42EP3	0.2075
HSF2	-1.3408
MFN2	-0.16775
TSPAN7	0.39
NUCB1	1.19633333333333
RHOH	-2.265
ARL16	0.173
TACR1	0.1035
SFRS5	-1.36283333333333
SNX25	-0.28
RHBDF1	-0.691666666666667
PCDH18	0.1265
HMG1L1	-0.57575
MYO5C	-1.408625
MAPK10	1.6565
LDHAL6A	0.0578333333333334
NUDT12	1.904
NCAM1	0.0215
GLIS2	0.683
GGTL4	3.6255
DAPP1	-1.48925
ATF7	0.31775
KIAA0748	-0.626
NFIL3	0.926
TM6SF1	-0.3
SEZ6	0.028875
NANOS3	-0.239333333333333
DNAJA3	-1.1225
CLDN6	-1.466
CIITA	2.6211
EPHA4	1.61675
FANCC	2.151
CMTM3	-0.642125
PSG3	-0.077125
MRPL15	-0.3515
C21orf59	-0.353
PLCXD2	-0.1195
C2orf34	-0.09925
UBE2L6	1.6925
MED14	-0.4614
HP1BP3	-0.5491
C6orf208	0.67
TPBG	-1.57825
OSR2	-3.11075
XPC	0.0665
KLHL7	-0.557833333333333
CCR3	-0.487833333333333
AGTPBP1	-0.351166666666667
PCSK6	2.6274
STAT5A	-1.6369
FAM18B	-0.9105
LONRF2	-0.123333333333333
PTPN2	-0.92225
SF3A3	-1.23233333333333
EFCBP2	1.11825
HCFC1	-1.714
AHNAK	0.61915
ACTR5	-0.80575
KIF14	-4.44157142857143
TENC1	2.1325
HEATR5B	0.4675
YIPF2	0.013
MYEOV2	0.736833333333333
DUSP18	0.5025
KIAA1012	0.4035
AHR	0.252833333333333
C17orf53	-2.23183333333333
PTPRH	-3.8405
ATP6V1C1	-0.0492
TAS2R3	0.0815
LOC440356	-1.286
COQ10B	0.895
PSMF1	0.7885
SORBS2	3.28241666666667
NFE2L2	0.27875
TMCO7	0.1055
SH3PXD2A	-0.7606
SH2D2A	-0.7965
SPINK5	-0.587
MRPS24	-0.209
OPA3	0.84425
TRAF7	-1.3055
C4orf35	0.361833333333333
MT1G	-0.54175
MGC39545	0.57275
HS1BP3	1.6938
OR2B2	0.5955
CHRM4	0.348
SFRP2	-4.74191666666667
RIC3	0.3765
ART1	-0.062
C6orf1	-0.172625
DUS4L	-0.918
C10orf104	0.917
TNFAIP6	5.78525
RTEL1	-0.66975
CCT4	-0.7536
ZNF709	-0.60425
CHMP6	1.04333333333333
UPP2	0.48925
CYP19A1	-2.5555
CD151	-0.825
NDUFA13	0.554166666666667
ARFRP1	-1.0235
FAM26B	1.25425
CRYBA1	-0.8675
MRPL41	0.339833333333333
NPFFR2	-1.339625
HRH2	0.8955
SCAMP3	-0.475666666666667
MTMR6	0.618
MTG1	-0.944666666666667
UBTD1	0.408
CRABP1	-2.352
FLJ33790	-2.0398
KIAA1908	-1.0025
GPR158	-2.38375
PACSIN3	-2.00766666666667
OMD	0.0756666666666667
CATSPER1	-0.468333333333333
HOXB8	3.319125
FBXO46	0.5885
OAS1	1.71566666666667
SVIL	1.6145
PHB2	-0.83125
ADCY3	-0.855
NDRG2	1.0865
ERMAP	0.4455
APBA2	-1.766
IGSF9	-2.3845
WNT6	0.238642857142857
MYCBPAP	-0.914
ATP2B2	0.586
CPVL	0.7332
TRAM2	-0.964416666666667
NOP5/NOP58	-0.973
ZNRF4	0.08775
TLK1	-0.065375
MTMR12	0.198357142857143
ZNF384	-0.068
FAM9B	-1.692
RPN1	1.2249
PMVK	0.7515
EIF3D	-0.5942
SIX2	-0.93075
HPS1	0.468928571428571
RNF7	0.45925
PSKH2	0.8665
KCTD13	-0.700333333333333
CSMD3	-0.6836
FBF1	-0.2985
IL8	-5.3715
SERPINB13	0.185
FBXL20	-0.297
BLR1	0.08875
SH2B1	-0.4525
RFNG	-0.5485
RAB20	0.593166666666667
RBM7	-0.82275
POLR1A	-0.127166666666667
TMPRSS4	-3.39775
TAF9	-1.2275
TERF2	-0.6585
TNFRSF1A	1.38066666666667
ACADVL	1.43816666666667
GTF2H5	-0.1325
EDG8	1.00716666666667
C9orf140	-3.1025
UST6	-0.033
ZBTB8OS	-0.2715
ZNF710	-0.207
GPR174	-0.5205
ATP6V0A2	-1.0135
KIAA0319L	-0.5605
XKRX	0.3865
DOPEY2	0.4067
SDHD	0.0938333333333334
SUMF1	0.69425
OSM	0.64375
OPN3	-0.39725
DAGLB	-0.342333333333333
PPFIBP1	1.5839
TRIM63	-3.4915
C10orf53	0.536
LYPD3	-3.23466666666667
BCL7A	-0.054
AGER	-0.581833333333333
TCF19	-1.75425
SAT2	0.95025
PFTK1	1.436
GABRE	-1.566375
C15orf38	1.1474
FIS1	0.66
KCNV2	0.07725
CLPS	0.51075
PPCDC	-0.2755
FOXN2	0.534333333333333
NT5E	-0.7052
CD83	1.28
IL18	0.59675
VPS16	0.09425
IGFBP2	-2.473
NOTCH2	-0.77575
SIGLEC1	1.316875
CD93	5.6595
SULF2	-0.74825
CEP164	-0.243625
P53AIP1	-0.0351666666666667
TOR2A	-0.0908333333333333
ZNF136	0.5925
MGP	2.7049
CCDC144A	0.195333333333333
TRPC1	1.44183333333333
SMS	-0.248
MAPK7	0.211333333333333
RRAGC	0.6725
PARD6A	-0.0956666666666667
NUB1	1.02433333333333
SYNGR4	0.4135
OR11H12	0.2135
WIF1	0.658
GCH1	0.28575
OR11H4	0.2805
SLC44A5	-0.006
GPRIN2	1.87766666666667
LOC401431	0.0795
CPA4	-2.3797
MELK	-3.80022222222222
IL15RA	0.95925
CUL3	1.196125
HMBOX1	0.5205
PODXL	1.22425
CCT6B	-0.00116666666666667
COMTD1	0.4505
MUC20	3.59766666666667
GPX2	-3.72975
ITK	-0.381375
FBXL5	3.6085
C13orf27	-0.1475
DEFA5	0.616
TRHDE	2.1415
MTP18	1.69333333333333
UQCRQ	1.1057
ITGB2	1.6885
CSRP2BP	-0.39825
TAS2R44	1.0595
PHPT1	0.863
FAM44C	-0.19125
ERH	0.264
MPHOSPH1	-2.09216666666667
MORC1	-0.0905
PARVB	-1.72625
LAMA1	-0.685
PGBD3	0.033
GIMAP6	5.39175
AREG	-3.61416666666667
LIPT1	0.55175
MGC99813	-0.2455
C1orf201	0.470333333333333
GRIN2A	-0.3006
MAN2C1	0.3465
NSUN5	-1.60225
SF3B5	0.48025
MYC	-1.0041875
NRXN1	-0.56075
ZNF18	0.0535
SPDYA	-0.134625
SLC37A1	-0.3625
DECR2	1.74725
ANKRD38	0.096875
SPTLC3	0.381083333333333
SUPT16H	-0.889375
DTWD2	0.93925
ULBP1	-0.1515
ZADH1	0.00600000000000001
OIP5	-3.86175
IL10RB	0.0463333333333333
OTUB2	-0.98275
VWA3A	-0.149
SPIC	0.667666666666667
OR6C4	0.2695
PSCD4	1.04566666666667
DPY19L2P2	-0.076
TRAPPC6A	0.875
C21orf2	-0.0815
CEMP1	1.01875
LIN7B	0.147
E2F7	-2.4535
VCP	-0.43925
LAMA3	-0.1395
BGN	2.02525
GPR160	0.833
COCH	-5.10416666666667
GPR81	-0.985833333333333
APOBEC3F	-1.33025
tcag7.1017	-0.5365
C1orf32	0.4195
SCGB1D2	3.7465
FLJ43987	0.071
C6orf170	-0.234
KLK9	0.373
GPD1L	-0.724875
VPS37B	-0.07675
ATG3	-0.542666666666667
ADAMTS17	-0.4125
KLHDC2	0.74
NDUFV2	0.04175
BLK	-2.4825
MATN4	-1.035
GPM6A	0.0695714285714285
GBP4	5.39816666666667
TMEM162	0.371166666666667
PKP2	-0.241
HRASLS	-3.94344444444444
MMP1	-4.30825
SFXN3	0.4492
FSD1	-1.49733333333333
ST6GALNAC3	0.656666666666667
CA12	2.1906
NCOA6	0.08475
C19orf58	-0.6865
PPP4R1	0.064
MAN1A2	0.494166666666667
IKBKAP	-1.81075
UPF1	-0.360833333333333
KIAA1219	0.47675
WNT16	-0.2906
SNW1	-0.10575
IL18RAP	3.42325
RPP30	-0.346875
CDC40	0.161142857142857
SETD3	2.06383333333333
SLAMF6	0.61025
ELK4	-0.4475
TRIM47	-0.171
ACOX3	0.40525
TRIM6	1.61825
KIAA0372	-0.169666666666667
TP53AP1	1.5315
SMURF2	-1.0265
ADAD1	0.3155
EBP	-0.7165
KRTAP13-2	-0.5625
FLJ36874	-1.078
TOR1A	-0.0416666666666667
P2RY4	1.0815
GPBP1	-0.28675
TRPV1	0.12725
ADAMTS12	-0.951
PES1	-0.802
ATG4A	1.15716666666667
MAGEA10	-4.869
WFS1	-0.35725
CC2D1B	0.039
PABPN1	0.148375
SLC25A30	0.28275
SLCO1C1	1.12066666666667
SLC22A5	4.667
KIF23	-4.14733333333333
SYN2	-0.201
ASPN	3.05916666666667
CENTG2	0.727
QSOX2	-0.6619
FLJ10815	0.196
STK24	0.47275
SPEG	-1.4636
STK10	0.106666666666667
DACT2	2.9965
AAAS	-0.85475
SSX3	-0.70475
ABCD3	0.6638
C4orf12	2.450375
PARVG	0.5935
FIG4	0.302
C9orf46	-0.0125
TMCO6	-0.4755
IGHMBP2	-1.06925
DUS2L	-0.8645
FAM3C	-0.2288125
TMEM16D	3.05525
DCTN4	0.7535
KCNH3	0.0245
EIF2AK2	0.52475
AP1S3	0.41325
CST4	0.729
PAM	2.4755
NUTF2	0.105
CITED2	0.9818
SLC39A4	-1.4895
C2orf52	-0.8145
GRM3	-0.128
C12orf49	1.226375
CCDC49	0.3403
GRAMD1B	-1.06475
FNDC4	-1.1475
SIAH2	-0.431125
GDPD4	-0.53525
C21orf87	0.454875
ATP5A1	-0.119666666666667
C16orf63	-1.022
LOC388135	-1.4355
ATP5J2	0.00537499999999999
MMP3	-5.47475
EMID2	0.20925
CRHR1	0.295
WDR70	-0.727
C13orf31	1.357
ZFAND1	0.36175
CCL18	4.19133333333333
C3orf49	-0.522
RINT1	-1.233
KIAA0408	-0.2418
F13A1	2.7651
SLC10A1	0.249333333333333
OGN	-2.25375
GIPC2	3.02766666666667
XPO6	-1.4025
