Hybridization REF	TCGA-AK-3465-01A-01R-0864-07
GLUD1	0.7585
HNRPCL1	-0.5155
HBXIP	0.594
RNF207	-0.9475
APIP	-0.0145
PLA2G3	1.0405
CCDC84	-1.7545
MYLIP	-1.348
PHIP	-2.38
AARS2	-0.579833333333333
DHX32	0.448
SCAPER	0.552
MEN1	-0.85125
NIP7	-0.67475
FLJ25404	-0.4425
FASTKD3	0.09975
TMEM158	-2.76591666666667
RARA	0.27625
BDH1	1.956
ANKRD16	-0.04075
CARM1	1.1075
SS18	-0.085
IKZF2	-0.9175
MYD88	-1.089625
PML	-0.3192
TAF1A	-2.50525
CBFB	-0.935375
HIST1H3H	-0.963166666666667
C7orf29	-1.9475
COMMD4	0.4805
DPP3	-1.66375
DAB2	-0.295
LOC388882	-0.771
YPEL4	-0.746625
AGBL3	1.6435
LRP6	-0.468
SERPINH1	-1.16016666666667
TLE1	0.49875
CD244	0.225833333333333
ZDHHC15	1.315
MGLL	1.1287
PLDN	0.569333333333333
LOC654346	-0.265
FAP	-0.5125
GPR37	4.83233333333333
SCARA5	0.1555
EBF4	-0.354090909090909
LSM6	-0.6915
MLLT1	-0.3848125
SLC5A12	0.944
A2BP1	-1.36866666666667
COPS5	0.135333333333333
TPM4	-2.38521428571429
TNFSF4	-1.27866666666667
ACADSB	0.699722222222222
HERPUD1	0.88175
BCL2L11	-0.444722222222222
CEP78	-0.445625
CDCA3	-1.865125
WBSCR19	-1.6209
MYO1A	-1.234
PPEF1	-0.71
LOC440348	-1.5475
CPEB2	1.358
BPTF	-1.59525
RPL21	0.8015
GSX2	0.192
ADPRH	0.9055
C17orf68	-1.16816666666667
KCNS1	-0.0085
MLLT6	-0.65
PIWIL4	-0.6055
RNF26	-1.29775
RAP1B	1.23625
ADAMTS1	-2.8134
ZNF571	-0.61775
P2RY6	-1.8575
TRIM21	-0.121
CADM3	0.50075
NLRC5	1.09783333333333
ADRA2B	0.902666666666667
LOC90835	-1.768375
PCF11	-0.878
LOC400451	-0.40325
GLTSCR1	0.5057
C17orf88	0.397833333333333
CDH16	4.21275
FGF7	2.67375
PCSK4	0.6875
NPC1L1	-1.61733333333333
TAT	0.598375
TBCA	0.06875
MGC33407	0.6145
GPR115	-0.693125
CYGB	-1.052
FNBP4	-2.7425
C12orf43	0.6465
CBL	-1.2249
CLECL1	-0.870333333333333
PPAPDC1A	2.27625
WDR25	0.335333333333333
SGCA	2.457
C22orf29	-1.0376
YIPF1	1.30325
GALK2	0.02225
RAB3B	-0.471583333333333
LOC440087	0.4055
UCP1	0.1965
REEP5	2.36525
FADD	-1.7386
FOXA1	-5.94228571428571
CACNA1A	0.305666666666667
ABI1	-0.721333333333333
GRIN2D	0.93075
SLC1A4	-1.82333333333333
LOC401127	-0.92275
HINT2	1.64225
PLD4	0.0268333333333333
ZNF286A	-2.083
ENY2	0.309
IL1F6	0.0645
PXDNL	5.189
C20orf79	0.776
TNFSF13B	1.027
DENND3	-1.54971428571429
JARID1D	-2.1045
HIST1H2AK	0.876375
LOC93349	-0.4012
SSH1	-0.0688
ENSA	-0.62075
LOC219854	-0.453166666666667
CKAP2	0.4132
DKFZP564J102	-0.560166666666667
MGC87315	-0.284166666666667
HNRPAB	-1.7935
AMH	-1.318
ZNF526	0.362
BRUNOL5	-0.052
CACNG3	-0.222166666666667
TRPM1	-0.179
PPP2R1A	0.38325
COL2A1	-1.2615
DDN	0.5275
FLJ25770	0.76775
HK2	-2.526
ELOVL6	-0.254625
MDK	-2.92475
EPHX1	-1.3
RASSF2	-0.1105
DKFZP434B0335	-1.4855
DLX3	0.093375
PRTN3	0.0915
AVPR1A	4.9555
C21orf125	-1.7505
TNFAIP8	-2.40216666666667
GNB2L1	-0.53075
CALCRL	2.4675
SCGB2A2	-0.1854
UBXD7	-1.37975
ZNF674	0.686
TMEM35	1.90675
BRSK2	-0.40025
HECTD3	-0.688333333333333
TMEM188	0.541545454545455
LGALS9	0.04625
SCARB2	1.13216666666667
USP34	-1.17483333333333
C17orf28	-0.6485
ZDHHC23	2.58225
AQP12B	-0.102
SLC16A3	-2.096
APLP2	0.9085
ITIH2	-5.62975
MICAL3	-1.36575
TNNI3K	0.843444444444444
HDAC2	-0.942875
PRR7	-0.4464
THBS2	-2.33025
LOC751071	-0.915166666666667
CA2	6.85016666666667
RANBP17	-1.73725
RLN3	0.86
CRYZ	-0.445333333333333
GBAS	2.55683333333333
TAS1R1	0.15725
MPZL3	0.866
PCDH8	-1.762
HSP90B1	-0.957166666666667
KCNK15	1.063
TNIP2	-1.82
GPR146	1.589
NOL6	0.162875
SPC25	-3.87888888888889
STEAP2	-0.871071428571428
VAMP3	0.0108333333333333
TCIRG1	-1.6565
ZP4	-0.271166666666667
PARL	0.7925
TRIM39	-0.342833333333333
KIAA1305	-0.407
CRNN	0.3055
GRN	-1.14325
HSH2D	-2.9455
SCAMP1	2.5334375
KIAA1913	-0.7965
PTS	1.53925
BANP	-1.39378571428571
PRKACG	0.229
ADCY6	-0.669166666666667
C16orf46	-0.092
CYP51A1	0.690625
DDC	-0.257
ANPEP	-1.5425
PROM1	-0.381166666666667
SIGLEC10	-0.1145
COPG	0.7435
FAM26E	-0.56125
TRIP4	0.118
SNX3	1.17333333333333
C1orf175	0.990666666666667
PPY2	-0.152
C14orf152	0.51525
FTSJ1	-1.37333333333333
DST	-0.20978947368421
LOC554235	0.544
GLRX5	0.80975
C20orf12	0.6505
CAB39	0.365666666666667
MSH2	-3.31116666666667
PIP4K2C	2.43275
CYLD	1.276
WTAP	0.423625
MGAT4A	-0.339111111111111
TSC22D4	0.3909
CHRM2	-1.088
PPYR1	0.758166666666667
CCNH	0.291
RRM1	-2.03875
ECAT8	-3.03833333333333
LOC400120	0.62525
GABRA4	0.372375
C14orf4	2.1865
C1orf59	-1.32425
CTDSPL	1.53
NHEDC2	-1.8375
PDE11A	0.0592
KLHL29	-2.51575
CD5	-1.5306
TSPAN9	2.4950625
WDR67	-0.50975
THUMPD1	-0.1291
C18orf17	-2.44175
CLYBL	3.18416666666667
FLJ13231	-1.108625
CMBL	-0.58725
LECT2	-0.551
NKAPL	3.20216666666667
LOC654780	1.019
OR4C6	0.4385
RAB30	-1.1225
TSSK4	0.076
TMEM163	1.2025
OSBPL11	0.0824166666666667
GNB5	0.213166666666667
CCL21	4.74575
C1orf121	-1.282
FMO2	0.256666666666667
RPTN	1.252
MSTN	0.734
VCL	-0.964285714285714
FYTTD1	0.82875
C11orf1	0.728
CCDC88C	-1.377875
HFE	0.0435555555555556
MOGAT1	-0.8635
FAM125B	0.915666666666667
IRGQ	0.36
RAVER2	-0.2885
AKAP5	0.146
SSSCA1	-0.02675
C11orf63	-0.63225
ACTG2	0.1826
PORCN	-1.285
DTL	-3.33681818181818
TMEM151	0.8445
FAM122C	-1.77
RSAD2	-0.258333333333333
BAT4	-1.3385
KRTDAP	-0.977666666666667
MYH8	1.135375
CRTC3	-0.16275
LRRFIP2	-0.8451
INTS4	-0.750666666666667
TTN	-1.66466666666667
SLC26A5	0.4335
PLLP	4.655
RGS6	0.166
SRGAP3	-0.107
ZNF525	0.3665
NBR2	-1.468
C13orf1	0.0688
ZNF137	0.521
CEP27	-0.93675
BEST2	1.41
RNF121	-0.1125
DMRTC2	0.02025
C8orf76	0.77525
BCCIP	-0.804
MEST	-3.49825
HTRA2	-0.9425
ANGPTL2	-0.64075
ILKAP	0.00816666666666667
ERAS	0.545
HBS1L	-0.644428571428571
CPA5	0.8065
TMEM30A	1.005
CD300LF	0.775
WISP3	0.679
CRK	-0.551428571428571
PDS5A	-0.468
BRPF3	0.0303333333333333
NEDD9	0.579625
SMPDL3B	-1.021
PSG6	-0.534
PSMD13	-1.07
ETV5	-1.840375
OR51A4	0.2235
BTBD7	0.315416666666667
GSTO1	-0.125625
hCG_16001	0.299
MAD2L1BP	-0.393166666666667
COX6A2	1.147
SCNN1A	3.84566666666667
LSM1	0.703666666666667
UGT2B11	-0.219
IDUA	-0.74025
PPP2R3C	0.2535
COX11	-0.456
PDZK1	0.04375
ZNF443	-0.0495
MGC21874	1.26933333333333
ZNF323	1.2189
KRTAP10-10	0.6525
CXCL6	-0.07225
SLC34A2	0.690333333333333
LOC284402	1.418
NPTN	2.67858333333333
UPP1	2.90716666666667
SLC6A9	-0.5155
OR7G3	0.3785
CISD1	1.8185
ZNF545	-0.821166666666667
SYT14	-0.82
NT5C3L	0.390666666666667
ZNHIT3	0.143666666666667
SNRPD3	-0.4695
KIAA0701	1.116625
UNC93B1	-0.915166666666667
GMNN	-1.65671428571429
SPCS2	-0.6465
LOC388524	1.1095
NAPRT1	-2.338375
PNLIPRP1	0.3085
OR6V1	1.3275
PRKAB1	2.19975
EYA4	0.0426666666666667
KIF20A	-3.248
ALG10	1.26725
ITPKC	0.1825
LMX1B	0.0803333333333333
RPUSD4	-1.2885
C7orf34	-0.0914
DLGAP2	0.6685
PFN1	-1.5706
MICALL2	-2.077
ZNF654	-0.1935
SS18L1	-0.8645
SLC16A8	0.659
MKI67IP	0.1615
ITGB3	-0.477375
TCEA3	0.16775
CEP152	-1.7280625
CLIP1	0.9535
ZNF75	0.3008125
ATP5C1	0.855166666666667
NUDT5	-1.07933333333333
PSCDBP	1.87
UBP1	0.0265
RBM27	0.0695
C13orf15	2.47225
ZNF282	-0.9385
ZNF222	0.5141
COL10A1	1.52
PRDM15	-1.09775
TTTY5	-0.3425
FAM9C	-0.00741666666666666
C20orf67	-0.086
GNG13	0.3425
F12	-3.89825
C1orf41	-1.52975
CPXCR1	0.7575
GSK3A	-0.33425
SUPT6H	-1.10516666666667
PI16	-1.34483333333333
ELL2	-1.16258333333333
C9orf167	-2.33083333333333
PVRL3	2.1729
FLJ38596	1.3695
ADAM20	0.818
GPR89A	-0.3285
GPR87	1.095
ZNF30	-2.456
SMR3B	0.58975
ZNF770	0.415625
TRPC4AP	-0.750166666666667
DKFZP686E2158	0.734833333333333
C2orf28	0.746833333333333
FREM1	-0.7735
LAMA4	1.0715
ADPRHL2	-0.37125
EIF4G2	-0.0138333333333333
GUCA1A	-0.2755
CTNNA2	4.887
NUDT15	-0.612666666666667
CEPT1	1.29383333333333
ZNFX1	-0.3209
CCDC92	0.44125
TDRD1	0.6135
KCNK5	-1.66533333333333
ETNK1	1.37908333333333
LTA	0.4385
TTPA	0.5855
B3GALNT2	-1.5855
SC65	-2.072
PEX5L	-0.998142857142857
EPS15L1	-0.46975
MGEA5	-0.90025
HIST1H3A	-0.45125
ING1	-0.53
BCAT1	-2.400875
ORC6L	-3.194
KLK11	-4.81633333333333
C19orf28	-2.22875
DNER	-1.57475
MED22	-1.42585714285714
ETV6	-0.408833333333333
CHAC2	-1.151
CD300E	0.632
CEBPB	-0.764333333333333
ZNF398	-0.8945
LRCH3	-0.3
HMGA1	-1.7995
CAPN7	0.4575
MGC5566	-3.46025
CCL3	2.791375
NANOS1	-1.3945
ZFYVE19	-0.4315
APITD1	-1.001
PARD3	0.17475
IRAK4	2.49583333333333
SERPINI2	0.66
CEP170L	-2.0405
TTC9	0.582
MYOM3	-1.62075
MLPH	-2.1675
LOC222699	-0.5715
NRG1	0.221454545454546
TBC1D9	1.91536363636364
TTK	-2.24833333333333
ZNF557	1.3307
DDX41	-1.47366666666667
FANK1	0.7485
UBE2D2	0.485125
PSMB10	1.4355
MYH7B	-0.7225
GABARAPL2	1.485875
MARVELD2	2.1535
DGCR2	1.11416666666667
UNC45A	-0.173333333333333
C6orf72	1.15
ZNF683	1.82875
GIT2	-0.505625
CASK	-0.462
C14orf161	0.722166666666667
LRRC44	0.71725
TIFA	-1.04275
UTP11L	-1.645625
C6orf65	-0.17675
FDPS	-1.2735
DUSP9	-1.2896
SLC17A8	0.1394
OR51G1	0.734
NANS	-1.39375
OLFML1	0.71625
ATP10B	-0.188125
NPAS3	0.0925
PRKCA	-2.3745
GGA2	0.484125
LCE4A	0.3475
SPANXN3	0.56675
CCDC115	0.434
SDCCAG3	-0.2555
GLIPR1L1	-0.526
TTC1	1.63725
C17orf76	0.5
MAD2L2	-0.348
HIPK1	-1.2196
LRRC3B	-0.175
CLN3	-0.4345
C17orf47	0.604
FMN2	0.589375
TUBB1	-0.4705
WAPAL	-1.2635
C3orf21	-1.349875
SCN5A	0.0988888888888889
SMYD1	0.9245
BEX5	4.818
ZNF192	-0.582
SEC22A	0.588666666666667
GRIA2	0.389538461538462
KIAA0825	-1.75225
NUSAP1	-3.21772727272727
LANCL1	-0.213375
C15orf40	0.7447
ZNF645	0.20575
GPR61	0.04525
NLRP14	-0.222
SNX21	0.3896
C1QTNF8	0.9515
C17orf46	0.3855
IFNA8	0.4
SPRR1B	-1.58116666666667
FLRT1	0.11175
SNX17	-0.230833333333333
ASB2	-1.27816666666667
HBG1	-6.4045
RPRML	0.852
JOSD2	0.442666666666667
PLSCR3	-1.0765
SPOCD1	-1.62766666666667
RAB39	0.191
GHRH	0.508166666666667
ITIH5L	0.516
C17orf37	1.5885
SMCR8	-0.22625
DPY19L2P3	0.346
IL11RA	0.738833333333333
GDF3	-4.18
RPS6KB1	-2.10383333333333
DNAJC19	2.0508
TOP1	-0.273
CRCT1	-0.457
MPST	0.855
DPM2	0.221
FAM38B	-1.32216666666667
SLC18A1	-2.22216666666667
FARP1	-1.24316666666667
PAX7	0.28975
TUBD1	-2.47825
GNL3	-1.212
BTG2	1.38133333333333
NDUFS6	0.07125
C1orf79	-3.0725
ERAL1	-1.19325
ECHS1	1.125
VPS4A	-0.212666666666667
CYP11A1	3.756625
ABCC6	-0.791
PBX4	-3.344
MOSC1	-1.125625
NCF4	-1.788
HYMAI	0.511
NAGPA	-0.4005
OTOP2	0.3505
ACOT12	0.462
MTHFD2L	-0.605625
LOC441376	-1.36325
C19orf34	0.0755
RAB1B	1.715
ALDOAP2	0.5895
NTRK1	-0.928666666666667
ARTS-1	-0.9942
SLC6A11	-0.8025
NAP1L2	3.49675
CNGB1	-0.691166666666667
EPB41L4B	1.75458333333333
FAM134B	4.745375
HS3ST3A1	-3.0158
CPXM2	5.63825
SIRPB2	0.409
CHORDC1	-1.62716666666667
TRIB3	-3.083
SLC2A5	0.23375
C2orf49	0.423
DDX5	-1.29625
OR5L1	1.2865
ANAPC4	-0.571166666666667
ZSWIM1	0.051875
LOC93622	-0.505125
KCNK3	0.1904
RP11-35N6.1	0.293875
ZFP161	-0.234833333333333
AQP9	1.87875
SLC15A2	-0.760833333333333
MREG	0.755833333333333
OR9I1	0.3655
PDLIM2	-1.307375
ADAM7	0.871
GSTCD	-0.628666666666667
WDR21A	0.350875
SLC12A8	-0.6935
TMEM174	2.00025
IGSF3	-0.653416666666667
LRRN1	-2.2925
LOC402117	0.12125
SRPK1	-2.22016666666667
LY6K	-1.89564285714286
NFIA	1.335
PTCD3	-0.5095
LEP	0.529333333333333
PCDH21	-0.473833333333333
MAPKAPK2	-0.460071428571429
NMNAT1	0.164833333333333
LHFPL2	0.03575
C9orf43	0.251
DIP2A	-1.13183333333333
ACTR8	0.88525
CCDC34	0.25475
PTPN22	-1.57342857142857
ITGA3	-2.006
FAM129C	-0.51975
RABGGTA	0.0493333333333333
UNC45B	0.0565
KIAA1033	-0.055125
ZNF510	0.198166666666667
CYP2D6	-0.327833333333333
SLC26A10	-2.541
STX8	1.34025
LUZP1	0.3005
WDR89	-0.1565
EIF4G3	-0.8214
C5AR1	0.40525
ZNF623	0.1895
A2M	-1.05775
TGM7	0.406
GRPEL1	1.27633333333333
LMNB2	-2.8488
ROCK2	-1.89116666666667
SNX16	0.196125
CCDC66	1.10825
ANXA3	-1.389
KIAA1609	-0.163625
EED	-1.60175
RNF32	-0.761166666666667
HES1	-1.3907
CLC	-0.226
ISL1	-0.0666666666666667
KIAA0528	0.97475
MANEA	0.89975
C1orf61	-0.95
hCG_2001000	0.71
RAPGEF6	-0.7211
KIAA0020	-0.451666666666667
NEIL1	-0.33275
C16orf45	-1.631625
RBM10	-1.61766666666667
C10orf125	-2.19325
MRS2L	-0.11725
DNAH17	-1.25433333333333
C19orf10	-1.362
C1orf160	1.017
SLFN12	0.40225
EXOC3	0.0671666666666667
HIST3H3	-1.43
NCOR2	-1.02533333333333
TNFRSF9	0.0346666666666667
MFSD8	2.0315
ALX1	-2.968
NOL1	-2.36525
PODN	0.035
TIAL1	-1.015
HIST1H1E	0.81075
NPY6R	0.5265
TM4SF4	0.29975
CORO2A	-1.54525
ETNK2	-1.66666666666667
APOE	-1.1744
ANGPT4	1.2415
HDGF2	-1.82275
G30	1.5165
ST8SIA4	-1.802625
F2RL1	-0.39325
FAM19A4	-0.71
CCAR1	-1.51
B3GNT7	0.54975
OPHN1	-1.1838
DSCR6	-1.74
C21orf13	-1.44475
GAS2L1	0.873333333333333
RFX3	-0.897666666666667
COPS4	0.9945
BCHE	-4.10266666666667
BCL2	1.724
HBZ	-3.164
ARL13B	-0.059
MAPBPIP	0.30525
MYO15B	-0.545
SPZ1	0.497666666666667
KIAA1324	-3.82914285714286
PLCL2	3.84375
C4orf29	0.0325
WDFY2	-1.800125
ZNF284	-0.8985
NAALADL1	-0.37
DUSP5	-1.973
PXDN	-1.4185
SLMO1	-2.049
TNXB	1.0405
BIRC7	-0.52
A4GALT	0.157333333333333
TIMM22	0.21375
FAM110C	-0.5645
TOMM34	-0.69025
ABHD9	-0.444
ADAM32	2.356
CRHBP	0.096
AQP2	1.83425
LOC130355	2.21275
ZNF187	0.199333333333333
ZNF816A	0.269
F7	-1.63271428571429
CNOT1	-0.5911
SLC13A4	-0.9465
ZBTB11	-0.4735
B3GALT5	0.403333333333333
EXOC2	-0.6845
IRS1	-0.5803
TMEM1	-0.106
MRPL34	2.40916666666667
SAMM50	0.42825
CDC42EP3	-0.37175
HSF2	-1.4679
MFN2	-0.38025
TSPAN7	1.61166666666667
NUCB1	0.812333333333333
RHOH	-3.536
ARL16	0.0275
TACR1	0.19975
SFRS5	-1.15416666666667
SNX25	-0.041375
RHBDF1	-1.41883333333333
PCDH18	2.57416666666667
HMG1L1	-0.92475
MYO5C	-0.780125
MAPK10	0.872
LDHAL6A	0.2985
NUDT12	3.7855
NCAM1	-0.0183750000000001
GLIS2	0.7345
GGTL4	-0.344
DAPP1	-3.06375
ATF7	0.453857142857143
KIAA0748	1.86975
NFIL3	-1.40425
TM6SF1	0.9449
SEZ6	0.785
NANOS3	0.569
DNAJA3	-0.5115
CLDN6	-1.3205
CIITA	1.2083
EPHA4	-1.53116666666667
FANCC	-0.77875
CMTM3	-2.161375
PSG3	0.205625
MRPL15	1.86375
C21orf59	-1.84075
PLCXD2	0.29825
C2orf34	-0.750625
UBE2L6	0.9195
MED14	-0.261833333333333
HP1BP3	-0.4977
C6orf208	-0.321
TPBG	-0.9445
OSR2	-2.71242857142857
XPC	-0.711833333333333
KLHL7	-0.408916666666667
CCR3	-0.1738
AGTPBP1	-0.857333333333333
PCSK6	-2.2885
STAT5A	-1.6704
FAM18B	-0.925
LONRF2	-0.813333333333333
PTPN2	0.00725000000000001
SF3A3	-1.73666666666667
EFCBP2	0.4955
HCFC1	-2.024
AHNAK	-1.32655
ACTR5	-0.8975
KIF14	-4.54628571428571
TENC1	1.223
HEATR5B	-0.931
YIPF2	0.845666666666667
MYEOV2	1.6125
DUSP18	-0.26325
KIAA1012	0.9655
AHR	-0.792666666666667
C17orf53	-1.903
PTPRH	-3.47575
ATP6V1C1	1.2847
TAS2R3	0.0585
LOC440356	-0.36825
COQ10B	0.982
PSMF1	0.6595
SORBS2	2.42425
NFE2L2	0.1715
TMCO7	0.66225
SH3PXD2A	-1.96011111111111
SH2D2A	-1.81175
SPINK5	-2.286
MRPS24	0.3825
OPA3	0.85375
TRAF7	-0.817833333333333
C4orf35	1.0815
MT1G	-0.347
MGC39545	0.69
HS1BP3	-0.0687
OR2B2	0.687
CHRM4	-0.8525
SFRP2	-0.783333333333333
RIC3	1.86025
ART1	0.131
C6orf1	1.08775
DUS4L	-0.02125
C10orf104	1.01775
TNFAIP6	-0.4165
RTEL1	-1.645
CCT4	-1.18677777777778
ZNF709	-0.02025
CHMP6	0.641833333333333
UPP2	1.79
CYP19A1	-1.998625
CD151	-2.10283333333333
NDUFA13	2.00616666666667
ARFRP1	-0.568166666666667
FAM26B	-0.115
CRYBA1	-0.6805
MRPL41	2.38583333333333
NPFFR2	-0.702875
HRH2	0.186
SCAMP3	-1.24383333333333
MTMR6	1.3339
MTG1	-0.6875
UBTD1	0.05325
CRABP1	-2.058
FLJ33790	-1.8769
KIAA1908	-1.101
GPR158	-2.6005
PACSIN3	-3.85633333333333
OMD	1.75716666666667
CATSPER1	-0.717833333333333
HOXB8	4.688375
FBXO46	-0.0955
OAS1	-0.700833333333333
SVIL	-0.32425
PHB2	-0.16075
ADCY3	-2.2795
NDRG2	2.90566666666667
ERMAP	0.3622
APBA2	-1.3295
IGSF9	-1.8265
WNT6	-0.435692307692308
MYCBPAP	-0.018
ATP2B2	0.5507
CPVL	1.2216
TRAM2	-1.18525
NOP5/NOP58	-2.31025
ZNRF4	0.77575
TLK1	0.023875
MTMR12	0.586642857142857
ZNF384	-1.2925
FAM9B	-1.31625
RPN1	1.041
PMVK	0.2695
EIF3D	-0.3876
SIX2	-1.09775
HPS1	0.475857142857143
RNF7	0.58675
PSKH2	-0.791
KCTD13	-0.171333333333333
CSMD3	0.545
FBF1	0.759
IL8	-3.705
SERPINB13	0.801909090909091
FBXL20	0.68225
BLR1	0.014
SH2B1	-0.3475
RFNG	-0.764375
RAB20	-1.24033333333333
RBM7	-0.13275
POLR1A	0.111833333333333
TMPRSS4	-1.26625
TAF9	-0.21775
TERF2	-1.89016666666667
TNFRSF1A	-1.24108333333333
ACADVL	-1.33933333333333
GTF2H5	0.14975
EDG8	-0.873666666666667
C9orf140	-1.73425
UST6	0.485
ZBTB8OS	-0.3535
ZNF710	-0.9185
GPR174	-0.19
ATP6V0A2	0.14325
KIAA0319L	-1.39441666666667
XKRX	0.1645
DOPEY2	-2.77555756156289e-18
SDHD	1.41883333333333
SUMF1	2.52425
OSM	0.82475
OPN3	-1.0705
DAGLB	-0.927666666666667
PPFIBP1	-0.3851
TRIM63	-2.30775
C10orf53	-0.1
LYPD3	-2.87916666666667
BCL7A	0.06225
AGER	-1.28066666666667
TCF19	-1.835
SAT2	0.33775
PFTK1	1.60816666666667
GABRE	-2.51275
C15orf38	0.8035
FIS1	1.8865
KCNV2	0.39775
CLPS	0.648
PPCDC	-0.281625
FOXN2	1.34266666666667
NT5E	-3.2329
CD83	-0.17725
IL18	5.452875
VPS16	-0.15075
IGFBP2	-3.77183333333333
NOTCH2	-3.39075
SIGLEC1	0.881571428571429
CD93	3.2885
SULF2	-1.63575
CEP164	-1.050375
P53AIP1	-0.303333333333333
TOR2A	0.012
ZNF136	0.726
MGP	2.575
CCDC144A	1.06675
TRPC1	-0.958333333333333
SMS	-0.7525
MAPK7	-0.755833333333333
RRAGC	-0.039
PARD6A	2.12966666666667
NUB1	0.2465
SYNGR4	0.44275
OR11H12	0.4155
WIF1	0.783625
GCH1	0.87825
OR11H4	0.3175
SLC44A5	-1.109
GPRIN2	0.475
LOC401431	1.8365
CPA4	-2.1607
MELK	-3.10888888888889
IL15RA	-0.753
CUL3	-0.06875
HMBOX1	-2.526
PODXL	-2.698
CCT6B	1.29733333333333
COMTD1	2.57625
MUC20	6.086
GPX2	-3.32775
ITK	-1.968
FBXL5	2.759
C13orf27	-0.05725
DEFA5	1.6795
TRHDE	0.9935
MTP18	1.85316666666667
UQCRQ	3.2318
ITGB2	-0.5925
CSRP2BP	0.23375
TAS2R44	1.5455
PHPT1	1.496875
FAM44C	0.89075
ERH	0.9305
MPHOSPH1	-2.5308
MORC1	-1.157
PARVB	-0.10275
LAMA1	-2.0145
PGBD3	0.10725
GIMAP6	4.4605
AREG	-4.484
LIPT1	0.68825
MGC99813	-1.6245
C1orf201	-0.437833333333333
GRIN2A	-0.4032
MAN2C1	-0.48675
NSUN5	-0.81025
SF3B5	0.501
MYC	-2.97425
NRXN1	-0.0651111111111111
ZNF18	-0.442
SPDYA	0.117428571428571
SLC37A1	-1.064
DECR2	-0.39475
ANKRD38	-1.66516666666667
SPTLC3	-0.384666666666667
SUPT16H	-1.11225
DTWD2	1.86575
ULBP1	0.2675
ZADH1	1.09166666666667
OIP5	-2.797
IL10RB	-0.545166666666667
OTUB2	0.46975
VWA3A	0.8632
SPIC	-0.2035
OR6C4	0.7845
PSCD4	-0.888
DPY19L2P2	-1.786
TRAPPC6A	1.59266666666667
C21orf2	-0.476166666666667
CEMP1	-1.67125
LIN7B	1.2345
E2F7	-2.60066666666667
VCP	-0.761
LAMA3	0.00372727272727276
BGN	0.52875
GPR160	1.989
COCH	0.475
GPR81	1.52883333333333
APOBEC3F	-2.53725
tcag7.1017	-0.55525
C1orf32	1.0175
SCGB1D2	2.93325
FLJ43987	0.255
C6orf170	-2.03825
KLK9	0.5365
GPD1L	2.666875
VPS37B	0.57825
ATG3	0.794333333333333
ADAMTS17	-1.262
KLHDC2	1.92966666666667
NDUFV2	0.32575
BLK	-1.78075
MATN4	-0.264
GPM6A	1.502
GBP4	2.45883333333333
TMEM162	0.517
PKP2	-0.2055
HRASLS	2.03822222222222
MMP1	-4.7175
SFXN3	-0.8268
FSD1	-1.18533333333333
ST6GALNAC3	-0.691166666666667
CA12	4.221
NCOA6	-0.6005
C19orf58	0.922
PPP4R1	-0.3345
MAN1A2	-1.97816666666667
IKBKAP	-1.45525
UPF1	-0.385
KIAA1219	0.39525
WNT16	1.1864
SNW1	-0.867125
IL18RAP	1.018
RPP30	0.14125
CDC40	-0.246
SETD3	1.68466666666667
SLAMF6	0.0405
ELK4	-0.518
TRIM47	-1.44483333333333
ACOX3	0.564
TRIM6	-1.327125
KIAA0372	-0.3085
TP53AP1	2.4035
SMURF2	-3.093
ADAD1	0.246
EBP	0.6809
KRTAP13-2	-0.157
FLJ36874	-1.59833333333333
TOR1A	0.316333333333333
P2RY4	1.5485
GPBP1	-0.48425
TRPV1	-2.12025
ADAMTS12	-0.797
PES1	-0.9497
ATG4A	2.77366666666667
MAGEA10	-3.74133333333333
WFS1	-0.2635
CC2D1B	-0.892166666666667
PABPN1	-0.19625
SLC25A30	1.0925
SLCO1C1	0.272
SLC22A5	3.12775
KIF23	-3.38166666666667
SYN2	0.454833333333333
ASPN	4.8495
CENTG2	-1.5755
QSOX2	-1.649
FLJ10815	0.262333333333333
STK24	0.23225
SPEG	-1.0038
STK10	-1.557
DACT2	-2.7075
AAAS	-0.9575
SSX3	-1.44042857142857
ABCD3	0.4009
C4orf12	2.631875
PARVG	-1.25183333333333
FIG4	0.7875
C9orf46	1.82475
TMCO6	-1.135
IGHMBP2	-1.809
DUS2L	-0.0955
FAM3C	1.484375
TMEM16D	4.01575
DCTN4	0.764
KCNH3	-0.64225
EIF2AK2	-0.6295
AP1S3	0.54375
CST4	1.007
PAM	-0.7958125
NUTF2	0.63125
CITED2	-0.3893
SLC39A4	-0.50425
C2orf52	-0.5525
GRM3	1.2995
C12orf49	2.239375
CCDC49	-0.688
GRAMD1B	-0.740428571428571
FNDC4	-1.48525
SIAH2	-1.142875
GDPD4	-0.483
C21orf87	0.550125
ATP5A1	1.30333333333333
C16orf63	-0.045625
LOC388135	3.17616666666667
ATP5J2	1.466375
MMP3	-5.49025
EMID2	0.619
CRHR1	0.6105
WDR70	-0.3655
C13orf31	-0.72875
ZFAND1	0.89175
CCL18	3.07583333333333
C3orf49	1.804
RINT1	0.1115
KIAA0408	-1.454
F13A1	1.36522222222222
SLC10A1	0.592333333333333
OGN	0.937
GIPC2	-1.9236
XPO6	-1.53833333333333
LCE1A	1.1
FMR1	0.8219
LOC374920	-1.23925
DUSP3	1.376875
ANKMY1	-1.963
C7orf50	0.3925
