Hybridization REF	TCGA-AK-3455-01A-01R-0864-07
ACO1	-0.124333333333333
IQCG	1.1636
MEGF9	0.73775
TM7SF4	0.7635
PLEKHA1	2.76413333333333
STK33	0.23725
C1orf210	2.8215
SNUPN	0.3264
KIAA0406	-1.3629
C20orf29	0.89375
TMEM55B	-0.47325
OSTM1	0.4384375
CLCN7	-0.65075
OTP	0.06625
FLJ23049	2.12225
HEATR4	0.2615
MAP3K10	0.998333333333333
PCDHGA9	-0.001
AMDHD2	-0.26525
LCTL	-1.2745
PDCD2L	-1.478
CABLES2	-1.578
SLC5A9	0.343
CLCA2	-1.6276
MGC16025	-0.0105
STRAP	-1.12333333333333
C20orf196	0.3975
RRBP1	0.0356666666666667
NAT13	-1.0935
MAT2B	1.163125
CSNK1D	-0.915833333333333
KIR3DL1	1.0595
PRKAG3	0.499
ZNF599	0.1205
PRM3	0.8185
PER2	1.2965
ASPHD1	-0.713
PRMT6	-0.708
KCNE1L	-0.218071428571429
FAM118A	-0.263
TAF4	-0.89825
NDUFB6	0.90725
TRIM9	-0.0733333333333333
PMFBP1	-0.02225
KY	-0.2395
DKFZp762E1312	-4.30627272727273
CSMD1	-0.19375
TBP	0.0641666666666667
OR1Q1	0.385666666666667
RETNLB	0.52975
HPGD	-0.223615384615385
DNAJC12	-0.804
FKBP1B	-1.7995
ANKRD24	-0.129833333333333
CXXC5	0.865833333333333
IL3	0.0805
DRAM	3.1093
PTCH1	-0.7105
TP53BP1	-0.6635
SLC17A7	0.526
COL25A1	-1.2314
AMACR	2.39283333333333
RHCG	0.05375
VPS13A	1.07858333333333
FAM55D	0.049
PRPF38B	-0.29875
OSBPL6	-3.3935
PFDN5	2.1029
CMTM6	-0.76375
KCNK12	-1.098
RP2	0.59375
C16orf52	-0.857
PICK1	-1.8115
IFNE1	-0.373166666666667
SEMA4B	-0.409
TYRO3	-2.70125
OR12D2	0.367
CSNK1A1	0.05645
FANCF	1.06275
LONP2	-0.03275
TBL1Y	0.3495
LDOC1L	-0.71625
CCNC	-0.15125
C3orf60	0.01825
CHKA	-2.233
UBAP1	0.08175
MAP3K1	0.0375
ANKRD9	-2.1865
FAM92A1	-0.31
GAB2	-0.132875
AZU1	-0.48425
DIS3	-0.00733333333333332
C21orf109	-1.06075
IQCB1	0.186
SPATS2	-1.23316666666667
EFCAB3	1.68625
PRB3	0.49225
FUZ	-0.0876666666666667
ZNF813	0.03
BMPER	-0.929166666666667
HEG1	-0.3165
ALS2CR11	-2.0575
SURF2	-0.02625
PSMC1	-0.637916666666667
OR2D2	0.4375
SLC7A8	-1.57083333333333
C4orf40	0.384
SPATA7	1.19075
MAZ	-0.340666666666667
PIN4	0.56075
PDE1A	0.21825
TAF6L	-0.242833333333333
OR2T34	0.5205
KIAA0284	-1.982
ACADS	1.05654545454545
MKRN2	-2.319
C18orf56	-0.423
MS4A6E	0.858
GALNT4	0.269
C22orf31	0.5675
FLJ36070	0.542
PSME4	-1.18425
TFG	-0.0699
EPHX2	3.011875
ANXA5	0.903
KRTAP1-1	-0.185
BATF	1.90925
KARS	-1.45525
MSTP9	0.21
GPR26	-0.17925
CCDC72	0.066
TEF	1.29
FOXK1	-0.9115
PRLHR	0.234
EMX1	2.266
C11orf30	-0.62
ICK	-0.153
THSD7B	-0.30025
C21orf100	-0.4055
DUOX1	-0.4895
EFCAB4B	-0.01975
UBE2G2	-0.9685
C3orf54	1.491
PARP1	-1.516
FAM60A	-1.27966666666667
C6orf146	0.64975
OR9K2	0.363
DDX55	-1.39283333333333
RPS15	0.334666666666667
ZNF618	0.88275
DKFZp686D0972	-0.4135
SSPO	-0.1115
SHFM3P1	-0.938
CPA6	0.41625
JAG2	-0.36875
DEFA3	2.437
PPBPL2	0.3055
CD34	4.336125
SLCO4A1	-1.24
AFG3L1	-1.74116666666667
SHD	-0.53475
RP13-122B23.3	-1.67766666666667
PRKCSH	-1.91033333333333
DPH5	0.177333333333333
HLA-F	3.761
TBC1D4	0.69675
RIG	0.1974
GLUD1	1.7815
HNRPCL1	-0.89925
HBXIP	1.513
RNF207	-1.03
APIP	-0.2665
PLA2G3	-2.165
CCDC84	0.4595
MYLIP	-0.208846153846154
PHIP	-0.497
AARS2	-0.2475
DHX32	0.012
SCAPER	0.509166666666667
MEN1	-0.55725
NIP7	-1.11975
FLJ25404	0.5395
FASTKD3	0.62625
TMEM158	-3.30566666666667
RARA	1.09825
BDH1	-2.0525
ANKRD16	-0.167
CARM1	0.4255
SS18	-0.565333333333333
IKZF2	0.844833333333333
MYD88	-0.42475
PML	0.6257
TAF1A	-1.52875
CBFB	-0.854125
HIST1H3H	-1.6015
C7orf29	-1.48475
COMMD4	-0.412166666666667
DPP3	-1.58475
DAB2	3.08125
LOC388882	0.6025
YPEL4	0.357625
AGBL3	1.63075
LRP6	-0.1968
SERPINH1	-1.33258333333333
TLE1	-0.78925
CD244	2.49383333333333
ZDHHC15	0.66025
MGLL	1.5966
PLDN	0.0230833333333334
LOC654346	0.5005
FAP	-1.3435
GPR37	-1.30633333333333
SCARA5	-0.738666666666667
EBF4	0.0406363636363636
LSM6	0.27875
MLLT1	-0.839375
SLC5A12	2.57025
A2BP1	-2.29166666666667
COPS5	-0.00383333333333334
TPM4	-2.49907142857143
TNFSF4	1.49516666666667
ACADSB	0.450888888888889
HERPUD1	2.24975
BCL2L11	-0.991055555555555
CEP78	-2.316
CDCA3	-2.647125
WBSCR19	1.1111
MYO1A	-1.1245
PPEF1	1.49
LOC440348	-0.85825
CPEB2	1.85425
BPTF	-1.05591666666667
RPL21	0.54825
GSX2	-0.081
ADPRH	1.4365
C17orf68	0.2525
KCNS1	-0.123833333333333
MLLT6	-0.0758
PIWIL4	1.50375
RNF26	-0.9835
RAP1B	1.002125
ADAMTS1	-1.3266
ZNF571	0.98925
P2RY6	-0.903
TRIM21	1.44483333333333
CADM3	0.55375
NLRC5	1.50816666666667
ADRA2B	1.2335
LOC90835	0.342125
PCF11	-0.3895
LOC400451	-0.3185
GLTSCR1	0.7306
C17orf88	-0.242833333333333
CDH16	5.50575
FGF7	0.335625
PCSK4	1.763
NPC1L1	-1.58583333333333
TAT	0.276625
TBCA	0.84775
MGC33407	0.24825
GPR115	-0.5695
CYGB	0.0545
FNBP4	-0.790833333333333
C12orf43	-0.31475
CBL	-0.5428
CLECL1	2.6625
PPAPDC1A	-2.01125
WDR25	-0.626833333333333
SGCA	1.485
C22orf29	-1.44466666666667
YIPF1	0.866
GALK2	0.4475
RAB3B	-3.45691666666667
LOC440087	0.2685
UCP1	-0.6575
REEP5	1.985
FADD	-1.2785
FOXA1	-6.80625
CACNA1A	0.41
ABI1	0.0621666666666667
GRIN2D	1.451
SLC1A4	-1.49216666666667
LOC401127	-1.0145
HINT2	1.03575
PLD4	-0.1415
ZNF286A	-1.287
ENY2	-0.12125
IL1F6	0.0795
PXDNL	1.01225
C20orf79	-0.169
TNFSF13B	3.04383333333333
DENND3	0.843125
JARID1D	-2.691
HIST1H2AK	0.014375
LOC93349	0.1025
SSH1	-0.9496
ENSA	-0.71175
LOC219854	0.384166666666667
CKAP2	-1.669
DKFZP564J102	4.12833333333333
MGC87315	-0.4475
HNRPAB	-2.66725
AMH	-2.094
ZNF526	0.599
BRUNOL5	-0.1978
CACNG3	0.318666666666667
TRPM1	-2.019
PPP2R1A	-0.128
COL2A1	-1.211
DDN	0.0203333333333333
FLJ25770	2.27825
HK2	-1.55107142857143
ELOVL6	-1.43575
MDK	-1.95725
EPHX1	-0.895
RASSF2	0.486625
DKFZP434B0335	-0.47425
DLX3	-0.47375
PRTN3	-0.6775
AVPR1A	-0.00974999999999999
C21orf125	-1.80275
TNFAIP8	1.10383333333333
GNB2L1	-0.795
CALCRL	3.64275
SCGB2A2	-0.521333333333333
UBXD7	-1.25325
ZNF674	0.015
TMEM35	-0.893875
BRSK2	-0.68
HECTD3	-0.145666666666667
TMEM188	-0.290833333333333
LGALS9	0.933875
SCARB2	0.10375
USP34	-0.818583333333333
C17orf28	-0.77075
ZDHHC23	-0.72475
AQP12B	0.1835
SLC16A3	0.093875
APLP2	-0.078875
ITIH2	-5.7415
MICAL3	0.957
TNNI3K	2.3497
HDAC2	-0.322875
PRR7	-0.1902
THBS2	-3.482375
LOC751071	-0.6115
CA2	2.96983333333333
RANBP17	0.12325
RLN3	0.2755
CRYZ	3.527
GBAS	-0.559666666666667
TAS1R1	-0.29475
MPZL3	0.2735
PCDH8	-1.74175
HSP90B1	0.240666666666667
KCNK15	-0.732
TNIP2	-1.47366666666667
GPR146	0.35075
NOL6	-0.33725
SPC25	-4.89111111111111
STEAP2	2.4645
VAMP3	0.304833333333333
TCIRG1	0.55675
ZP4	-0.2215
PARL	-0.425625
TRIM39	-0.034
KIAA1305	-0.09275
CRNN	-0.092
GRN	-0.57975
HSH2D	-0.8155
SCAMP1	0.112875
KIAA1913	4.0825
PTS	0.499
BANP	-0.649571428571429
PRKACG	0.08625
ADCY6	-1.14983333333333
C16orf46	-0.305
CYP51A1	-0.7385
DDC	4.56525
ANPEP	2.49166666666667
PROM1	-1.35516666666667
SIGLEC10	0.6425
COPG	0.2765
FAM26E	0.362
TRIP4	0.8795
SNX3	1.1915
C1orf175	1.31683333333333
PPY2	-0.194
C14orf152	0.5495
FTSJ1	-1.26333333333333
DST	-0.54445
LOC554235	0.267
GLRX5	-1.596
C20orf12	2.3262
CAB39	0.338333333333333
MSH2	-2.091
PIP4K2C	0.67375
CYLD	1.409
WTAP	0.9343125
MGAT4A	1.29211111111111
TSC22D4	-1.1615
CHRM2	-1.2055
PPYR1	0.483666666666667
CCNH	0.0875
RRM1	-1.80325
ECAT8	-3.3185
LOC400120	0.185
GABRA4	0.037875
C14orf4	0.773
C1orf59	-1.22025
CTDSPL	0.27075
NHEDC2	-0.987
PDE11A	0.170875
KLHL29	0.34275
CD5	0.6541
TSPAN9	1.698
WDR67	-0.2575
THUMPD1	0.118
C18orf17	-1.072
CLYBL	2.48583333333333
FLJ13231	-0.154875
CMBL	3.312
LECT2	-0.29625
NKAPL	1.75
LOC654780	0.764
OR4C6	0.892
RAB30	-1.19683333333333
TSSK4	-0.3545
TMEM163	-0.1965
OSBPL11	0.204916666666667
GNB5	-0.875333333333333
CCL21	0.735
C1orf121	-0.340666666666667
FMO2	4.18033333333333
RPTN	0.585
MSTN	1.1895
VCL	-0.713642857142857
FYTTD1	-0.281
C11orf1	1.40575
CCDC88C	-0.1019375
HFE	0.369055555555556
MOGAT1	2.5175
FAM125B	-0.724666666666667
IRGQ	0.2605
RAVER2	1.6015
AKAP5	-0.7725
SSSCA1	0.2845
C11orf63	0.614125
ACTG2	0.9859
PORCN	-1.878
DTL	-3.79345454545455
TMEM151	0.81025
FAM122C	-0.09225
RSAD2	1.8891
BAT4	-0.086
KRTDAP	-1.52533333333333
MYH8	6.549125
CRTC3	-0.214
LRRFIP2	0.5163
INTS4	-0.611166666666667
TTN	0.758333333333333
SLC26A5	0.503
PLLP	0.22225
RGS6	-0.556
SRGAP3	-0.2805
ZNF525	0.0818333333333333
NBR2	-1.01116666666667
C13orf1	1.18
ZNF137	0.4725
CEP27	-1.19775
BEST2	0.494
RNF121	-0.09
DMRTC2	-0.3025
C8orf76	-0.31525
BCCIP	-0.290125
MEST	-1.8415
HTRA2	-0.379
ANGPTL2	1.23825
ILKAP	-0.254666666666667
ERAS	0.303
HBS1L	-0.266875
CPA5	0.7795
TMEM30A	0.662666666666667
CD300LF	2.19516666666667
WISP3	-0.506
CRK	-0.465714285714286
PDS5A	-0.6526
BRPF3	0.237666666666667
NEDD9	1.902375
SMPDL3B	-1.5385
PSG6	-0.91425
PSMD13	-0.45675
ETV5	-2.008375
OR51A4	0.092
BTBD7	0.486333333333333
GSTO1	0.7885
hCG_16001	0.471
MAD2L1BP	-0.208333333333333
COX6A2	1.663
SCNN1A	-2.2665
LSM1	0.1185
UGT2B11	4.248
IDUA	0.9815
PPP2R3C	-0.289833333333333
COX11	0.224666666666667
PDZK1	5.3005
ZNF443	0.0435
MGC21874	0.317833333333333
ZNF323	0.8578
KRTAP10-10	0.6555
CXCL6	1.0005
SLC34A2	3.2243
LOC284402	0.316
NPTN	0.759
UPP1	-0.185333333333333
SLC6A9	-1.0445
OR7G3	0.29325
CISD1	1.66466666666667
ZNF545	-0.3955
SYT14	-0.536
NT5C3L	0.261666666666667
ZNHIT3	0.2905
SNRPD3	-0.369
KIAA0701	0.121375
UNC93B1	-0.209666666666667
GMNN	-1.690625
SPCS2	0.793
LOC388524	-1.213
NAPRT1	0.489375
PNLIPRP1	-0.5265
OR6V1	1.1485
PRKAB1	1.20625
EYA4	-0.9155
KIF20A	-4.24525
ALG10	-0.32675
ITPKC	0.376333333333333
LMX1B	-0.2865
RPUSD4	-0.201
C7orf34	-0.088
DLGAP2	0.46475
PFN1	-0.9463
MICALL2	-0.961333333333333
ZNF654	-0.113
SS18L1	-1.63675
SLC16A8	0.44525
MKI67IP	-0.0658333333333333
ITGB3	-0.26925
TCEA3	3.47991666666667
CEP152	-1.790125
CLIP1	0.00712500000000001
ZNF75	0.8570625
ATP5C1	0.287
NUDT5	-0.848166666666667
PSCDBP	3.11175
UBP1	-1.347
RBM27	-0.808
C13orf15	3.845
ZNF282	-1.39633333333333
ZNF222	0.6855
COL10A1	-0.01625
PRDM15	-0.917625
TTTY5	-1.2335
FAM9C	-0.389833333333333
C20orf67	-0.1215
GNG13	0.1395
F12	-0.43575
C1orf41	-0.0955
CPXCR1	-0.79
GSK3A	-0.385375
SUPT6H	-0.797666666666667
PI16	-0.981166666666667
ELL2	-0.64025
C9orf167	-1.39766666666667
PVRL3	0.8787
FLJ38596	0.4485
ADAM20	0.38875
GPR89A	1.032
GPR87	-2.786
ZNF30	-0.891
SMR3B	0.226
ZNF770	0.162875
TRPC4AP	-1.10266666666667
DKFZP686E2158	0.233333333333333
C2orf28	0.787833333333333
FREM1	-1.55183333333333
LAMA4	1.4275
ADPRHL2	0.46225
EIF4G2	-0.00466666666666667
GUCA1A	-0.192
CTNNA2	-1.11875
NUDT15	-1.42
CEPT1	0.334333333333333
ZNFX1	-0.2752
CCDC92	0.571
TDRD1	-0.132
KCNK5	0.257166666666667
ETNK1	-0.5195
LTA	0.798
TTPA	-0.0635
B3GALNT2	-1.198875
SC65	-1.988
PEX5L	-1.0575
EPS15L1	-0.8635
MGEA5	0.923
HIST1H3A	0.14075
ING1	-0.070125
BCAT1	-3.19775
ORC6L	-4.143
KLK11	-5.28233333333333
C19orf28	-1.354375
DNER	-3.544625
MED22	-1.494
ETV6	-0.0416666666666667
CHAC2	-1.9275
CD300E	0.623
CEBPB	-0.4185
ZNF398	-0.3515
LRCH3	-0.0615
HMGA1	-2.1285
CAPN7	-0.542833333333333
MGC5566	-1.98025
CCL3	3.9755
NANOS1	-1.1765
ZFYVE19	-0.48725
APITD1	0.744333333333333
PARD3	1.29175
IRAK4	0.411666666666667
SERPINI2	-0.333
CEP170L	-1.157
TTC9	0.0535
MYOM3	0.6195
MLPH	-3.55175
LOC222699	0.4995
NRG1	0.138666666666667
TBC1D9	-0.930454545454545
TTK	-4.1175
ZNF557	0.3218
DDX41	-1.02366666666667
FANK1	2.0835
UBE2D2	0.254375
PSMB10	2.449
MYH7B	-0.61
GABARAPL2	0.8885
MARVELD2	-0.232666666666667
DGCR2	0.180333333333333
UNC45A	-0.701333333333333
C6orf72	0.872
ZNF683	4.841
GIT2	1.966875
CASK	0.648833333333333
C14orf161	0.115
LRRC44	-1.0675
TIFA	-0.37075
UTP11L	-2.054
C6orf65	-1.56
FDPS	-0.795
DUSP9	-1.6382
SLC17A8	0.495
OR51G1	0.265333333333333
NANS	-1.4615
OLFML1	1.175
ATP10B	-0.770714285714286
NPAS3	-1.06475
PRKCA	-1.1525
GGA2	-0.153375
LCE4A	0.8655
SPANXN3	-0.0566666666666666
CCDC115	0.90975
SDCCAG3	-0.7625
GLIPR1L1	0.546
TTC1	0.578
C17orf76	-0.38225
MAD2L2	-2.12625
HIPK1	-0.4411
LRRC3B	0.692166666666667
CLN3	-0.973
C17orf47	-0.0435
FMN2	-3.044375
TUBB1	-1.14875
WAPAL	-0.447
C3orf21	-0.9105
SCN5A	-0.0652
SMYD1	-0.3655
BEX5	2.88125
ZNF192	-0.3185
SEC22A	0.101333333333333
GRIA2	0.347857142857143
KIAA0825	-1.02575
NUSAP1	-2.80463636363636
LANCL1	-0.548125
C15orf40	-0.1848
ZNF645	-0.12975
GPR61	0.507
NLRP14	0.519
SNX21	-0.6056
C1QTNF8	0.434
C17orf46	0.46775
IFNA8	-0.199
SPRR1B	-1.43933333333333
FLRT1	-0.68525
SNX17	-0.5195
ASB2	1.057
HBG1	-5.8085
RPRML	-1.592
JOSD2	0.0433333333333333
PLSCR3	0.09375
SPOCD1	-1.3595
RAB39	-0.62
GHRH	0.157833333333333
ITIH5L	0.185
C17orf37	0.892
SMCR8	0.1215
DPY19L2P3	0.746166666666667
IL11RA	0.3495
GDF3	-3.75033333333333
RPS6KB1	-1.38791666666667
DNAJC19	0.905
TOP1	-0.6745
CRCT1	-0.125
MPST	0.710625
DPM2	-0.100125
FAM38B	-1.34166666666667
SLC18A1	-1.53916666666667
FARP1	0.345
PAX7	0.40525
TUBD1	-0.76575
GNL3	-1.345
BTG2	-0.157733333333333
NDUFS6	-0.86
C1orf79	-0.594
ERAL1	-1.289
ECHS1	1.3545
VPS4A	0.1735
CYP11A1	-0.9025
ABCC6	1.81278571428571
PBX4	0.167
MOSC1	-0.881875
NCF4	-0.3615
HYMAI	0.146
NAGPA	-1.09425
OTOP2	0.1865
ACOT12	0.49725
MTHFD2L	0.118625
LOC441376	3.2485
C19orf34	-0.329
RAB1B	1.1875
ALDOAP2	-0.1455
NTRK1	-1.63016666666667
ARTS-1	1.4315
SLC6A11	-0.043
NAP1L2	2.839
CNGB1	-0.0628333333333333
EPB41L4B	-2.76583333333333
FAM134B	3.8685
HS3ST3A1	-4.23816666666667
CPXM2	2.017
SIRPB2	0.6235
CHORDC1	-1.47866666666667
TRIB3	-2.59116666666667
SLC2A5	2.0165
C2orf49	0.317666666666667
DDX5	-0.39875
OR5L1	0.925
ANAPC4	0.777833333333333
ZSWIM1	0.512625
LOC93622	-0.956875
KCNK3	2.2063
RP11-35N6.1	-1.6365
ZFP161	0.5645
AQP9	2.73375
SLC15A2	-0.321333333333333
MREG	-1.61466666666667
OR9I1	0.259
PDLIM2	0.098875
ADAM7	0.377
GSTCD	-0.752833333333333
WDR21A	-0.629125
SLC12A8	-0.514
TMEM174	4.91
IGSF3	-0.362083333333333
LRRN1	-3.50875
LOC402117	0.056
SRPK1	-1.88383333333333
LY6K	-1.9743125
NFIA	2.876
PTCD3	-0.014625
LEP	-0.176333333333333
PCDH21	0.887166666666667
MAPKAPK2	0.413571428571429
NMNAT1	-0.536
LHFPL2	-0.435125
C9orf43	0.00874999999999999
DIP2A	-1.2605
ACTR8	-0.387625
CCDC34	-1.219
PTPN22	0.642375
ITGA3	-0.60775
FAM129C	-0.05
RABGGTA	-1.07716666666667
UNC45B	1.57825
KIAA1033	1.312375
ZNF510	-0.405
CYP2D6	-0.2015
SLC26A10	-1.7085
STX8	1.334
LUZP1	0.090875
WDR89	-0.158166666666667
EIF4G3	-0.2498
C5AR1	0.964875
ZNF623	-1.3405
A2M	1.2235
TGM7	0.222
GRPEL1	0.181666666666667
LMNB2	-2.3345
ROCK2	-0.391666666666667
SNX16	0.35875
CCDC66	1.87025
ANXA3	-3.93225
KIAA1609	-0.5985
EED	-0.8695
RNF32	1.245
HES1	-0.5062
CLC	1.12566666666667
ISL1	-1.09766666666667
KIAA0528	0.42675
MANEA	1.442375
C1orf61	-1.252
hCG_2001000	0.83
RAPGEF6	-0.3495
KIAA0020	-0.6665
NEIL1	0.42475
C16orf45	-1.59025
RBM10	-1.438
C10orf125	2.14675
MRS2L	0.1255
DNAH17	-1.176375
C19orf10	-0.3435
C1orf160	1.15325
SLFN12	1.3315
EXOC3	1.0565
HIST3H3	-0.39875
NCOR2	-0.746833333333333
TNFRSF9	3.59975
MFSD8	0.32975
ALX1	-3.58716666666667
NOL1	-2.0475
PODN	0.40075
TIAL1	-0.73375
HIST1H1E	0.41175
NPY6R	0.82025
TM4SF4	1.15975
CORO2A	-2.643
ETNK2	-1.29783333333333
APOE	0.9597
ANGPT4	1.417
HDGF2	-2.064
G30	0.017
ST8SIA4	0.270375
F2RL1	2.398875
FAM19A4	-4.53966666666667
CCAR1	-0.4495
B3GNT7	0.4745
OPHN1	-0.3653
DSCR6	-2.0735
C21orf13	1.4475
GAS2L1	-0.0330833333333333
RFX3	-0.363166666666667
COPS4	0.222875
BCHE	-3.75433333333333
BCL2	3.002625
HBZ	-3.0635
ARL13B	0.898125
MAPBPIP	0.733625
MYO15B	2.426625
SPZ1	2.4475
KIAA1324	-2.603
PLCL2	0.6475
C4orf29	-0.10625
WDFY2	-1.1235
ZNF284	-0.93
NAALADL1	0.605
DUSP5	-1.3225
PXDN	-1.523125
SLMO1	-1.97575
TNXB	0.7519
BIRC7	1.46125
A4GALT	1.995
TIMM22	-0.08375
FAM110C	3.1
TOMM34	-1.19175
ABHD9	-0.0305
ADAM32	0.64
CRHBP	-0.85425
AQP2	1.228625
LOC130355	1.3535
ZNF187	0.691666666666667
ZNF816A	0.6285
F7	-0.915
CNOT1	-1.0135
SLC13A4	-1.188
ZBTB11	-0.0765
B3GALT5	0.00874999999999998
EXOC2	-0.156833333333333
IRS1	-2.3406
TMEM1	-0.166833333333333
MRPL34	0.177
SAMM50	-0.58375
CDC42EP3	0.653625
HSF2	-1.0289
MFN2	-0.156
TSPAN7	-0.9805
NUCB1	0.781083333333333
RHOH	-0.118
ARL16	0.027
TACR1	0.343
SFRS5	-1.90266666666667
SNX25	-0.037625
RHBDF1	-1.01883333333333
PCDH18	-0.5915
HMG1L1	-0.41625
MYO5C	-2.72075
MAPK10	1.944
LDHAL6A	0.482
NUDT12	2.57233333333333
NCAM1	-0.079375
GLIS2	0.6105
GGTL4	2.44925
DAPP1	-1.16625
ATF7	0.381
KIAA0748	0.3505
NFIL3	0.84725
TM6SF1	-0.1824
SEZ6	0.222
NANOS3	-0.285333333333333
DNAJA3	-1.168
CLDN6	-2.079
CIITA	2.9577
EPHA4	1.29933333333333
FANCC	1.449
CMTM3	-0.97475
PSG3	-0.425571428571429
MRPL15	-0.069
C21orf59	0.3195
PLCXD2	0.0135
C2orf34	-0.1385
UBE2L6	1.88075
MED14	-0.0213333333333333
HP1BP3	-0.4286
C6orf208	0.032
TPBG	-2.0805
OSR2	-1.9895
XPC	-0.552833333333333
KLHL7	-0.690916666666667
CCR3	-0.0771666666666666
AGTPBP1	-0.311
PCSK6	0.562333333333333
STAT5A	-1.2881
FAM18B	0.35525
LONRF2	-3.02866666666667
PTPN2	-0.797375
SF3A3	-1.022
EFCBP2	1.224
HCFC1	-2.13933333333333
AHNAK	-0.49885
ACTR5	-0.606
KIF14	-4.74516666666667
TENC1	1.073
HEATR5B	0.6895
YIPF2	0.317
MYEOV2	0.7465
DUSP18	0.9225
KIAA1012	0.785
AHR	1.823
C17orf53	-2.4305
PTPRH	-3.39025
ATP6V1C1	0.1407
TAS2R3	-1.6985
LOC440356	-0.9415
COQ10B	0.636
PSMF1	0.65375
SORBS2	2.98691666666667
NFE2L2	-0.17575
TMCO7	-0.51125
SH3PXD2A	-1.5632
SH2D2A	1.5835
SPINK5	-1.439
MRPS24	-0.53125
OPA3	0.828875
TRAF7	-1.55783333333333
C4orf35	0.577
MT1G	-1.38675
MGC39545	0.04275
HS1BP3	1.1408
OR2B2	0.674
CHRM4	0.019
SFRP2	-4.37366666666667
RIC3	0.95575
ART1	-0.3925
C6orf1	0.268375
DUS4L	-0.791
C10orf104	1.241
TNFAIP6	6.28125
RTEL1	-1.02325
CCT4	-0.9805
ZNF709	0.02175
CHMP6	0.53
UPP2	2.5325
CYP19A1	-2.352
CD151	-1.32083333333333
NDUFA13	0.758833333333333
ARFRP1	-1.20966666666667
FAM26B	0.49525
CRYBA1	-0.7945
MRPL41	0.1075
NPFFR2	-1.662125
HRH2	0.5895
SCAMP3	-0.0265
MTMR6	0.959
MTG1	-0.495
UBTD1	-0.396
CRABP1	-2.4165
FLJ33790	-2.1188
KIAA1908	-1.35066666666667
GPR158	-3.96425
PACSIN3	-2.26483333333333
OMD	0.3225
CATSPER1	-0.434833333333333
HOXB8	3.63275
FBXO46	0.1465
OAS1	1.4055
SVIL	0.014
PHB2	-0.5895
ADCY3	-0.656
NDRG2	0.649166666666667
ERMAP	-0.00409999999999997
APBA2	-1.814
IGSF9	-2.007
WNT6	0.407642857142857
MYCBPAP	0.4575
ATP2B2	0.2396
CPVL	1.4325
TRAM2	-1.06666666666667
NOP5/NOP58	-0.57175
ZNRF4	0.39625
TLK1	-0.372375
MTMR12	0.0711428571428571
ZNF384	-0.783833333333333
FAM9B	-2.244
RPN1	0.8459
PMVK	0.326
EIF3D	-0.5342
SIX2	-0.546
HPS1	0.945142857142857
RNF7	0.58375
PSKH2	0.5715
KCTD13	-0.6275
CSMD3	-0.4814
FBF1	-0.4795
IL8	-4.05725
SERPINB13	0.0525
FBXL20	-0.274
BLR1	0.375
SH2B1	-0.455166666666667
RFNG	-0.552125
RAB20	0.895166666666667
RBM7	-0.1475
POLR1A	-0.343666666666667
TMPRSS4	-3.014
TAF9	-0.589
TERF2	-0.945
TNFRSF1A	0.681416666666667
ACADVL	0.4495
GTF2H5	0.676
EDG8	0.162833333333333
C9orf140	-3.0555
UST6	0.5735
ZBTB8OS	0.563
ZNF710	-0.9735
GPR174	0.4355
ATP6V0A2	-0.49025
KIAA0319L	-0.721833333333333
XKRX	-0.6705
DOPEY2	0.3603
SDHD	0.559666666666667
SUMF1	-0.0225
OSM	1.81175
OPN3	-0.96675
DAGLB	-1.07383333333333
PPFIBP1	1.5095
TRIM63	-2.82175
C10orf53	0.115
LYPD3	-2.93133333333333
BCL7A	-0.31475
AGER	-0.718
TCF19	-1.428
SAT2	1.1305
PFTK1	0.830166666666667
GABRE	-1.477
C15orf38	-0.3306
FIS1	0.2595
KCNV2	0.0455
CLPS	0.4575
PPCDC	-0.044
FOXN2	1.466
NT5E	-1.2318
CD83	0.075
IL18	1.178875
VPS16	-0.22575
IGFBP2	-4.06616666666667
NOTCH2	-1.00725
SIGLEC1	1.31525
CD93	4.883
SULF2	-2.476
CEP164	-0.438375
P53AIP1	0.0396666666666667
TOR2A	0.3135
ZNF136	0.7675
MGP	3.2127
CCDC144A	1.06566666666667
TRPC1	0.391833333333333
SMS	-0.675166666666667
MAPK7	-0.179166666666667
RRAGC	0.8135
PARD6A	0.4105
NUB1	0.588166666666667
SYNGR4	0.841
OR11H12	0.14
WIF1	0.918375
GCH1	-0.24425
OR11H4	0.2945
SLC44A5	-0.2415
GPRIN2	1.71066666666667
LOC401431	-0.47225
CPA4	-2.5426
MELK	-4.49944444444444
IL15RA	1.3095
CUL3	0.93625
HMBOX1	-0.84975
PODXL	-1.22275
CCT6B	0.634833333333333
COMTD1	0.16825
MUC20	1.2365
GPX2	-3.638625
ITK	1.491875
FBXL5	3.85025
C13orf27	0.73825
DEFA5	0.4655
TRHDE	1.3125
MTP18	1.11883333333333
UQCRQ	1.2341
ITGB2	1.59141666666667
CSRP2BP	-0.42975
TAS2R44	1.145
PHPT1	1.359875
FAM44C	-0.12325
ERH	-0.389
MPHOSPH1	-2.49083333333333
MORC1	-0.0745
PARVB	-1.98525
LAMA1	-1.08991666666667
PGBD3	0.12775
GIMAP6	5.681
AREG	-1.90733333333333
LIPT1	1.00125
MGC99813	-1.4735
C1orf201	0.287166666666667
GRIN2A	-0.5562
MAN2C1	-0.398875
NSUN5	-1.3825
SF3B5	0.57075
