Hybridization REF	TCGA-BP-4162-01A-01R-1188-07
SLC30A9	0.404166666666667
TMPRSS11B	0.1715
E2F8	-2.60733333333333
CCDC25	-0.071
C14orf48	-0.367
C20orf116	0.339
TSPAN11	0.5405
YIF1B	-0.864
FAM12B	-0.30675
OR1L6	0.499
HPN	2.4678
NBN	0.635
C14orf94	0.322
OCLM	0.057
ZSCAN18	0.4238
L3MBTL	-2.3564
TSTA3	0.100666666666667
RAC1	0.370625
C19orf15	-0.0888333333333333
NFE2	-3.3465
KLK14	0.505
ARSF	1.454
MAST2	-0.999833333333333
AMICA1	4.124
GTF2A1	-0.2945
ATP1A3	-0.63725
TC2N	0.5788
PNKP	-0.20425
ODZ2	-3.001875
MATR3	0.551625
S100P	-3.021
KRT82	0.12
CA13	0.3621
PROZ	-1.4235
AASDH	-0.375125
C19orf40	-1.58483333333333
DCK	-0.0757692307692308
FAM5C	-0.59825
SLC6A4	-2.4875
MID1IP1	-0.638
TESSP5	0.2725
TMOD4	-0.302666666666667
DOCK2	0.3465
TUG1	-0.02375
NUP214	-1.635
DPYSL2	0.997545454545454
GOLM1	0.106833333333333
MPFL	0.3865
SOX13	0.07975
SDCCAG8	0.8389
KEL	-1.7175
NUP210L	-2.046
GK	0.8045
DNAJB1	1.26375
ALPK3	0.3785
CHID1	0.6648
CYLC2	0.851833333333333
IKZF5	0.6145
C8orf51	-1.12683333333333
PPM1J	-1.15575
GIMAP8	4.8025
GPR101	-0.069
NR2F1	1.393
ACAD8	0.16325
RBM35A	-2.46475
GNAI2	0.902166666666667
METTL8	-0.202666666666667
SLC39A7	0.1135
FBXO8	1.649
CAMK1	0.995
RFC3	-2.14925
FAM129A	-0.238857142857143
ILF2	-1.23225
FGFBP3	-2.196875
NOM1	-0.7565
PSMA3	-0.59825
ASCC3	-0.8519
ZYG11A	-2.2555
SOX21	-0.710875
LYRM1	1.0045
DEFB1	5.546
LOC91431	-3.18633333333333
OR7C2	0.8465
FAM46B	-1.7385
TMEM18	0.841125
ARHGAP30	1.537
TMEM86A	2.22041666666667
EPHA2	0.476666666666667
C10orf46	0.1122
TCHH	-0.0835
C3orf30	0.3264
LOC285636	-0.412833333333333
PAIP2	0.461
CYP2U1	0.78125
C12orf34	-0.67825
SARS2	-0.692833333333333
ZCWPW1	-0.08225
SAMD12	-0.39875
KIAA1430	0.024125
ACAT1	-0.359
MEOX1	0.158
ADAMDEC1	4.614
PHKA2	1.29625
CARD11	-1.25366666666667
CALML4	2.461
TSSC1	-0.00275
TMEM45A	1.56566666666667
MPP7	-0.00475
POU1F1	0.7955
SLC2A13	0.8591
FBN2	-1.15121428571429
ZC3H7A	-0.4238
LAIR2	0.93525
ST3GAL1	0.148666666666667
LCT	-2.219
GEMIN8	0.580333333333333
KLF16	1.3713
HIF3A	0.0846
FAM44A	-0.270928571428571
AQP10	-0.4998
PLA2G2A	-1.913
FOLH1	3.12416666666667
C20orf186	-0.586
MAPKAP1	-1.281125
SPRR2D	-0.89575
UBQLN4	-1.16816666666667
RSHL1	0.712666666666667
PIAS3	-0.5825
MRPL24	0.137
GREB1	-3.757
FAM27E3	-1.936
NUP62CL	-0.4095
NEUROG3	3.2
REEP3	0.72975
MARK1	-1.012125
LMBRD1	1.99875
PRPF19	-1.7865
PNMT	-0.710833333333333
CTGLF1	-1.753
SLC25A16	1.28575
EIF2B3	-1.759
RPA2	-0.5185
PAK6	0.1395
CCDC26	-2.992375
SEMA3E	-1.473
MXD4	1.0255
TNFSF10	5.0977
SMARCB1	-0.958666666666667
DTX3L	1.602
PLA2G4E	0.3475
PPAP2A	3.14975
ULK1	-0.993916666666667
TAS1R3	0.541
SLC2A3	-0.724090909090909
ARID3A	-1.97525
GNG5	-0.25025
ACOX1	0.4937
KIF5B	-0.53775
NUP153	-1.15225
MUC7	0.13
CSDE1	-0.593428571428571
CLPTM1	-0.5495
C3orf23	-0.16575
LRRC17	-1.22683333333333
TTYH3	0.22125
ATP5B	-0.3235
ELF3	0.4636
CPSF3L	-0.621833333333333
ZNF665	0.379833333333333
TLR6	1.5839
GPI	-0.985125
RAD9A	-0.179375
NDST4	-2.1825
AGPAT3	0.818166666666667
MAGI3	0.362
ADORA2A	0.14975
CACNG7	-0.379
CAMK2D	0.357357142857143
CCHCR1	-1.0535
RPS27A	-0.17325
OR10G7	0.243666666666667
GCM2	0.4405
FAM135B	0.2202
E2F1	-1.52275
PLCB3	-1.01
OR2AE1	-0.1715
COIL	-0.306833333333333
CDC25C	-2.6725
RAB11FIP2	0.962
TSC2	-0.523
CTGLF5	-1.461
CCDC108	0.724
OR13C4	0.48975
C10orf81	-0.719
PTPRB	3.7855
ACP2	0.0395
LAG3	4.21975
MRPL54	1.67725
LOC201175	2.4965
ITGB1BP3	-0.114
SPTAN1	-0.435
SIPA1L2	-0.0435
RCAN2	2.755
CDX2	-1.0335
ECOP	0.159
ACTR1A	0.251857142857143
PPARG	1.13333333333333
BBS10	1.56783333333333
TMEM44	-1.818375
BPIL2	0.33575
CITED1	-1.67625
IRF6	0.28575
PRDM4	0.7155
RRP9	-1.13916666666667
OR10H4	0.89875
IL31RA	-1.1305
GNB1L	-1.33116666666667
MYBL2	-2.47075
ZNF407	0.5815
PPIG	-0.592833333333333
TTC18	1.18525
RPSA	-0.637
MAPT	1.0295
MRE11A	-0.344571428571429
C8orf37	0.0606666666666667
RASGEF1C	-0.2835
STBD1	0.9565
CTAG2	-0.2625
MGAT5B	-1.66833333333333
ECM1	-0.950875
RLN1	0.5605
PARP14	1.68025
EPB41L1	0.6838
HOXA3	1.40208333333333
MAGEA9	-4.15175
RPS8	-0.266833333333333
RPS19BP1	0.43225
FOXJ2	0.08225
C10orf76	0.357375
IL17RE	0.178
C10orf65	2.168
ZNF343	-1.04133333333333
FBXO33	0.83025
UHMK1	0.3799
LY6G6C	-0.1965
FGF19	-1.1975
C14orf128	0.0691666666666667
IFIT2	3.069375
TIGD1	-0.08475
S100G	0.3975
GUCY1B3	3.853
NR3C1	1.2267
CORO1B	0.0365
PARP11	0.74925
DNALI1	4.20483333333333
OR4N4	0.32275
MAP2K6	0.298333333333333
FSTL4	0.134
ANKRD47	2.278625
TMEM171	3.6765
PNLIP	-0.195
YY1	0.132666666666667
CCDC138	-1.87316666666667
AASDHPPT	-0.5727
CKS1B	-1.0644
MCM3	-2.15083333333333
ANAPC7	-1.24333333333333
FAM110A	0.1555
CDC37L1	1.60166666666667
THTPA	0.84275
NBPF20	-0.6435
WDR24	0.44025
NPTX2	1.96875
CBLB	0.7215
CETN1	0.301666666666667
RPUSD1	-0.11475
FAF1	-0.162
CDK6	-1.8062
HMX2	0.3765
CSK	0.0466666666666667
TEAD2	-0.88675
SNAP25	0.41925
TUFT1	-0.0582
TMTC3	0.926833333333333
LCK	0.78525
SGOL1	-1.98066666666667
AKTIP	0.972
FURIN	-0.06125
SOX12	-2.03483333333333
DEFB103A	-0.79325
RAMP1	0.07125
KIR3DX1	-0.338
GAS2L3	1.72975
PDE8A	-0.2596
EDN3	-0.521
GMIP	1.34725
SF3A2	2.138
FN3KRP	0.3265
SMAD7	-0.16675
RHBDD2	0.704
OR11H6	0.26
PPP1R3B	1.6478
C9orf23	0.041
CADPS	-1.7435
GOLGA8A	-4.429375
TMEM57	0.447
RGL3	0.272
S100A14	-1.90075
FGFR2	0.3795
XRCC3	-0.92425
RTN4RL2	0.80025
MGC3771	1.4885
GH2	0.232666666666667
BTBD2	0.13075
LMO2	2.16225
RDBP	0.09725
ACRBP	-0.207
AMY2A	0.923
DUOXA1	0.834
PTK7	-1.35516666666667
TWF2	-0.039
FAM80A	2.21475
TNNI2	-1.12
GLT25D1	-1.34516666666667
OCC-1	0.3165
CYC1	-0.269
RPL22	-0.447045454545455
MORN3	0.8585
DISP1	1.49675
PRB2	0.54
CHUK	-0.32775
HR	-0.41825
CCDC134	0.024125
DENND4B	-1.2225
C14orf130	0.383375
RAB33A	0.5945
DCST2	0.249
TNMD	-1.23075
PEX7	0.2865
FAM62A	0.712125
SRD5A2L	0.11625
IL22	0.03625
RPS26	-0.658666666666667
HOXC5	-0.0575
SPATA6	1.5605
FLJ38482	1.03375
ZNF234	0.551
C18orf22	0.64925
SPATA22	0.477
THOC1	-1.24125
CYP7B1	3.85175
KCNC3	0.366
C8orf42	-0.257
ALDH1B1	-0.2045
CCDC100	0.9867
ARMC4	-3.0785
FAM18B2	-0.53625
SLC44A1	0.50425
FBXO17	1.53783333333333
C6orf107	-0.43025
C19orf29	-0.87825
ZC3HAV1L	0.6215
PARP6	-0.6609
SULT2A1	-4.46275
C1orf159	-1.04775
TMC1	0.935
CHST14	-0.0831249999999999
GAMT	0.480666666666667
SMCP	0.254333333333333
TSPAN33	2.21258333333333
MIDN	1.4455
NOX4	4.014
RNASEN	-1.362
TBX1	-1.8145
SALL2	-0.98525
C10orf35	1.04625
CYP2E1	-1.267875
LRFN2	-0.716
ACO1	-0.299
IQCG	0.6536
MEGF9	0.8955
TM7SF4	1.86375
PLEKHA1	2.45373333333333
STK33	-1.3755
C1orf210	1.88325
SNUPN	-0.2535
KIAA0406	-1.139
C20orf29	0.54525
TMEM55B	0.2875
OSTM1	0.26125
CLCN7	0.2435
OTP	0.1045
FLJ23049	-0.553
HEATR4	0.111
MAP3K10	1.60966666666667
PCDHGA9	1.351
AMDHD2	1.3855
LCTL	-1.6575
PDCD2L	-1.06925
CABLES2	-1.62
SLC5A9	0.09625
CLCA2	-2.4525
MGC16025	-0.457
STRAP	-0.785333333333333
C20orf196	0.7415
RRBP1	-0.241666666666667
NAT13	-0.84875
MAT2B	1.824625
CSNK1D	-0.435333333333333
KIR3DL1	1.188
PRKAG3	-0.582
ZNF599	0.3715
PRM3	0.894
PER2	2.337
ASPHD1	0.266
PRMT6	-0.12775
KCNE1L	-0.00978571428571429
FAM118A	-0.863333333333333
TAF4	-1.344
NDUFB6	0.30425
TRIM9	0.642
PMFBP1	-0.27825
KY	1.543
DKFZp762E1312	-3.06290909090909
CSMD1	-0.95225
TBP	-0.212666666666667
OR1Q1	0.0448333333333333
RETNLB	-0.36325
HPGD	1.88421428571429
DNAJC12	-2.69783333333333
FKBP1B	0.4005
ANKRD24	-0.155666666666667
CXXC5	1.95733333333333
IL3	0.375625
DRAM	3.4289
PTCH1	-0.997875
TP53BP1	-0.8985
SLC17A7	0.212625
COL25A1	-0.7537
AMACR	1.4945
RHCG	-0.413
VPS13A	-0.212666666666667
FAM55D	0.633
PRPF38B	-0.639166666666667
OSBPL6	-2.66475
PFDN5	2.8803
CMTM6	0.328375
KCNK12	-1.001
RP2	0.756
C16orf52	-1.5185
PICK1	-0.153
IFNE1	-0.949166666666667
SEMA4B	-0.189
TYRO3	-2.5115
OR12D2	0.205
CSNK1A1	0.4135
FANCF	-0.104
LONP2	0.17075
TBL1Y	0.35325
LDOC1L	-0.5005
CCNC	0.12
C3orf60	-0.44225
CHKA	-2.1615
UBAP1	0.3415
MAP3K1	0.482
ANKRD9	-1.41225
FAM92A1	-1.26466666666667
GAB2	0.01225
AZU1	-0.1565
DIS3	-0.751416666666667
C21orf109	-1.276
IQCB1	-0.69
SPATS2	-0.197333333333333
EFCAB3	1.152
PRB3	0.310625
FUZ	-0.0108333333333333
ZNF813	-0.1355
BMPER	-1.446
HEG1	0.653375
ALS2CR11	-2.53875
SURF2	-0.058
PSMC1	0.345666666666667
OR2D2	0.398
SLC7A8	0.996166666666667
C4orf40	-0.2825
SPATA7	1.684
MAZ	0.414666666666667
PIN4	-0.4325
PDE1A	0.0675
TAF6L	-0.0825
OR2T34	0.6785
KIAA0284	-1.74425
ACADS	1.306
MKRN2	-0.668
C18orf56	-0.9585
MS4A6E	1.223
GALNT4	1.0919
C22orf31	-0.6595
FLJ36070	0.859
PSME4	-0.799
TFG	-0.4431
EPHX2	2.724375
ANXA5	1.214375
KRTAP1-1	-0.2898
BATF	1.34575
KARS	-0.74225
MSTP9	3.7675
GPR26	0.076875
CCDC72	-0.82675
TEF	1.3025
FOXK1	-0.8455
PRLHR	0.315
EMX1	3.269
C11orf30	-0.591375
ICK	-0.26075
THSD7B	0.5075
C21orf100	-1.607
DUOX1	-0.2685
EFCAB4B	-0.3865
UBE2G2	-0.310166666666667
C3orf54	1.293
PARP1	-2.40325
FAM60A	-0.901333333333333
C6orf146	0.32725
OR9K2	0.524
DDX55	-1.4035
RPS15	0.315833333333333
ZNF618	0.4654375
DKFZp686D0972	0.5445
SSPO	-0.058
SHFM3P1	-0.355166666666667
CPA6	1.19325
JAG2	0.20375
DEFA3	2.55725
PPBPL2	-0.232
CD34	5.2045
SLCO4A1	-1.26025
AFG3L1	-2.48033333333333
SHD	-0.2745
RP13-122B23.3	-0.925666666666667
PRKCSH	-1.14983333333333
DPH5	-0.0035
HLA-F	3.656875
TBC1D4	-0.323
RIG	0.0596666666666667
GLUD1	0.538166666666667
HNRPCL1	-0.78425
HBXIP	0.76925
RNF207	-0.2585
APIP	-0.904
PLA2G3	-2.608
CCDC84	-1.6085
MYLIP	0.116307692307692
PHIP	-0.9835
AARS2	-0.877
DHX32	0.0005
SCAPER	0.201166666666667
MEN1	-0.54725
NIP7	-0.58575
FLJ25404	1.0965
FASTKD3	-0.0335
TMEM158	-2.09333333333333
RARA	1.31125
BDH1	-1.416
ANKRD16	0.3615
CARM1	0.1365
SS18	-0.198833333333333
IKZF2	0.835666666666667
MYD88	0.30575
PML	1.37965
TAF1A	-1.56825
CBFB	-0.233625
HIST1H3H	-1.329
C7orf29	-1.379
COMMD4	-0.5735
DPP3	-1.4955
DAB2	3.529875
LOC388882	0.012
YPEL4	-0.078625
AGBL3	2.087
LRP6	0.3752
SERPINH1	-0.666583333333333
TLE1	-1.288
CD244	3.18716666666667
ZDHHC15	-0.271
MGLL	1.8768
PLDN	0.408166666666667
LOC654346	2.0335
FAP	-1.43125
GPR37	-1.24166666666667
SCARA5	0.185
EBF4	0.269090909090909
LSM6	0.0345
MLLT1	-0.64525
SLC5A12	4.2305
A2BP1	-2.022
COPS5	-0.175666666666667
TPM4	-1.17842857142857
TNFSF4	1.36016666666667
ACADSB	0.0301111111111111
HERPUD1	1.328
BCL2L11	-0.618166666666667
CEP78	-1.915625
CDCA3	-1.64025
WBSCR19	-0.0159
MYO1A	-0.725
PPEF1	-0.209
LOC440348	-1.3385
CPEB2	1.8025
BPTF	-1.02708333333333
RPL21	0.7013125
GSX2	-0.6255
ADPRH	2.18183333333333
C17orf68	0.0765
KCNS1	-1.18633333333333
MLLT6	-0.1286
PIWIL4	0.962
RNF26	-0.95075
RAP1B	1.8185
ADAMTS1	-0.3876
ZNF571	0.7475
P2RY6	0.702
TRIM21	1.74
CADM3	0.81825
NLRC5	1.12933333333333
ADRA2B	0.944166666666667
LOC90835	-0.66975
PCF11	-0.66725
LOC400451	-0.44575
GLTSCR1	0.9463
C17orf88	-0.457
CDH16	5.757
FGF7	1.123625
PCSK4	0.771666666666667
NPC1L1	-0.468166666666667
TAT	0.20425
TBCA	0.253
MGC33407	0.13825
GPR115	-1.191375
CYGB	1.1095
FNBP4	-2.0275
C12orf43	0.94575
CBL	-0.2926
CLECL1	3.85125
PPAPDC1A	-1.98175
WDR25	0.252
SGCA	3.173
C22orf29	-0.586833333333333
YIPF1	0.99175
GALK2	0.06575
RAB3B	-2.959
LOC440087	-0.63325
UCP1	-1.671
REEP5	1.674375
FADD	-0.9006
FOXA1	-6.31325
CACNA1A	0.533833333333333
ABI1	0.384833333333333
GRIN2D	2.292
SLC1A4	-1.04716666666667
LOC401127	-1.15925
HINT2	1.14225
PLD4	0.772833333333333
ZNF286A	-1.39375
ENY2	-0.39875
IL1F6	-0.155
PXDNL	3.516
C20orf79	-0.254
TNFSF13B	4.59283333333333
DENND3	0.85725
JARID1D	-2.61725
HIST1H2AK	-0.468625
LOC93349	0.6141
SSH1	-0.29
ENSA	-0.254
LOC219854	0.385166666666667
CKAP2	-1.4214
DKFZP564J102	3.77583333333333
MGC87315	-0.433833333333333
HNRPAB	-1.09225
AMH	-0.1565
ZNF526	-0.0535
BRUNOL5	-0.5892
CACNG3	0.172833333333333
TRPM1	-1.6885
PPP2R1A	-0.180375
COL2A1	-1.67425
DDN	0.198
FLJ25770	0.841583333333333
HK2	-0.589571428571429
ELOVL6	-2.277125
MDK	-1.43975
EPHX1	0.73275
RASSF2	1.07475
DKFZP434B0335	0.02425
DLX3	-0.6355
PRTN3	-0.58175
AVPR1A	0.85725
C21orf125	-1.65525
TNFAIP8	1.117
GNB2L1	0.3515
CALCRL	5.172
SCGB2A2	-0.25375
UBXD7	-1.37125
ZNF674	-0.4345
TMEM35	-0.6505
BRSK2	-0.615375
HECTD3	-0.0323333333333333
TMEM188	0.805166666666667
LGALS9	2.7985
SCARB2	0.980916666666667
USP34	-0.990416666666667
C17orf28	-0.44725
ZDHHC23	-1.46575
AQP12B	0.379
SLC16A3	0.1535
APLP2	0.310125
ITIH2	-4.4445
MICAL3	0.246875
TNNI3K	0.6537
HDAC2	-0.304875
PRR7	0.8291
THBS2	-3.312875
LOC751071	-1.14883333333333
CA2	3.3545
RANBP17	-3.1495
RLN3	0.2925
CRYZ	2.41466666666667
GBAS	-0.186833333333333
TAS1R1	-0.404
MPZL3	0.6315
PCDH8	-2.1505
HSP90B1	0.106
KCNK15	-0.6025
TNIP2	-1.01216666666667
GPR146	1.64875
NOL6	-0.5445
SPC25	-3.49666666666667
STEAP2	2.79385714285714
VAMP3	0.777333333333333
TCIRG1	0.2635
ZP4	-0.0451666666666667
PARL	0.763375
TRIM39	-0.0055
KIAA1305	0.5165
CRNN	0.3435
GRN	0.755
HSH2D	-1.5415
SCAMP1	1.0808125
KIAA1913	3.6495
PTS	-0.104
BANP	-0.684214285714286
PRKACG	-0.00300000000000001
ADCY6	-0.8005
C16orf46	1.19
CYP51A1	0.0461250000000001
DDC	4.968
ANPEP	1.3925
PROM1	-3.36083333333333
SIGLEC10	2.22775
COPG	0.3505
FAM26E	1.90625
TRIP4	0.4915
SNX3	1.065
C1orf175	0.794333333333333
PPY2	-0.4805
C14orf152	0.063
FTSJ1	-1.188
DST	-1.4738
LOC554235	0.56325
GLRX5	-0.64
C20orf12	0.5155
CAB39	0.2155
MSH2	-1.92066666666667
PIP4K2C	0.85325
CYLD	1.9845
WTAP	1.1446875
MGAT4A	2.25822222222222
TSC22D4	-0.2923
CHRM2	-0.579
PPYR1	0.566666666666667
CCNH	0.0128333333333333
RRM1	-2.34325
ECAT8	-2.43025
LOC400120	0.48175
GABRA4	-0.1085
C14orf4	0.946166666666667
C1orf59	-1.2555
CTDSPL	-0.266416666666667
NHEDC2	-1.348
PDE11A	-0.0418666666666667
KLHL29	-0.47675
CD5	0.5348
TSPAN9	2.1868125
WDR67	-1.27225
THUMPD1	0.6918
C18orf17	-0.7165
CLYBL	2.0305
FLJ13231	-0.643125
CMBL	3.198375
LECT2	-0.48375
NKAPL	2.31716666666667
LOC654780	0.828
OR4C6	-1.149
RAB30	-1.36383333333333
TSSK4	-0.091
TMEM163	1.33
OSBPL11	1.12325
GNB5	-1.17066666666667
CCL21	1.29225
C1orf121	-0.315
FMO2	3.28633333333333
RPTN	-1.1885
MSTN	-0.4245
VCL	-0.853928571428571
FYTTD1	-0.0035
C11orf1	1.22525
CCDC88C	-0.3383125
HFE	0.976166666666667
MOGAT1	-0.00949999999999999
FAM125B	-0.326333333333333
IRGQ	0.409
RAVER2	1.11775
AKAP5	-1.205
SSSCA1	0.00475
C11orf63	0.613375
ACTG2	1.7292
PORCN	-1.874
DTL	-3.04472727272727
TMEM151	0.85475
FAM122C	-0.7805
RSAD2	2.7162
BAT4	0.3075
KRTDAP	-0.350166666666667
MYH8	2.71775
CRTC3	-0.59875
LRRFIP2	-0.0142
INTS4	-0.809333333333333
TTN	0.0566
SLC26A5	0.5375
PLLP	1.1095
RGS6	-0.266285714285714
SRGAP3	0.27875
ZNF525	0.261833333333333
NBR2	-0.868666666666667
C13orf1	0.9043
ZNF137	0.1245
CEP27	-0.90775
BEST2	0.743
RNF121	0.3205
DMRTC2	0.514
C8orf76	-0.364
BCCIP	-0.887875
MEST	-1.719
HTRA2	0.594
ANGPTL2	0.95275
ILKAP	-0.026
ERAS	-0.122
HBS1L	-0.85775
CPA5	-0.044
TMEM30A	1.01183333333333
CD300LF	4.09633333333333
WISP3	-0.196
CRK	0.373928571428571
PDS5A	-0.9561
BRPF3	0.150166666666667
NEDD9	1.4935
SMPDL3B	-0.8425
PSG6	-0.72
PSMD13	-0.19425
ETV5	-1.15975
OR51A4	0.0135
BTBD7	0.593666666666667
GSTO1	0.8345
hCG_16001	-0.016
MAD2L1BP	-0.00633333333333334
COX6A2	2.488
SCNN1A	-1.57316666666667
LSM1	-0.187666666666667
UGT2B11	4.0585
IDUA	0.18
PPP2R3C	-0.358666666666667
COX11	0.268666666666667
PDZK1	2.97175
ZNF443	0.003
MGC21874	0.4645
ZNF323	0.985
KRTAP10-10	0.485
CXCL6	-0.30825
SLC34A2	0.6725
LOC284402	0.682
NPTN	0.31025
UPP1	-0.00891666666666667
SLC6A9	-0.3145
OR7G3	0.20975
CISD1	0.649833333333333
ZNF545	-0.410833333333333
SYT14	0.0935
NT5C3L	0.676166666666667
ZNHIT3	-0.00750000000000002
SNRPD3	-0.949
KIAA0701	0.48725
UNC93B1	0.901833333333333
GMNN	-1.59125
SPCS2	0.267666666666667
LOC388524	-0.356
NAPRT1	0.932625
PNLIPRP1	-0.15625
OR6V1	1.2705
PRKAB1	1.2075
EYA4	-1.56866666666667
KIF20A	-2.67475
ALG10	0.4835
ITPKC	0.262166666666667
LMX1B	0.044
RPUSD4	0.115
C7orf34	0.101333333333333
DLGAP2	0.381875
PFN1	-0.4249
MICALL2	-0.720916666666667
ZNF654	-0.265
SS18L1	-2.006
SLC16A8	0.6375
MKI67IP	-0.601333333333333
ITGB3	-0.18
TCEA3	3.63091666666667
CEP152	-1.7670625
CLIP1	0.362125
ZNF75	0.1790625
ATP5C1	-0.110833333333333
NUDT5	-0.670166666666667
PSCDBP	2.40075
UBP1	-1.0945
RBM27	-0.7015
C13orf15	4.60475
ZNF282	-0.980166666666667
ZNF222	0.253
COL10A1	0.12725
PRDM15	-1.518125
TTTY5	-0.3595
FAM9C	0.147583333333333
C20orf67	0.24325
GNG13	-0.872
F12	0.86425
C1orf41	-1.0575
CPXCR1	-0.329
GSK3A	-0.392125
SUPT6H	-0.24
PI16	0.301666666666667
ELL2	-0.197166666666667
C9orf167	-0.0875
PVRL3	0.7005
FLJ38596	0.2865
ADAM20	0.31725
GPR89A	0.4565
GPR87	-5.9785
ZNF30	-1.19325
SMR3B	-0.37425
ZNF770	0.185
TRPC4AP	-0.619166666666667
DKFZP686E2158	0.662333333333333
C2orf28	0.852833333333333
FREM1	-2.23183333333333
LAMA4	0.453666666666667
ADPRHL2	0.41525
EIF4G2	0.153666666666667
GUCA1A	-1.94
CTNNA2	-1.38025
NUDT15	-0.734666666666667
CEPT1	0.778166666666667
ZNFX1	0.6584
CCDC92	1.21275
TDRD1	-0.4855
KCNK5	0.859333333333333
ETNK1	-0.32025
LTA	1.015
TTPA	-0.797333333333333
B3GALNT2	-1.10775
SC65	-1.45833333333333
PEX5L	-0.957375
EPS15L1	-0.44625
MGEA5	-0.62325
HIST1H3A	-0.35425
ING1	0.534875
BCAT1	-2.432125
ORC6L	-3.72363636363636
KLK11	-4.102
C19orf28	-0.83475
DNER	-3.507875
MED22	-1.79264285714286
ETV6	0.4565
CHAC2	-1.94
CD300E	0.987
CEBPB	0.0771666666666667
ZNF398	-1.0645
LRCH3	-0.0065
HMGA1	-1.64333333333333
CAPN7	-1.06066666666667
MGC5566	-1.3905
CCL3	5.29525
NANOS1	-1.430875
ZFYVE19	0.3225
APITD1	0.138166666666667
PARD3	0.752625
IRAK4	0.893666666666666
SERPINI2	-0.118
CEP170L	-1.07125
TTC9	0.40425
MYOM3	0.40425
MLPH	-2.735625
LOC222699	0.2115
NRG1	0.426666666666667
TBC1D9	-0.344909090909091
TTK	-3.7185
ZNF557	0.4304
DDX41	-0.269666666666667
FANK1	1.4095
UBE2D2	1.013625
PSMB10	2.41975
MYH7B	-0.534
GABARAPL2	0.375625
MARVELD2	0.1745
DGCR2	0.156833333333333
UNC45A	-0.738
C6orf72	1.0465
ZNF683	4.6615
GIT2	1.128875
CASK	0.055
C14orf161	-0.2345
LRRC44	-0.16425
TIFA	-0.100875
UTP11L	-1.517375
C6orf65	-1.70675
FDPS	-0.81675
DUSP9	-1.1599
SLC17A8	0.215833333333333
OR51G1	0.304833333333333
NANS	-1.25425
OLFML1	1.788
ATP10B	-0.774375
NPAS3	-0.536
PRKCA	-1.202
GGA2	0.6303125
LCE4A	0.581
SPANXN3	0.474
CCDC115	1.09225
SDCCAG3	-0.49925
GLIPR1L1	0.58775
TTC1	1.7425
C17orf76	-0.0525
MAD2L2	-1.13425
HIPK1	-0.6249
LRRC3B	0.448
CLN3	-0.877727272727273
C17orf47	-0.1455
FMN2	-2.8985
TUBB1	-1.3505
WAPAL	-0.105166666666667
C3orf21	-0.85225
SCN5A	-0.4486
SMYD1	0.235
BEX5	2.5305
ZNF192	0.0335
SEC22A	0.01
GRIA2	0.327571428571429
KIAA0825	-0.9495
NUSAP1	-2.62054545454545
LANCL1	0.558375
C15orf40	-0.8997
ZNF645	0.6135
GPR61	0.6475
NLRP14	0.6945
SNX21	-0.2527
C1QTNF8	0.178
C17orf46	0.2695
IFNA8	1.2165
SPRR1B	-1.6175
FLRT1	-0.5255
SNX17	0.529833333333333
ASB2	1.152
HBG1	-4.284
RPRML	-1.901
JOSD2	0.489666666666667
PLSCR3	0.1685
SPOCD1	-1.15033333333333
RAB39	0.3975
GHRH	-0.0985
ITIH5L	0.08125
C17orf37	0.79025
SMCR8	0.3515
DPY19L2P3	0.00233333333333334
IL11RA	-0.237333333333333
GDF3	-2.84466666666667
RPS6KB1	-1.40816666666667
DNAJC19	0.3287
TOP1	-1.06975
CRCT1	-0.108375
MPST	1.056875
DPM2	-0.17575
FAM38B	-0.184166666666667
SLC18A1	-1.802
FARP1	-0.455
PAX7	0.2255
TUBD1	-0.751
GNL3	-2.183625
BTG2	1.16666666666667
NDUFS6	-0.49875
C1orf79	-1.752
ERAL1	-0.858
ECHS1	1.158
VPS4A	0.417333333333333
CYP11A1	-1.02675
ABCC6	1.2515
PBX4	-1.5585
MOSC1	-0.844
NCF4	1.53875
HYMAI	0.195
NAGPA	-0.01675
OTOP2	0.15975
ACOT12	-0.388
MTHFD2L	-0.949375
LOC441376	-0.85975
C19orf34	0.046
RAB1B	2.13275
ALDOAP2	0.726
NTRK1	-1.342
ARTS-1	-0.0722
SLC6A11	-1.0465
NAP1L2	-1.421
CNGB1	-0.00916666666666664
EPB41L4B	-2.51
FAM134B	4.49275
HS3ST3A1	-1.05616666666667
CPXM2	5.16125
SIRPB2	0.5515
CHORDC1	-1.78683333333333
TRIB3	-2.28966666666667
SLC2A5	2.7235
C2orf49	0.537
DDX5	-0.727
OR5L1	1.801
ANAPC4	-0.3925
ZSWIM1	0.0625
LOC93622	-0.991625
KCNK3	3.5646
RP11-35N6.1	-1.06525
ZFP161	-0.0233333333333333
AQP9	4.6625
SLC15A2	-1.62166666666667
MREG	-1.40816666666667
OR9I1	0.4845
PDLIM2	0.2735
ADAM7	0.676
GSTCD	-0.671666666666667
WDR21A	-0.567
SLC12A8	-0.795666666666667
TMEM174	4.0005
IGSF3	-0.935083333333333
LRRN1	-3.54925
LOC402117	-0.00549999999999999
SRPK1	-2.3385
LY6K	-1.917625
NFIA	2.555
PTCD3	-0.365875
LEP	0.0418333333333333
PCDH21	0.131166666666667
MAPKAPK2	0.433071428571429
NMNAT1	-0.165833333333333
LHFPL2	0.5995
