Hybridization REF	TCGA-B8-4148-01A-01R-1188-07
ZSCAN18	1.3512
L3MBTL	-0.7613
TSTA3	-0.682666666666667
RAC1	0.3955
C19orf15	0.575166666666667
NFE2	-4.60375
KLK14	0.281
ARSF	0.3175
MAST2	-1.30983333333333
AMICA1	2.148
GTF2A1	-0.142375
ATP1A3	0.7075
TC2N	0.4017
PNKP	0.266
ODZ2	1.186
MATR3	0.528
S100P	-1.660375
KRT82	0.747
CA13	2.4526
PROZ	-1.48666666666667
AASDH	0.31575
C19orf40	-1.37016666666667
DCK	-0.158615384615385
FAM5C	-1.46725
SLC6A4	0.2495
MID1IP1	-1.37825
TESSP5	0.516
TMOD4	0.0553333333333333
DOCK2	-1.66033333333333
TUG1	0.154375
NUP214	-1.16725
DPYSL2	-0.473954545454545
GOLM1	2.06308333333333
MPFL	0.0855
SOX13	-0.49425
SDCCAG8	-0.2887
KEL	-2.455
NUP210L	-2.79475
GK	1.1255
DNAJB1	0.0185
ALPK3	1.809
CHID1	0.5052
CYLC2	-0.0304
IKZF5	1.63625
C8orf51	-1.22916666666667
PPM1J	-1.8135
GIMAP8	4.19216666666667
GPR101	-0.2075
NR2F1	-0.6875
ACAD8	1.229
RBM35A	-2.18125
GNAI2	-0.109833333333333
METTL8	-0.874666666666667
SLC39A7	-0.56375
FBXO8	1.91425
CAMK1	0.53075
RFC3	-1.927625
FAM129A	-0.844357142857143
ILF2	-2.10325
FGFBP3	-1.121875
NOM1	-0.332
PSMA3	-1.30975
ASCC3	-0.169
ZYG11A	-3.52675
SOX21	-1.52475
LYRM1	0.8865
DEFB1	4.274
LOC91431	-2.83283333333333
OR7C2	0.2935
FAM46B	-2.446
TMEM18	-0.14375
ARHGAP30	-0.566
TMEM86A	1.76558333333333
EPHA2	-1.3015
C10orf46	0.5131
TCHH	-2.0666
C3orf30	0.0913333333333332
LOC285636	0.453333333333333
PAIP2	0.40475
CYP2U1	0.886875
C12orf34	1.237
SARS2	-0.0523333333333333
ZCWPW1	0.66125
SAMD12	2.28475
KIAA1430	0.499125
ACAT1	2.697
MEOX1	-0.668333333333333
ADAMDEC1	2.26125
PHKA2	-0.59875
CARD11	-1.5705
CALML4	-1.6505
TSSC1	-0.44925
TMEM45A	-3.39644444444444
MPP7	3.16325
POU1F1	0.595
SLC2A13	-1.0375
FBN2	-2.802
ZC3H7A	0.0144
LAIR2	-1.74575
ST3GAL1	1.64433333333333
LCT	-3.93325
GEMIN8	0.590833333333333
KLF16	-0.1444
HIF3A	0.570555555555556
FAM44A	0.394571428571429
AQP10	-1.1994
PLA2G2A	-2.1785
FOLH1	2.03466666666667
C20orf186	0.2735
MAPKAP1	0.115875
SPRR2D	-1.3125
UBQLN4	-1.59983333333333
RSHL1	0.339333333333333
PIAS3	-0.671
MRPL24	-0.73525
GREB1	-4.686875
FAM27E3	-1.212
NUP62CL	-1.14775
NEUROG3	0.3945
REEP3	1.15716666666667
MARK1	-0.955
LMBRD1	2.62575
PRPF19	-2.336
PNMT	0.728333333333333
CTGLF1	-1.39
SLC25A16	0.448
EIF2B3	-1.016
RPA2	-1.34175
PAK6	0.9525
CCDC26	-4.7805
SEMA3E	-0.38
MXD4	0.7977
TNFSF10	3.6187
SMARCB1	-0.490166666666667
DTX3L	1.07333333333333
PLA2G4E	0.848
PPAP2A	2.78075
ULK1	-0.01975
TAS1R3	0.529
SLC2A3	-2.72027272727273
ARID3A	-2.668
GNG5	-1.0905
ACOX1	0.6073
KIF5B	0.252
NUP153	-0.69775
MUC7	-0.447
CSDE1	-0.958071428571429
CLPTM1	0.518
C3orf23	1.463
LRRC17	-0.5975
TTYH3	-1.920875
ATP5B	1.061
ELF3	-0.456
CPSF3L	-0.868166666666667
ZNF665	0.410833333333333
TLR6	-0.4733
GPI	0.047125
RAD9A	-0.9235
NDST4	-3.729
AGPAT3	-0.453416666666667
MAGI3	1.5645
ADORA2A	-0.015375
CACNG7	0.166
CAMK2D	0.438857142857143
CCHCR1	-1.038
RPS27A	-0.3215
OR10G7	-0.086
GCM2	-0.293
FAM135B	0.328
E2F1	-2.2995
PLCB3	-0.73025
OR2AE1	0.322
COIL	-0.637666666666667
CDC25C	-3.8025
RAB11FIP2	2.04425
TSC2	0.07225
CTGLF5	-1.2375
CCDC108	0.4047
OR13C4	-0.08025
C10orf81	2.67525
PTPRB	3.1835
ACP2	-0.416
LAG3	-1.2845
MRPL54	0.88725
LOC201175	0.0365
ITGB1BP3	-1.7015
SPTAN1	-0.184666666666667
SIPA1L2	-0.05325
RCAN2	5.003
CDX2	2.2695
ECOP	-0.42725
ACTR1A	0.538285714285714
PPARG	2.03616666666667
BBS10	1.4445
TMEM44	-1.95575
BPIL2	-0.3125
CITED1	-2.16725
IRF6	1.882
PRDM4	1.63283333333333
RRP9	-0.851666666666667
OR10H4	0.3455
IL31RA	-2.064
GNB1L	-1.2415
MYBL2	-3.48875
ZNF407	0.902666666666667
PPIG	-0.227833333333333
TTC18	2.836
RPSA	-0.3425
MAPT	-0.876625
MRE11A	-0.763857142857143
C8orf37	0.144
RASGEF1C	-1.20216666666667
STBD1	-1.1345
CTAG2	-1.21466666666667
MGAT5B	-2.56616666666667
ECM1	-1.202
RLN1	0.8425
PARP14	0.9579375
EPB41L1	1.4737
HOXA3	0.0455
MAGEA9	-3.675
RPS8	-1.18883333333333
RPS19BP1	-0.07925
FOXJ2	-0.751875
C10orf76	0.752375
IL17RE	-0.1255
C10orf65	2.9275
ZNF343	-0.337333333333333
FBXO33	0.702125
UHMK1	2.175
LY6G6C	-1.072
FGF19	-2.1835
C14orf128	-0.6285
IFIT2	2.41875
TIGD1	-0.79375
S100G	0.1675
GUCY1B3	2.612
NR3C1	-0.0285
CORO1B	-0.268
PARP11	0.708083333333333
DNALI1	2.51166666666667
OR4N4	0.183857142857143
MAP2K6	-1.39983333333333
FSTL4	2.3075
ANKRD47	1.7795
TMEM171	3.4205
PNLIP	0.906
YY1	-1.00516666666667
CCDC138	-2.43966666666667
AASDHPPT	0.2156
CKS1B	-2.2619
MCM3	-1.92716666666667
ANAPC7	-0.3345
FAM110A	-0.7875
CDC37L1	1.6105
THTPA	1.111
NBPF20	-1.533
WDR24	-0.22375
NPTX2	-0.68175
CBLB	0.724666666666667
CETN1	0.154833333333333
RPUSD1	-0.8135
FAF1	-1.031
CDK6	-2.5817
HMX2	0.475
CSK	-1.42583333333333
TEAD2	0.41375
SNAP25	-1.008
TUFT1	-0.7465
TMTC3	0.696833333333333
LCK	-2.6845
SGOL1	-2.87533333333333
AKTIP	1.995
FURIN	0.492625
SOX12	-1.853
DEFB103A	-1.171
RAMP1	0.07225
KIR3DX1	0.497
GAS2L3	-1.37525
PDE8A	-0.0511
EDN3	0.653
GMIP	-0.314
SF3A2	0.6985
FN3KRP	0.16675
SMAD7	0.115
RHBDD2	1.28875
OR11H6	-0.4435
PPP1R3B	-0.5213
C9orf23	0.55125
CADPS	-1.043
GOLGA8A	-3.37625
TMEM57	0.0563333333333333
RGL3	0.97
S100A14	-2.82275
FGFR2	1.9411875
XRCC3	-1.35275
RTN4RL2	0.42775
MGC3771	0.671
GH2	0.337833333333333
BTBD2	-0.1955
LMO2	0.27325
RDBP	-0.3345
ACRBP	-2.20875
AMY2A	0.953
DUOXA1	0.7055
PTK7	-1.1115
TWF2	-0.684833333333333
FAM80A	-0.99975
TNNI2	-3.61533333333333
GLT25D1	-1.90616666666667
OCC-1	2.94225
CYC1	0.6075
RPL22	-0.181727272727273
MORN3	0.4895
DISP1	0.6955
PRB2	0.2065
CHUK	1.23325
HR	-0.570875
CCDC134	0.217
DENND4B	-1.9835
C14orf130	-0.858875
RAB33A	-2.17125
DCST2	0.461
TNMD	1.169
PEX7	2.339
FAM62A	-0.281
SRD5A2L	-0.86575
IL22	0.29525
RPS26	-1.68416666666667
HOXC5	0.3315
SPATA6	0.81525
FLJ38482	1.49525
ZNF234	0.676
C18orf22	0.7335
SPATA22	0.7495
THOC1	-1.1655
CYP7B1	2.70675
KCNC3	0.58125
C8orf42	0.214
ALDH1B1	0.282333333333333
CCDC100	0.6552
ARMC4	-2.0335
FAM18B2	0.60025
SLC44A1	1.533
FBXO17	0.165833333333333
C6orf107	-0.2265
C19orf29	-0.76075
ZC3HAV1L	0.028
PARP6	-0.5932
SULT2A1	-4.999125
C1orf159	-1.84975
TMC1	0.28975
CHST14	0.067125
GAMT	-1.85533333333333
SMCP	0.387666666666667
TSPAN33	3.38783333333333
MIDN	-0.795875
NOX4	1.159
RNASEN	-0.3964
TBX1	-2.84016666666667
SALL2	-1.73575
C10orf35	1.29375
CYP2E1	-1.144875
LRFN2	-0.728166666666667
ACO1	0.0718333333333333
IQCG	0.1623
MEGF9	2.5205
TM7SF4	-0.0875
PLEKHA1	2.79486666666667
STK33	3.14625
C1orf210	0.018
SNUPN	-0.0728
KIAA0406	-0.9383
C20orf29	0.26475
TMEM55B	-0.23575
OSTM1	1.0274375
CLCN7	-0.1855
OTP	-0.48475
FLJ23049	-2.092
HEATR4	-1.421
MAP3K10	0.5755
PCDHGA9	-0.018
AMDHD2	-0.76375
LCTL	-2.7865
PDCD2L	-1.9265
CABLES2	-1.9685
SLC5A9	-0.70925
CLCA2	-2.5284
MGC16025	-1.0155
STRAP	0.0408333333333333
C20orf196	-0.453
RRBP1	-0.635333333333333
NAT13	0.3615
MAT2B	1.779375
CSNK1D	-1.52983333333333
KIR3DL1	0.1955
PRKAG3	0.755
ZNF599	-0.3195
PRM3	1.8085
PER2	-0.384166666666667
ASPHD1	-2.351
PRMT6	-2.0025
KCNE1L	-0.0628571428571429
FAM118A	-1.47433333333333
TAF4	-0.8715
NDUFB6	0.9295
TRIM9	-1.62545454545455
PMFBP1	-1.37975
KY	0.09
DKFZp762E1312	-4.85636363636364
CSMD1	-1.603
TBP	-0.338
OR1Q1	0.293166666666667
RETNLB	0.1305
HPGD	2.27628571428571
DNAJC12	-3.74616666666667
FKBP1B	-0.61175
ANKRD24	-0.444
CXXC5	-0.0408333333333333
IL3	0.26575
DRAM	1.6446
PTCH1	0.098375
TP53BP1	-0.2215
SLC17A7	-0.079625
COL25A1	-0.6749
AMACR	-0.476833333333333
RHCG	4.264
VPS13A	0.550333333333333
FAM55D	-1.559
PRPF38B	-1.32325
OSBPL6	-3.18725
PFDN5	0.813
CMTM6	0.38325
KCNK12	-1.9465
RP2	0.71825
C16orf52	-1.39925
PICK1	0.411
IFNE1	-0.796666666666667
SEMA4B	-0.34225
TYRO3	-1.9485
OR12D2	1.0585
CSNK1A1	-0.2051
FANCF	1.55
LONP2	0.757125
TBL1Y	0.46125
LDOC1L	-0.32775
CCNC	1.23975
C3orf60	0.65775
CHKA	-1.08
UBAP1	0.53525
MAP3K1	-0.2065
ANKRD9	-0.2125
FAM92A1	0.200833333333333
GAB2	0.99175
AZU1	-0.01925
DIS3	0.3445
C21orf109	-1.1775
IQCB1	-0.9145
SPATS2	-0.723
EFCAB3	-1.35525
PRB3	0.343875
FUZ	0.0836666666666667
ZNF813	0.532875
BMPER	-1.76466666666667
HEG1	-0.535875
ALS2CR11	-1.0205
SURF2	-0.39875
PSMC1	-0.900583333333334
OR2D2	0.3175
SLC7A8	-0.0698333333333333
C4orf40	0.1225
SPATA7	0.57175
MAZ	-1.8565
PIN4	0.72775
PDE1A	3.59575
TAF6L	0.084
OR2T34	0.206
KIAA0284	-1.03875
ACADS	3.04763636363636
MKRN2	-0.1645
C18orf56	-3.03525
MS4A6E	0.0465
GALNT4	0.524
C22orf31	0.804
FLJ36070	0.134
PSME4	-0.6405
TFG	0.0059
EPHX2	2.048125
ANXA5	-0.130125
KRTAP1-1	-0.1317
BATF	-1.3925
KARS	-0.73275
MSTP9	3.0235
GPR26	-0.215375
CCDC72	0.20325
TEF	0.7115
FOXK1	-0.1714
PRLHR	-0.1205
EMX1	0.734
C11orf30	-0.084625
ICK	-0.149875
THSD7B	1.71475
C21orf100	-2.5015
DUOX1	1.1185
EFCAB4B	-1.773
UBE2G2	-1.80166666666667
C3orf54	0.6265
PARP1	-2.31825
FAM60A	0.481916666666667
C6orf146	0.73275
OR9K2	0.519
DDX55	-1.61166666666667
RPS15	-0.107333333333333
ZNF618	1.426375
DKFZp686D0972	-0.0245
SSPO	-0.7145
SHFM3P1	0.875833333333333
CPA6	1.393
JAG2	-0.00774999999999999
DEFA3	2.8295
PPBPL2	-0.038
CD34	5.120875
SLCO4A1	-2.462125
AFG3L1	-2.076
SHD	-0.52075
RP13-122B23.3	-1.28766666666667
PRKCSH	-0.4235
DPH5	-0.6895
HLA-F	2.9585
TBC1D4	1.38675
RIG	0.4784
GLUD1	2.13466666666667
HNRPCL1	0.145625
HBXIP	-0.25175
RNF207	-1.1825
APIP	0.8035
PLA2G3	-3.31316666666667
CCDC84	-1.45225
MYLIP	-0.776538461538462
PHIP	-1.374
AARS2	-0.259833333333333
DHX32	0.7205
SCAPER	0.953
MEN1	-0.7025
NIP7	-1.37675
FLJ25404	0.559
FASTKD3	-0.60075
TMEM158	-2.96075
RARA	0.2175
BDH1	0.98
ANKRD16	-0.181
CARM1	-0.0605
SS18	0.364
IKZF2	-0.584833333333333
MYD88	-0.981625
PML	0.24495
TAF1A	-2.25575
CBFB	-0.715875
HIST1H3H	-2.84516666666667
C7orf29	0.26775
COMMD4	-0.2425
DPP3	-2.11125
DAB2	1.458
LOC388882	-0.0175
YPEL4	0.22575
AGBL3	0.841
LRP6	1.0698
SERPINH1	-0.995583333333333
TLE1	0.28425
CD244	0.436
ZDHHC15	1.37325
MGLL	2.503
PLDN	0.886166666666667
LOC654346	0.7575
FAP	0.36575
GPR37	-1.6875
SCARA5	-1.61866666666667
EBF4	1.03654545454545
LSM6	-0.5035
MLLT1	-0.340125
SLC5A12	-0.56975
A2BP1	-1.537
COPS5	-0.193166666666667
TPM4	-1.81985714285714
TNFSF4	-0.699333333333333
ACADSB	1.90505555555556
HERPUD1	3.62925
BCL2L11	-0.674777777777778
CEP78	-0.945625
CDCA3	-2.85225
WBSCR19	0.5246
MYO1A	-2.548
PPEF1	-2.45016666666667
LOC440348	-1.32625
CPEB2	0.695125
BPTF	-0.663916666666667
RPL21	0.7078125
GSX2	0.4925
ADPRH	1.51366666666667
C17orf68	0.643333333333333
KCNS1	-0.433333333333333
MLLT6	0.1177
PIWIL4	-1.0795
RNF26	-0.6225
RAP1B	1.19275
ADAMTS1	-0.971
ZNF571	1.178
P2RY6	-1.1765
TRIM21	0.737666666666667
CADM3	-0.01425
NLRC5	1.73766666666667
ADRA2B	2.23366666666667
LOC90835	-1.520625
PCF11	-0.93125
LOC400451	-0.16575
GLTSCR1	0.576
C17orf88	0.382166666666667
CDH16	5.23825
FGF7	2.351375
PCSK4	0.2225
NPC1L1	-0.994666666666667
TAT	0.616
TBCA	-0.21025
MGC33407	0.09975
GPR115	-1.56542857142857
CYGB	0.4635
FNBP4	-1.63233333333333
C12orf43	0.224
CBL	-0.6554
CLECL1	0.292
PPAPDC1A	3.20175
WDR25	-0.351166666666667
SGCA	1.4845
C22orf29	-1.01233333333333
YIPF1	0.34775
GALK2	0.50925
RAB3B	-2.86366666666667
LOC440087	1.8745
UCP1	0.179
REEP5	2.06025
FADD	-1.3901
FOXA1	-3.171375
CACNA1A	0.433166666666667
ABI1	0.0916666666666667
GRIN2D	0.77875
SLC1A4	-1.37666666666667
LOC401127	-2.178
HINT2	0.9445
PLD4	-0.235166666666667
ZNF286A	-0.8795
ENY2	-0.39225
IL1F6	0.8795
PXDNL	2.49225
C20orf79	0.263
TNFSF13B	1.7465
DENND3	0.56125
JARID1D	-1.4095
HIST1H2AK	-0.823
LOC93349	-0.209
SSH1	-0.8437
ENSA	-1.75575
LOC219854	-0.127666666666667
CKAP2	-1.9718
DKFZP564J102	0.0521666666666667
MGC87315	0.793833333333333
HNRPAB	-1.57975
AMH	-1.7085
ZNF526	-0.012
BRUNOL5	-0.5054
CACNG3	0.0166666666666667
TRPM1	-2.687
PPP2R1A	0.254
COL2A1	-2.282
DDN	0.00483333333333336
FLJ25770	0.438416666666667
HK2	-3.1105
ELOVL6	-1.1075
MDK	-2.30175
EPHX1	-0.1975
RASSF2	0.092875
DKFZP434B0335	-0.38075
DLX3	-0.594125
PRTN3	-0.50625
AVPR1A	5.405
C21orf125	-3.29133333333333
TNFAIP8	-0.967666666666667
GNB2L1	-0.5405
CALCRL	3.863
SCGB2A2	-0.5215
UBXD7	-0.169
ZNF674	-0.4715
TMEM35	2.901875
BRSK2	-0.7215
HECTD3	-0.4565
TMEM188	1.0605
LGALS9	1.07475
SCARB2	0.970916666666667
USP34	0.182
C17orf28	0.2665
ZDHHC23	1.57225
AQP12B	-0.363
SLC16A3	-1.837875
APLP2	1.558625
ITIH2	-5.37175
MICAL3	-0.706
TNNI3K	0.9615
HDAC2	-0.0873749999999999
PRR7	-1.3952
THBS2	-1.447125
LOC751071	-1.36566666666667
CA2	3.64133333333333
RANBP17	-0.9935
RLN3	0.2135
CRYZ	-1.96633333333333
GBAS	1.95333333333333
TAS1R1	-0.889
MPZL3	-0.728
PCDH8	-2.93375
HSP90B1	0.0405833333333333
KCNK15	-1.2445
TNIP2	-0.523666666666667
GPR146	1.289
NOL6	-0.09
SPC25	-5.11966666666667
STEAP2	3.56721428571429
VAMP3	-0.1245
TCIRG1	-0.684
ZP4	-1.2935
PARL	0.349
TRIM39	0.266666666666667
KIAA1305	1.02375
CRNN	0.1925
GRN	0.497
HSH2D	-3.098
SCAMP1	3.1668125
KIAA1913	0.58075
PTS	0.562
BANP	-0.9355
PRKACG	0.12625
ADCY6	0.134833333333333
C16orf46	-0.1735
CYP51A1	0.5605
DDC	-5.11975
ANPEP	-2.1245
PROM1	1.126
SIGLEC10	1.33125
COPG	0.393
FAM26E	1.132875
TRIP4	0.22075
SNX3	1.21083333333333
C1orf175	2.23083333333333
PPY2	0.36325
C14orf152	0.31225
FTSJ1	-1.02483333333333
DST	0.9273
LOC554235	0.30075
GLRX5	-0.25725
C20orf12	1.0752
CAB39	1.63166666666667
MSH2	-1.645
PIP4K2C	0.7715
CYLD	1.39425
WTAP	0.5799375
MGAT4A	1.03444444444444
TSC22D4	-0.202
CHRM2	0.3005
PPYR1	0.5225
CCNH	0.173166666666667
RRM1	-1.59625
ECAT8	-3.81625
LOC400120	-0.52225
GABRA4	0.080625
C14orf4	0.585166666666667
C1orf59	-3.01425
CTDSPL	2.73941666666667
NHEDC2	-1.923
PDE11A	-0.6065
KLHL29	-1.3325
CD5	-1.3315
TSPAN9	2.164375
WDR67	-0.22525
THUMPD1	0.3854
C18orf17	-1.67725
CLYBL	3.67916666666667
FLJ13231	-0.216875
CMBL	0.106875
LECT2	-0.382666666666667
NKAPL	3.546
LOC654780	0.681
OR4C6	-1.6585
RAB30	-0.501833333333333
TSSK4	-0.459
TMEM163	2.0695
OSBPL11	0.0211666666666667
GNB5	0.5975
CCL21	1.253
C1orf121	-1.37816666666667
FMO2	1.59616666666667
RPTN	0.585
MSTN	0.0675
VCL	-0.167
FYTTD1	0.2205
C11orf1	1.03425
CCDC88C	-1.4911875
HFE	0.952444444444444
MOGAT1	0.3435
FAM125B	2.48266666666667
IRGQ	-0.051
RAVER2	0.19525
AKAP5	-0.9435
SSSCA1	-0.618
C11orf63	0.867625
ACTG2	1.3584
PORCN	-0.624
DTL	-4.41418181818182
TMEM151	0.27775
FAM122C	-1.043
RSAD2	1.4387
BAT4	-0.049
KRTDAP	-2.293
MYH8	-0.264
CRTC3	0.283
LRRFIP2	0.285
INTS4	-0.265833333333333
TTN	-1.73383333333333
SLC26A5	0.7455
PLLP	1.694
RGS6	-0.526
SRGAP3	0.699125
ZNF525	0.213166666666667
NBR2	-0.277166666666667
C13orf1	0.7512
ZNF137	0.2155
CEP27	-0.957
BEST2	0.343
RNF121	0.53175
DMRTC2	0.4935
C8orf76	-0.90775
BCCIP	-0.52175
MEST	-2.966
HTRA2	-0.6945
ANGPTL2	0.1155
ILKAP	-0.193
ERAS	-0.4795
HBS1L	0.0415
CPA5	0.359
TMEM30A	1.323
CD300LF	0.919
WISP3	0.221
CRK	0.327071428571429
PDS5A	-0.2037
BRPF3	0.1585
NEDD9	0.84525
SMPDL3B	-1.456
PSG6	-0.95625
PSMD13	-0.39125
ETV5	-0.3339375
OR51A4	0.0445
BTBD7	-0.163916666666667
GSTO1	0.280875
hCG_16001	0.1995
MAD2L1BP	-0.396666666666667
COX6A2	0.8
SCNN1A	3.06966666666667
LSM1	-0.265666666666667
UGT2B11	-0.77425
IDUA	-0.539
PPP2R3C	-0.630166666666667
COX11	0.310333333333333
PDZK1	-0.916
ZNF443	-0.3845
MGC21874	0.349333333333333
ZNF323	1.6307
KRTAP10-10	0.4275
CXCL6	2.71425
SLC34A2	1.5372
LOC284402	0.057
NPTN	2.11958333333333
UPP1	0.150583333333333
SLC6A9	-0.9695
OR7G3	0.275
CISD1	1.45766666666667
ZNF545	-0.132166666666667
SYT14	-0.838
NT5C3L	0.743833333333333
ZNHIT3	-0.0221666666666667
SNRPD3	-0.87775
KIAA0701	1.6025
UNC93B1	-0.949166666666667
GMNN	-1.787625
SPCS2	0.982666666666666
LOC388524	-0.095
NAPRT1	0.135125
PNLIPRP1	-0.10425
OR6V1	0.458
PRKAB1	2.497
EYA4	-1.8175
KIF20A	-4.044
ALG10	-0.21975
ITPKC	0.166333333333333
LMX1B	-0.0703333333333333
RPUSD4	-0.670666666666667
C7orf34	-0.404833333333333
DLGAP2	0.02175
PFN1	-1.0244
MICALL2	-1.52316666666667
ZNF654	0.6825
SS18L1	-1.364125
SLC16A8	1.42625
MKI67IP	-0.474833333333333
ITGB3	2.38475
TCEA3	1.62725
CEP152	-0.7461875
CLIP1	1.508625
ZNF75	0.714125
ATP5C1	0.906
NUDT5	-1.00116666666667
PSCDBP	0.91175
UBP1	-0.95975
RBM27	0.0305
C13orf15	4.430375
ZNF282	-0.2905
ZNF222	0.2115
COL10A1	1.744
PRDM15	-1.855875
TTTY5	-1.832
FAM9C	-0.547363636363636
C20orf67	0.2585
GNG13	0.153
F12	-4.277
C1orf41	-1.8695
CPXCR1	-0.193
GSK3A	0.471
SUPT6H	-0.197
PI16	-1.75366666666667
ELL2	-1.30475
C9orf167	-1.1755
PVRL3	0.2486
FLJ38596	1.04125
ADAM20	0.35
GPR89A	-0.0565
GPR87	-0.418
ZNF30	-0.561
SMR3B	0.18225
ZNF770	0.795
TRPC4AP	-0.311166666666667
DKFZP686E2158	0.7035
C2orf28	0.805333333333333
FREM1	3.964
LAMA4	0.2945
ADPRHL2	-1.29275
EIF4G2	0.460333333333333
GUCA1A	-0.941
CTNNA2	3.61775
NUDT15	0.258333333333333
CEPT1	-0.3395
ZNFX1	0.5151
CCDC92	0.99475
TDRD1	-0.216
KCNK5	-1.99383333333333
ETNK1	0.595916666666667
LTA	0.058
TTPA	-1.211
B3GALNT2	-1.172625
SC65	-1.45266666666667
PEX5L	-1.8335
EPS15L1	-0.4825
MGEA5	0.398125
HIST1H3A	-0.80825
ING1	-0.71725
BCAT1	-3.621625
ORC6L	-4.07272727272727
KLK11	-5.46183333333333
C19orf28	-2.0275
DNER	-3.20925
MED22	-0.831928571428571
ETV6	0.0488333333333333
CHAC2	-1.8895
CD300E	0.2605
CEBPB	-0.0358333333333333
ZNF398	-0.9955
LRCH3	0.061
HMGA1	-1.94116666666667
CAPN7	0.475333333333333
MGC5566	-3.66825
CCL3	1.0845
NANOS1	-1.47075
ZFYVE19	-0.64
APITD1	-0.559333333333333
PARD3	0.633875
IRAK4	1.03283333333333
SERPINI2	-1.797
CEP170L	-1.5095
TTC9	3.356375
MYOM3	-1.3455
MLPH	-3.243
LOC222699	-0.1425
NRG1	-2.4258
TBC1D9	2.40527272727273
TTK	-3.7885
ZNF557	0.5526
DDX41	-0.531666666666667
FANK1	2.7555
UBE2D2	-0.23525
PSMB10	0.0365
MYH7B	0.0345
GABARAPL2	0.970125
MARVELD2	2.0375
DGCR2	0.657666666666667
UNC45A	-0.242333333333333
C6orf72	1.133
ZNF683	2.947
GIT2	0.329375
CASK	-0.697833333333333
C14orf161	-0.240333333333333
LRRC44	1.67625
TIFA	-0.78075
UTP11L	-1.205375
C6orf65	-1.98675
FDPS	-1.17575
DUSP9	-1.9363
SLC17A8	0.00966666666666663
OR51G1	-0.0383333333333333
NANS	-0.93475
OLFML1	1.73475
ATP10B	-0.55575
NPAS3	-0.19825
PRKCA	-0.5991
GGA2	0.989
LCE4A	0.173
SPANXN3	0.17475
CCDC115	1.79275
SDCCAG3	-0.7445
GLIPR1L1	0.6705
TTC1	1.49175
C17orf76	-0.33125
MAD2L2	-1.90725
HIPK1	-0.1025
LRRC3B	-0.403166666666667
CLN3	-1.18431818181818
C17orf47	-0.221
FMN2	-3.59975
TUBB1	-0.818625
WAPAL	-0.0286666666666666
C3orf21	-1.04175
SCN5A	-0.7937
SMYD1	-0.57275
BEX5	2.52525
ZNF192	-0.3115
SEC22A	0.469333333333333
GRIA2	-0.0193571428571429
KIAA0825	-1.176
NUSAP1	-3.95936363636364
LANCL1	0.5415
C15orf40	-0.4176
ZNF645	0.262714285714286
GPR61	0.402
NLRP14	0.3715
SNX21	0.3347
C1QTNF8	0.1845
C17orf46	0.133
IFNA8	-0.036
SPRR1B	-3.10466666666667
FLRT1	2.67475
SNX17	0.339833333333333
ASB2	-1.09233333333333
HBG1	-4.819
RPRML	-1.5285
JOSD2	0.197166666666667
PLSCR3	0.16875
SPOCD1	-1.7485
RAB39	-0.704
GHRH	-0.642333333333334
ITIH5L	0.183
C17orf37	1.18925
SMCR8	0.31175
DPY19L2P3	1.1575
IL11RA	1.41983333333333
GDF3	-3.98783333333333
RPS6KB1	-1.30866666666667
DNAJC19	1.0644
TOP1	-0.984
CRCT1	-0.52575
MPST	-0.2975
DPM2	-0.00112500000000001
FAM38B	-0.896333333333333
SLC18A1	-2.74933333333333
FARP1	-0.358
PAX7	0.2845
TUBD1	-2.13425
GNL3	-1.303625
BTG2	0.785533333333333
NDUFS6	-0.35325
C1orf79	-3.1835
ERAL1	-0.211
ECHS1	1.469
VPS4A	0.258333333333333
CYP11A1	2.306375
ABCC6	-0.620714285714286
PBX4	-2.2745
MOSC1	-1.61875
NCF4	0.17575
HYMAI	0.4075
NAGPA	-0.3335
OTOP2	0.41925
ACOT12	0.03925
MTHFD2L	0.496375
LOC441376	-1.947
C19orf34	-0.063
RAB1B	1.113
ALDOAP2	-0.676
NTRK1	-2.5575
ARTS-1	1.124
SLC6A11	-0.908
NAP1L2	0.6525
CNGB1	-0.0521666666666667
EPB41L4B	-0.507909090909091
FAM134B	5.524625
HS3ST3A1	-3.21733333333333
CPXM2	4.67375
SIRPB2	0.2365
CHORDC1	-1.51366666666667
TRIB3	-2.4595
SLC2A5	-0.083
C2orf49	-0.0533333333333333
DDX5	-0.19525
OR5L1	1.0455
ANAPC4	0.143666666666667
ZSWIM1	0.085625
LOC93622	-0.180125
KCNK3	0.2395
RP11-35N6.1	3.695375
ZFP161	-0.217
AQP9	2.51675
SLC15A2	-0.625666666666667
MREG	-2.6205
OR9I1	0.379
PDLIM2	-0.822875
ADAM7	0.385
GSTCD	-0.999166666666667
WDR21A	-0.231625
SLC12A8	0.04
TMEM174	3.59525
IGSF3	-0.632083333333333
LRRN1	-3.20075
LOC402117	-1.02025
SRPK1	-0.875833333333333
LY6K	-1.5843125
NFIA	0.815
PTCD3	1.00775
LEP	-0.023
PCDH21	-1.657
MAPKAPK2	0.0195
NMNAT1	-0.623666666666667
LHFPL2	0.037
C9orf43	-0.45
DIP2A	-1.00016666666667
ACTR8	0.61525
CCDC34	0.3175
PTPN22	-2.329125
ITGA3	-0.925625
FAM129C	0.135
RABGGTA	-0.203166666666667
UNC45B	0.923
