Hybridization REF	TCGA-B2-4099-01A-02R-1188-07
C9orf156	0.97825
CHMP4C	1.25416666666667
PROCA1	-1.693
GCDH	-0.6275
APOF	-2.519
WEE1	-0.660166666666667
SSR4	0.239
RGS1	9.283
ACCN4	-1.8485
FLJ20489	0.17475
ZNF215	-2.16833333333333
AGPAT6	-1.404875
PDE7B	0.2995
BBX	-1.007625
MS4A3	-4.27916666666667
OR4A16	-0.3345
EFEMP1	2.0315
TULP2	-0.7
RERE	0.3215
BNC1	-3.0285
PIGB	0.663
COMMD8	1.16325
TRIP11	-1.06283333333333
FLJ40142	-0.673
PCDHB6	4.316
FKBP8	0.00266666666666669
FLJ12716	-0.034
POT1	0.503
KIAA1109	-0.0925
PTPRC	2.17108333333333
UNQ9391	0.92
CCT7	-0.87
EEF1A2	-3.1645
MIPEP	0.30125
ZFX	-0.5754
UCHL3	-0.17625
LOC388419	-0.494
GSG1L	-0.898666666666667
RAB24	1.16366666666667
SLA2	0.39
SDS	3.844
LYPLA3	0.0335
CASQ1	0.59525
SLC25A40	-0.676166666666667
IRAK1BP1	1.776
ACOT6	2.5825
COL9A3	-4.7435
ASB11	0.4205
C2orf18	0.948666666666667
FOXD2	1.1405
C6orf211	-0.0565
OR8G1	0.394833333333333
MDGA1	0.50375
ADARB1	-1.545625
GGT1	2.058
WNT1	0.2234
DBP	0.494375
COL5A3	1.37575
RHOD	0.851
COL4A2	2.0315
LOC201164	-0.984
HEBP1	-0.0375
LUM	-2.90358333333333
ZCCHC6	0.09675
PAGE1	-3.023
DTX2	0.021
SLC7A13	0.75525
H3F3A	-0.337142857142857
RABIF	0.277125
D4S234E	-2.711
DYRK3	1.15566666666667
PFAS	-1.8645
ALOXE3	-0.275333333333333
RPLP0	0.413285714285714
RBM34	-0.319333333333333
C12orf28	2.711
U2AF2	-0.8815
MKNK2	-0.1374375
SEC16A	-0.258666666666667
ZNF44	0.1103
YWHAG	-0.703875
IGF2BP2	-2.99625
OR1D5	0.504
SIX6	-2.78625
CCR6	-0.721
PALM	-0.354
PUM2	-0.324
SPRYD5	-0.987
ALG10B	-0.201625
ZNF365	-2.0255
PHC1	-1.11925
KIAA0913	0.4185
ARX	0.74675
PPP3CB	0.703333333333333
IRX6	-0.3031
ANGPTL4	4.606
LSM14B	-0.6681
PCDHGB7	-0.7795
INSM1	-1.74133333333333
WBP2NL	-0.762
ZNF493	-0.1954375
NGEF	-1.8135
RNASE13	0.05
SPPL2A	0.315
SFXN1	-0.09525
FAM102A	-1.642125
SAPS2	-0.543
JTV1	-0.7205
OR51B4	-1.59925
SCGB1A1	0.371
NEUROD2	0.361875
tAKR	-0.35925
C1orf26	1.33625
RICH2	-0.0735
TEDDM1	-0.1685
CYP2S1	-0.6875
TBCE	-0.535333333333333
MAPK1	-0.150375
HDHD1A	0.06475
MRM1	-0.0855
ATP9A	-2.01221428571429
HSD17B3	3.128
HN1L	0.06325
RNF216	-0.0585
HOXD12	-0.2295
PPP1R14B	-0.83875
SBF1	-1.10475
TAS2R42	-0.839
USP46	-0.564666666666667
LILRB3	3.81883333333333
SPI1	2.54725
OXSM	-0.19025
GYS2	0.589333333333333
NUPL2	-0.47375
C8orf46	2.20225
SF3A1	-0.1724
C21orf99	0.05925
HOXB4	1.6168
YRDC	-0.11775
GPRC5D	-0.408
BLVRA	-0.171375
KIF12	3.9855
LRRC23	2.014
FAM14A	1.82516666666667
RASL12	2.32
DAZAP2	0.73025
IKBKB	-0.0592142857142857
ZNF271	0.736833333333333
BOK	0.64
CXorf6	-0.20475
MYEOV	3.66625
BTN2A2	0.5339
FRG1	-0.07275
HSP90AB6P	-0.01
ENOX1	-2.27333333333333
ZNF706	-0.0182
DOK1	0.1501
PGAP1	-0.640375
TMEM136	1.29
FSCN1	-0.79025
KIF17	1.76575
TRIM66	0.4755
CBR3	0.103333333333333
C13orf24	0.634333333333333
C19orf52	-0.4555
BNIP1	1.51
AQP3	-0.35075
KRT6C	-2.108
SIRPA	1.92566666666667
IGFBP6	-0.251333333333333
PLEKHK1	-1.948
RNASE7	0.3255
ARHGEF15	0.7285
NPHS2	-0.5305
SRD5A1	0.4055
REXO4	-0.844
EEF1DP3	0.1715
SLC37A2	-0.13425
ZNF142	-0.314
ANKHD1	-0.7155
MUT	0.169
VPS37A	0.21125
GPRIN1	-1.289
SLC38A3	-1.591125
BAZ2B	0.87425
WDR87	0.157666666666667
BRD7	-0.77925
POU6F2	-0.421
NISCH	-0.448875
TCEB1	-0.6215
LINGO2	-0.45325
TAX1BP3	0.17025
RPL34	-0.0881666666666667
MARK2	0.181
AKAP12	0.7323
AMBN	0.2465
SLC25A27	0.312166666666667
FLJ21865	-0.099875
KIR2DS2	1.92416666666667
WDR77	-1.05475
ATF2	0.217583333333333
ITFG3	-0.983666666666667
SLC39A13	0.6655
ARL6IP5	1.260625
C10orf137	-0.118625
QTRT1	-0.9685
CCNT1	0.344
DYNLL1	0.8188
WDR53	-0.6425
LIPG	1.9495
ASAH3	0.1395
HELB	-0.45475
PHACTR2	0.581375
VENTX	0.498
LAD1	-2.2795
PAOX	1.754
MAPK8	-0.134
CCDC38	0.9215
DNAJC8	0.6334
RBBP8	0.127
WNT11	-0.767
KCNJ12	-0.704666666666667
HDAC8	-0.554333333333333
STARD4	-0.375
ACVR1	0.793333333333333
C14orf65	-1.25225
KLB	-3.7985
C1orf65	0.12
ZFYVE28	0.271375
NSUN6	0.03675
KIF27	0.2745
SYTL2	0.0456666666666667
UBXD2	0.5855
OR6T1	0.905
CCDC91	0.0433571428571429
GRID2	0.2805
CALN1	-1.095625
ZNF423	-0.4195
PSMB4	-0.750833333333333
XPNPEP3	0.475333333333333
ARPP-21	-2.3014
SART1	-0.9635
RACGAP1P	-2.3245
SPTA1	-5.01725
C6orf113	-0.896
C7orf16	-0.89075
CHST7	-0.0305
C21orf29	-0.508166666666667
SEMA6D	-0.338
PCMTD1	1.3778125
KIAA1754	0.168166666666667
MYCN	-0.8784375
KCNJ3	4.6075
MAPK13	0.0606
ERO1LB	1.5955
NTF3	0.772
NKX6-2	-0.4125
GTF2B	0.4175
GSPT1	-1.05216666666667
GUSB	-0.346
LOC221091	-1.987
LIG1	-2.54475
EXTL3	-0.284333333333333
NID2	-0.393
TTC29	-0.1135
TMEM97	-1.95925
EXTL2	0.312333333333333
SUZ12	-1.19975
IL1F8	-0.425
KRT18	-1.31981818181818
MRPS16	-0.474916666666667
PI4K2B	-0.51425
LACRT	0.386
OR51F2	0.3895
JMJD2C	-0.6015
KGFLP1	1.90225
CDK5RAP3	-0.7797
YTHDF2	0.155166666666667
GGCX	0.58225
ARPC4	0.669
EGLN2	-0.4835
KBTBD4	0.623857142857143
ROBO3	0.3066
DEFB118	1.3335
KIAA1543	-0.5605
RTCD1	-0.579
MZF1	-0.46775
C18orf26	0.3645
CNIH4	-0.532833333333333
ZFP2	3.3875
HTATSF1	-1.08325
WFDC2	2.987
NDUFA7	0.704
TTC22	1.05933333333333
FAM40B	-3.3855
DCPS	-0.85625
SH2D1B	2.63866666666667
MRGPRE	0.448
SBK1	-0.81575
UNQ6411	0.487
OSBPL9	-0.37125
NUP107	-1.46125
MYOZ3	-0.3007
PDE4B	0.4285
FAM113A	1.196
IDH3G	0.0431666666666667
FBXL7	-0.417875
ARFGAP3	0.56075
MAPRE2	0.577846153846154
IL1RN	-1.0504
KIF13A	-1.564
RAC3	-0.8995
TCTE1	0.558
TMEM14B	0.0975
ADIPOR1	0.1435
GRINA	1.492
CLIP4	-1.56425
LRIT2	-0.1375
TFPI	1.1355
FABP6	1.06225
SLITRK2	0.0292
HKR1	-0.05575
SMTN	0.522
C1orf75	-0.2705
CD209	1.228375
CYB5R2	-1.562
DNTTIP2	-0.3135
CSGlcA-T	0.029625
GABRB3	1.918
PCBD1	1.34366666666667
TAF3	0.610666666666667
HOXD3	0.0686666666666667
GIPC3	0.4085
P11	0.3651
BFSP1	-1.74425
LCP2	2.532
TAS2R8	0.5935
SEZ6L	-1.2
NR2C1	-0.147125
EXDL2	0.2743
TNFRSF13B	-1.53233333333333
MKI67	-3.7825
GLS	2.48691666666667
C7orf54	-0.188
LGALS13	0.567333333333333
IL4R	0.15975
SEC11A	0.123833333333333
SPP2	-0.0546666666666666
C18orf32	1.89075
CLSPN	-2.27016666666667
SPAG1	0.133
C9orf82	-0.0045
TM4SF1	-0.948
EMILIN2	1.69475
SMG7	-0.64
TAS2R13	0.2935
ZNF628	0.103
DZIP1L	1.11483333333333
ANKRD13A	1.3541
VASP	0.17925
ZCCHC11	-0.6925
SYPL1	0.104
MGC34774	0.41375
C4orf28	-0.043875
KIAA1211	-1.83425
RPS27L	0.17025
TATDN3	0.18525
PDCD1	-0.33175
OR5P2	0.7355
IFIT1L	0.1215
MIPOL1	-1.09225
OR51D1	0.078
C1orf92	0.156166666666667
LAMP2	0.836388888888889
CAT	2.102
C16orf80	-0.04825
C15orf32	-1.177
ZNF746	-0.64525
C1orf76	-1.7895
ATXN1	0.16275
LAMC2	-0.764125
SLC2A7	0.2035
CPOX	-1.27375
APH1B	1.70266666666667
LOC442245	-0.0945
CTNND1	0.965
GABRG2	-0.923875
MADCAM1	-0.553
F5	-3.400875
SEMA4F	-1.08933333333333
NUDCD3	0.784375
PDZD11	0.6015
TRIML1	-0.813
GCNT3	2.23816666666667
TMEM120A	1.8415
CNDP1	4.0195
N4BP1	0.458125
SLC35F2	-0.831625
LCP1	0.119166666666667
IGBP1	1.3414
DCAKD	-0.30075
ELA2A	-0.3315
C12orf56	4.61175
PITRM1	0.0640714285714286
GUK1	1.12616666666667
RASSF8	-0.426875
OR2A14	0.7575
ADM	1.62444444444444
FGD3	0.0721666666666667
GHRHR	-0.206833333333333
RHPN2	1.5835
C4orf39	1.33016666666667
VPS72	0.22675
SERF2	0.985944444444444
CD22	0.945
CD47	0.1953
PPIC	-0.1195
IMPDH1	-1.72325
ACP6	0.412666666666667
PRKACA	-0.215
PPP1R1A	-2.302375
TRPV3	0.38775
ASXL1	-0.57075
C17orf55	-0.696333333333333
FXYD1	-0.168833333333333
LMOD2	-0.1
ANKRD33	0.315
LCE2C	-0.16475
ZNF620	-1.0185
DKFZP566E164	1.575
VSIG2	0.35325
KIAA1128	0.90175
USO1	0.905
NUDT4	-0.181142857142857
CLDN1	3.21678571428571
OR4Q3	0.5975
FASTK	-0.581333333333333
ICOS	1.31366666666667
LDB1	-0.341
GSTA5	4.3995
ABCC1	-1.4895
FAM54A	-3.21325
PCBP2	1.07383333333333
NUP205	-1.82025
ACTA1	-1.95666666666667
GABBR2	-1.386
PIP5K1B	1.52966666666667
AGXT	-1.47166666666667
RNF181	1.41125
ATP8A2	0.7055
AFTPH	1.1836875
FGF21	0.4
FCER1G	3.486125
SNTB1	0.21625
SLC24A3	-2.1875
TXNL4B	-0.1926
RPL10L	1.1055
LOC389517	-0.9229
TSGA13	0.158
SHOX2	-3.2625
ITGA7	1.3123
KCNIP2	-0.678
KLF13	0.2598
ZFAND2A	0.62925
CEACAM1	0.1875
PFKFB4	-1.54583333333333
MED19	0.48425
LRRC57	0.0518333333333333
RNF11	0.666
ANKRD32	-3.1755
P117	1.59775
OBFC2A	0.333
POLD3	-0.665416666666667
RAB18	0.917875
TPH2	-0.1414
PHB	0.1982
JDP2	1.1235
MORF4L1	0.1698
POU2F1	-1.264
CNNM2	-0.280166666666667
LOXHD1	0.0475
ZC3H15	-0.05725
ELK3	1.029
FAM111B	-2.2385
CBLC	1.108
SBNO1	-0.797
ANKMY2	0.62375
PLEKHA5	0.7655
DHX58	0.8245
ARCN1	-0.280166666666667
TREML1	0.4876
KNCN	1.1695
SEC24A	-0.600875
PSCA	-1.24275
MGC24125	0.231
DNA2L	-1.71225
CIB4	0.6125
HIGD2A	1.38666666666667
TBX6	0.358666666666667
TTLL5	-1.08133333333333
SGK3	0.146166666666667
GCN1L1	-1.1985
AMOT	0.432
LDOC1	-0.03
NRK	0.0963333333333334
ASB9	-0.812
NAT1	1.0893
TRAFD1	-0.3345
PEAR1	0.829
FAM36A	0.536625
OR1S2	-0.138166666666667
LOC388323	0.93475
PGS1	-0.991833333333333
LEPREL1	1.76175
TFF1	-3.84758333333333
HAP1	-0.0235
EPHB2	-0.857
ACTG1	-0.246666666666667
ZFP42	-2.3905
HAVCR2	1.7259
NME1	-0.7955
SNX26	0.453583333333333
LACTB	0.633333333333333
ZKSCAN2	-1.03025
C5orf35	0.6345
ANKS3	0.2775
RBM28	-1.4655
DKFZP586P0123	-1.59425
HNRNPA1	-0.833833333333333
BCAS3	-1.22483333333333
FLJ20184	0.6405
POLA2	-1.51533333333333
TMC7	-0.857166666666667
HSD17B6	-2.778
ZNF658B	1.46833333333333
TTTY10	1.214
RANBP9	-1.02275
CPNE7	-2.31583333333333
EVL	-0.690470588235294
LNX1	-0.570416666666667
IFNA21	-0.146166666666667
CFD	0.94375
PYCARD	1.094
MYBPC2	-1.019
ENPP3	5.29216666666667
ACSL4	-0.4425
LOC440258	-1.064
TMEM176B	4.97966666666667
SOX2	-4.5865
SCO1	-0.167
COMT	-0.5575
AOC2	-0.19
PDLIM5	0.444
SPHK2	-0.297333333333333
NXPH2	0.2465
GPR108	1.1925
RAD51L1	-0.2945
TMEM54	0.99225
LETMD1	0.423111111111111
SLC6A17	0.67875
KRT75	0.1215
STT3B	-1.21133333333333
CD3EAP	-1.0185
TMEM63A	-0.26825
DUSP13	-2.3655
CD1C	0.3765
LASS2	1.001
AVP	1.245
PITPNM1	-1.23
FLJ22795	-2.278
MCTP1	-1.781
TRIM68	0.221833333333333
UCK2	-1.44533333333333
ABHD1	0.843
FAM50A	-0.0535
RNASEH1	-1.27116666666667
PCP2	-0.351333333333333
OR52H1	-0.079
C20orf149	-0.513
RBP5	4.9225
HYAL3	-1.138
CLPB	-0.888
SMNDC1	-0.314
DONSON	-2.75766666666667
FLJ27523	0.529
BARHL2	0.396
SLC30A9	0.378333333333333
TMPRSS11B	-0.146
E2F8	-2.69283333333333
CCDC25	-0.51625
C14orf48	-0.0171666666666667
C20orf116	0.157875
TSPAN11	0.2285
YIF1B	-0.900666666666667
FAM12B	-0.064
OR1L6	0.594
HPN	2.5691
NBN	0.381125
C14orf94	0.834
OCLM	-0.6115
ZSCAN18	0.1169
L3MBTL	-0.5014
TSTA3	0.405333333333333
RAC1	0.064625
C19orf15	0.142
NFE2	-4.0235
KLK14	0.373
ARSF	1.179
MAST2	-1.32716666666667
AMICA1	3.50116666666667
GTF2A1	-0.870625
ATP1A3	-0.7415
TC2N	1.2349
PNKP	-0.16675
ODZ2	-3.485125
MATR3	0.773375
S100P	-3.537125
KRT82	-0.0735
CA13	0.7681
PROZ	-1.265
AASDH	0.108375
C19orf40	-1.6385
DCK	0.219
FAM5C	-0.99175
SLC6A4	-2.679
MID1IP1	-1.0275
TESSP5	0.397
TMOD4	-0.106833333333333
DOCK2	0.0965
TUG1	0.00575000000000001
NUP214	-1.554
DPYSL2	0.604363636363636
GOLM1	-0.252583333333333
MPFL	0.14525
SOX13	0.63675
SDCCAG8	0.9465
KEL	-2.19166666666667
NUP210L	-2.51725
GK	0.241625
DNAJB1	0.66325
ALPK3	0.5305
CHID1	0.4635
CYLC2	0.750666666666667
IKZF5	0.82175
C8orf51	-0.738833333333333
PPM1J	-1.57475
GIMAP8	4.59683333333333
GPR101	-0.2465
NR2F1	-0.426
ACAD8	0.38875
RBM35A	-2.85775
GNAI2	1.25433333333333
METTL8	-0.758833333333333
SLC39A7	-0.33525
FBXO8	1.665
CAMK1	1.5445
RFC3	-1.21825
FAM129A	-0.654714285714286
ILF2	-0.6195
FGFBP3	-1.9295
NOM1	-1.3845
PSMA3	-0.39675
ASCC3	-1.5933
ZYG11A	-1.952
SOX21	-1.6695
LYRM1	1.7345
DEFB1	4.941
LOC91431	-2.851
OR7C2	0.664
FAM46B	-2.11525
TMEM18	1.06975
ARHGAP30	1.07133333333333
TMEM86A	1.87916666666667
EPHA2	0.531333333333333
C10orf46	-0.1626
TCHH	-1.6705
C3orf30	0.201833333333333
LOC285636	-0.826166666666667
PAIP2	0.8775
CYP2U1	0.5875
C12orf34	-1.0105
SARS2	-0.697666666666667
ZCWPW1	-0.20325
SAMD12	-0.62425
KIAA1430	0.226875
ACAT1	0.68875
MEOX1	-0.823333333333333
ADAMDEC1	5.49775
PHKA2	1.66575
CARD11	-1.2755
CALML4	2.0255
TSSC1	-0.223
TMEM45A	0.842666666666667
MPP7	-0.56675
POU1F1	0.35975
SLC2A13	0.449
FBN2	-2.26835714285714
ZC3H7A	0.2581
LAIR2	0.22475
ST3GAL1	-0.3865
LCT	-3.01766666666667
GEMIN8	1.1915
KLF16	0.5102
HIF3A	-0.0774
FAM44A	-0.774285714285714
AQP10	-1.1153
PLA2G2A	-1.2075
FOLH1	3.6975
C20orf186	0.273
MAPKAP1	-0.4825
SPRR2D	-1.786
UBQLN4	-0.565666666666667
RSHL1	0.2275
PIAS3	-0.278375
MRPL24	0.29275
GREB1	-4.20625
FAM27E3	-0.272
NUP62CL	0.2965
NEUROG3	1.992
REEP3	0.55925
MARK1	0.0955
LMBRD1	2.2465
PRPF19	-2.3855
PNMT	-1.1355
CTGLF1	-0.228
SLC25A16	1.1075
EIF2B3	-1.1345
RPA2	-0.35325
PAK6	-0.4635
CCDC26	-3.169375
SEMA3E	-1.826
MXD4	1.3224
TNFSF10	4.6861
SMARCB1	-0.676333333333333
DTX3L	1.45483333333333
PLA2G4E	0.765
PPAP2A	3.09975
ULK1	-1.17183333333333
TAS1R3	0.475
SLC2A3	-1.85945454545455
ARID3A	-2.508
GNG5	-0.2705
ACOX1	0.3661
KIF5B	-0.76625
NUP153	-1.0195
MUC7	-0.132
CSDE1	-0.879357142857143
CLPTM1	0.07
C3orf23	0.421625
LRRC17	-0.76
TTYH3	-0.085125
ATP5B	-0.32
ELF3	0.4047
CPSF3L	-0.311833333333333
ZNF665	0.828666666666667
TLR6	1.6984
GPI	-1.351125
RAD9A	-0.165
NDST4	-3.34575
AGPAT3	-0.0295833333333333
MAGI3	-1.3165
ADORA2A	0.27725
CACNG7	0.165
CAMK2D	0.550214285714286
CCHCR1	-0.42875
RPS27A	0.05825
OR10G7	0.656166666666667
GCM2	-0.448
FAM135B	1.6863
E2F1	-2.26875
PLCB3	-1.18225
OR2AE1	0.852
COIL	0.249333333333333
CDC25C	-2.58666666666667
RAB11FIP2	0.996
TSC2	-0.356
CTGLF5	-0.83
CCDC108	0.3603
OR13C4	0.17125
C10orf81	-1.084
PTPRB	3.8285
ACP2	-0.4805
LAG3	1.08575
MRPL54	1.94925
LOC201175	1.299
ITGB1BP3	-1.2225
SPTAN1	-0.154
SIPA1L2	-0.33625
RCAN2	3.0775
CDX2	0.918
ECOP	-0.29775
ACTR1A	0.246071428571429
PPARG	1.04283333333333
BBS10	1.62816666666667
TMEM44	-0.55525
BPIL2	-0.7405
CITED1	-1.66575
IRF6	0.641
PRDM4	-0.0928333333333333
RRP9	-1.0545
OR10H4	0.582
IL31RA	-0.68675
GNB1L	-1.7935
MYBL2	-2.68725
ZNF407	0.145833333333333
PPIG	-0.791
TTC18	2.29725
RPSA	-0.4935
MAPT	0.31175
MRE11A	-0.190714285714286
C8orf37	0.740833333333333
RASGEF1C	-0.736333333333333
STBD1	0.02825
CTAG2	-0.7055
MGAT5B	-2.026
ECM1	-1.05975
RLN1	1.3315
PARP14	1.5809375
EPB41L1	0.6993
HOXA3	1.59308333333333
MAGEA9	-5.2005
RPS8	0.776166666666667
RPS19BP1	0.96025
FOXJ2	0.122625
C10orf76	0.2235
IL17RE	-0.38825
C10orf65	3.64875
ZNF343	-0.360666666666667
FBXO33	-0.0195
UHMK1	0.4909
LY6G6C	-0.7375
FGF19	-1.669
C14orf128	0.699
IFIT2	3.051
TIGD1	0.37
S100G	-1.228
GUCY1B3	5.548
NR3C1	0.2328
CORO1B	-0.130666666666667
PARP11	0.69575
DNALI1	3.05916666666667
OR4N4	0.213857142857143
MAP2K6	0.516166666666667
FSTL4	-0.28375
ANKRD47	2.3335
TMEM171	3.482
PNLIP	0.211
YY1	-0.061
CCDC138	-1.9
AASDHPPT	-0.2351
CKS1B	-1.0492
MCM3	-2.06666666666667
ANAPC7	-0.590833333333333
FAM110A	-0.25925
CDC37L1	0.849
THTPA	1.383
NBPF20	-0.533
WDR24	0.1955
NPTX2	3.29325
CBLB	0.611666666666667
CETN1	0.756333333333333
RPUSD1	-0.38325
FAF1	0.07125
CDK6	-1.5053
HMX2	-0.0685
CSK	-0.109666666666667
TEAD2	-0.068
SNAP25	2.2835
TUFT1	-0.4078
TMTC3	-0.0295
LCK	-0.72725
SGOL1	-2.14533333333333
AKTIP	1.49975
FURIN	-0.203375
SOX12	-1.38383333333333
DEFB103A	-0.232666666666667
RAMP1	-2.53125
KIR3DX1	-1.268
GAS2L3	1.91325
PDE8A	0.098
EDN3	-0.734
GMIP	0.737
SF3A2	1.072
FN3KRP	-0.07975
SMAD7	1.078
RHBDD2	0.37025
OR11H6	-0.423
PPP1R3B	1.5773
C9orf23	0.32425
CADPS	-1.48725
GOLGA8A	-2.65475
TMEM57	-0.0406666666666667
RGL3	0.714
S100A14	-2.91875
FGFR2	1.7405625
XRCC3	-1.047
RTN4RL2	0.3315
MGC3771	1.42
GH2	0.261
BTBD2	0.72175
LMO2	1.359
RDBP	0.53425
ACRBP	-0.4175
AMY2A	3.382
DUOXA1	-0.223
PTK7	-1.73383333333333
TWF2	-0.389833333333333
FAM80A	1.862
TNNI2	-0.855166666666667
GLT25D1	-0.996666666666667
OCC-1	0.6685
CYC1	0.686
RPL22	-0.295590909090909
MORN3	-0.280666666666667
DISP1	1.59775
PRB2	-0.2705
CHUK	0.38925
HR	-1.015125
CCDC134	-0.00475
DENND4B	-0.63
C14orf130	-0.454
RAB33A	0.48175
DCST2	0.078
TNMD	0.75775
PEX7	0.7695
FAM62A	0.189
SRD5A2L	0.215
IL22	-0.56975
RPS26	-0.7195
HOXC5	0.9125
SPATA6	1.66075
FLJ38482	0.97275
ZNF234	1.0195
C18orf22	0.80025
SPATA22	2.00775
THOC1	-0.4425
CYP7B1	4.2645
KCNC3	0.59025
C8orf42	0.5835
ALDH1B1	-0.544166666666667
CCDC100	1.3474
ARMC4	-3.67075
FAM18B2	-0.32175
SLC44A1	0.670625
FBXO17	1.93033333333333
C6orf107	-0.33825
C19orf29	-0.92675
ZC3HAV1L	0.0275
PARP6	0.2762
SULT2A1	-4.212875
C1orf159	-0.7545
TMC1	0.03725
CHST14	-0.286
GAMT	0.918833333333333
SMCP	0.277833333333333
TSPAN33	1.7795
MIDN	0.944625
NOX4	2.59825
RNASEN	-1.7699
TBX1	-2.43283333333333
SALL2	-0.924
C10orf35	1.12225
CYP2E1	-0.345625
LRFN2	-0.7345
ACO1	-0.4595
IQCG	0.5909
MEGF9	1.51425
TM7SF4	1.526
PLEKHA1	2.37833333333333
STK33	-2.56825
C1orf210	1.8125
SNUPN	0.1314
KIAA0406	-1.3101
C20orf29	0.2935
TMEM55B	0.341
OSTM1	-0.1114375
CLCN7	-0.18425
OTP	-0.00424999999999999
FLJ23049	0.36275
HEATR4	-0.3105
MAP3K10	0.759666666666667
PCDHGA9	-0.213
AMDHD2	0.9735
LCTL	-2.254
PDCD2L	-0.8755
CABLES2	-2.01975
SLC5A9	0.578
CLCA2	-2.959
MGC16025	-0.5465
STRAP	-0.835333333333333
C20orf196	1.767
RRBP1	-0.703833333333333
NAT13	-1.007
MAT2B	1.9735
CSNK1D	-0.593666666666667
KIR3DL1	1.3525
PRKAG3	-0.1295
ZNF599	1.3465
PRM3	0.2225
PER2	0.773833333333333
ASPHD1	-0.8605
PRMT6	-0.53375
KCNE1L	-0.807428571428571
FAM118A	0.3335
TAF4	-1.12975
NDUFB6	0.4465
TRIM9	0.0930833333333334
PMFBP1	-0.97575
KY	0.329
DKFZp762E1312	-3.43772727272727
CSMD1	-1.10775
TBP	0.126833333333333
OR1Q1	0.0128333333333333
RETNLB	-0.15225
HPGD	0.716857142857143
DNAJC12	-2.55183333333333
FKBP1B	-0.889
ANKRD24	-0.5235
CXXC5	1.17116666666667
IL3	-0.37175
DRAM	2.5159
PTCH1	-0.853375
TP53BP1	-0.2475
SLC17A7	-0.189714285714286
COL25A1	-0.275
AMACR	3.17466666666667
RHCG	-0.111
VPS13A	0.214583333333333
FAM55D	0.695
PRPF38B	-0.360166666666667
OSBPL6	-3.21225
PFDN5	2.4206
CMTM6	0.203375
KCNK12	-1.40125
RP2	0.25925
C16orf52	-1.57975
PICK1	0.1085
IFNE1	0.74
SEMA4B	0.1035
TYRO3	-2.8275
OR12D2	0.0925
CSNK1A1	0.1081
FANCF	0.29275
LONP2	-0.5275
TBL1Y	0.19025
LDOC1L	-0.431375
CCNC	0.3165
C3orf60	-0.26825
CHKA	-1.70275
UBAP1	0.519
MAP3K1	1.034
ANKRD9	-1.55375
FAM92A1	0.318333333333333
GAB2	-0.264
AZU1	-0.5505
DIS3	0.11675
C21orf109	-0.828
IQCB1	-0.2615
SPATS2	0.034
EFCAB3	0.62675
PRB3	-0.16775
FUZ	0.105833333333333
ZNF813	0.57125
BMPER	-1.05233333333333
HEG1	0.05425
ALS2CR11	-2.02225
SURF2	-0.42675
PSMC1	-0.041
OR2D2	0.055
SLC7A8	-1.4695
C4orf40	0.6685
SPATA7	1.7125
MAZ	0.194333333333333
PIN4	0.29625
PDE1A	1.23275
TAF6L	-0.201166666666667
OR2T34	0.6725
KIAA0284	-2.05075
ACADS	1.25254545454545
MKRN2	-1.032
C18orf56	-0.98125
MS4A6E	0.924166666666667
GALNT4	0.7149
C22orf31	-0.8005
FLJ36070	-0.00799999999999999
PSME4	-1.197
TFG	0.1568
EPHX2	3.0095
ANXA5	1.174125
KRTAP1-1	-0.2805
BATF	-0.17725
KARS	-0.49675
MSTP9	5.017
GPR26	0.113375
CCDC72	-0.52425
TEF	0.656333333333333
FOXK1	-0.6675
PRLHR	0.032
EMX1	3.806
C11orf30	-0.705625
ICK	-0.247
THSD7B	0.8855
C21orf100	-0.7005
DUOX1	0.9905
EFCAB4B	-1.241
UBE2G2	-0.9125
C3orf54	2.10825
PARP1	-2.8045
FAM60A	-0.830333333333333
C6orf146	-0.29675
OR9K2	0.53
DDX55	-1.13633333333333
RPS15	0.561416666666667
ZNF618	0.338875
DKFZp686D0972	0.686
SSPO	-0.538
SHFM3P1	-0.648833333333333
CPA6	1.699
JAG2	-0.0965
DEFA3	5.29475
PPBPL2	0.548833333333333
CD34	5.18
SLCO4A1	-1.0155
AFG3L1	-1.5
SHD	-0.582
RP13-122B23.3	-1.20516666666667
PRKCSH	-0.8535
DPH5	0.2845
HLA-F	3.039375
TBC1D4	-0.0255
RIG	-0.2305
GLUD1	0.551166666666667
HNRPCL1	-0.331
HBXIP	0.7485
RNF207	-0.38
APIP	-0.183
PLA2G3	-3.02566666666667
CCDC84	-0.11275
MYLIP	-0.0507692307692308
PHIP	-1.33975
AARS2	-0.562333333333333
DHX32	0.451
SCAPER	0.870666666666667
MEN1	-0.360125
NIP7	-0.557
FLJ25404	0.6895
FASTKD3	0.45175
TMEM158	-2.833
RARA	1.0045
BDH1	-1.8555
ANKRD16	-0.2185
CARM1	0.031
SS18	-0.1865
IKZF2	-0.648833333333333
MYD88	0.113625
PML	0.9919
TAF1A	-1.54425
CBFB	-0.641625
HIST1H3H	0.136333333333333
C7orf29	-1.05625
COMMD4	-0.6505
DPP3	-1.33225
DAB2	3.0445
LOC388882	-0.528
YPEL4	0.564
AGBL3	2.10025
LRP6	-0.1973
SERPINH1	-0.6045
TLE1	-0.74725
CD244	2.906
ZDHHC15	1.13775
MGLL	0.9042
PLDN	1.25983333333333
LOC654346	1.8105
FAP	-0.57275
