Hybridization REF	TCGA-B2-4102-01A-01R-1188-07
TMPRSS11B	0.16175
E2F8	-3.0125
CCDC25	-0.137583333333333
C14orf48	-0.337333333333333
C20orf116	0.746125
TSPAN11	-0.176
YIF1B	-0.7015
FAM12B	0.128
OR1L6	0.6765
HPN	3.3968
NBN	0.388375
C14orf94	-0.245666666666667
OCLM	-0.755
ZSCAN18	0.7079
L3MBTL	-0.4563
TSTA3	0.148
RAC1	0.3025
C19orf15	0.0983333333333333
NFE2	-3.7455
KLK14	0.354
ARSF	5.2865
MAST2	-1.091
AMICA1	3.62083333333333
GTF2A1	-0.488375
ATP1A3	-0.6315
TC2N	0.6
PNKP	-0.2355
ODZ2	-1.778
MATR3	0.429875
S100P	-3.662625
KRT82	-0.769
CA13	0.3633
PROZ	-1.34566666666667
AASDH	0.1295
C19orf40	-1.41683333333333
DCK	0.151615384615385
FAM5C	-0.29325
SLC6A4	-3.618
MID1IP1	-0.636
TESSP5	0.2885
TMOD4	-0.261833333333333
DOCK2	0.378333333333333
TUG1	0.09425
NUP214	-1.22025
DPYSL2	0.861136363636364
GOLM1	0.536166666666667
MPFL	-0.03525
SOX13	1.12475
SDCCAG8	1.11
KEL	-2.25166666666667
NUP210L	-2.27075
GK	0.223875
DNAJB1	0.43
ALPK3	2.1255
CHID1	0.8774
CYLC2	0.0425
IKZF5	0.422
C8orf51	-0.0908333333333333
PPM1J	-1.25
GIMAP8	5.06683333333333
GPR101	-0.0715
NR2F1	-0.2765
ACAD8	0.88875
RBM35A	-2.6875
GNAI2	1.09566666666667
METTL8	-0.751333333333334
SLC39A7	-0.6325
FBXO8	1.29
CAMK1	1.22775
RFC3	-1.60425
FAM129A	-0.0667857142857143
ILF2	-1.02425
FGFBP3	-1.7955
NOM1	-1.26883333333333
PSMA3	-1.0745
ASCC3	-0.8412
ZYG11A	-2.17925
SOX21	-1.5145
LYRM1	0.7705
DEFB1	5.22
LOC91431	-2.51533333333333
OR7C2	0.615
FAM46B	-2.111875
TMEM18	0.34375
ARHGAP30	1.6125
TMEM86A	2.04658333333333
EPHA2	-0.0296666666666667
C10orf46	0.13725
TCHH	-0.8865
C3orf30	-0.3765
LOC285636	-0.742833333333333
PAIP2	0.84425
CYP2U1	0.218
C12orf34	-0.94125
SARS2	-0.64
ZCWPW1	0.38825
SAMD12	0.339
KIAA1430	-0.150875
ACAT1	0.7985
MEOX1	-0.00533333333333333
ADAMDEC1	5.6645
PHKA2	1.95225
CARD11	-1.13716666666667
CALML4	2.6725
TSSC1	-0.1765
TMEM45A	1.35555555555556
MPP7	-0.155875
POU1F1	0.6335
SLC2A13	0.1874
FBN2	-2.38057142857143
ZC3H7A	0.0483
LAIR2	1.45525
ST3GAL1	0.3255
LCT	-3.211
GEMIN8	0.725833333333333
KLF16	0.6308
HIF3A	0.4438
FAM44A	0.160857142857143
AQP10	-1.0267
PLA2G2A	-1.6885
FOLH1	2.68733333333333
C20orf186	-0.1645
MAPKAP1	-0.80675
SPRR2D	-1.44325
UBQLN4	-1.20933333333333
RSHL1	0.2525
PIAS3	-0.342375
MRPL24	0.3545
GREB1	-4.236875
FAM27E3	-0.7415
NUP62CL	-0.254
NEUROG3	1.438
REEP3	0.297666666666667
MARK1	-0.0405
LMBRD1	2.312
PRPF19	-2.395
PNMT	-1.02316666666667
CTGLF1	-0.5355
SLC25A16	0.668
EIF2B3	-1.1615
RPA2	-0.193
PAK6	-0.233333333333333
CCDC26	-3.593125
SEMA3E	-1.784375
MXD4	1.8108
TNFSF10	5.2164
SMARCB1	-0.723833333333333
DTX3L	1.23433333333333
PLA2G4E	-0.3585
PPAP2A	4.1925
ULK1	-0.855916666666667
TAS1R3	0.478
SLC2A3	-2.36545454545455
ARID3A	-2.17975
GNG5	0.465
ACOX1	0.4129
KIF5B	-0.888
NUP153	-1.19475
MUC7	0.017
CSDE1	-0.600857142857143
CLPTM1	-0.50175
C3orf23	0.071875
LRRC17	-0.745666666666667
TTYH3	0.168625
ATP5B	-0.8685
ELF3	0.1238
CPSF3L	-0.422833333333333
ZNF665	0.589
TLR6	1.4937
GPI	-0.03275
RAD9A	-0.295
NDST4	-3.507
AGPAT3	0.760333333333333
MAGI3	0.0446666666666667
ADORA2A	0.058375
CACNG7	0.4425
CAMK2D	0.503928571428572
CCHCR1	-1.02525
RPS27A	-0.1165
OR10G7	0.580666666666667
GCM2	-0.0345
FAM135B	1.7611
E2F1	-2.01975
PLCB3	-0.9355
OR2AE1	0.264
COIL	-0.285833333333333
CDC25C	-3.219
RAB11FIP2	0.93425
TSC2	-0.21675
CTGLF5	-1.194
CCDC108	0.9167
OR13C4	0.757
C10orf81	-1.025
PTPRB	4.50775
ACP2	-0.36125
LAG3	1.11525
MRPL54	1.47175
LOC201175	1.856
ITGB1BP3	-1.249
SPTAN1	0.5125
SIPA1L2	-0.01175
RCAN2	2.652
CDX2	1.4685
ECOP	-0.21275
ACTR1A	0.342214285714286
PPARG	1.01
BBS10	0.598666666666667
TMEM44	-0.30525
BPIL2	-0.4195
CITED1	-1.5805
IRF6	2.672
PRDM4	0.162833333333333
RRP9	-1.1465
OR10H4	0.516
IL31RA	-0.47575
GNB1L	-1.91266666666667
MYBL2	-2.728875
ZNF407	0.9825
PPIG	-0.8535
TTC18	3.32675
RPSA	-0.9855
MAPT	1.052625
MRE11A	-0.23
C8orf37	0.0401666666666667
RASGEF1C	0.284833333333333
STBD1	1.0125
CTAG2	0.0545000000000001
MGAT5B	-2.06083333333333
ECM1	-0.53325
RLN1	1.2765
PARP14	1.577125
EPB41L1	1.4563
HOXA3	1.48858333333333
MAGEA9	-4.407
RPS8	-0.3475
RPS19BP1	1.03525
FOXJ2	0.13925
C10orf76	0.47075
IL17RE	-0.4565
C10orf65	2.34225
ZNF343	-0.466
FBXO33	-0.1915
UHMK1	-0.3438
LY6G6C	-0.71875
FGF19	-1.72675
C14orf128	-0.0716666666666667
IFIT2	3.68675
TIGD1	0.22625
S100G	-0.053
GUCY1B3	4.1185
NR3C1	0.519
CORO1B	-0.378833333333333
PARP11	0.524166666666667
DNALI1	4.22416666666667
OR4N4	0.100428571428571
MAP2K6	-0.00266666666666667
FSTL4	-0.547
ANKRD47	2.417875
TMEM171	3.747
PNLIP	0.084
YY1	-0.436666666666667
CCDC138	-1.99333333333333
AASDHPPT	-0.3267
CKS1B	-1.5506
MCM3	-1.754
ANAPC7	-0.9105
FAM110A	-0.16525
CDC37L1	1.087
THTPA	0.559
NBPF20	-0.3185
WDR24	0.19275
NPTX2	-0.6025
CBLB	0.864833333333333
CETN1	0.239333333333333
RPUSD1	-0.28625
FAF1	-0.3185
CDK6	-1.8535
HMX2	0.0885
CSK	-0.115166666666667
TEAD2	-0.40325
SNAP25	0.47
TUFT1	0.1309
TMTC3	-0.0291666666666667
LCK	-0.5225
SGOL1	-2.4475
AKTIP	1.1425
FURIN	0.384125
SOX12	-1.72783333333333
DEFB103A	-1.03875
RAMP1	-2.239
KIR3DX1	0.049
GAS2L3	0.6945
PDE8A	0.3705
EDN3	-0.76925
GMIP	1.31825
SF3A2	1.5325
FN3KRP	0.021
SMAD7	0.66575
RHBDD2	0.66275
OR11H6	0.334
PPP1R3B	1.4949
C9orf23	0.16675
CADPS	-2.041
GOLGA8A	-0.955125
TMEM57	0.555
RGL3	1.353
S100A14	-2.66875
FGFR2	1.2366875
XRCC3	-1.144
RTN4RL2	0.41425
MGC3771	1.261
GH2	0.370666666666667
BTBD2	0.51925
LMO2	2.3275
RDBP	0.193
ACRBP	-0.0775
AMY2A	4.10875
DUOXA1	0.1465
PTK7	-1.8615
TWF2	-0.0981666666666667
FAM80A	1.837
TNNI2	-1.64233333333333
GLT25D1	-0.659166666666667
OCC-1	0.2365
CYC1	0.384166666666667
RPL22	-0.209136363636364
MORN3	1.293
DISP1	2.1315
PRB2	-0.2615
CHUK	-0.35375
HR	-0.904125
CCDC134	0.386875
DENND4B	-0.43575
C14orf130	-0.852125
RAB33A	0.000750000000000001
DCST2	-0.047
TNMD	1.527
PEX7	1.0995
FAM62A	0.676375
SRD5A2L	0.315
IL22	0.16475
RPS26	-0.7175
HOXC5	0.3955
SPATA6	1.317
FLJ38482	1.12625
ZNF234	1.3915
C18orf22	1.19725
SPATA22	0.76325
THOC1	-1.4485
CYP7B1	3.45825
KCNC3	0.691
C8orf42	0.6865
ALDH1B1	-0.3055
CCDC100	0.75
ARMC4	-3.7475
FAM18B2	-0.67075
SLC44A1	0.1745
FBXO17	2.62616666666667
C6orf107	-0.32675
C19orf29	-0.74375
ZC3HAV1L	0.1105
PARP6	-0.1433
SULT2A1	-4.38525
C1orf159	-0.7075
TMC1	0.41925
CHST14	-0.413875
GAMT	1.12233333333333
SMCP	0.118166666666667
TSPAN33	1.87725
MIDN	0.17275
NOX4	2.046
RNASEN	-1.076
TBX1	-2.50983333333333
SALL2	-1.4955
C10orf35	0.9075
CYP2E1	-0.3975
LRFN2	-0.194166666666667
ACO1	-0.042
IQCG	1.3585
MEGF9	1.293
TM7SF4	0.219
PLEKHA1	2.354
STK33	1.235
C1orf210	2.444
SNUPN	0.2618
KIAA0406	-1.352
C20orf29	0.543
TMEM55B	-0.08875
OSTM1	-0.4845625
CLCN7	0.1065
OTP	-1.242
FLJ23049	1.9825
HEATR4	-0.2135
MAP3K10	1.21416666666667
PCDHGA9	0.599
AMDHD2	0.2775
LCTL	-2.0885
PDCD2L	-1.032
CABLES2	-1.7565
SLC5A9	0.058
CLCA2	-2.73183333333333
MGC16025	0.147
STRAP	-0.9155
C20orf196	0.9045
RRBP1	-0.0773333333333333
NAT13	-1.28425
MAT2B	1.551875
CSNK1D	-0.471333333333333
KIR3DL1	0.7375
PRKAG3	-0.094
ZNF599	1.09
PRM3	0.3965
PER2	0.690833333333333
ASPHD1	-0.6425
PRMT6	-0.99975
KCNE1L	-0.553928571428571
FAM118A	-1.4265
TAF4	-0.645
NDUFB6	0.54
TRIM9	-0.362333333333333
PMFBP1	-1.194
KY	-2.3785
DKFZp762E1312	-3.99354545454545
CSMD1	-0.7485
TBP	-0.0905
OR1Q1	0.385333333333333
RETNLB	0.127
HPGD	0.318857142857143
DNAJC12	-1.109
FKBP1B	-1.0435
ANKRD24	0.1365
CXXC5	1.01916666666667
IL3	-0.177857142857143
DRAM	2.2561
PTCH1	-0.616875
TP53BP1	-0.55975
SLC17A7	-0.061375
COL25A1	0.0538999999999999
AMACR	2.75866666666667
RHCG	-0.44425
VPS13A	0.5645
FAM55D	2.596
PRPF38B	-0.14625
OSBPL6	-3.0095
PFDN5	1.817
CMTM6	0.094125
KCNK12	-1.6065
RP2	0.0505
C16orf52	-1.197
PICK1	0.022
IFNE1	-0.100333333333333
SEMA4B	-0.30725
TYRO3	-2.3845
OR12D2	-0.057
CSNK1A1	-0.00225000000000002
FANCF	0.23
LONP2	-0.389875
TBL1Y	1.2615
LDOC1L	-0.145
CCNC	-0.4635
C3orf60	0.37225
CHKA	-2.42775
UBAP1	0.67475
MAP3K1	0.9255
ANKRD9	-1.6415
FAM92A1	-0.435666666666667
GAB2	0.370375
AZU1	-0.18975
DIS3	-0.0475833333333333
C21orf109	-0.48775
IQCB1	-0.10925
SPATS2	-0.797666666666667
EFCAB3	0.761
PRB3	-0.07775
FUZ	0.0718333333333333
ZNF813	0.26025
BMPER	-1.167
HEG1	0.681125
ALS2CR11	0.108
SURF2	-0.35825
PSMC1	-0.46975
OR2D2	0.286
SLC7A8	-1.38166666666667
C4orf40	-0.06
SPATA7	1.301
MAZ	-0.117333333333333
PIN4	0.76525
PDE1A	0.828375
TAF6L	0.2065
OR2T34	0.7145
KIAA0284	-1.604
ACADS	1.20772727272727
MKRN2	-2.1355
C18orf56	-0.8965
MS4A6E	0.808
GALNT4	1.0802
C22orf31	-0.0745
FLJ36070	0.1505
PSME4	-1.05475
TFG	-0.2389
EPHX2	2.8185
ANXA5	0.602625
KRTAP1-1	-0.5935
BATF	0.3245
KARS	-1.256
MSTP9	1.6665
GPR26	-0.26725
CCDC72	-0.77575
TEF	0.893833333333333
FOXK1	-0.3849
PRLHR	-0.265
EMX1	2.7665
C11orf30	-0.5435
ICK	0.17025
THSD7B	0.34625
C21orf100	-0.8735
DUOX1	0.288
EFCAB4B	-0.3535
UBE2G2	-0.524333333333333
C3orf54	2.38025
PARP1	-2.358
FAM60A	-0.964916666666667
C6orf146	1.2775
OR9K2	1.3005
DDX55	-1.76383333333333
RPS15	0.431
ZNF618	0.968125
DKFZp686D0972	0.214
SSPO	1.0495
SHFM3P1	-0.621333333333333
CPA6	1.2945
JAG2	0.40375
DEFA3	3.52875
PPBPL2	-0.254333333333333
CD34	5.571875
SLCO4A1	-1.08275
AFG3L1	-1.33016666666667
SHD	-0.751
RP13-122B23.3	-1.17933333333333
PRKCSH	-0.804
DPH5	-0.603
HLA-F	3.316125
TBC1D4	0.50525
RIG	-0.0936666666666667
GLUD1	0.822833333333333
HNRPCL1	-1.353375
HBXIP	1.2605
RNF207	-1.247
APIP	-0.457
PLA2G3	-2.5565
CCDC84	-0.159
MYLIP	0.192
PHIP	-0.763
AARS2	-0.3345
DHX32	0.5875
SCAPER	0.923833333333333
MEN1	-0.425125
NIP7	-1.08
FLJ25404	0.44
FASTKD3	-0.0215
TMEM158	-2.75208333333333
RARA	0.5945
BDH1	-1.4655
ANKRD16	0.04275
CARM1	-0.2905
SS18	-0.0923333333333333
IKZF2	-0.369916666666667
MYD88	0.09975
PML	1.23935
TAF1A	-1.45575
CBFB	-0.9035
HIST1H3H	-2.576
C7orf29	-1.72875
COMMD4	-0.303333333333333
DPP3	-1.351
DAB2	3.017875
LOC388882	-0.274
YPEL4	0.109625
AGBL3	1.47975
LRP6	-0.1112
SERPINH1	-0.7285
TLE1	-0.8075
CD244	2.8555
ZDHHC15	0.4575
MGLL	1.8251
PLDN	0.142
LOC654346	1.7425
FAP	-1.63125
GPR37	-1.1955
SCARA5	-1.675
EBF4	0.365363636363636
LSM6	-0.02425
MLLT1	-0.82925
SLC5A12	3.2235
A2BP1	-1.92116666666667
COPS5	-0.108666666666667
TPM4	-1.17364285714286
TNFSF4	-0.1945
ACADSB	0.0503888888888889
HERPUD1	1.988
BCL2L11	-0.998166666666667
CEP78	-2.340125
CDCA3	-2.338875
WBSCR19	0.449
MYO1A	-1.5465
PPEF1	0.0516666666666667
LOC440348	-0.387
CPEB2	1.158875
BPTF	-0.56025
RPL21	0.40825
GSX2	0.066
ADPRH	1.86283333333333
C17orf68	0.336666666666667
KCNS1	-1.20366666666667
MLLT6	0.1866
PIWIL4	2.93575
RNF26	-0.2625
RAP1B	1.10725
ADAMTS1	-0.4386
ZNF571	0.706
P2RY6	0.94875
TRIM21	1.28316666666667
CADM3	0.166
NLRC5	0.983
ADRA2B	1.71666666666667
LOC90835	0.625875
PCF11	-1.16275
LOC400451	-0.64625
GLTSCR1	0.7784
C17orf88	-0.158166666666667
CDH16	5.50325
FGF7	1.068625
PCSK4	0.6135
NPC1L1	-1.57516666666667
TAT	0.206125
TBCA	0.12275
MGC33407	0.0735
GPR115	-0.56225
CYGB	0.886
FNBP4	-1.32
C12orf43	0.318
CBL	0.0301
CLECL1	3.54625
PPAPDC1A	-2.527
WDR25	-0.157
SGCA	2.512
C22orf29	-1.08683333333333
YIPF1	1.108
GALK2	-0.0695
RAB3B	-3.23016666666667
LOC440087	1.0085
UCP1	-1.0745
REEP5	2.009125
FADD	-1.1655
FOXA1	-6.777
CACNA1A	0.203833333333333
ABI1	0.23
GRIN2D	1.73425
SLC1A4	-1.2035
LOC401127	-1.04925
HINT2	0.943
PLD4	2.96966666666667
ZNF286A	-1.36475
ENY2	-0.1375
IL1F6	0.4515
PXDNL	4.5815
C20orf79	0.618
TNFSF13B	3.76083333333333
DENND3	1.684125
JARID1D	1.75475
HIST1H2AK	-0.633
LOC93349	0.1482
SSH1	-0.5734
ENSA	-1.25475
LOC219854	0.321
CKAP2	-1.445
DKFZP564J102	4.27316666666667
MGC87315	-0.5645
HNRPAB	-2.14075
AMH	-1.1345
ZNF526	0.799
BRUNOL5	-0.6984
CACNG3	-0.123333333333333
TRPM1	-2.447
PPP2R1A	-0.00437500000000001
COL2A1	-1.8465
DDN	-0.199
FLJ25770	1.60058333333333
HK2	-1.68528571428571
ELOVL6	-1.666125
MDK	-2.277
EPHX1	1.0405
RASSF2	0.996375
DKFZP434B0335	0.8055
DLX3	-0.64625
PRTN3	-0.43125
AVPR1A	0.7795
C21orf125	-1.879
TNFAIP8	1.54833333333333
GNB2L1	0.16475
CALCRL	5.40375
SCGB2A2	-0.292333333333333
UBXD7	-0.9855
ZNF674	-1.002
TMEM35	-0.059
BRSK2	-0.706375
HECTD3	0.527333333333333
TMEM188	-0.10925
LGALS9	2.373125
SCARB2	0.719333333333333
USP34	-0.735416666666667
C17orf28	-0.1595
ZDHHC23	-0.738
AQP12B	-0.4285
SLC16A3	0.88075
APLP2	0.67125
ITIH2	-4.83475
MICAL3	0.498125
TNNI3K	1.7665
HDAC2	-0.50175
PRR7	-0.1615
THBS2	-1.30425
LOC751071	-0.869833333333333
CA2	3.48
RANBP17	-0.53575
RLN3	0.5765
CRYZ	2.68333333333333
GBAS	-0.253333333333333
TAS1R1	-0.77225
MPZL3	-0.012
PCDH8	-2.35025
HSP90B1	-0.218583333333333
KCNK15	-1.467
TNIP2	-1.028
GPR146	1.139
NOL6	-0.578625
SPC25	-4.47444444444444
STEAP2	2.17785714285714
VAMP3	0.9885
TCIRG1	0.39375
ZP4	-0.400333333333333
PARL	0.079375
TRIM39	0.253333333333333
KIAA1305	1.51025
CRNN	0.226333333333333
GRN	0.66
HSH2D	-0.92375
SCAMP1	0.5253125
KIAA1913	3.31775
PTS	-0.081
BANP	-0.494642857142857
PRKACG	0.10375
ADCY6	-0.3215
C16orf46	0.645
CYP51A1	-0.675125
DDC	4.0025
ANPEP	3.02366666666667
PROM1	4.10266666666667
SIGLEC10	3.07775
COPG	0.3105
FAM26E	1.376875
TRIP4	0.70625
SNX3	1.54016666666667
C1orf175	0.9445
PPY2	0.26825
C14orf152	-0.2705
FTSJ1	-1.23333333333333
DST	-0.3088
LOC554235	0.56225
GLRX5	-1.052
C20orf12	1.5444
CAB39	0.497
MSH2	-2.0955
PIP4K2C	0.841875
CYLD	1.44675
WTAP	0.3715625
MGAT4A	1.89611111111111
TSC22D4	-0.3589
CHRM2	0.2365
PPYR1	0.4035
CCNH	-0.450333333333333
RRM1	-2.293
ECAT8	-3.1035
LOC400120	-0.315
GABRA4	-0.2995
C14orf4	0.136833333333333
C1orf59	-0.91325
CTDSPL	0.195166666666667
NHEDC2	0.1955
PDE11A	-0.102
KLHL29	0.34975
CD5	0.1468
TSPAN9	1.671125
WDR67	-1.20825
THUMPD1	-0.0737
C18orf17	-0.5115
CLYBL	2.70466666666667
FLJ13231	-0.564
CMBL	1.709375
LECT2	-0.127
NKAPL	2.844
LOC654780	0.671
OR4C6	-0.684
RAB30	-1.50166666666667
TSSK4	-0.2875
TMEM163	2.0045
OSBPL11	0.518583333333333
GNB5	-0.517
CCL21	0.77475
C1orf121	-0.648833333333333
FMO2	4.3585
RPTN	-0.4295
MSTN	0.768
VCL	-0.671285714285714
FYTTD1	0.26475
C11orf1	1.47725
CCDC88C	-0.348875
HFE	0.386722222222222
MOGAT1	1.382
FAM125B	0.3565
IRGQ	0.289
RAVER2	1.59125
AKAP5	-1.2755
SSSCA1	0.02075
C11orf63	0.828625
ACTG2	0.8542
PORCN	-1.5135
DTL	-3.13590909090909
TMEM151	0.5045
FAM122C	-0.0435
RSAD2	2.6589
BAT4	0.021
KRTDAP	-0.3385
MYH8	5.263375
CRTC3	0.3535
LRRFIP2	0.277
INTS4	-0.556166666666667
TTN	-0.5675
SLC26A5	0.1465
PLLP	1.51375
RGS6	-0.505875
SRGAP3	0.307125
ZNF525	0.0701666666666667
NBR2	-0.193
C13orf1	0.7045
ZNF137	0.744
CEP27	-1.37825
BEST2	0.0675
RNF121	0.4675
DMRTC2	0.31
C8orf76	-0.56825
BCCIP	-0.822625
MEST	-1.454
HTRA2	0.3085
ANGPTL2	0.2475
ILKAP	-0.113
ERAS	0.101
HBS1L	-1.13375
CPA5	-0.0775
TMEM30A	0.711833333333333
CD300LF	3.24066666666667
WISP3	0.3775
CRK	0.101
PDS5A	-0.687
BRPF3	0.476
NEDD9	0.5645
SMPDL3B	-1.07
PSG6	-1.3945
PSMD13	-0.45975
ETV5	-0.6930625
OR51A4	-0.00650000000000001
BTBD7	0.435333333333333
GSTO1	0.52325
hCG_16001	-0.0885
MAD2L1BP	0.0483333333333333
COX6A2	1.4085
SCNN1A	-0.400333333333333
LSM1	-0.573666666666667
UGT2B11	3.28375
IDUA	1.52675
PPP2R3C	-0.3975
COX11	-0.426666666666667
PDZK1	4.3575
ZNF443	0.321833333333333
MGC21874	0.587833333333333
ZNF323	1.2288
KRTAP10-10	0.4015
CXCL6	3.1055
SLC34A2	2.2201
LOC284402	0.162
NPTN	0.590166666666667
UPP1	-0.429583333333333
SLC6A9	-0.336
OR7G3	0.5525
CISD1	1.32433333333333
ZNF545	0.0278333333333333
SYT14	-0.7835
NT5C3L	0.7065
ZNHIT3	0.0285
SNRPD3	-0.8675
KIAA0701	0.211375
UNC93B1	0.874166666666667
GMNN	-1.739375
SPCS2	-0.00483333333333333
LOC388524	-1.3615
NAPRT1	1.030875
PNLIPRP1	0.493
OR6V1	0.609
PRKAB1	1.0575
EYA4	-0.844166666666667
KIF20A	-3.10225
ALG10	-0.15875
ITPKC	0.470666666666667
LMX1B	-0.379833333333333
RPUSD4	0.026
C7orf34	0.0465
DLGAP2	0.026875
PFN1	0.0767
MICALL2	-0.4605
ZNF654	-0.254
SS18L1	-1.847375
SLC16A8	1.0105
MKI67IP	-0.571166666666667
ITGB3	0.54875
TCEA3	3.4525
CEP152	-1.526125
CLIP1	0.11425
ZNF75	0.7155
ATP5C1	0.296
NUDT5	-0.821333333333333
PSCDBP	1.63675
UBP1	-1.28975
RBM27	-1.06475
C13orf15	4.39525
ZNF282	-0.802666666666667
ZNF222	0.1792
COL10A1	0.039
PRDM15	-0.983125
TTTY5	-1.291
FAM9C	0.196
C20orf67	0.3895
GNG13	-1.2075
F12	-1.74625
C1orf41	-1.13225
CPXCR1	0.5725
GSK3A	0.021
SUPT6H	-0.126333333333333
PI16	-1.5635
ELL2	-0.64275
C9orf167	-0.116833333333333
PVRL3	0.4996
FLJ38596	0.084
ADAM20	-0.1815
GPR89A	0.236
GPR87	-4.354
ZNF30	-0.20875
SMR3B	0.615
ZNF770	-0.222375
TRPC4AP	-0.481
DKFZP686E2158	-0.298
C2orf28	1.16316666666667
FREM1	-1.93
LAMA4	0.751833333333333
ADPRHL2	0.86725
EIF4G2	0.224833333333333
GUCA1A	-0.141
CTNNA2	-1.342375
NUDT15	-1.06833333333333
CEPT1	0.151333333333333
ZNFX1	0.4795
CCDC92	1.38275
TDRD1	-1.028
KCNK5	0.908
ETNK1	-1.12716666666667
LTA	1.538
TTPA	-0.0631666666666667
B3GALNT2	-1.38125
SC65	-0.762666666666667
PEX5L	-1.292
EPS15L1	-0.29
MGEA5	0.481125
HIST1H3A	-0.44575
ING1	-0.040625
BCAT1	-3.20275
ORC6L	-3.65390909090909
KLK11	-4.8365
C19orf28	-0.588
DNER	-3.445125
MED22	-1.09328571428571
ETV6	0.569583333333333
CHAC2	-2.28675
CD300E	0.659
CEBPB	-1.02816666666667
ZNF398	-0.4435
LRCH3	-0.51
HMGA1	-2.07716666666667
CAPN7	-0.864333333333334
MGC5566	-2.627
CCL3	3.6705
NANOS1	-0.78975
ZFYVE19	0.54025
APITD1	0.749166666666667
PARD3	1.342125
IRAK4	0.944833333333333
SERPINI2	0.3925
CEP170L	-0.661
TTC9	0.818
MYOM3	2.0985
MLPH	-3.137625
LOC222699	0.0995
NRG1	-0.365333333333333
TBC1D9	0.43
TTK	-4.062
ZNF557	0.6332
DDX41	0.251
FANK1	2.258
UBE2D2	0.98375
PSMB10	1.77575
MYH7B	0.1545
GABARAPL2	0.86725
MARVELD2	0.861833333333333
DGCR2	0.572333333333333
UNC45A	0.0855
C6orf72	1.4995
ZNF683	5.06125
GIT2	1.31275
CASK	0.25
C14orf161	0.893833333333333
LRRC44	-0.2915
TIFA	-0.04175
UTP11L	-1.518875
C6orf65	-1.47075
FDPS	-0.60175
DUSP9	-1.8586
SLC17A8	0.0893333333333333
OR51G1	0.3795
NANS	-1.51675
OLFML1	1.70675
ATP10B	-1.1995
NPAS3	-1.46475
PRKCA	-1.1345
GGA2	-0.19675
LCE4A	-0.1395
SPANXN3	0.162
CCDC115	0.431875
SDCCAG3	-0.91375
GLIPR1L1	-0.08725
TTC1	0.67175
C17orf76	-0.37225
MAD2L2	-1.51375
HIPK1	-0.6664
LRRC3B	0.290666666666667
CLN3	-0.781
C17orf47	0.264
FMN2	-2.805
TUBB1	-1.049
WAPAL	-0.4205
C3orf21	-0.756375
SCN5A	-0.3395
SMYD1	-1.17275
BEX5	2.83825
ZNF192	-0.808
SEC22A	-0.0185
GRIA2	0.595928571428571
KIAA0825	-1.355
NUSAP1	-2.69172727272727
LANCL1	0.114
C15orf40	-0.4186
ZNF645	0.120375
GPR61	0.125
NLRP14	0.73
SNX21	-0.1215
C1QTNF8	-0.0195
C17orf46	0.495
IFNA8	0.4065
SPRR1B	-2.21083333333333
FLRT1	-0.6355
SNX17	0.306333333333333
ASB2	0.551833333333333
HBG1	-4.0645
RPRML	-1.8565
JOSD2	1.16133333333333
PLSCR3	0.65375
SPOCD1	-1.8255
RAB39	0.593
GHRH	-0.0353333333333333
ITIH5L	0.0825
C17orf37	0.914
SMCR8	0.461
DPY19L2P3	-0.0281666666666666
IL11RA	0.446666666666667
GDF3	-3.19716666666667
RPS6KB1	-1.70866666666667
DNAJC19	0.2419
TOP1	-0.923
CRCT1	-0.3595
MPST	0.93925
DPM2	0.553875
FAM38B	-0.0331666666666667
SLC18A1	-1.06616666666667
FARP1	1.00266666666667
PAX7	0.229
TUBD1	-0.7465
GNL3	-2.18825
BTG2	1.25326666666667
NDUFS6	-0.3725
C1orf79	0.104
ERAL1	-0.363
ECHS1	1.65825
VPS4A	0.545833333333333
CYP11A1	-1.767625
ABCC6	2.68657142857143
PBX4	0.119
MOSC1	-0.6175
NCF4	1.023
HYMAI	0.967
NAGPA	-0.55075
OTOP2	0.36875
ACOT12	0.40425
MTHFD2L	-0.48625
LOC441376	1.41425
C19orf34	-1.079
RAB1B	0.87075
ALDOAP2	0.5635
NTRK1	-1.911
ARTS-1	0.5505
SLC6A11	-1.209
NAP1L2	1.6345
CNGB1	-0.00149999999999999
EPB41L4B	-2.97691666666667
FAM134B	3.602375
HS3ST3A1	-2.82216666666667
CPXM2	6.27725
SIRPB2	0.718
CHORDC1	-1.97733333333333
TRIB3	-3.2025
SLC2A5	2.48525
C2orf49	-0.931166666666667
DDX5	-0.29
OR5L1	1.303
ANAPC4	-0.125
ZSWIM1	0.24625
LOC93622	-1.029125
KCNK3	0.6866
RP11-35N6.1	-2.420625
ZFP161	0.2275
AQP9	3.53475
SLC15A2	-0.0415
MREG	-1.56666666666667
OR9I1	1.422
PDLIM2	-0.372125
ADAM7	0.224
GSTCD	-0.7675
WDR21A	-0.475875
SLC12A8	-1.30933333333333
TMEM174	4.5625
IGSF3	-0.368916666666667
LRRN1	-3.631
LOC402117	-0.496
SRPK1	-2.035
LY6K	-1.869
NFIA	2.5565
PTCD3	-0.46875
LEP	0.327
PCDH21	1.412
MAPKAPK2	0.0617142857142857
NMNAT1	0.174166666666667
LHFPL2	0.21175
C9orf43	0.40775
DIP2A	-0.807166666666667
ACTR8	-0.1435
CCDC34	-1.28875
PTPN22	0.00637500000000001
ITGA3	1.087875
