Hybridization REF	TCGA-B8-4151-01A-01R-1188-07
MYOM3	2.31025
MLPH	-3.275625
LOC222699	-0.483
NRG1	0.857916666666667
TBC1D9	-0.260272727272727
TTK	-3.94916666666667
ZNF557	0.7631
DDX41	-1.22433333333333
FANK1	0.943
UBE2D2	0.066
PSMB10	0.6365
MYH7B	-0.929
GABARAPL2	0.568625
MARVELD2	1.07
DGCR2	0.927333333333333
UNC45A	-0.486166666666667
C6orf72	1.7
ZNF683	3.74775
GIT2	1.1725
CASK	0.625166666666667
C14orf161	-0.4636
LRRC44	0.456
TIFA	-0.3035
UTP11L	-1.637125
C6orf65	-2.1655
FDPS	-1.147
DUSP9	-1.5965
SLC17A8	1.5418
OR51G1	-0.0401666666666667
NANS	-1.65
OLFML1	1.82975
ATP10B	-1.309625
NPAS3	-1.45125
PRKCA	-1.5858
GGA2	-0.1315625
LCE4A	0.517
SPANXN3	0.05125
CCDC115	1.057125
SDCCAG3	-1.04475
GLIPR1L1	-0.51325
TTC1	0.36575
C17orf76	-0.19975
MAD2L2	-2.2345
HIPK1	-0.3126
LRRC3B	-0.208333333333333
CLN3	-0.951272727272727
C17orf47	0.8495
FMN2	-3.457
TUBB1	-0.659375
WAPAL	-0.282833333333333
C3orf21	-1.177875
SCN5A	-0.5729
SMYD1	-0.20175
BEX5	4.12675
ZNF192	-0.4635
SEC22A	0.8565
GRIA2	-0.250923076923077
KIAA0825	-1.5995
NUSAP1	-2.68972727272727
LANCL1	0.097625
C15orf40	0.4678
ZNF645	0.406142857142857
GPR61	0.364
NLRP14	0.9425
SNX21	-0.5074
C1QTNF8	0.3755
C17orf46	0.29425
IFNA8	0.0705
SPRR1B	-1.69066666666667
FLRT1	-0.66775
SNX17	-0.211666666666667
ASB2	-1.07666666666667
HBG1	-4.918
RPRML	-1.958
JOSD2	0.307166666666667
PLSCR3	0.19625
SPOCD1	-1.93466666666667
RAB39	-0.426
GHRH	0.013
ITIH5L	0.63325
C17orf37	0.40025
SMCR8	0.97175
DPY19L2P3	-0.216166666666667
IL11RA	-0.1055
GDF3	-3.46816666666667
RPS6KB1	-1.53933333333333
DNAJC19	0.7692
TOP1	-0.76825
CRCT1	-0.792625
MPST	1.174125
DPM2	-0.0385
FAM38B	-0.485666666666667
SLC18A1	-2.11116666666667
FARP1	0.069
PAX7	0.46975
TUBD1	-0.40575
GNL3	-1.583875
BTG2	-0.171066666666667
NDUFS6	-0.8105
C1orf79	-0.63575
ERAL1	-1.5175
ECHS1	1.37475
VPS4A	0.0005
CYP11A1	-1.5625
ABCC6	1.76285714285714
PBX4	-0.995
MOSC1	0.696625
NCF4	0.16625
HYMAI	0.5355
NAGPA	-0.561
OTOP2	-0.00599999999999999
ACOT12	0.35075
MTHFD2L	-0.179375
LOC441376	-2.13025
C19orf34	0.2295
RAB1B	1.90425
ALDOAP2	-0.0075
NTRK1	-1.5225
ARTS-1	0.1421
SLC6A11	-1.5325
NAP1L2	-2.21425
CNGB1	-0.346166666666667
EPB41L4B	-3.20625
FAM134B	5.901125
HS3ST3A1	-3.14383333333333
CPXM2	2.856
SIRPB2	1.077
CHORDC1	-0.611166666666667
TRIB3	-2.953
SLC2A5	2.68875
C2orf49	0.110333333333333
DDX5	-0.29225
OR5L1	1.6705
ANAPC4	0.0583333333333333
ZSWIM1	0.66675
LOC93622	-0.753
KCNK3	1.8932
RP11-35N6.1	-2.289
ZFP161	0.7825
AQP9	2.925
SLC15A2	0.725833333333333
MREG	-1.5565
OR9I1	0.4375
PDLIM2	-0.24075
ADAM7	0.5555
GSTCD	-0.643333333333333
WDR21A	0.403375
SLC12A8	-0.667166666666667
TMEM174	4.701
IGSF3	-1.2475
LRRN1	-3.39875
LOC402117	0.619
SRPK1	-1.95683333333333
LY6K	-1.7504375
NFIA	3.238
PTCD3	-0.049125
LEP	-0.110166666666667
PCDH21	-0.448333333333333
MAPKAPK2	0.259428571428571
NMNAT1	0.599333333333333
LHFPL2	-0.56975
C9orf43	0.08925
DIP2A	-0.9255
ACTR8	-0.4025
CCDC34	-1.21225
PTPN22	-1.332125
ITGA3	-0.919
FAM129C	0.31575
RABGGTA	-0.544833333333333
UNC45B	1.883
KIAA1033	1.346
ZNF510	0.0111666666666666
CYP2D6	-0.201833333333333
SLC26A10	-1.52
STX8	1.342
LUZP1	-0.078125
WDR89	0.4305
EIF4G3	-0.7771
C5AR1	1.286
ZNF623	-0.948
A2M	1.26
TGM7	0.1305
GRPEL1	0.381833333333333
LMNB2	-2.5628
ROCK2	-0.148
SNX16	0.29775
CCDC66	-0.32625
ANXA3	0.105
KIAA1609	-0.0605
EED	-1.02475
RNF32	1.72583333333333
HES1	0.7836
CLC	0.414666666666667
ISL1	-0.4568
KIAA0528	0.3625
MANEA	1.7985
C1orf61	-2.466
hCG_2001000	1.2645
RAPGEF6	-0.3179
KIAA0020	-0.4015
NEIL1	-0.181
C16orf45	-1.58225
RBM10	-1.1935
C10orf125	2.495
MRS2L	-0.10575
DNAH17	-1.7775
C19orf10	-0.522
C1orf160	0.7185
SLFN12	1.724
EXOC3	0.234666666666667
HIST3H3	-0.17425
NCOR2	-0.806666666666667
TNFRSF9	-0.12525
MFSD8	1.378
ALX1	-3.6172
NOL1	-2.2175
PODN	0.478
TIAL1	-0.86425
HIST1H1E	0.64625
NPY6R	1.453
TM4SF4	0.44875
CORO2A	-2.4445
ETNK2	1.7725
APOE	0.4464
ANGPT4	0.8535
HDGF2	-1.40375
G30	0.681
ST8SIA4	-0.212125
F2RL1	2.988125
FAM19A4	-3.348
CCAR1	-1.05325
B3GNT7	-0.14825
OPHN1	-0.6956
DSCR6	-2.501
C21orf13	0.983333333333333
GAS2L1	0.38375
RFX3	-0.512166666666667
COPS4	0.397625
BCHE	-4.3
BCL2	3.16975
HBZ	-2.82216666666667
ARL13B	1.156625
MAPBPIP	0.40675
MYO15B	2.644125
SPZ1	0.60675
KIAA1324	-3.60066666666667
PLCL2	1.52125
C4orf29	-0.35775
WDFY2	-1.5935
ZNF284	-0.4485
NAALADL1	-0.2845
DUSP5	-1.25083333333333
PXDN	-1.087875
SLMO1	-1.80225
TNXB	0.5865
BIRC7	0.9895
A4GALT	2.37866666666667
TIMM22	-0.209
FAM110C	3.60875
TOMM34	-0.998875
ABHD9	0.659
ADAM32	-0.9835
CRHBP	0.47525
AQP2	0.582375
LOC130355	1.31325
ZNF187	0.638
ZNF816A	0.7935
F7	-1.00925
CNOT1	-1.3141
SLC13A4	-1.6245
ZBTB11	0.01675
B3GALT5	0.599
EXOC2	-0.348333333333333
IRS1	-1.4921
TMEM1	-0.187166666666667
MRPL34	-0.0615
SAMM50	0.00199999999999999
CDC42EP3	-0.054375
HSF2	-0.981
MFN2	-0.6545
TSPAN7	-0.115
NUCB1	1.62791666666667
RHOH	-2.29325
ARL16	0.4205
TACR1	-0.15625
SFRS5	-1.8645
SNX25	-0.094375
RHBDF1	-1.75333333333333
PCDH18	0.123333333333333
HMG1L1	-0.265
MYO5C	-1.165375
MAPK10	3.9165
LDHAL6A	0.3442
NUDT12	2.28733333333333
NCAM1	-0.187142857142857
GLIS2	1.2875
GGTL4	2.619
DAPP1	-1.2355
ATF7	0.4805
KIAA0748	-1.8235
NFIL3	1.97175
TM6SF1	0.4886
SEZ6	0.102
NANOS3	-0.260666666666667
DNAJA3	-1.11766666666667
CLDN6	-2.463
CIITA	2.639
EPHA4	0.850083333333333
FANCC	1.386
CMTM3	-1.394875
PSG3	-0.6845
MRPL15	0.0917500000000001
C21orf59	-0.57225
PLCXD2	-0.1825
C2orf34	-0.64825
UBE2L6	1.430875
MED14	-0.608
HP1BP3	-0.0343
C6orf208	0.5955
TPBG	-0.83825
OSR2	-2.741875
XPC	-0.364666666666667
KLHL7	-0.641166666666667
CCR3	-1.24316666666667
AGTPBP1	-0.7445
PCSK6	1.05
STAT5A	-2.3058
FAM18B	-0.33425
LONRF2	-3.59533333333333
PTPN2	-0.655375
SF3A3	-0.986666666666667
EFCBP2	0.81525
HCFC1	-2.01366666666667
AHNAK	0.37985
ACTR5	-0.92475
KIF14	-4.19842857142857
TENC1	1.156
HEATR5B	0.5615
YIPF2	0.0673333333333333
MYEOV2	1.147
DUSP18	0.56025
KIAA1012	0.55025
AHR	-0.272166666666667
C17orf53	-2.572
PTPRH	-3.3195
ATP6V1C1	0.67
TAS2R3	-0.207
LOC440356	-1.56225
COQ10B	1.02125
PSMF1	0.62675
SORBS2	3.75741666666667
NFE2L2	0.71825
TMCO7	-0.16225
SH3PXD2A	-1.6336
SH2D2A	-1.614
SPINK5	-1.8015
MRPS24	-0.2175
OPA3	1.088875
TRAF7	-1.18333333333333
C4orf35	0.0308333333333333
MT1G	-1.7345
MGC39545	-0.504
HS1BP3	1.566
OR2B2	-0.0025
CHRM4	0.788
SFRP2	-1.31216666666667
RIC3	-0.880333333333333
ART1	-0.65
C6orf1	-0.553125
DUS4L	-0.8575
C10orf104	1.11
TNFAIP6	5.6035
RTEL1	-1.115
CCT4	-0.6363
ZNF709	-0.38675
CHMP6	0.456666666666667
UPP2	2.5725
CYP19A1	-2.56828571428571
CD151	-0.926666666666667
NDUFA13	0.174666666666667
ARFRP1	-0.7045
FAM26B	-0.25975
CRYBA1	-0.8705
MRPL41	-0.4295
NPFFR2	-1.99675
HRH2	1.4345
SCAMP3	-0.847166666666667
MTMR6	0.7063
MTG1	-0.650666666666667
UBTD1	-1.0125
CRABP1	-2.933
FLJ33790	-1.8219
KIAA1908	-1.2995
GPR158	-3.00675
PACSIN3	-2.27216666666667
OMD	0.245833333333333
CATSPER1	-0.910833333333333
HOXB8	1.59775
FBXO46	-0.0085
OAS1	2.03883333333333
SVIL	1.01725
PHB2	-0.62725
ADCY3	-1.352
NDRG2	0.896666666666667
ERMAP	0.4004
APBA2	-2.5365
IGSF9	-1.671
WNT6	0.0332142857142857
MYCBPAP	-1.36925
ATP2B2	0.5685
CPVL	-0.1832
TRAM2	-1.225
NOP5/NOP58	-1.21575
ZNRF4	-0.09075
TLK1	-0.103625
MTMR12	0.603714285714286
ZNF384	-0.545833333333333
FAM9B	-2.7355
RPN1	0.1529
PMVK	0.0855
EIF3D	-0.418
SIX2	-1.25725
HPS1	0.488
RNF7	0.70375
PSKH2	0.8575
KCTD13	-0.497666666666667
CSMD3	-1.011
FBF1	-0.584
IL8	-4.33275
SERPINB13	-0.0772727272727272
FBXL20	0.32925
BLR1	-0.16175
SH2B1	-0.694166666666667
RFNG	-0.574375
RAB20	1.38583333333333
RBM7	0.45
POLR1A	-1.1925
TMPRSS4	-2.725
TAF9	-0.60025
TERF2	-0.9515
TNFRSF1A	0.903916666666667
ACADVL	0.3185
GTF2H5	-0.22525
EDG8	0.0388333333333333
C9orf140	-2.8825
UST6	0.582
ZBTB8OS	-0.00775000000000001
ZNF710	-0.7205
GPR174	-1.2945
ATP6V0A2	-0.73675
KIAA0319L	-0.622666666666667
XKRX	-0.6675
DOPEY2	-0.8451
SDHD	1.14033333333333
SUMF1	1.092
OSM	1.89875
OPN3	-1.6365
DAGLB	-0.4195
PPFIBP1	2.5052
TRIM63	-3.05575
C10orf53	0.5685
LYPD3	-2.78716666666667
BCL7A	-0.177
AGER	-0.7685
TCF19	-1.49875
SAT2	1.0005
PFTK1	2.15316666666667
GABRE	-0.94425
C15orf38	1.1706
FIS1	0.2365
KCNV2	-1.02175
CLPS	0.49975
PPCDC	-0.455375
FOXN2	1.61233333333333
NT5E	-1.266
CD83	0.41975
IL18	2.059625
VPS16	-0.2675
IGFBP2	-3.44083333333333
NOTCH2	-0.88125
SIGLEC1	1.776125
CD93	6.0355
SULF2	-1.5995
CEP164	-1.224875
P53AIP1	-0.0624
TOR2A	-0.125166666666667
ZNF136	0.54975
MGP	2.2087
CCDC144A	0.3042
TRPC1	1.46083333333333
SMS	-0.5755
MAPK7	0.0468333333333333
RRAGC	1.0925
PARD6A	-0.596166666666667
NUB1	0.219166666666667
SYNGR4	0.598
OR11H12	0.3305
WIF1	0.808625
GCH1	-0.18
OR11H4	0.2015
SLC44A5	-0.756
GPRIN2	1.71816666666667
LOC401431	-2.1455
CPA4	-2.7003
MELK	-3.90344444444444
IL15RA	1.01375
CUL3	1.0205
HMBOX1	0.36175
PODXL	-0.693
CCT6B	0.638166666666667
COMTD1	1.0265
MUC20	2.29516666666667
GPX2	-3.409625
ITK	-1.346375
FBXL5	4.047
C13orf27	0.7375
DEFA5	0.482
TRHDE	2.804
MTP18	1.38666666666667
UQCRQ	0.7902
ITGB2	1.40358333333333
CSRP2BP	0.02625
TAS2R44	0.7105
PHPT1	1.0555
FAM44C	0.243
ERH	0.23125
MPHOSPH1	-2.64516666666667
MORC1	-0.029
PARVB	-2.07
LAMA1	-1.96058333333333
PGBD3	0.446
GIMAP6	5.46075
AREG	-2.25866666666667
LIPT1	1.033
MGC99813	-1.67525
C1orf201	0.652166666666667
GRIN2A	-0.7602
MAN2C1	-0.47875
NSUN5	-1.40425
SF3B5	-0.029
MYC	-0.3849375
NRXN1	-1.48009090909091
ZNF18	0.4225
SPDYA	-0.32625
SLC37A1	-0.8595
DECR2	1.57825
ANKRD38	-1.464
SPTLC3	0.2905
SUPT16H	-1.39175
DTWD2	1.34
ULBP1	-1.171
ZADH1	0.437666666666667
OIP5	-3.8025
IL10RB	0.7465
OTUB2	-0.886125
VWA3A	0.0955
SPIC	-0.390833333333333
OR6C4	1.062
PSCD4	0.00783333333333335
DPY19L2P2	-0.665
TRAPPC6A	0.976833333333333
C21orf2	-0.640333333333333
CEMP1	0.2345
LIN7B	-0.172
E2F7	-3.0765
VCP	-0.676875
LAMA3	-0.2605
BGN	2.37525
GPR160	0.866833333333333
COCH	-4.75516666666667
GPR81	-0.9165
APOBEC3F	-2.20025
tcag7.1017	-0.52575
C1orf32	0.4925
SCGB1D2	6.3205
FLJ43987	0.5415
C6orf170	0.0915
KLK9	0.5065
GPD1L	-1.416375
VPS37B	-0.3335
ATG3	-0.377166666666667
ADAMTS17	-0.8185
KLHDC2	1.21866666666667
NDUFV2	0.04875
BLK	-2.97225
MATN4	-1.165
GPM6A	6.6915
GBP4	4.90933333333333
TMEM162	1.07533333333333
PKP2	0.2235
HRASLS	-2.999
MMP1	-2.825
SFXN3	0.1679
FSD1	-1.64116666666667
ST6GALNAC3	0.7445
CA12	2.6836
NCOA6	-0.4435
C19orf58	-0.2569
PPP4R1	-0.164333333333333
MAN1A2	0.230166666666667
IKBKAP	-1.27825
UPF1	-0.6455
KIAA1219	-0.30875
WNT16	0.448333333333333
SNW1	-0.2705
IL18RAP	3.65975
RPP30	-0.23925
CDC40	0.718714285714286
SETD3	1.51533333333333
SLAMF6	0.27225
ELK4	-0.842
TRIM47	-0.113166666666667
ACOX3	0.323125
TRIM6	3.0765
KIAA0372	0.0478333333333333
TP53AP1	1.316375
SMURF2	-0.43875
ADAD1	-0.2825
EBP	-0.733
KRTAP13-2	0.159
FLJ36874	-1.33666666666667
TOR1A	0.0358333333333333
P2RY4	1.7125
GPBP1	0.21275
TRPV1	-0.1255
ADAMTS12	-1.253
PES1	-0.578
ATG4A	1.49483333333333
MAGEA10	-3.664
WFS1	-0.80675
CC2D1B	-0.7665
PABPN1	-0.55275
SLC25A30	0.82275
SLCO1C1	1.7915
SLC22A5	4.616
KIF23	-4.92433333333333
SYN2	-0.637
ASPN	3.87566666666667
CENTG2	-0.1615
QSOX2	-1.047
FLJ10815	-0.635166666666667
STK24	-0.087875
SPEG	-1.7735
STK10	-0.59
DACT2	-3.8015
AAAS	-1.233
SSX3	-1.96625
ABCD3	0.9957
C4orf12	3.538625
PARVG	-0.143166666666667
FIG4	0.3685
C9orf46	0.51375
TMCO6	-0.562
IGHMBP2	-1.854
DUS2L	-0.784166666666667
FAM3C	-0.290875
TMEM16D	2.864625
DCTN4	0.2805
KCNH3	-0.6875
EIF2AK2	1.042
AP1S3	2.049375
CST4	-0.1245
PAM	2.3975
NUTF2	-0.18025
CITED2	0.6126
SLC39A4	-0.812
C2orf52	-0.858
GRM3	-0.18575
C12orf49	0.949875
CCDC49	0.7083
GRAMD1B	-0.876
FNDC4	-2.2
SIAH2	0.1985
GDPD4	-0.588
C21orf87	0.394625
ATP5A1	-0.5985
C16orf63	0.132
LOC388135	-0.489
ATP5J2	-0.718
MMP3	-4.963
EMID2	0.11625
CRHR1	0.664
WDR70	-0.37275
C13orf31	0.97625
ZFAND1	1.12025
CCL18	2.28283333333333
C3orf49	0.215
RINT1	-0.7195
KIAA0408	-1.76466666666667
F13A1	4.2491
SLC10A1	0.550833333333333
OGN	-4.039
GIPC2	4.74883333333333
XPO6	-1.63916666666667
LCE1A	0.684
FMR1	0.7584
LOC374920	-0.45925
DUSP3	1.173875
ANKMY1	-1.03725
C7orf50	-1.04675
BBS9	0.0818
UNC119B	0.304125
C9orf72	0.408
MGC35440	-0.4945
ENTPD6	-0.723125
PPP1R2P9	-0.199333333333333
ERCC4	0.06525
FAHD2B	-1.612
HMHA1	-2.0305
HACL1	-0.823
RAD23A	-0.189833333333333
FAM83B	-2.3615
PPP5C	-1.648
RNASEH2C	0.304375
C9orf153	-0.2265
SCAMP4	-0.42525
GHITM	0.733
NDUFB7	1.10425
ADCYAP1	0.184666666666667
SP110	1.49566666666667
MAP3K7IP2	0.8025
DHH	0.5125
AGRN	0.402928571428571
WDR33	-0.354166666666667
CEP290	0.301
PRPS1L1	-1.10133333333333
KLRA1	-0.6675
GPR97	0.566
CHD7	-1.81691666666667
TLR10	1.22066666666667
SLC30A8	-0.89
HIC1	-0.398333333333333
IAPP	0.231
RXFP4	0.63425
GP1BB	1.5775
SHQ1	0.1315
NKX2-3	-0.249166666666667
API5	-0.5745
FTHP1	1.344
MOV10L1	0.361333333333333
TRIM6-TRIM34	2.6305
ADHFE1	2.44425
FAM117A	-0.41175
DDI1	-0.281333333333333
CDON	0.00283333333333335
TRIM73	-0.07
IGKC	1.748
MMP14	0.0806666666666667
DYNC1LI1	-1.41475
C11orf66	-0.78775
TRBV3-1	-1.96525
FASTKD5	0.042
BIVM	2.22575
LHX4	0.00875000000000004
CXCL2	1.3623
RAB2B	0.0426666666666667
IZUMO1	-0.37625
MAP3K15	-1.946
FAM19A2	1.10283333333333
ZC3H8	-1.06516666666667
ZMAT1	2.96475
SPINK5L3	-0.7675
SLC10A6	1.264
APPL2	0.67875
CARD10	-0.213666666666667
LOC402176	0.775625
EEF1D	0.4335
RAB6A	0.5203
C12orf5	-0.579375
PAPOLG	1.04825
MSRB2	1.0165
BCR	-0.694722222222222
PUS3	0.02725
TIAM2	-0.942
ZNF317	-0.262166666666667
CHD2	-0.576428571428571
FZD5	1.21040909090909
NUDT8	0.36325
ZNF763	-0.902
PRC1	-3.95322222222222
ABCB9	-1.10533333333333
SPATA3	0.48
TRAK2	0.754625
STAB1	3.14725
LRRTM2	-0.0815
psiTPTE22	1.6035
DBI	0.1335
SERPINA11	-2.75375
NAT5	0.0335
C20orf58	-1.81475
RPS6KA4	-0.793333333333333
FLJ90650	-1.359
TGFBRAP1	-0.88125
CHRDL2	-0.26225
FAHD2A	-1.56783333333333
CNTN1	-0.669
BBS4	-0.1529
TMEM181	-1.0635
MINPP1	0.15775
MPHOSPH6	-0.92325
HOXC10	2.1102
ITPKB	-1.386625
CLPTM1L	0.463
MEOX2	-0.4435
ATP6V0C	-0.017875
PRPF8	-1.38666666666667
TMC5	-0.4275
FKBP3	-0.4005
PLEKHB2	0.247
OR4D6	0.3375
ZNF544	-0.3427
D2HGDH	-0.020625
RPL18A	0.0585
HEL308	1.14975
MPP6	0.41475
TCERG1	-1.921
KRT16	-1.93616666666667
KLF17	-1.46733333333333
KLF5	0.00212499999999997
CDR1	0.49425
VCX3A	-3.433
FBLN2	0.309125
C14orf104	0.226
HBE1	-4.6159
OR4S2	-0.158
C1orf108	-0.6455
ROBO4	4.52033333333333
CPEB4	1.710875
C11orf80	-1.041
BCKDHA	0.8385
MYOC	0.0796666666666666
GIF	-0.408
CKMT1A	-2.599
RPL3	0.488
THBS1	2.102
APOO	-0.8415
ARMCX1	1.59575
HSZFP36	0.597
SNAPC5	-0.12225
EIF4ENIF1	1.28925
ZNF433	0.348
TNFRSF21	2.183625
TMPRSS7	-0.7015
SPATA18	3.2669
HPDL	-3.1415
MKL2	0.9956
TBX3	-3.06876923076923
C21orf93	0.842666666666667
DAXX	-0.382
ELMO1	0.967875
RGS13	1.39383333333333
TAF11	-0.5105
UNC13A	-2.063375
LOC653314	0.2466
ORC3L	-0.188
IMAA	-2.0075
TARBP2	-0.8705
CABIN1	-0.5661
TRIOBP	-0.127
HIST1H2AC	1.6825
RGS22	-4.38883333333333
NCOA1	0.723666666666667
IL25	-1.731
SNCG	0.9065
GPR6	-0.4775
AMDHD1	2.045
CHEK2	-1.86275
C6orf142	3.717
DRD4	1.35125
C14orf68	-0.58425
GDF11	-2.33875
SEMG2	0.447
CD247	-1.01175
CDAN1	-1.025
RBMX2	-0.112333333333333
TGS1	-0.579
OIT3	1.024
SYF2	0.58775
MCM4	-3.963375
PKHD1L1	-0.024875
CEP192	-0.990666666666667
IFT88	1.639
RPL9	1.50264285714286
RAB32	1.574625
DDX43	-1.52675
P2RX2	0.469333333333333
OR5D18	-0.5155
UBE1	-1.93191666666667
SLC24A1	-0.32875
ARHGAP5	0.57325
CETP	2.78275
KIAA1731	-0.9485
SLC9A4	0.711
PTPN6	0.1815
BAHD1	-0.0255
GRIK3	-0.1365
CACNB2	0.1156
PDE10A	-1.07575
DGCR14	-0.2345
PCDHB9	0.409666666666667
RHOQ	0.787833333333333
MAP3K4	-0.39025
KTI12	0.383833333333333
RPL23AP13	1.13525
GNG11	1.70325
CLCN3	1.86116666666667
GPAM	-1.378625
VSTM2A	1.267
SLAMF7	1.56083333333333
INTS2	-0.54225
PPP2CA	-0.3245
LRP12	-0.3294
SEC14L2	0.107888888888889
DKFZP586H2123	2.9075
MC3R	-0.9705
CIRH1A	-1.21016666666667
HIST1H2AB	0.189166666666667
POLH	-0.366
MGC16703	-1.51916666666667
SNAPC2	-0.893
FILIP1L	0.95025
RASGRP4	0.196
LRRC1	1.93825
GAS1	-2.884
PRAC	-1.09525
DGKA	-2.022
NT5C3	-0.03375
PEG3	-3.79425
NADK	-0.954
PRR17	0.49225
LOC374569	1.46925
SGSH	-0.514166666666667
NLRP8	0.5505
GALT	0.3285
MCF2	-0.6775
ZNF263	0.039
TACSTD1	-0.142
TYR	-5.8771
ATP6AP2	0.311
RNUXA	0.20475
ABHD10	0.748
GDPD2	-0.55275
SLC35C1	-0.73825
UBE2A	0.6855
HERC5	-0.371833333333333
FAM112B	-4.60516666666667
FBXL16	3.164
DKFZP434A0131	-0.59075
ELA3A	-1.73
RBM41	0.153
HAO2	5.67725
RNH1	-0.661875
SHANK2	0.902833333333333
OSBP2	-1.717625
DAK	-0.676666666666667
C3orf58	1.21516666666667
TCL1B	-0.6245
KBTBD2	-0.251125
SUGT1L1	0.67125
UBE2E2	0.400833333333333
MYL9	1.862
CDC23	-0.6155
PBXIP1	0.9148
CXorf40B	0.3115
NBL1	0.38075
RTBDN	0.5305
RAB11FIP5	0.942625
TTTY13	-0.5935
SCOTIN	-0.484166666666667
SOHLH1	-1.52133333333333
CDKN1A	1.41164285714286
NCK1	1.68875
ZNF550	-0.01625
SAPS3	0.250583333333333
SPIN3	0.0133333333333333
MAGEE2	-0.0415
MIS12	-0.1455
OR8H2	0.3015
KIAA0774	-2.01833333333333
UNC5D	-1.875
CUL7	-0.858833333333333
LIPC	-1.72466666666667
DIO1	-2.619
C20orf11	-0.1412
CTRL	-0.66175
HS3ST2	1.78825
PAK4	0.541166666666667
CCRL1	4.289
RNF10	-0.570375
ZNF567	0.943
ZNF660	-1.0655
TCEAL3	-1.29875
MAGOH	0.899666666666667
CENPB	0.24
C19orf7	0.239625
LOC388965	1.791
ZCCHC13	0.6355
JMJD1A	0.1189
HIST1H4H	1.083
TBRG1	-0.15
GPC3	-5.04975
TAF1C	-0.850375
EBNA1BP2	-1.0915
CIAPIN1	-0.431
PDGFRA	-3.05229411764706
CSTB	-0.75025
CENPI	-3.79033333333333
GTF2E2	-1.30483333333333
RPP21	-0.03525
CCNF	-2.27166666666667
KCNQ3	0.178
FAM79A	1.536
SLC22A12	1.3695
NOVA1	-0.244166666666667
FZD3	-1.8584
AKAP8	-0.26925
SOCS5	0.261
CFDP1	0.34675
DLG5	-1.39975
PGM5	2.13166666666667
C1orf144	0.742083333333333
HDAC10	-0.2535
RND2	-1.2675
C20orf199	0.157
RNMT	-0.4235
SLURP1	0.676375
ASTN1	-0.0567142857142857
SH3BGR	1.4205
MYCL1	-2.103125
ZHX1	0.424333333333333
CENPK	-3.72125
FOSB	3.168
LOC643406	-0.090125
C2orf59	-1.210125
TMEM135	0.58675
SLC27A2	1.311
KRT33A	-3.9215
OVOL1	-0.65025
PAMCI	-3.21166666666667
S100A7	-1.162
ZNF789	0.374
HARS2	-0.47225
RPL23A	0.0443333333333333
TCF23	-0.66425
UPF3B	-1.371875
C17orf78	-0.602
HLA-DOB	0.705666666666667
C14orf142	1.02083333333333
TEKT5	-1.14383333333333
DMWD	0.2705
POLD1	-2.28183333333333
GSCL	-0.464
CALD1	1.5312
SCRT1	0.828166666666667
AIG1	3.70475
UNC84B	-0.8635
ZNF404	0.85725
TMED6	5.3635
KIAA1462	-0.2405
LRRC27	2.1718
PYGO1	0.4655
PIGU	-0.7135
ALAS2	-3.24233333333333
WRNIP1	-0.140625
CNNM3	-0.245
ZNF2	-0.3695
ST3GAL5	-1.01466666666667
MRPL23	0.37475
TSSK6	-0.09525
PSMA6	-0.3005
C16orf70	-0.8745
KIAA1602	-0.6855
ALMS1	-0.624833333333333
DCN	-3.7255
TMEM132D	-0.39875
SUCLG2	0.5475
ABHD14A	-0.205
DEXI	0.762333333333333
AMPD2	-0.9615
IFNAR2	0.585666666666667
CYB5A	4.4974
TLOC1	1.08815
NXF5	-0.594833333333333
NRBF2	0.4145
KCTD3	0.8155
ITGAE	-0.322833333333333
SLC30A3	-1.7525
ZRF1	-1.5875
IFRD2	-0.774
XAB1	0.3705
PYCR2	-0.8885
SERPINB3	-4.104
TMLHE	1.2401
GEFT	-1.858125
ABCA5	0.849875
EMR4	-0.0588333333333333
TSFM	-0.49025
HIST3H2BB	0.73975
ARHGEF19	-1.46975
TSPAN17	-0.189
ABCC8	-1.05675
MAP1S	-0.948
C22orf36	2.361
BNC2	-0.154428571428571
HIST1H4A	-0.7375
NDUFS3	0.163333333333333
WDR3	-0.646166666666667
XKR4	-1.306
TTC33	0.973357142857143
STMN2	0.602
CPN2	-0.475
HSPC105	-0.4805
PCOLCE2	1.578
C3orf55	-0.9875
KLHDC9	2.973
TBC1D23	0.7235
ATXN2L	-1.118
MAP2K3	0.65125
SCAP	-1.39875
ZNF486	-0.261666666666667
C20orf96	1.9695
NARS	-0.3585
ADAMTSL1	-1.41735714285714
PRCC	-0.400333333333333
CCDC126	1.45333333333333
ZNF675	-1.71375
CALCOCO1	0.14025
ANKRD43	-1.314
CWF19L2	0.89
ZBTB32	0.869
BRAF	0.09575
ODF4	0.7195
MGC14376	1.6935
HORMAD1	-3.1245
AAK1	0.260666666666667
PEBP1	2.11166666666667
TNFSF5IP1	0.156166666666667
DKFZp564N2472	0.37725
RMND1	1.2785
IGKV1-5	2.431
COL1A2	-1.22366666666667
SERPINA5	-4.04425
AANAT	0.6985
C19orf21	-2.9415
GEMIN5	-0.211
UBR4	-0.793
LTBP3	-0.155333333333333
AMHR2	-1.70266666666667
PROCR	0.749
MYBBP1A	-1.923
C20orf39	0.121833333333333
ZNF697	0.236
PASK	-2.138
ZNF776	0.566333333333333
RFXDC2	-0.413375
KIAA0467	-0.54225
C10orf96	-1.74725
ZNF503	-1.026
