Hybridization REF	TCGA-AK-3443-01A-01R-0864-07
OR2D2	0.224
SLC7A8	-0.336166666666667
C4orf40	0.157
SPATA7	0.989
MAZ	-1.666
PIN4	1.033
PDE1A	5.44875
TAF6L	-0.517833333333333
OR2T34	0.45
KIAA0284	-1.1005
ACADS	3.22936363636364
MKRN2	-0.1595
C18orf56	-3.78575
MS4A6E	-0.0175
GALNT4	0.434
C22orf31	0.764
FLJ36070	0.5235
PSME4	-0.13825
TFG	0.2464
EPHX2	3.0945
ANXA5	-0.422625
KRTAP1-1	0.4583
BATF	-3.9985
KARS	-0.6355
MSTP9	3.0765
GPR26	-0.088875
CCDC72	-0.00225
TEF	1.0635
FOXK1	-0.5479
PRLHR	0.224
EMX1	2.45875
C11orf30	-0.65825
ICK	-0.746625
THSD7B	0.73475
C21orf100	-0.3645
DUOX1	0.6795
EFCAB4B	-0.2245
UBE2G2	-0.908833333333333
C3orf54	0.43925
PARP1	-2.40525
FAM60A	0.781916666666667
C6orf146	0.9735
OR9K2	0.823
DDX55	-2.144
RPS15	0.131833333333333
ZNF618	-0.84425
DKFZp686D0972	0.61525
SSPO	-0.7195
SHFM3P1	-0.6355
CPA6	-0.43
JAG2	-1.27225
DEFA3	2.3385
PPBPL2	0.0418
CD34	3.61675
SLCO4A1	1.513375
AFG3L1	-2.717
SHD	-0.71225
RP13-122B23.3	-1.323
PRKCSH	-1.406
DPH5	0.353666666666667
HLA-F	3.0335
TBC1D4	3.3
RIG	0.105833333333333
GLUD1	1.54383333333333
HNRPCL1	-0.45225
HBXIP	0.71225
RNF207	-0.477
APIP	1.01775
PLA2G3	-1.739
CCDC84	-2.1955
MYLIP	-1.83792307692308
PHIP	-1.45925
AARS2	-0.293
DHX32	-0.2815
SCAPER	0.589833333333333
MEN1	-0.3965
NIP7	-1.24225
FLJ25404	0.4425
FASTKD3	-0.57425
TMEM158	-3.3585
RARA	0.29375
BDH1	1.17
ANKRD16	-1.737
CARM1	0.6175
SS18	0.455166666666667
IKZF2	-1.87125
MYD88	-0.73825
PML	0.1116
TAF1A	-2.0765
CBFB	-0.87975
HIST1H3H	-2.209
C7orf29	-0.9265
COMMD4	-0.311833333333333
DPP3	-0.7155
DAB2	-0.5145
LOC388882	0.0665
YPEL4	0.526625
AGBL3	1.19675
LRP6	-0.6514
SERPINH1	-1.18483333333333
TLE1	0.323
CD244	0.0145
ZDHHC15	1.5355
MGLL	1.811
PLDN	0.063
LOC654346	-0.249
FAP	-2.57675
GPR37	1.47
SCARA5	-0.578166666666667
EBF4	-0.581272727272727
LSM6	-0.38025
MLLT1	-0.4499375
SLC5A12	0.392
A2BP1	-1.19266666666667
COPS5	-0.144833333333333
TPM4	-3.2805
TNFSF4	-1.05866666666667
ACADSB	0.201166666666667
HERPUD1	3.27275
BCL2L11	-0.790833333333333
CEP78	-1.1175
CDCA3	-2.3495
WBSCR19	-0.1845
MYO1A	-1.129
PPEF1	-1.409
LOC440348	-1.81275
CPEB2	1.62675
BPTF	-0.957
RPL21	0.4963125
GSX2	0.649
ADPRH	0.951166666666667
C17orf68	0.297
KCNS1	-0.528166666666667
MLLT6	-0.0945
PIWIL4	-1.27275
RNF26	-1.0315
RAP1B	1.194125
ADAMTS1	-2.6039
ZNF571	1.02975
P2RY6	-1.71
TRIM21	1.229
CADM3	0.57675
NLRC5	2.13616666666667
ADRA2B	0.532166666666667
LOC90835	-1.787125
PCF11	-0.1885
LOC400451	-0.1565
GLTSCR1	0.4141
C17orf88	0.0345
CDH16	6.222
FGF7	3.620625
PCSK4	-0.935666666666667
NPC1L1	-1.40933333333333
TAT	0.04425
TBCA	0.188
MGC33407	0.3595
GPR115	-0.972625
CYGB	0.3995
FNBP4	-1.76333333333333
C12orf43	0.37225
CBL	-1.3989
CLECL1	-1.00875
PPAPDC1A	-0.11975
WDR25	0.3055
SGCA	1.0945
C22orf29	-1.47966666666667
YIPF1	1.59725
GALK2	0.45775
RAB3B	-1.41958333333333
LOC440087	-0.13
UCP1	-0.2335
REEP5	1.5725
FADD	-2.0518
FOXA1	-6.716875
CACNA1A	0.5185
ABI1	-0.5975
GRIN2D	1.08975
SLC1A4	-2.64583333333333
LOC401127	-1.48
HINT2	1.255
PLD4	0.066
ZNF286A	-1.86
ENY2	-0.96525
IL1F6	0.577
PXDNL	1.35825
C20orf79	-0.0466666666666666
TNFSF13B	-0.515166666666667
DENND3	0.889375
JARID1D	1.1555
HIST1H2AK	-0.60425
LOC93349	-0.1443
SSH1	-1.0644
ENSA	-0.8525
LOC219854	-0.0761666666666667
CKAP2	-1.8993
DKFZP564J102	0.379833333333333
MGC87315	-1.0335
HNRPAB	-2.722
AMH	-2.131
ZNF526	0.371
BRUNOL5	0.1241
CACNG3	0.171
TRPM1	-1.168
PPP2R1A	0.564125
COL2A1	-1.36325
DDN	0.461166666666667
FLJ25770	0.357166666666667
HK2	-2.99842857142857
ELOVL6	-1.75025
MDK	-3.565
EPHX1	-0.37925
RASSF2	-0.578625
DKFZP434B0335	-1.05375
DLX3	-0.32675
PRTN3	0.1795
AVPR1A	3.2655
C21orf125	-1.031
TNFAIP8	-0.301166666666667
GNB2L1	-0.425
CALCRL	3.50325
SCGB2A2	-0.1885
UBXD7	-1.67775
ZNF674	0.027
TMEM35	1.111375
BRSK2	-0.305375
HECTD3	0.202166666666667
TMEM188	0.593916666666667
LGALS9	-0.09775
SCARB2	1.25925
USP34	-0.280666666666667
C17orf28	-0.230166666666667
ZDHHC23	0.83675
AQP12B	0.06
SLC16A3	-1.59675
APLP2	1.493125
ITIH2	-6.292
MICAL3	-0.992125
TNNI3K	1.5543
HDAC2	-0.620375
PRR7	-1.2833
THBS2	-4.2955
LOC751071	-1.10333333333333
CA2	4.69366666666667
RANBP17	-2.366
RLN3	0.65075
CRYZ	2.07316666666667
GBAS	2.37766666666667
TAS1R1	-0.366
MPZL3	1.6395
PCDH8	-2.42766666666667
HSP90B1	-0.00524999999999999
KCNK15	-0.1715
TNIP2	-0.8975
GPR146	1.578
NOL6	0.115875
SPC25	-5.53922222222222
STEAP2	0.248928571428571
VAMP3	0.144
TCIRG1	-0.6025
ZP4	-0.148833333333333
PARL	-0.0425
TRIM39	0.225166666666667
KIAA1305	-0.353
CRNN	0.553833333333333
GRN	-0.19425
HSH2D	-0.7265
SCAMP1	2.4189375
KIAA1913	-2.41125
PTS	1.38175
BANP	-0.431714285714286
PRKACG	0.246
ADCY6	-0.356333333333333
C16orf46	0.1295
CYP51A1	-0.103
DDC	-6.25075
ANPEP	-2.6485
PROM1	-2.6495
SIGLEC10	0.22525
COPG	0.589
FAM26E	-0.023
TRIP4	0.34425
SNX3	1.23033333333333
C1orf175	1.43666666666667
PPY2	0.286666666666667
C14orf152	0.605
FTSJ1	-1.01016666666667
DST	-0.3153
LOC554235	0.379
GLRX5	0.03125
C20orf12	0.2744
CAB39	2.21583333333333
MSH2	-2.1015
PIP4K2C	2.171125
CYLD	0.68175
WTAP	0.762875
MGAT4A	0.392888888888889
TSC22D4	0.1275
CHRM2	-0.947
PPYR1	0.201333333333333
CCNH	-0.559833333333333
RRM1	-2.14375
ECAT8	-3.981
LOC400120	0.378
GABRA4	0.677625
C14orf4	1.11216666666667
C1orf59	-3.86025
CTDSPL	1.91166666666667
NHEDC2	-2.181
PDE11A	1.7050625
KLHL29	-2.41825
CD5	-1.7159
TSPAN9	1.89725
WDR67	-1.6095
THUMPD1	0.1799
C18orf17	-3.149
CLYBL	4.21383333333333
FLJ13231	-0.47525
CMBL	2.106
LECT2	-0.038
NKAPL	3.15366666666667
LOC654780	0.7905
OR4C6	0.2685
RAB30	-1.74583333333333
TSSK4	0.238
TMEM163	0.5145
OSBPL11	0.720916666666667
GNB5	-0.0276666666666667
CCL21	0.72575
C1orf121	-1.116
FMO2	0.297666666666667
RPTN	0.754
MSTN	0.431
VCL	-1.08085714285714
FYTTD1	0.461
C11orf1	0.94275
CCDC88C	-1.8574375
HFE	1.09277777777778
MOGAT1	-0.1255
FAM125B	0.211
IRGQ	0.433
RAVER2	0.65275
AKAP5	0.548
SSSCA1	0.09575
C11orf63	0.648875
ACTG2	0.2037
PORCN	-1.869
DTL	-3.91481818181818
TMEM151	0.5605
FAM122C	-0.507
RSAD2	0.1113
BAT4	-0.6745
KRTDAP	-0.628
MYH8	-0.599625
CRTC3	-0.181
LRRFIP2	-0.6559
INTS4	-0.4065
TTN	-0.808166666666667
SLC26A5	0.4505
PLLP	3.21325
RGS6	-0.5005
SRGAP3	0.919125
ZNF525	0.852666666666667
NBR2	-0.0605
C13orf1	0.6956
ZNF137	1.251
CEP27	-1.11675
BEST2	0.4965
RNF121	0.06175
DMRTC2	0.04475
C8orf76	-0.243
BCCIP	-1.336625
MEST	-5.47075
HTRA2	-0.096
ANGPTL2	-2.28225
ILKAP	-0.159
ERAS	0.3615
HBS1L	-1.039
CPA5	0.6525
TMEM30A	1.5815
CD300LF	0.100833333333333
WISP3	0.051
CRK	1.38128571428571
PDS5A	-0.4627
BRPF3	-0.214333333333333
NEDD9	-0.535375
SMPDL3B	0.783
PSG6	-0.5305
PSMD13	-0.4225
ETV5	-2.6364375
OR51A4	0.4595
BTBD7	0.06
GSTO1	0.085625
hCG_16001	-0.1205
MAD2L1BP	1
COX6A2	1.202
SCNN1A	4.02816666666667
LSM1	-0.6585
UGT2B11	-2.1225
IDUA	0.639
PPP2R3C	-0.0618333333333333
COX11	-0.450666666666667
PDZK1	-1.77275
ZNF443	0.969833333333333
MGC21874	1.72416666666667
ZNF323	1.6981
KRTAP10-10	0.2995
CXCL6	-0.03925
SLC34A2	0.255111111111111
LOC284402	0.7065
NPTN	2.15658333333333
UPP1	-0.571666666666667
SLC6A9	0.5715
OR7G3	0.41625
CISD1	0.845666666666667
ZNF545	-0.755
SYT14	-0.115
NT5C3L	0.579
ZNHIT3	0.182166666666667
SNRPD3	-1.31425
KIAA0701	1.106375
UNC93B1	-0.7615
GMNN	-1.55275
SPCS2	0.345
LOC388524	-0.4345
NAPRT1	0.07175
PNLIPRP1	-0.4095
OR6V1	0.914
PRKAB1	2.96625
EYA4	-2.1684
KIF20A	-4.755
ALG10	0.00175
ITPKC	0.4915
LMX1B	-0.0453333333333334
RPUSD4	-0.157833333333333
C7orf34	0.0808333333333333
DLGAP2	0.660875
PFN1	-1.3019
MICALL2	-1.87175
ZNF654	-0.1595
SS18L1	-1.409875
SLC16A8	0.70725
MKI67IP	-1.3195
ITGB3	0.0345
TCEA3	2.40991666666667
CEP152	-1.1198125
CLIP1	1.617625
ZNF75	0.4315
ATP5C1	0.607
NUDT5	-1.83533333333333
PSCDBP	3.128
UBP1	-1.71475
RBM27	-0.3535
C13orf15	3.692375
ZNF282	-0.784333333333333
ZNF222	0.689
COL10A1	0.61225
PRDM15	-1.30725
TTTY5	-0.355
FAM9C	-0.0226666666666667
C20orf67	0.4775
GNG13	0.1
F12	-5.047
C1orf41	-0.91425
CPXCR1	-0.258
GSK3A	-0.079
SUPT6H	-0.307666666666667
PI16	-1.67016666666667
ELL2	-0.0725
C9orf167	-0.858
PVRL3	-0.2449
FLJ38596	1.3115
ADAM20	0.1805
GPR89A	0.1195
GPR87	2.9275
ZNF30	-1.30525
SMR3B	-0.483666666666667
ZNF770	0.45825
TRPC4AP	-0.192666666666667
DKFZP686E2158	0.282666666666667
C2orf28	1.69416666666667
FREM1	3.98533333333333
LAMA4	-0.554333333333333
ADPRHL2	0.1055
EIF4G2	0.999666666666667
GUCA1A	0.164
CTNNA2	4.872625
NUDT15	0.313166666666667
CEPT1	1.1065
ZNFX1	0.2205
CCDC92	0.37375
TDRD1	-0.051
KCNK5	-0.4805
ETNK1	0.75275
LTA	0.6005
TTPA	-0.0553333333333333
B3GALNT2	-1.730375
SC65	-1.9045
PEX5L	-0.655375
EPS15L1	0.08875
MGEA5	-1.648625
HIST1H3A	-0.028
ING1	0.40325
BCAT1	-3.398125
ORC6L	-3.93472727272727
KLK11	-3.85133333333333
C19orf28	-2.1875
DNER	0.246875
MED22	-1.44192857142857
ETV6	-1.2375
CHAC2	-2.02225
CD300E	0.351
CEBPB	-0.924583333333333
ZNF398	-2.18825
LRCH3	-0.0685
HMGA1	-2.088
CAPN7	0.1385
MGC5566	-1.872
CCL3	1.03385714285714
NANOS1	-1.31575
ZFYVE19	-0.59675
APITD1	-0.761666666666667
PARD3	-0.574125
IRAK4	1.50116666666667
SERPINI2	-0.753
CEP170L	-1.5905
TTC9	1.030125
MYOM3	-1.3605
MLPH	-3.85725
LOC222699	-0.1055
NRG1	-1.27766666666667
TBC1D9	1.60372727272727
TTK	-3.56216666666667
ZNF557	0.22
DDX41	-0.898
FANK1	0.7335
UBE2D2	-0.148625
PSMB10	0.711125
MYH7B	-0.2435
GABARAPL2	1.159
MARVELD2	2.92633333333333
DGCR2	0.0153333333333333
UNC45A	-0.0235
C6orf72	1.466
ZNF683	0.78625
GIT2	-0.216
CASK	-0.760833333333333
C14orf161	-0.0105
LRRC44	0.69025
TIFA	-1.11475
UTP11L	-1.126875
C6orf65	-0.9185
FDPS	-0.915
DUSP9	-1.3824
SLC17A8	0.171666666666667
OR51G1	0.5335
NANS	-0.866
OLFML1	0.6625
ATP10B	0.153875
NPAS3	0.7265
PRKCA	-0.0482
GGA2	0.2224375
LCE4A	0.7665
SPANXN3	-0.42625
CCDC115	0.690625
SDCCAG3	-1.08525
GLIPR1L1	-0.584333333333333
TTC1	1.11025
C17orf76	-1.80075
MAD2L2	-0.91025
HIPK1	-0.0476
LRRC3B	0.292666666666667
CLN3	-1.03195454545455
C17orf47	0.096
FMN2	-2.494625
TUBB1	-0.3905
WAPAL	-0.930666666666667
C3orf21	-1.26975
SCN5A	0.1663
SMYD1	0.20375
BEX5	2.555
ZNF192	-0.0815
SEC22A	0.722833333333333
GRIA2	0.177166666666667
KIAA0825	-0.2575
NUSAP1	-4.43909090909091
LANCL1	0.26075
C15orf40	0.2125
ZNF645	0.532875
GPR61	0.94175
NLRP14	0.546
SNX21	-0.2067
C1QTNF8	0.392
C17orf46	0.39075
IFNA8	-0.2155
SPRR1B	-1.22483333333333
FLRT1	0.10475
SNX17	0.8965
ASB2	-2.1025
HBG1	-6.862
RPRML	-1.3485
JOSD2	0.000833333333333348
PLSCR3	-1.02075
SPOCD1	-1.61483333333333
RAB39	0.492
GHRH	0.130833333333333
ITIH5L	0.5455
C17orf37	1.75525
SMCR8	0.31
DPY19L2P3	-0.0438333333333334
IL11RA	1.547
GDF3	-4.38566666666667
RPS6KB1	-1.62616666666667
DNAJC19	0.8157
TOP1	-0.66625
CRCT1	0.228714285714286
MPST	0.073625
DPM2	0.648125
FAM38B	-1.7075
SLC18A1	-0.884666666666667
FARP1	-0.281833333333333
PAX7	0.2485
TUBD1	-2.08125
GNL3	-1.54875
BTG2	1.15826666666667
NDUFS6	0.14475
C1orf79	-3.18025
ERAL1	-0.46375
ECHS1	1.0725
VPS4A	-0.131666666666667
CYP11A1	0.253875
ABCC6	-0.351571428571429
PBX4	-4.1365
MOSC1	-0.88325
NCF4	-2.904
HYMAI	-0.294
NAGPA	-0.74125
OTOP2	0.38425
ACOT12	0.65
MTHFD2L	0.12275
LOC441376	-1.757
C19orf34	-0.353
RAB1B	1.787
ALDOAP2	-0.1885
NTRK1	-1.61416666666667
ARTS-1	-0.2899
SLC6A11	0.223
NAP1L2	1.971
CNGB1	0.3965
EPB41L4B	0.68625
FAM134B	5.49075
HS3ST3A1	-2.7255
CPXM2	5.79475
SIRPB2	-0.0185
CHORDC1	-0.932
TRIB3	-4.93566666666667
SLC2A5	-0.505
C2orf49	-0.0876666666666667
DDX5	-0.645
OR5L1	0.4525
ANAPC4	-0.9095
ZSWIM1	0.252625
LOC93622	-0.79675
KCNK3	0.2804
RP11-35N6.1	3.826375
ZFP161	-1.28333333333333
AQP9	1.181
SLC15A2	-0.521333333333333
MREG	-1.78116666666667
OR9I1	0.321
PDLIM2	-1.86425
ADAM7	0.8025
GSTCD	-0.790333333333333
WDR21A	0.270125
SLC12A8	-0.367666666666667
TMEM174	2.0665
IGSF3	-0.00566666666666667
LRRN1	-3.7855
LOC402117	0.5915
SRPK1	-2.25316666666667
LY6K	-2.0681875
NFIA	1.7775
PTCD3	0.303
LEP	0.467833333333333
PCDH21	0.0862
MAPKAPK2	0.446142857142857
NMNAT1	0.818666666666667
LHFPL2	-1.487625
C9orf43	-0.9805
DIP2A	-0.504666666666667
ACTR8	0.640125
CCDC34	0.50525
PTPN22	-1.504875
ITGA3	-1.190875
FAM129C	0.234
RABGGTA	0.540833333333333
UNC45B	-0.09775
KIAA1033	0.90875
ZNF510	0.219833333333333
CYP2D6	-0.122
SLC26A10	-2.8285
STX8	1.5985
LUZP1	0.759625
WDR89	-0.5465
EIF4G3	-1.1128
C5AR1	0.394625
ZNF623	-0.5265
A2M	-0.59225
TGM7	-0.0815
GRPEL1	0.559
LMNB2	-2.5464
ROCK2	0.137833333333333
SNX16	1.293125
CCDC66	-0.90575
ANXA3	-0.667
KIAA1609	-0.342875
EED	-0.949
RNF32	-0.333666666666667
HES1	-1.6335
CLC	0.39
ISL1	-0.590666666666667
KIAA0528	-0.0705
MANEA	2.423375
C1orf61	-1.683
hCG_2001000	0.17975
RAPGEF6	-1.0356
KIAA0020	-0.687
NEIL1	-0.71025
C16orf45	-2.918625
RBM10	-0.8955
C10orf125	-3.544
MRS2L	0.576
DNAH17	-0.74825
C19orf10	-1.14375
C1orf160	0.68175
SLFN12	-0.3215
EXOC3	0.147333333333333
HIST3H3	-0.63525
NCOR2	-1.419
TNFRSF9	-0.676
MFSD8	0.578
ALX1	-4.58466666666667
NOL1	-2.15725
PODN	0.30125
TIAL1	-1.1925
HIST1H1E	-2.58625
NPY6R	1.73625
TM4SF4	0.2535
CORO2A	-1.40225
ETNK2	0.240833333333333
APOE	-0.2711
ANGPT4	1.132
HDGF2	-1.34875
G30	0.2315
ST8SIA4	-0.928
F2RL1	0.90225
FAM19A4	-4.45475
CCAR1	-1.29075
B3GNT7	0.871
OPHN1	-0.68
DSCR6	-0.875
C21orf13	-1.172
GAS2L1	0.44675
RFX3	-0.586666666666667
COPS4	0.484625
BCHE	-5.18166666666667
BCL2	1.17775
HBZ	-4.20366666666667
ARL13B	0.22475
MAPBPIP	0.43975
MYO15B	-0.411
SPZ1	-0.46875
KIAA1324	-3.90611111111111
PLCL2	3.847125
C4orf29	0.3025
WDFY2	-1.885875
ZNF284	-0.532
NAALADL1	-0.3425
DUSP5	-1.6295
PXDN	-2.23842857142857
SLMO1	-2.614
TNXB	0.7812
BIRC7	-0.31025
A4GALT	2.1935
TIMM22	-0.209
FAM110C	0.82975
TOMM34	-0.406
ABHD9	0.042
ADAM32	-0.792
CRHBP	0.3525
AQP2	0.448125
LOC130355	1.01475
ZNF187	0.0356666666666667
ZNF816A	0.962
F7	-0.580625
CNOT1	-0.4634
SLC13A4	-0.207
ZBTB11	0.1275
B3GALT5	-0.48275
EXOC2	-0.0153333333333333
IRS1	1.4273
TMEM1	0.351
MRPL34	1.20033333333333
SAMM50	-0.11175
CDC42EP3	-0.681375
HSF2	-0.5818
MFN2	0.37675
TSPAN7	2.897
NUCB1	0.914416666666667
RHOH	-4.82125
ARL16	0.3315
TACR1	0.7065
SFRS5	-1.84533333333333
SNX25	-0.82575
RHBDF1	-1.51583333333333
PCDH18	-0.563
HMG1L1	-1.142
MYO5C	0.380625
MAPK10	3.8735
LDHAL6A	0.2864
NUDT12	3.41683333333333
NCAM1	-0.0560000000000001
GLIS2	0.7375
GGTL4	-0.3965
DAPP1	-3.39
ATF7	0.74825
KIAA0748	-1.05825
NFIL3	0.0515
TM6SF1	0.350555555555556
SEZ6	0.064375
NANOS3	-0.784333333333333
DNAJA3	-0.274333333333333
CLDN6	-0.9215
CIITA	1.6334
EPHA4	-0.95575
FANCC	-0.60975
CMTM3	-2.479
PSG3	0.17525
MRPL15	1.34425
C21orf59	-1.5775
PLCXD2	0.44875
C2orf34	0.037375
UBE2L6	2.751875
MED14	0.8485
HP1BP3	0.5445
C6orf208	0.1715
TPBG	-1.94575
OSR2	-3.49457142857143
XPC	-0.0936666666666667
KLHL7	-0.718833333333333
CCR3	-0.560333333333333
AGTPBP1	-1.2845
PCSK6	-1.08693333333333
STAT5A	-1.3558
FAM18B	0.17125
LONRF2	-1.05133333333333
PTPN2	0.246875
SF3A3	-0.986833333333333
EFCBP2	-0.1285
HCFC1	-1.53066666666667
AHNAK	-0.3906
ACTR5	-1.29825
KIF14	-5.32016666666667
TENC1	2.01225
HEATR5B	-0.0155
YIPF2	0.864833333333333
MYEOV2	1.00983333333333
DUSP18	0.0455
KIAA1012	0.97375
AHR	-0.0221666666666667
C17orf53	-2.24316666666667
PTPRH	-4.1085
ATP6V1C1	0.638
TAS2R3	0.207
LOC440356	-1.274
COQ10B	1.863
PSMF1	0.692666666666667
SORBS2	2.59091666666667
NFE2L2	0.76125
TMCO7	-0.36375
SH3PXD2A	-2.2333
SH2D2A	-2.18975
SPINK5	-0.84975
MRPS24	-0.01075
OPA3	0.839875
TRAF7	-0.395833333333333
C4orf35	0.644833333333333
MT1G	-2.680875
MGC39545	0.8475
HS1BP3	1.2644
OR2B2	0.816
CHRM4	0.8355
SFRP2	-5.31041666666667
RIC3	1.842
ART1	-0.17
C6orf1	0.651625
DUS4L	-0.243
C10orf104	-0.016
TNFAIP6	-1.467
RTEL1	-1.705
CCT4	-0.6284
ZNF709	0.9575
CHMP6	0.3595
UPP2	-0.209
CYP19A1	-1.685
CD151	-2.213
NDUFA13	1.60233333333333
ARFRP1	-0.678833333333333
FAM26B	-0.4725
CRYBA1	-0.6485
MRPL41	1.37366666666667
NPFFR2	-1.205375
HRH2	0.3235
SCAMP3	-0.141333333333333
MTMR6	0.667
MTG1	-0.987166666666667
UBTD1	-0.839
CRABP1	-2.0015
FLJ33790	-2.3527
KIAA1908	-0.708833333333333
GPR158	-2.7865
PACSIN3	-3.60116666666667
OMD	0.228
CATSPER1	-1.63133333333333
HOXB8	3.50125
FBXO46	-0.402
OAS1	0.366666666666667
SVIL	-0.58025
PHB2	0.03375
ADCY3	-1.972
NDRG2	3.06566666666667
ERMAP	0.537
APBA2	-1.63166666666667
IGSF9	-1.69425
WNT6	-0.409785714285714
MYCBPAP	2.36175
ATP2B2	-0.1335
CPVL	-2.56622222222222
TRAM2	-1.46466666666667
NOP5/NOP58	-1.9995
ZNRF4	0.19425
TLK1	0.66875
MTMR12	0.834571428571429
ZNF384	-0.550333333333333
FAM9B	-1.12025
RPN1	0.9272
PMVK	1.3745
EIF3D	-0.1178
SIX2	-0.9015
HPS1	-0.328928571428572
RNF7	-0.2155
PSKH2	1.0835
KCTD13	-0.244
CSMD3	-0.146
FBF1	-0.3885
IL8	-4.793125
SERPINB13	0.10725
FBXL20	1.4985
BLR1	0.53375
SH2B1	-0.313
RFNG	-0.13925
RAB20	2.08883333333333
RBM7	1.04825
POLR1A	0.0616666666666667
TMPRSS4	-1.89625
TAF9	-0.35425
TERF2	-0.388166666666667
TNFRSF1A	-0.708666666666667
ACADVL	0.574833333333333
GTF2H5	0.7145
EDG8	-1.32533333333333
C9orf140	-2.81225
UST6	0.025
ZBTB8OS	-0.7965
ZNF710	-0.112
GPR174	-1.046
ATP6V0A2	0.08575
KIAA0319L	-0.482416666666667
XKRX	-0.6995
DOPEY2	1.4225
SDHD	1.66791666666667
SUMF1	2.703
OSM	0.71875
OPN3	0.236
DAGLB	-0.979333333333334
PPFIBP1	-0.808
TRIM63	-3.95375
C10orf53	0.0735
LYPD3	-3.38416666666667
BCL7A	0.5265
AGER	-1.25916666666667
TCF19	-2.1365
SAT2	0.87125
PFTK1	1.02883333333333
GABRE	-2.817125
C15orf38	0.3397
FIS1	1.3955
KCNV2	0.60775
CLPS	0.589
PPCDC	-0.118
FOXN2	0.585833333333333
NT5E	-3.6493
CD83	1.379
IL18	4.6395
VPS16	-0.02825
IGFBP2	-4.514
NOTCH2	-4.3725
SIGLEC1	0.827
CD93	3.837
SULF2	-4.12775
CEP164	-0.614
P53AIP1	0.3325
TOR2A	-0.380333333333333
ZNF136	0.7075
MGP	1.1204
CCDC144A	0.256166666666667
TRPC1	-0.149333333333333
SMS	-1.43333333333333
MAPK7	-0.388666666666667
RRAGC	1.18825
PARD6A	0.780333333333333
NUB1	0.194833333333333
SYNGR4	0.29775
OR11H12	0.4205
WIF1	0.85825
GCH1	0.90975
OR11H4	0.218
SLC44A5	2.0235
GPRIN2	-0.373333333333333
LOC401431	0.1755
CPA4	-1.9915
MELK	-4.95377777777778
IL15RA	-0.72275
CUL3	0.41425
HMBOX1	0.07675
PODXL	-1.9375
CCT6B	-0.283333333333333
COMTD1	1.31025
MUC20	6.131
GPX2	-2.727875
ITK	-2.069
FBXL5	2.5685
C13orf27	-1.50825
DEFA5	0.0115
TRHDE	3.541
MTP18	0.976166666666667
UQCRQ	2.1043
ITGB2	-1.15891666666667
CSRP2BP	-1.41275
TAS2R44	0.8845
PHPT1	1.569875
FAM44C	0.433
ERH	0.15975
MPHOSPH1	-2.61733333333333
MORC1	0.171
PARVB	2.35075
LAMA1	-2.5265
PGBD3	-0.544
GIMAP6	4.594
AREG	-3.82216666666667
LIPT1	1.2975
MGC99813	-1.24425
C1orf201	0.7735
GRIN2A	-0.1502
MAN2C1	0.1085
NSUN5	-0.81025
SF3B5	0.61775
MYC	-3.076375
NRXN1	-0.698454545454545
ZNF18	-0.07125
SPDYA	-0.221875
SLC37A1	1.217
DECR2	-1.194
ANKRD38	-1.778375
SPTLC3	0.297166666666667
SUPT16H	-1.008875
DTWD2	0.65275
ULBP1	-0.406
ZADH1	1.50216666666667
OIP5	-4.20325
IL10RB	1.03733333333333
OTUB2	0.612625
VWA3A	0.0683333333333333
SPIC	0.260833333333333
OR6C4	0.434
PSCD4	-1.21566666666667
DPY19L2P2	0.153
TRAPPC6A	1.55416666666667
C21orf2	-0.259333333333333
CEMP1	-1.658
LIN7B	0.599
E2F7	-3.53983333333333
VCP	-0.4340625
LAMA3	0.277416666666667
BGN	0.19575
GPR160	1.95
COCH	-0.656
GPR81	1.57633333333333
APOBEC3F	-3.626
tcag7.1017	-1.15175
C1orf32	0.33
SCGB1D2	2.026
FLJ43987	0.4325
C6orf170	0.44225
KLK9	0.064
GPD1L	1.667
VPS37B	1.47675
ATG3	0.0188333333333333
ADAMTS17	-0.7595
KLHDC2	0.0693333333333333
NDUFV2	0.8045
BLK	-2.8245
MATN4	-1.1115
GPM6A	0.215571428571429
GBP4	2.915
TMEM162	0.6858
PKP2	-0.348
HRASLS	-0.694444444444444
MMP1	-7.22375
SFXN3	-1.3862
FSD1	-1.22
ST6GALNAC3	-0.416
CA12	5.3479
NCOA6	-0.17925
C19orf58	0.2654
PPP4R1	0.551666666666667
MAN1A2	-0.292
IKBKAP	-1.06375
UPF1	-0.458833333333333
KIAA1219	0.73325
WNT16	0.0918
SNW1	-0.252375
IL18RAP	1.0345
RPP30	-0.362125
CDC40	0.155
SETD3	1.19466666666667
SLAMF6	0.0175
ELK4	-0.1915
TRIM47	-0.8685
ACOX3	0.0385
TRIM6	-1.680375
KIAA0372	-0.145333333333333
TP53AP1	1.552625
SMURF2	-0.6585
ADAD1	0.567
EBP	-0.2119
KRTAP13-2	-0.922
FLJ36874	-0.3535
TOR1A	-0.205333333333333
P2RY4	0.9995
GPBP1	-0.41
TRPV1	-1.1255
ADAMTS12	-1.08716666666667
PES1	-0.807
ATG4A	1.8555
MAGEA10	-5.11025
WFS1	-1.45775
CC2D1B	0.142166666666667
PABPN1	-0.609125
SLC25A30	0.10675
SLCO1C1	-0.15525
SLC22A5	2.10575
KIF23	-5.302
SYN2	0.32
ASPN	3.67883333333333
CENTG2	-1.08375
