Hybridization REF	TCGA-B8-4620-01A-01R-1188-07
LOC55565	1.14416666666667
DLL4	3.10425
MYOCD	0.3
HTR3D	-0.2245
C9orf156	-0.532
CHMP4C	0.6575
PROCA1	-1.10425
GCDH	-0.7805
APOF	-3.464
WEE1	-1.16633333333333
SSR4	0.27775
RGS1	9.129
ACCN4	-2.09233333333333
FLJ20489	-0.311875
ZNF215	0.157333333333333
AGPAT6	-1.046
PDE7B	-0.42175
BBX	-0.13675
MS4A3	-4.59066666666667
OR4A16	-0.178
EFEMP1	4.955
TULP2	-0.921666666666667
RERE	1.16075
BNC1	-1.62525
PIGB	-0.342
COMMD8	0.0825
TRIP11	-0.1845
FLJ40142	-0.452
PCDHB6	1.43975
FKBP8	-0.0373333333333333
FLJ12716	-0.0918
POT1	0.235
KIAA1109	1.12778571428571
PTPRC	1.79383333333333
UNQ9391	-0.0685
CCT7	-0.792666666666667
EEF1A2	-3.0395
MIPEP	-0.8605
ZFX	0.1422
UCHL3	-0.124875
LOC388419	-0.1035
GSG1L	-0.683333333333333
RAB24	-0.208916666666667
SLA2	0.58475
SDS	3.28733333333333
LYPLA3	0.547
CASQ1	0.19325
SLC25A40	-1.628
IRAK1BP1	0.27125
ACOT6	2.76
COL9A3	-3.718
ASB11	-0.274
C2orf18	0.998666666666667
FOXD2	1.576
C6orf211	-1.12925
OR8G1	-0.735833333333333
MDGA1	0.94
ADARB1	-1.22975
GGT1	0.58825
WNT1	-0.0615999999999999
DBP	0.084625
COL5A3	2.6205
RHOD	-1.24175
COL4A2	2.672
LOC201164	-0.40075
HEBP1	0.388
LUM	0.469166666666667
ZCCHC6	-0.0935
PAGE1	-3.559
DTX2	0.0435
SLC7A13	-0.39225
H3F3A	-0.275428571428571
RABIF	-0.83625
D4S234E	-2.96666666666667
DYRK3	0.572833333333333
PFAS	-2.138
ALOXE3	0.122166666666667
RPLP0	-0.302285714285714
RBM34	-0.310166666666667
C12orf28	-1.224
U2AF2	-0.277166666666667
MKNK2	-0.3693125
SEC16A	-0.919916666666666
ZNF44	-0.461333333333333
YWHAG	0.182375
IGF2BP2	-1.7235
OR1D5	0.498
SIX6	-3.17475
CCR6	1.80075
PALM	0.35575
PUM2	-0.0132142857142857
SPRYD5	-1.8515
ALG10B	-0.25825
ZNF365	1.682
PHC1	-1.79575
KIAA0913	0.20375
ARX	0.780625
PPP3CB	-0.345
IRX6	0.2157
ANGPTL4	4.8041
LSM14B	0.3892
PCDHGB7	-0.1175
INSM1	-1.76841666666667
WBP2NL	1.189
ZNF493	-0.824375
NGEF	-1.94825
RNASE13	-0.172
SPPL2A	-0.928166666666667
SFXN1	-1.15575
FAM102A	-0.857
SAPS2	-0.535416666666667
JTV1	-2.274
OR51B4	-1.329
SCGB1A1	0.337166666666667
NEUROD2	0.20175
tAKR	0.63375
C1orf26	0.209
RICH2	2.601
TEDDM1	0.7825
CYP2S1	-1.267
TBCE	-0.495
MAPK1	-0.92825
HDHD1A	0.04725
MRM1	-0.63525
ATP9A	-0.2525
HSD17B3	0.631666666666667
HN1L	-0.133666666666667
RNF216	-0.396
HOXD12	0.5235
PPP1R14B	-0.632
SBF1	-0.95925
TAS2R42	1.14
USP46	-0.769
LILRB3	3.507
SPI1	1.11375
OXSM	-0.083
GYS2	0.395833333333333
NUPL2	-1.63125
C8orf46	-1.20075
SF3A1	-0.43065
C21orf99	-0.37075
HOXB4	1.78
YRDC	-0.8205
GPRC5D	-0.0315
BLVRA	-0.259
KIF12	2.7375
LRRC23	1.8045
FAM14A	2.19116666666667
RASL12	1.624
DAZAP2	0.82075
IKBKB	-0.551857142857143
ZNF271	-0.230166666666667
BOK	-0.5025
CXorf6	0.328
MYEOV	-2.115
BTN2A2	0.2177
FRG1	-0.5175
HSP90AB6P	-0.639666666666667
ENOX1	-1.22433333333333
ZNF706	-0.2738
DOK1	0.7982
PGAP1	0.94125
TMEM136	1.70525
FSCN1	-1.5755
KIF17	0.8235
TRIM66	0.222
CBR3	-1.08666666666667
C13orf24	0.0176666666666667
C19orf52	-0.64525
BNIP1	0.20725
AQP3	-0.091125
KRT6C	-2.866
SIRPA	2.72908333333333
IGFBP6	-0.929666666666667
PLEKHK1	-1.481
RNASE7	-0.7475
ARHGEF15	0.9985
NPHS2	0.00325
SRD5A1	-0.43325
REXO4	-0.26425
EEF1DP3	0.61975
SLC37A2	-0.45025
ZNF142	-0.65525
ANKHD1	0.5925
MUT	0.1155
VPS37A	0.007
GPRIN1	-1.064
SLC38A3	-1.54
BAZ2B	0.04625
WDR87	0.1614
BRD7	-0.43275
POU6F2	-0.8345
NISCH	-0.183
TCEB1	-0.78175
LINGO2	-0.96225
TAX1BP3	-1.652
RPL34	1.04511111111111
MARK2	-0.597666666666667
AKAP12	1.0656
AMBN	0.329
SLC25A27	-0.1225
FLJ21865	-0.021375
KIR2DS2	0.723333333333333
WDR77	-1.83425
ATF2	0.359416666666667
ITFG3	-0.081
SLC39A13	1.26675
ARL6IP5	1.224
C10orf137	-0.637625
QTRT1	-0.801833333333333
CCNT1	0.39375
DYNLL1	0.3047
WDR53	-0.6975
LIPG	2.19183333333333
ASAH3	0.511
HELB	-0.741
PHACTR2	0.2835
VENTX	0.1475
LAD1	-0.763166666666667
PAOX	2.11225
MAPK8	-1.182
CCDC38	0.347
DNAJC8	-0.6612
RBBP8	-0.26775
WNT11	-0.8576
KCNJ12	-0.313333333333333
HDAC8	-0.4885
STARD4	-0.44875
ACVR1	1.35133333333333
C14orf65	-0.586333333333333
KLB	-3.461
C1orf65	-0.52275
ZFYVE28	1.206125
NSUN6	-0.43
KIF27	0.244
SYTL2	0.483833333333333
UBXD2	0.7485
OR6T1	0.9775
CCDC91	0.828428571428571
GRID2	-0.1835
CALN1	-1.202625
ZNF423	-0.62475
PSMB4	-0.307666666666667
XPNPEP3	-0.562666666666667
ARPP-21	-2.4755
SART1	-0.22425
RACGAP1P	-2.8705
SPTA1	-4.6585
C6orf113	-0.885166666666667
C7orf16	-0.6705
CHST7	0.5545
C21orf29	-0.2765
SEMA6D	0.485875
PCMTD1	1.4465
KIAA1754	1.25366666666667
MYCN	-1.5754375
KCNJ3	5.5455
MAPK13	0.3353
ERO1LB	0.663
NTF3	-1.69783333333333
NKX6-2	-0.42775
GTF2B	0.20525
GSPT1	-1.894
GUSB	0.326666666666667
LOC221091	-1.148
LIG1	-1.17625
EXTL3	-0.345833333333333
NID2	0.13375
TTC29	-0.5315
TMEM97	-0.92775
EXTL2	-1.5695
SUZ12	-0.58575
IL1F8	-0.3445
KRT18	-1.81390909090909
MRPS16	-1.04408333333333
PI4K2B	-0.89275
LACRT	0.27
OR51F2	-0.1585
JMJD2C	0.394625
KGFLP1	1.497
CDK5RAP3	-0.6681
YTHDF2	0.286
GGCX	0.446375
ARPC4	-0.20375
EGLN2	0.1525
KBTBD4	-0.128461538461538
ROBO3	0.5104
DEFB118	-1.7485
KIAA1543	-1.8135
RTCD1	-0.128666666666667
MZF1	-0.5825
C18orf26	-0.2985
CNIH4	-0.41
ZFP2	2.69783333333333
HTATSF1	0.19675
WFDC2	2.99825
NDUFA7	0.108
TTC22	0.802
FAM40B	-3.21775
DCPS	-0.1745
SH2D1B	0.712166666666667
MRGPRE	0.7805
SBK1	-0.7055
UNQ6411	0.547
OSBPL9	-0.965
NUP107	-1.0935
MYOZ3	1.5119
PDE4B	-0.364
FAM113A	0.466
IDH3G	-0.225666666666667
FBXL7	0.4045
ARFGAP3	0.17025
MAPRE2	0.689230769230769
IL1RN	1.5119
KIF13A	-0.33325
RAC3	-0.565
TCTE1	0.101
TMEM14B	-0.825333333333333
ADIPOR1	-0.47
GRINA	0.065
CLIP4	1.4005
LRIT2	0.6935
TFPI	2.33592857142857
FABP6	0.36725
SLITRK2	1.9712
HKR1	-0.2875
SMTN	0.05625
C1orf75	-1.25325
CD209	0.7385
CYB5R2	-0.97075
DNTTIP2	-0.180166666666667
CSGlcA-T	0.394375
GABRB3	0.84675
PCBD1	0.0988333333333333
TAF3	1.3265
HOXD3	0.752
GIPC3	0.218333333333333
P11	0.8114
BFSP1	-0.15075
LCP2	1.69375
TAS2R8	0.4935
SEZ6L	-1.47625
NR2C1	-1.072875
EXDL2	0.4424
TNFRSF13B	-1.93916666666667
MKI67	-3.39575
GLS	2.67283333333333
C7orf54	0.4375
LGALS13	0.163666666666667
IL4R	1.41475
SEC11A	-0.6325
SPP2	0.141
C18orf32	1.04
CLSPN	-1.987
SPAG1	-0.764875
C9orf82	-0.51025
TM4SF1	-0.7875
EMILIN2	1.969
SMG7	-0.710833333333333
TAS2R13	0.5195
ZNF628	0.017
DZIP1L	-0.0105
ANKRD13A	0.5548
VASP	1.246625
ZCCHC11	-0.591
SYPL1	-0.146375
MGC34774	-0.205
C4orf28	-0.410125
KIAA1211	-0.827181818181818
RPS27L	0.128
TATDN3	-0.501
PDCD1	0.59125
OR5P2	1.15
IFIT1L	0.5565
MIPOL1	-0.14725
OR51D1	0.19475
C1orf92	-0.836166666666667
LAMP2	1.43216666666667
CAT	0.841
C16orf80	-0.4845
C15orf32	1.169
ZNF746	-0.1685
C1orf76	-2.9025
ATXN1	0.07575
LAMC2	-1.903625
SLC2A7	0.725
CPOX	-2.05
APH1B	1.57966666666667
LOC442245	-0.47225
CTNND1	0.969333333333334
GABRG2	-1.191125
MADCAM1	-0.300833333333333
F5	-2.97025
SEMA4F	0.986833333333333
NUDCD3	0.634875
PDZD11	-0.1195
TRIML1	-0.201
GCNT3	2.221
TMEM120A	1.30825
CNDP1	-0.5665
N4BP1	-0.3455
SLC35F2	-0.912
LCP1	-0.207
IGBP1	1.412
DCAKD	-0.567625
ELA2A	-0.3845
C12orf56	-2.17485714285714
PITRM1	0.293928571428571
GUK1	0.378
RASSF8	-0.3283125
OR2A14	0.838
ADM	3.63422222222222
FGD3	-0.158833333333333
GHRHR	-0.1835
RHPN2	0.78225
C4orf39	1.713
VPS72	-1.05275
SERF2	0.0807777777777778
CD22	0.159333333333333
CD47	-0.5614
PPIC	-0.279166666666667
IMPDH1	-1.45533333333333
ACP6	-0.928333333333333
PRKACA	-0.492
PPP1R1A	-1.08075
TRPV3	-0.661
ASXL1	-0.534375
C17orf55	-1.0795
FXYD1	2.926
LMOD2	0.285
ANKRD33	0.713
LCE2C	-0.171375
ZNF620	-1.0955
DKFZP566E164	2.21875
VSIG2	-0.16625
KIAA1128	0.77275
USO1	0.660333333333333
NUDT4	-0.721071428571428
CLDN1	0.412071428571429
OR4Q3	0.5375
FASTK	-0.908833333333333
ICOS	1.57483333333333
LDB1	-0.03775
GSTA5	4.5185
ABCC1	-1.68116666666667
FAM54A	-3.0935
PCBP2	-0.675
NUP205	-1.516
ACTA1	-2.7405
GABBR2	-1.64875
PIP5K1B	-1.68716666666667
AGXT	-2.0465
RNF181	0.8475
ATP8A2	1.71
AFTPH	0.890875
FGF21	-0.04275
FCER1G	2.877125
SNTB1	-0.90125
SLC24A3	-1.8755
TXNL4B	-0.1838
RPL10L	0.685333333333333
LOC389517	-0.64995
TSGA13	0.6405
SHOX2	-3.04183333333333
ITGA7	1.4971
KCNIP2	-0.349166666666667
KLF13	1.0168
ZFAND2A	0.248
CEACAM1	-0.700857142857143
PFKFB4	-0.3195
MED19	0.18225
LRRC57	-0.882666666666667
RNF11	1.15975
ANKRD32	-2.8145
P117	0.4335
OBFC2A	0.372833333333333
POLD3	0.0230833333333334
RAB18	0.655125
TPH2	-0.237166666666667
PHB	-0.4612
JDP2	0.736666666666667
MORF4L1	-0.4753
POU2F1	-0.28175
CNNM2	-0.391416666666667
LOXHD1	-0.567
ZC3H15	-0.631
ELK3	0.252833333333333
FAM111B	-0.58475
CBLC	0.0805
SBNO1	0.0615
ANKMY2	0.604
PLEKHA5	0.1125
DHX58	2.2265
ARCN1	-0.2865
TREML1	0.6091
KNCN	0.883
SEC24A	-0.122875
PSCA	-1.55275
MGC24125	-0.290333333333333
DNA2L	-3.30275
CIB4	1.108
HIGD2A	0.124333333333333
TBX6	0.307666666666667
TTLL5	-0.9495
SGK3	-0.246
GCN1L1	-0.8265
AMOT	0.9081
LDOC1	-0.258166666666667
NRK	-1.0544
ASB9	-0.8235
NAT1	-0.3818
TRAFD1	-0.582
PEAR1	0.723833333333333
FAM36A	0.328
OR1S2	0.293833333333333
LOC388323	-0.736
PGS1	-0.2715
LEPREL1	2.31775
TFF1	-3.86558333333333
HAP1	0.07875
EPHB2	-0.284
ACTG1	-0.445
ZFP42	-1.76983333333333
HAVCR2	2.0197
NME1	-1.4345
SNX26	0.178916666666667
LACTB	0.217166666666667
ZKSCAN2	-0.814625
C5orf35	0.058
ANKS3	0.2115
RBM28	-1.004
DKFZP586P0123	-1.26575
HNRNPA1	-0.102333333333333
BCAS3	-1.42066666666667
FLJ20184	0.5885
POLA2	-1.6465
TMC7	-1.3105
HSD17B6	-2.91
ZNF658B	0.71
TTTY10	-0.186
RANBP9	-1.701
CPNE7	-2.35383333333333
EVL	-0.219235294117647
LNX1	1.06725
IFNA21	-0.158333333333333
CFD	0.95175
PYCARD	0.043
MYBPC2	1.4045
ENPP3	4.8765
ACSL4	-0.05775
LOC440258	0.356333333333333
TMEM176B	4.25483333333333
SOX2	-4.717625
SCO1	-0.418333333333333
COMT	-0.11875
AOC2	-0.3625
PDLIM5	1.16021428571429
SPHK2	-0.0393333333333333
NXPH2	0.374
GPR108	0.285666666666667
RAD51L1	-0.245
TMEM54	0.71875
LETMD1	0.0408888888888889
SLC6A17	1.06875
KRT75	1.494
STT3B	-1.3985
CD3EAP	-0.0946666666666667
TMEM63A	-0.44675
DUSP13	-2.60525
CD1C	-1.68866666666667
LASS2	-0.262
AVP	1.306
PITPNM1	-0.873375
FLJ22795	-0.6635
MCTP1	-1.7425
TRIM68	0.880166666666667
UCK2	-1.738
ABHD1	0.64
FAM50A	-0.24175
RNASEH1	-1.245
PCP2	-0.670833333333333
OR52H1	0.6585
C20orf149	-0.22275
RBP5	3.21883333333333
HYAL3	-2.01475
CLPB	-0.32875
SMNDC1	-0.21925
DONSON	-2.84933333333333
FLJ27523	0.80775
BARHL2	-0.3425
SLC30A9	-0.202666666666667
TMPRSS11B	0.11625
E2F8	-2.47066666666667
CCDC25	0.193666666666667
C14orf48	-0.0164
C20orf116	0.31975
TSPAN11	0.359
YIF1B	-1.70683333333333
FAM12B	0.3395
OR1L6	-0.062
HPN	1.4971
NBN	0.50075
C14orf94	0.0325
OCLM	-0.247
ZSCAN18	0.5307
L3MBTL	-0.2417
TSTA3	-1.3845
RAC1	0.185125
C19orf15	0.5115
NFE2	-3.22375
KLK14	0.243
ARSF	1.4315
MAST2	-1.14783333333333
AMICA1	3.10233333333333
GTF2A1	0.866125
ATP1A3	-0.60875
TC2N	0.8929
PNKP	-0.3625
ODZ2	2.49875
MATR3	0.2095
S100P	-3.305625
KRT82	0.1585
CA13	1.496
PROZ	-2.339
AASDH	0.281142857142857
C19orf40	-0.911166666666667
DCK	-0.488538461538461
FAM5C	-1.70325
SLC6A4	-2.67
MID1IP1	-0.825625
TESSP5	0.507
TMOD4	-1.243
DOCK2	-0.125166666666667
TUG1	0.48575
NUP214	-0.90575
DPYSL2	1.65959090909091
GOLM1	0.190916666666667
MPFL	-0.00299999999999999
SOX13	-0.23525
SDCCAG8	0.8531
KEL	-2.38583333333333
NUP210L	-2.90525
GK	-0.352875
DNAJB1	0.72125
ALPK3	0.4575
CHID1	1.0219
CYLC2	1.05616666666667
IKZF5	0.39225
C8orf51	-1.65366666666667
PPM1J	-0.3825
GIMAP8	4.36116666666667
GPR101	0.121
NR2F1	-0.3745
ACAD8	-0.45625
RBM35A	-3.27525
GNAI2	-0.168333333333333
METTL8	-0.930666666666667
SLC39A7	-0.7055
FBXO8	0.65125
CAMK1	1.299
RFC3	-2.057375
FAM129A	0.840142857142857
ILF2	-1.8765
FGFBP3	-1.36025
NOM1	-1.02883333333333
PSMA3	-0.58725
ASCC3	-0.0931
ZYG11A	-3.9465
SOX21	-1.139125
LYRM1	0.1385
DEFB1	4.1475
LOC91431	-3.18916666666667
OR7C2	0.667
FAM46B	-2.067875
TMEM18	0.771125
ARHGAP30	1.09883333333333
TMEM86A	2.1035
EPHA2	0.5875
C10orf46	0.00479999999999995
TCHH	-0.3555
C3orf30	-0.217666666666667
LOC285636	0.153833333333333
PAIP2	0.42325
CYP2U1	0.6035
C12orf34	-1.413
SARS2	-0.806666666666667
ZCWPW1	0.79875
SAMD12	0.30775
KIAA1430	0.270875
ACAT1	0.00250000000000001
MEOX1	-0.639166666666667
ADAMDEC1	5.7325
PHKA2	1.3425
CARD11	-0.31
CALML4	0.0305
TSSC1	-1.10725
TMEM45A	0.864555555555556
MPP7	-1.043375
POU1F1	0.202333333333333
SLC2A13	1.1548
FBN2	-2.06242857142857
ZC3H7A	0.1936
LAIR2	-0.49
ST3GAL1	0.00449999999999999
LCT	-2.74175
GEMIN8	1.23633333333333
KLF16	0.8866
HIF3A	1.1959
FAM44A	0.905357142857143
AQP10	-0.866
PLA2G2A	-1.35
FOLH1	4.49183333333333
C20orf186	0.506
MAPKAP1	-1.9965
SPRR2D	-1.86825
UBQLN4	-1.72266666666667
RSHL1	0.469
PIAS3	-0.358625
MRPL24	-0.32375
GREB1	-3.998875
FAM27E3	-1.041
NUP62CL	-0.41
NEUROG3	1.2555
REEP3	1.38766666666667
MARK1	-0.176125
LMBRD1	1.486
PRPF19	-2.1565
PNMT	-1.43783333333333
CTGLF1	-1.1385
SLC25A16	-0.49325
EIF2B3	-0.961
RPA2	-0.16225
PAK6	0.148333333333333
CCDC26	-3.6525
SEMA3E	-0.95425
MXD4	0.6008
TNFSF10	5.1311
SMARCB1	-1.08383333333333
DTX3L	1.57183333333333
PLA2G4E	-1.337
PPAP2A	2.4615
ULK1	-0.586416666666667
TAS1R3	0.319
SLC2A3	0.723545454545455
ARID3A	-2.158
GNG5	-1.088
ACOX1	-0.4244
KIF5B	-1.081
NUP153	-1.76625
MUC7	-0.3315
CSDE1	-0.813285714285714
CLPTM1	-0.823
C3orf23	-0.353875
LRRC17	-0.826333333333333
TTYH3	-0.69025
ATP5B	-1.301
ELF3	-0.9968
CPSF3L	-0.198666666666667
ZNF665	0.172666666666667
TLR6	0.4015
GPI	0.024
RAD9A	-0.555125
NDST4	-3.6585
AGPAT3	-0.289583333333333
MAGI3	-0.9235
ADORA2A	1.828625
CACNG7	-0.1925
CAMK2D	0.294571428571429
CCHCR1	0.24625
RPS27A	0.21025
OR10G7	0.403833333333333
GCM2	-0.1805
FAM135B	0.1246
E2F1	-2.21625
PLCB3	-0.94
OR2AE1	-0.084
COIL	-0.757833333333333
CDC25C	-2.86383333333333
RAB11FIP2	1.10233333333333
TSC2	-0.1145
CTGLF5	-1.154
CCDC108	0.5825
OR13C4	0.46875
C10orf81	-1.867
PTPRB	3.254
ACP2	-0.2535
LAG3	2.5955
MRPL54	0.87625
LOC201175	0.9875
ITGB1BP3	-1.1895
SPTAN1	-1.1775
SIPA1L2	0.8805
RCAN2	0.046
CDX2	1.812
ECOP	0.1885
ACTR1A	-0.424428571428571
PPARG	-0.3045
BBS10	0.8705
TMEM44	1.383125
BPIL2	-0.5075
CITED1	-2.27175
IRF6	0.0145
PRDM4	-0.367833333333333
RRP9	-1.12033333333333
OR10H4	0.386
IL31RA	-1.474
GNB1L	-1.4865
MYBL2	-2.8465
ZNF407	0.0965
PPIG	-0.0791666666666667
TTC18	1.90475
RPSA	-0.5115
MAPT	1.404625
MRE11A	-0.102785714285714
C8orf37	-0.893166666666667
RASGEF1C	-0.3235
STBD1	0.84925
CTAG2	-0.749333333333333
MGAT5B	-2.12766666666667
ECM1	-0.192
RLN1	-1.197
PARP14	1.9035625
EPB41L1	0.8128
HOXA3	1.58375
MAGEA9	-4.2075
RPS8	0.369333333333333
RPS19BP1	0.29575
FOXJ2	-0.3435
C10orf76	0.408875
IL17RE	-0.083
C10orf65	2.12025
ZNF343	-0.000666666666666667
FBXO33	-0.353
UHMK1	-0.0227
LY6G6C	-0.697
FGF19	-1.85975
C14orf128	1.67683333333333
IFIT2	4.887
TIGD1	-0.549
S100G	-0.6085
GUCY1B3	4.6155
NR3C1	1.4164
CORO1B	-0.260666666666667
PARP11	0.304416666666667
DNALI1	3.48883333333333
OR4N4	0.0625714285714286
MAP2K6	0.683
FSTL4	-2.15075
ANKRD47	1.618
TMEM171	-1.3405
PNLIP	-0.51875
YY1	-0.267666666666667
CCDC138	-2.57116666666667
AASDHPPT	-0.1523
CKS1B	-0.908
MCM3	-2.01833333333333
ANAPC7	-1.725
FAM110A	0.27875
CDC37L1	0.0918333333333333
THTPA	0.72925
NBPF20	0.217
WDR24	-0.23325
NPTX2	5.934
CBLB	0.706
CETN1	0.281166666666667
RPUSD1	-0.39075
FAF1	-0.8625
CDK6	-1.4139
HMX2	0.118
CSK	-0.956833333333333
TEAD2	-0.38
SNAP25	2.37875
TUFT1	-0.4788
TMTC3	0.896166666666667
LCK	-1.6565
SGOL1	-2.60333333333333
AKTIP	1.206
FURIN	-0.21575
SOX12	-1.14766666666667
DEFB103A	-0.131
RAMP1	0.20175
KIR3DX1	0.2435
GAS2L3	1.212
PDE8A	-0.8147
EDN3	-1.007
GMIP	0.27275
SF3A2	1.5
FN3KRP	0.396
SMAD7	-0.158
RHBDD2	-0.376
OR11H6	0.1885
PPP1R3B	3.0293
C9orf23	-0.20325
CADPS	-2.8595
GOLGA8A	-2.4155
TMEM57	-0.207666666666667
RGL3	0.21
S100A14	-3.723
FGFR2	0.3946875
XRCC3	-1.453
RTN4RL2	0.548
MGC3771	1.9395
GH2	0.293333333333333
BTBD2	-0.334
LMO2	1.1585
RDBP	-0.59825
ACRBP	0.30125
AMY2A	2.615
DUOXA1	0.9045
PTK7	-0.529
TWF2	-0.0533333333333333
FAM80A	2.15675
TNNI2	-2.88916666666667
GLT25D1	-0.239
OCC-1	-0.58275
CYC1	-1.1435
RPL22	0.188181818181818
MORN3	0.139
DISP1	1.4985
PRB2	0.0275
CHUK	-1.15725
HR	-1.1595
CCDC134	-0.232625
DENND4B	-1.189
C14orf130	-0.141125
RAB33A	2.35225
DCST2	0.252
TNMD	-2.5935
PEX7	-0.08275
FAM62A	-0.00724999999999997
SRD5A2L	0.98325
IL22	-0.6345
RPS26	-2.24783333333333
HOXC5	-0.2055
SPATA6	1.6165
FLJ38482	0.752125
ZNF234	0.798
C18orf22	0.53625
SPATA22	1.5075
THOC1	-1.49425
CYP7B1	3.84875
KCNC3	0.18375
C8orf42	0.975
ALDH1B1	-1.49166666666667
CCDC100	0.5859
ARMC4	-4.4625
FAM18B2	-0.1715
SLC44A1	0.244125
FBXO17	0.644333333333333
C6orf107	-0.5555
C19orf29	-0.92425
ZC3HAV1L	1.2475
PARP6	-0.0303
SULT2A1	-4.865
C1orf159	-1.33575
TMC1	-0.082
CHST14	0.586875
GAMT	-0.236
SMCP	0.0643333333333333
TSPAN33	0.9995
MIDN	0.444
NOX4	3.4965
RNASEN	-1.1172
TBX1	-2.729
SALL2	0.29375
C10orf35	0.9965
CYP2E1	-0.727375
LRFN2	-0.592333333333333
ACO1	-0.557166666666667
IQCG	0.2906
MEGF9	0.4715
TM7SF4	1.48575
PLEKHA1	3.2876
STK33	-2.615
C1orf210	-0.849
SNUPN	-0.5132
KIAA0406	-1.1411
C20orf29	0.05825
TMEM55B	-0.58175
OSTM1	-0.23875
CLCN7	-0.58975
OTP	-0.37
FLJ23049	1.07
HEATR4	-0.1125
MAP3K10	0.9055
PCDHGA9	0.402
AMDHD2	0.8785
LCTL	-2.0125
PDCD2L	-1.228
CABLES2	-1.78725
SLC5A9	-0.40475
CLCA2	-3.4418
MGC16025	-1.1455
STRAP	-1.932
C20orf196	-0.3125
RRBP1	0.125166666666667
NAT13	-1.5655
MAT2B	0.862
CSNK1D	-0.620833333333333
KIR3DL1	0.61825
PRKAG3	-2.4815
ZNF599	1.041
PRM3	0.602
PER2	1.10583333333333
ASPHD1	1.5425
PRMT6	-0.88
KCNE1L	-0.5085
FAM118A	-0.899
TAF4	-0.4525
NDUFB6	-0.315
TRIM9	1.29616666666667
PMFBP1	0.772
KY	0.296
DKFZp762E1312	-3.764
CSMD1	-1.56875
TBP	-0.913333333333333
OR1Q1	0.0978
RETNLB	0.4395
HPGD	2.02207142857143
DNAJC12	-1.15
FKBP1B	0.412
ANKRD24	-0.488333333333333
CXXC5	0.610166666666667
IL3	0.545625
DRAM	2.0758
PTCH1	-0.358
TP53BP1	-0.702
SLC17A7	0.191
COL25A1	-0.7806
AMACR	1.90866666666667
RHCG	-0.2535
VPS13A	-1.059
FAM55D	0.2355
PRPF38B	-0.777166666666667
OSBPL6	-1.80675
PFDN5	1.5063
CMTM6	0.270375
KCNK12	-1.27025
RP2	1.01975
C16orf52	-1.43
PICK1	-0.85
IFNE1	0.649666666666667
SEMA4B	0.91975
TYRO3	-1.62825
OR12D2	0.187
CSNK1A1	0.41795
FANCF	1.341
LONP2	0.550625
TBL1Y	1.17925
LDOC1L	-0.02575
CCNC	-0.7285
C3orf60	-0.39025
CHKA	-2.2755
UBAP1	-0.702
MAP3K1	-0.072
ANKRD9	-1.439
FAM92A1	-1.24483333333333
GAB2	0.059125
AZU1	-0.908
DIS3	-0.0580833333333333
C21orf109	-0.50925
IQCB1	-1.02625
SPATS2	-0.7315
EFCAB3	1.1285
PRB3	-0.00175
FUZ	0.631666666666667
ZNF813	-0.2505
BMPER	0.785166666666667
HEG1	0.239125
ALS2CR11	-1.93575
SURF2	-0.81975
PSMC1	0.262
OR2D2	0.284
SLC7A8	-0.623666666666667
C4orf40	-0.1375
SPATA7	1.2225
MAZ	-0.473083333333333
PIN4	-0.0325
PDE1A	1.58775
TAF6L	-0.700833333333333
OR2T34	0.08
KIAA0284	-0.61025
ACADS	1.51763636363636
MKRN2	-1.7975
C18orf56	-0.6935
MS4A6E	0.704166666666667
GALNT4	1.0546
C22orf31	-0.0495
FLJ36070	0.546
PSME4	-1.656
TFG	-0.8135
EPHX2	1.33725
ANXA5	0.481875
KRTAP1-1	-0.0754
BATF	-0.37575
KARS	-0.60475
MSTP9	-0.678
GPR26	-0.51
CCDC72	-0.93925
TEF	0.834666666666667
FOXK1	-0.208
PRLHR	-0.1625
EMX1	2.787
C11orf30	-0.174375
ICK	-0.32775
THSD7B	0.801
C21orf100	-1.836
DUOX1	-0.5175
EFCAB4B	-0.54225
UBE2G2	-1.0295
C3orf54	0.9015
PARP1	-2.14475
FAM60A	-1.01441666666667
C6orf146	0.80775
OR9K2	0.697
DDX55	-1.15183333333333
RPS15	0.203833333333333
ZNF618	0.345875
DKFZp686D0972	-0.3485
SSPO	-1.1995
SHFM3P1	0.114333333333333
CPA6	0.4915
JAG2	1.17775
DEFA3	5.97475
PPBPL2	-0.107833333333333
CD34	5.082375
SLCO4A1	-0.485
AFG3L1	-2.48883333333333
SHD	-0.88525
RP13-122B23.3	-1.28333333333333
PRKCSH	-0.416166666666667
DPH5	-0.784166666666667
HLA-F	2.47675
TBC1D4	-0.5295
RIG	0.0522
GLUD1	-0.251
HNRPCL1	0.606
HBXIP	-0.388
RNF207	-2.513
APIP	-1.115
PLA2G3	-3.36833333333333
CCDC84	-1.28125
MYLIP	0.481
PHIP	-0.3685
AARS2	-0.375333333333333
DHX32	0.0735
SCAPER	-0.155833333333333
MEN1	-0.2895
NIP7	-0.91375
FLJ25404	-0.1305
FASTKD3	-1.03175
TMEM158	-1.41716666666667
RARA	1.426
BDH1	-1.09
ANKRD16	0.136
CARM1	0.131
SS18	-0.5775
IKZF2	0.01175
MYD88	0.4035
PML	0.9409
TAF1A	-1.3445
CBFB	-0.211
HIST1H3H	-0.959
C7orf29	1.09825
COMMD4	-1.69016666666667
DPP3	-2.121
