Hybridization REF	TCGA-CJ-4643-01A-01R-1188-07
FYTTD1	-0.1685
C11orf1	0.693
CCDC88C	0.0401875
HFE	0.9345
MOGAT1	1.1175
FAM125B	0.492666666666667
IRGQ	0.186
RAVER2	1.0965
AKAP5	-2.5955
SSSCA1	-0.65975
C11orf63	0.4225
ACTG2	2.0788
PORCN	-1.2005
DTL	-3.61545454545455
TMEM151	0.46325
FAM122C	-0.964
RSAD2	2.062
BAT4	0.656
KRTDAP	-1.532
MYH8	0.314
CRTC3	0.515
LRRFIP2	-0.1375
INTS4	-0.831166666666666
TTN	-1.47883333333333
SLC26A5	0.233
PLLP	1.21175
RGS6	-1.15466666666667
SRGAP3	0.4015
ZNF525	-0.296833333333333
NBR2	-1.08566666666667
C13orf1	1.1336
ZNF137	0.0755
CEP27	-2.03825
BEST2	0.034
RNF121	0.498
DMRTC2	0.53475
C8orf76	-0.6715
BCCIP	-0.325125
MEST	-2.06875
HTRA2	0.2335
ANGPTL2	0.98375
ILKAP	-0.475666666666667
ERAS	-0.106
HBS1L	-1.292125
CPA5	-0.1895
TMEM30A	0.7115
CD300LF	3.25666666666667
WISP3	0.0755
CRK	0.830142857142857
PDS5A	-0.6695
BRPF3	-0.0558333333333333
NEDD9	1.21175
SMPDL3B	-2.06775
PSG6	-1.39375
PSMD13	-0.149
ETV5	-1.0373125
OR51A4	0.1535
BTBD7	1.567
GSTO1	-0.0425
hCG_16001	0.323
MAD2L1BP	0.0745
COX6A2	1.435
SCNN1A	-1.24616666666667
LSM1	-0.326333333333333
UGT2B11	2.64
IDUA	-0.1315
PPP2R3C	-0.137166666666667
COX11	0.036
PDZK1	4.347
ZNF443	-0.4855
MGC21874	0.619
ZNF323	1.0662
KRTAP10-10	0.3785
CXCL6	2.651
SLC34A2	0.6494
LOC284402	0.3195
NPTN	1.54066666666667
UPP1	-0.36
SLC6A9	-0.6885
OR7G3	0.33475
CISD1	0.724333333333333
ZNF545	-0.062
SYT14	-1.1025
NT5C3L	0.246666666666667
ZNHIT3	-0.287
SNRPD3	-0.34375
KIAA0701	0.20425
UNC93B1	-0.0783333333333333
GMNN	-1.715375
SPCS2	0.619
LOC388524	-1.07
NAPRT1	1.1795
PNLIPRP1	-0.0933333333333333
OR6V1	0.8455
PRKAB1	1.209
EYA4	-2.21533333333333
KIF20A	-4.06575
ALG10	-0.08125
ITPKC	0.707333333333333
LMX1B	-0.421666666666667
RPUSD4	-0.562666666666667
C7orf34	-0.0448333333333333
DLGAP2	0.44675
PFN1	-1.1254
MICALL2	-0.985916666666667
ZNF654	0.7025
SS18L1	-1.3165
SLC16A8	1.37425
MKI67IP	-0.302833333333333
ITGB3	-0.01925
TCEA3	3.67733333333333
CEP152	-2.17525
CLIP1	0.209875
ZNF75	0.098
ATP5C1	-0.304666666666667
NUDT5	-0.712
PSCDBP	1.8125
UBP1	-1.69175
RBM27	-0.67175
C13orf15	4.217375
ZNF282	-0.301
ZNF222	0.3911
COL10A1	0.27375
PRDM15	-1.2615
TTTY5	-2.0695
FAM9C	0.133333333333333
C20orf67	-0.18375
GNG13	-0.63
F12	-0.9155
C1orf41	-1.0085
CPXCR1	0.14
GSK3A	0.00412500000000001
SUPT6H	-0.516666666666667
PI16	-0.969833333333333
ELL2	-0.794333333333333
C9orf167	0.282666666666667
PVRL3	1.0798
FLJ38596	0.79775
ADAM20	-0.12075
GPR89A	1.054
GPR87	-4.506
ZNF30	-0.3765
SMR3B	0.272
ZNF770	0.540375
TRPC4AP	-1.071
DKFZP686E2158	0.558
C2orf28	0.37
FREM1	-0.18
LAMA4	1.34
ADPRHL2	0.71725
EIF4G2	0.151666666666667
GUCA1A	-1.223
CTNNA2	-2.1465
NUDT15	-0.115666666666667
CEPT1	0.232666666666667
ZNFX1	0.9995
CCDC92	1.07725
TDRD1	-0.803
KCNK5	1.20366666666667
ETNK1	-0.406166666666667
LTA	0.7215
TTPA	-0.1824
B3GALNT2	-1.527625
SC65	0.167833333333333
PEX5L	-1.537
EPS15L1	-0.882
MGEA5	-0.190375
HIST1H3A	0.00725
ING1	-0.229375
BCAT1	-3.09475
ORC6L	-4.26645454545454
KLK11	-4.9555
C19orf28	-1.16425
DNER	-4.728
MED22	-0.830428571428571
ETV6	0.557083333333333
CHAC2	-2.09225
CD300E	0.5035
CEBPB	0.27775
ZNF398	-0.19
LRCH3	-0.1705
HMGA1	-2.49766666666667
CAPN7	-0.613
MGC5566	-3.27225
CCL3	2.708125
NANOS1	-0.815625
ZFYVE19	0.5075
APITD1	0.428333333333333
PARD3	0.61275
IRAK4	0.0611666666666667
SERPINI2	-0.496
CEP170L	-1.00275
TTC9	0.509
MYOM3	2.0095
MLPH	-2.6325
LOC222699	0.0785
NRG1	0.628583333333333
TBC1D9	0.157545454545455
TTK	-4.74666666666667
ZNF557	0.9485
DDX41	-0.188
FANK1	0.413
UBE2D2	-0.17275
PSMB10	1.05425
MYH7B	0.9075
GABARAPL2	0.412
MARVELD2	-0.145666666666667
DGCR2	1.33566666666667
UNC45A	0.352666666666667
C6orf72	0.887
ZNF683	4.7365
GIT2	1.402
CASK	0.0646666666666667
C14orf161	-0.108166666666667
LRRC44	0.226
TIFA	0.78
UTP11L	-0.827125
C6orf65	-2.263
FDPS	-0.438
DUSP9	-2.0348
SLC17A8	2.3898
OR51G1	0.162166666666667
NANS	-1.05225
OLFML1	1.972
ATP10B	-1.67771428571429
NPAS3	-0.602
PRKCA	-1.6929
GGA2	-0.2040625
LCE4A	0.5665
SPANXN3	-0.2135
CCDC115	2.096125
SDCCAG3	-1.0215
GLIPR1L1	1.24633333333333
TTC1	0.1395
C17orf76	1.60375
MAD2L2	-1.9315
HIPK1	0.0676
LRRC3B	1.80316666666667
CLN3	-0.908863636363636
C17orf47	0.6005
FMN2	-3.541375
TUBB1	-1.379
WAPAL	-0.329333333333333
C3orf21	-0.609875
SCN5A	-0.4602
SMYD1	-0.99
BEX5	4.85975
ZNF192	0.084
SEC22A	0.199
GRIA2	0.223
KIAA0825	-2.88225
NUSAP1	-3.16227272727273
LANCL1	0.039125
C15orf40	-0.2173
ZNF645	0.29975
GPR61	0.00475
NLRP14	0.285
SNX21	0.1287
C1QTNF8	0.272
C17orf46	-0.03225
IFNA8	0.329
SPRR1B	-1.995
FLRT1	-0.88675
SNX17	0.419
ASB2	1.0235
HBG1	-4.42
RPRML	-2.52825
JOSD2	-0.102
PLSCR3	0.74425
SPOCD1	-1.7765
RAB39	-0.207
GHRH	-0.528666666666667
ITIH5L	-0.016
C17orf37	0.03425
SMCR8	0.11075
DPY19L2P3	-0.233
IL11RA	0.338166666666667
GDF3	-3.571
RPS6KB1	-1.57291666666667
DNAJC19	0.3428
TOP1	-0.9015
CRCT1	-0.690875
MPST	0.71625
DPM2	-0.040125
FAM38B	-0.429
SLC18A1	-2.57266666666667
FARP1	0.5945
PAX7	0.50475
TUBD1	-1.2295
GNL3	-2.03925
BTG2	1.75466666666667
NDUFS6	-0.76725
C1orf79	-2.03875
ERAL1	-1.088
ECHS1	1.10675
VPS4A	0.315333333333333
CYP11A1	-1.963
ABCC6	1.7445
PBX4	-1.7225
MOSC1	0.941625
NCF4	1.51825
HYMAI	0.661
NAGPA	-0.073125
OTOP2	0.06575
ACOT12	-0.35025
MTHFD2L	-0.63075
LOC441376	-2.299
C19orf34	-0.3285
RAB1B	-0.13275
ALDOAP2	0.164
NTRK1	-1.55466666666667
ARTS-1	0.3319
SLC6A11	-1.609
NAP1L2	0.28575
CNGB1	0.119833333333333
EPB41L4B	-2.92775
FAM134B	4.384125
HS3ST3A1	-2.92983333333333
CPXM2	5.09825
SIRPB2	-0.5235
CHORDC1	-1.37066666666667
TRIB3	-1.63383333333333
SLC2A5	2.48075
C2orf49	-0.674
DDX5	-0.34925
OR5L1	1.067
ANAPC4	-0.222
ZSWIM1	-0.261625
LOC93622	-0.75525
KCNK3	2.6822
RP11-35N6.1	-2.39625
ZFP161	0.973166666666667
AQP9	3.5855
SLC15A2	0.455666666666667
MREG	-2.20416666666667
OR9I1	0.976
PDLIM2	0.548375
ADAM7	0.735
GSTCD	-0.848166666666667
WDR21A	-0.299625
SLC12A8	-0.421
TMEM174	4.64425
IGSF3	-0.472916666666667
LRRN1	-4.10725
LOC402117	-0.623666666666667
SRPK1	-1.685
LY6K	-1.7806875
NFIA	2.959
PTCD3	-0.5215
LEP	-0.1415
PCDH21	-0.612833333333333
MAPKAPK2	0.530142857142857
NMNAT1	-0.3605
LHFPL2	0.17475
C9orf43	0.42175
DIP2A	-0.4375
ACTR8	-0.410375
CCDC34	-1.23425
PTPN22	-0.875125
ITGA3	-0.346375
FAM129C	-0.07925
RABGGTA	0.239833333333333
UNC45B	1.22125
KIAA1033	1.20075
ZNF510	-0.0186666666666667
CYP2D6	-1.05433333333333
SLC26A10	-1.72
STX8	0.634
LUZP1	0.478125
WDR89	0.529
EIF4G3	-0.898
C5AR1	1.450375
ZNF623	-0.04
A2M	2.7555
TGM7	0.01
GRPEL1	0.2555
LMNB2	-2.1046
ROCK2	0.220833333333333
SNX16	0.286625
CCDC66	-1.31025
ANXA3	-1.5525
KIAA1609	-0.022875
EED	-1.021
RNF32	0.222333333333333
HES1	1.5332
CLC	0.595333333333333
ISL1	-1.74216666666667
KIAA0528	-0.09125
MANEA	1.69675
C1orf61	-2.807
hCG_2001000	0.3755
RAPGEF6	-0.261
KIAA0020	-0.245833333333333
NEIL1	-0.5295
C16orf45	-0.926125
RBM10	-0.552
C10orf125	0.78075
MRS2L	-0.85975
DNAH17	-1.167
C19orf10	-0.49575
C1orf160	0.5675
SLFN12	1.50625
EXOC3	1.28283333333333
HIST3H3	0.042
NCOR2	0.195
TNFRSF9	0.6415
MFSD8	1.15275
ALX1	-4.08366666666667
NOL1	-1.85825
PODN	0.688
TIAL1	-1.3445
HIST1H1E	-0.16325
NPY6R	1.8555
TM4SF4	1.20675
CORO2A	-2.2125
ETNK2	0.625333333333333
APOE	0.7954
ANGPT4	0.711
HDGF2	-0.52475
G30	2.321
ST8SIA4	1.594
F2RL1	2.115875
FAM19A4	-2.6575
CCAR1	-1.254
B3GNT7	-0.19075
OPHN1	-0.5829
DSCR6	-1.8845
C21orf13	0.498166666666667
GAS2L1	0.404416666666667
RFX3	-0.168333333333333
COPS4	0.200875
BCHE	-5.3215
BCL2	3.25775
HBZ	-2.5935
ARL13B	0.849875
MAPBPIP	0.46875
MYO15B	2.33325
SPZ1	0.014
KIAA1324	-3.48722222222222
PLCL2	1.50375
C4orf29	-1.03575
WDFY2	-0.706625
ZNF284	-0.683
NAALADL1	0.74
DUSP5	-0.563
PXDN	-0.475125
SLMO1	-1.66
TNXB	0.4567
BIRC7	1.7065
A4GALT	2.72083333333333
TIMM22	0.11125
FAM110C	2.6305
TOMM34	-0.9715
ABHD9	0.736
ADAM32	-1.1625
CRHBP	2.1905
AQP2	0.451
LOC130355	0.95375
ZNF187	0.742666666666667
ZNF816A	0.0845
F7	-1.02025
CNOT1	-0.9995
SLC13A4	-1.317
ZBTB11	-0.19225
B3GALT5	0.46125
EXOC2	0.201833333333333
IRS1	-1.4714
TMEM1	-0.0608333333333333
MRPL34	-0.118666666666667
SAMM50	-0.148
CDC42EP3	0.57325
HSF2	-1.1756
MFN2	0.178
TSPAN7	1.45233333333333
NUCB1	1.25541666666667
RHOH	-1.42
ARL16	0.0135
TACR1	0.1945
SFRS5	-0.647
SNX25	-0.19925
RHBDF1	-0.550833333333333
PCDH18	1.24866666666667
HMG1L1	-0.05225
MYO5C	-0.96125
MAPK10	1.4565
LDHAL6A	0.4185
NUDT12	1.53433333333333
NCAM1	-0.10275
GLIS2	0.555
GGTL4	2.86
DAPP1	-0.1335
ATF7	0.4295
KIAA0748	-1.1425
NFIL3	1.40275
TM6SF1	0.9467
SEZ6	0.00225000000000001
NANOS3	-0.6145
DNAJA3	-0.507333333333333
CLDN6	-2.7255
CIITA	3.4111
EPHA4	1.11025
FANCC	1.28525
CMTM3	0.09525
PSG3	-0.394
MRPL15	-0.21325
C21orf59	-0.542
PLCXD2	-0.28525
C2orf34	-0.368125
UBE2L6	1.237875
MED14	-1.08566666666667
HP1BP3	0.1196
C6orf208	0.865
TPBG	-1.65875
OSR2	-1.209
XPC	-0.254833333333333
KLHL7	-1.00891666666667
CCR3	-1.0185
AGTPBP1	0.191333333333333
PCSK6	1.39293333333333
STAT5A	-0.9879
FAM18B	0.63575
LONRF2	-0.724833333333333
PTPN2	-0.731625
SF3A3	-0.671666666666667
EFCBP2	2.011
HCFC1	-1.164
AHNAK	0.3879
ACTR5	-0.37575
KIF14	-4.01342857142857
TENC1	1.98975
HEATR5B	1.126
YIPF2	0.151166666666667
MYEOV2	0.5865
DUSP18	0.96675
KIAA1012	-0.07075
AHR	0.0391666666666667
C17orf53	-2.2725
PTPRH	-3.7585
ATP6V1C1	0.7161
TAS2R3	-0.6675
LOC440356	-1.45875
COQ10B	0.762
PSMF1	0.727
SORBS2	3.30933333333333
NFE2L2	0.22825
TMCO7	0.23075
SH3PXD2A	-1.1116
SH2D2A	-0.4705
SPINK5	-0.552
MRPS24	-0.34025
OPA3	0.794
TRAF7	-1.3175
C4orf35	0.565333333333333
MT1G	-1.7365
MGC39545	0.288
HS1BP3	1.3914
OR2B2	-0.2045
CHRM4	-0.2485
SFRP2	-1.10066666666667
RIC3	-1.51725
ART1	-0.948
C6orf1	0.000875000000000001
DUS4L	-1.379
C10orf104	1.3225
TNFAIP6	5.11925
RTEL1	-1.064
CCT4	-0.8974
ZNF709	-0.47875
CHMP6	0.723
UPP2	0.745
CYP19A1	-3.292
CD151	0.0125
NDUFA13	-0.006
ARFRP1	-0.684
FAM26B	1.35825
CRYBA1	-1.36
MRPL41	-0.256333333333333
NPFFR2	-2.0055
HRH2	0.5485
SCAMP3	-0.609833333333333
MTMR6	0.8278
MTG1	-0.747333333333333
UBTD1	0.5065
CRABP1	-3.1675
FLJ33790	-2.1656
KIAA1908	-1.39783333333333
GPR158	-2.761
PACSIN3	-1.17433333333333
OMD	1.2175
CATSPER1	-0.190166666666667
HOXB8	1.413875
FBXO46	-0.0305
OAS1	2.08966666666667
SVIL	0.39425
PHB2	-0.74825
ADCY3	-0.0105
NDRG2	2.28383333333333
ERMAP	0.5688
APBA2	-2.73183333333333
IGSF9	-1.9475
WNT6	1.24107142857143
MYCBPAP	-2.7815
ATP2B2	0.7942
CPVL	1.2954
TRAM2	-1.25708333333333
NOP5/NOP58	-1.22775
ZNRF4	0.14625
TLK1	-0.120625
MTMR12	0.0711428571428571
ZNF384	-0.108333333333333
FAM9B	-2.92275
RPN1	0.3347
PMVK	0.78375
EIF3D	0.0303
SIX2	-1.9485
HPS1	0.912428571428571
RNF7	0.58225
PSKH2	0.892
KCTD13	-0.856166666666667
CSMD3	-0.4933
FBF1	-0.6985
IL8	-3.439125
SERPINB13	0.5924
FBXL20	-0.57075
BLR1	0.5235
SH2B1	-0.535166666666667
RFNG	0.162
RAB20	1.6855
RBM7	0.47575
POLR1A	-0.623166666666667
TMPRSS4	-2.9935
TAF9	-0.741
TERF2	-0.308666666666667
TNFRSF1A	1.06125
ACADVL	0.733333333333333
GTF2H5	-0.682
EDG8	1.81516666666667
C9orf140	-2.96525
UST6	0.114
ZBTB8OS	-0.4445
ZNF710	-0.4675
GPR174	-0.068
ATP6V0A2	-1.339
KIAA0319L	-0.15525
XKRX	-1.7065
DOPEY2	0.0096
SDHD	0.898166666666667
SUMF1	0.88175
OSM	2.44775
OPN3	-2.15775
DAGLB	-0.147833333333333
PPFIBP1	1.9468
TRIM63	-3.536
C10orf53	0.285
LYPD3	-2.9795
BCL7A	-0.057125
AGER	-1.56433333333333
TCF19	-1.298625
SAT2	1.20425
PFTK1	1.09583333333333
GABRE	-1.879875
C15orf38	1.9507
FIS1	0.419
KCNV2	-0.13175
CLPS	0.597
PPCDC	-0.2055
FOXN2	1.13216666666667
NT5E	-1.2929
CD83	1.2135
IL18	1.544625
VPS16	-0.0075
IGFBP2	-2.44133333333333
NOTCH2	-0.56825
SIGLEC1	2.463125
CD93	5.806
SULF2	-1.535
CEP164	-0.883125
P53AIP1	0.546
TOR2A	-0.0825
ZNF136	0.45325
MGP	2.8309
CCDC144A	0.644
TRPC1	0.8035
SMS	-0.490333333333333
MAPK7	-0.0465
RRAGC	1.03475
PARD6A	-0.00916666666666666
NUB1	0.447666666666667
SYNGR4	0.2385
OR11H12	-0.011
WIF1	0.652428571428572
GCH1	-0.1525
OR11H4	0.2885
SLC44A5	-1.1865
GPRIN2	2.83033333333333
LOC401431	-1.57125
CPA4	-2.9585
MELK	-4.23433333333333
IL15RA	1.2825
CUL3	0.83975
HMBOX1	0.15525
PODXL	0.13825
CCT6B	0.0433333333333333
COMTD1	0.29475
MUC20	1.3335
GPX2	-3.790375
ITK	-0.442625
FBXL5	3.6705
C13orf27	0.196
DEFA5	-0.2155
TRHDE	2.0795
MTP18	1.75783333333333
UQCRQ	0.1236
ITGB2	2.92266666666667
CSRP2BP	0.19175
TAS2R44	0.4565
PHPT1	0.813125
FAM44C	-0.2065
ERH	-0.362
MPHOSPH1	-2.84283333333333
MORC1	-0.683
PARVB	-1.36725
LAMA1	-0.485333333333333
PGBD3	0.18825
GIMAP6	5.3165
AREG	-3.92966666666667
LIPT1	0.40175
MGC99813	-1.0715
C1orf201	0.235
GRIN2A	-0.604333333333333
MAN2C1	-0.1405
NSUN5	-1.36325
SF3B5	0.01825
MYC	-0.9364375
NRXN1	-0.592
ZNF18	0.08725
SPDYA	-1.059625
SLC37A1	0.00549999999999999
DECR2	1.0745
ANKRD38	-0.30825
SPTLC3	-0.08125
SUPT16H	-1.098125
DTWD2	1.0285
ULBP1	-0.5385
ZADH1	0.121833333333333
OIP5	-4.1285
IL10RB	1.13266666666667
OTUB2	-0.565625
VWA3A	0.168833333333333
SPIC	1.14233333333333
OR6C4	0.5165
PSCD4	1.95616666666667
DPY19L2P2	-1.0445
TRAPPC6A	0.605166666666667
C21orf2	0.0935
CEMP1	0.77475
LIN7B	0.075
E2F7	-3.4565
VCP	-0.157875
LAMA3	-0.189416666666667
BGN	2.347
GPR160	1.51533333333333
COCH	-5.58783333333333
GPR81	-1.00666666666667
APOBEC3F	-0.9925
tcag7.1017	-1.04525
C1orf32	0.619
SCGB1D2	5.39725
FLJ43987	-0.639
C6orf170	-0.95425
KLK9	0.4135
GPD1L	-1.02825
VPS37B	-0.90275
ATG3	0.00250000000000001
ADAMTS17	-0.334
KLHDC2	0.833
NDUFV2	0.0805
BLK	-2.89225
MATN4	-1.66
GPM6A	3.834125
GBP4	4.79783333333333
TMEM162	-0.0975
PKP2	0.00900000000000001
HRASLS	-2.59033333333333
MMP1	-4.03775
SFXN3	0.4745
FSD1	-2.08083333333333
ST6GALNAC3	0.357166666666667
CA12	2.9435
NCOA6	-0.41675
C19orf58	-0.5377
PPP4R1	-0.35
MAN1A2	0.537333333333333
IKBKAP	-1.24425
UPF1	-0.100166666666667
KIAA1219	-0.15575
WNT16	0.349666666666667
SNW1	-0.369375
IL18RAP	4.19825
RPP30	-0.47675
CDC40	0.160928571428571
SETD3	1.1915
SLAMF6	0.67475
ELK4	-0.683
TRIM47	0.306
ACOX3	0.070625
TRIM6	2.37175
KIAA0372	0.1205
TP53AP1	0.97
SMURF2	-1.00425
ADAD1	0.447
EBP	-1.1559
KRTAP13-2	0.2865
FLJ36874	-1.33166666666667
TOR1A	-0.166666666666667
P2RY4	1.117
GPBP1	0.11275
TRPV1	-0.12975
ADAMTS12	-1.16916666666667
PES1	-0.1521
ATG4A	1.01383333333333
MAGEA10	-4.3905
WFS1	-0.141
CC2D1B	-0.628833333333333
PABPN1	-0.55675
SLC25A30	0.83125
SLCO1C1	2.37166666666667
SLC22A5	2.89225
KIF23	-5.002
SYN2	-1.52333333333333
ASPN	6.16766666666667
CENTG2	-0.0535
QSOX2	-1.4198
FLJ10815	-0.156166666666667
STK24	-0.0554375
SPEG	-1.3612
STK10	0.888
DACT2	-2.542
AAAS	-1.20325
SSX3	-1.870625
ABCD3	0.1958
C4orf12	2.54725
PARVG	1.69816666666667
FIG4	0.079
C9orf46	-0.10775
TMCO6	-0.923
IGHMBP2	-0.93075
DUS2L	-0.545333333333333
FAM3C	0.1685
TMEM16D	2.25275
DCTN4	0.12325
KCNH3	-0.41275
EIF2AK2	0.1025
AP1S3	1.33775
CST4	-0.799
PAM	1.726375
NUTF2	-0.613
CITED2	0.0365
SLC39A4	-1.7075
C2orf52	-1.7845
GRM3	3.276
C12orf49	1.33625
CCDC49	0.4339
GRAMD1B	-1.32842857142857
FNDC4	-1.09375
SIAH2	-0.233125
GDPD4	0.29775
C21orf87	0.58925
ATP5A1	-0.284166666666667
C16orf63	-0.35875
LOC388135	-0.192333333333333
ATP5J2	-1.08825
MMP3	-4.61225
EMID2	-0.177
CRHR1	0.44475
WDR70	-0.5115
C13orf31	2.4515
ZFAND1	0.45175
CCL18	4.339
C3orf49	0.38
RINT1	-0.2475
KIAA0408	-2.14
F13A1	5.7073
SLC10A1	0.0318333333333333
OGN	1.27275
GIPC2	3.75566666666667
XPO6	-1.05433333333333
LCE1A	0.425
FMR1	0.7652
LOC374920	0.07975
DUSP3	1.059125
ANKMY1	-0.34125
C7orf50	-0.14475
BBS9	-0.0415999999999999
UNC119B	0.0675
C9orf72	0.62825
MGC35440	-0.490333333333333
ENTPD6	-0.655625
PPP1R2P9	0.24525
ERCC4	-0.5205
FAHD2B	-1.678
HMHA1	0.321
HACL1	-1.1115
RAD23A	-0.2845
FAM83B	-3.22975
PPP5C	-0.945333333333333
RNASEH2C	0.087
C9orf153	0.445
SCAMP4	-0.194
GHITM	0.9108
NDUFB7	0.667
ADCYAP1	1.16216666666667
SP110	1.18533333333333
MAP3K7IP2	0.42875
DHH	0.22
AGRN	0.796285714285714
WDR33	0.0793333333333333
CEP290	-0.126166666666667
PRPS1L1	-1.72
KLRA1	-0.8215
GPR97	0.3245
CHD7	-1.5185
TLR10	2.26125
SLC30A8	-1.407
HIC1	1.37783333333333
IAPP	-0.322
RXFP4	0.60125
GP1BB	1.21275
SHQ1	-0.625
NKX2-3	0.0595
API5	-0.86375
FTHP1	1.13
MOV10L1	0.6055
TRIM6-TRIM34	2.59183333333333
ADHFE1	1.941
FAM117A	0.10725
DDI1	-0.1232
CDON	0.8465
TRIM73	0.389
IGKC	3.9575
MMP14	-0.708666666666667
DYNC1LI1	-0.966125
C11orf66	-0.35825
TRBV3-1	-0.72375
FASTKD5	0.4115
BIVM	0.43475
LHX4	0.51775
CXCL2	1.1327
RAB2B	-0.212833333333333
IZUMO1	-0.13175
MAP3K15	-1.749125
FAM19A2	0.809833333333333
ZC3H8	-1.27
ZMAT1	1.53975
SPINK5L3	0.099
SLC10A6	1.601
APPL2	-0.520875
CARD10	0.789
LOC402176	0.287875
EEF1D	0.8469
RAB6A	0.1437
C12orf5	-0.544
PAPOLG	0.0465
MSRB2	1.39475
BCR	0.327888888888889
PUS3	0.061
TIAM2	-0.9685
ZNF317	-0.529
CHD2	-0.360230769230769
FZD5	0.977363636363636
NUDT8	-0.10675
ZNF763	-0.5475
PRC1	-3.60166666666667
ABCB9	-0.679166666666667
SPATA3	0.011
TRAK2	0.66425
STAB1	3.3895
LRRTM2	0.188666666666667
psiTPTE22	1.197
DBI	-0.062
SERPINA11	-3.57025
NAT5	0.27575
C20orf58	-1.82975
RPS6KA4	0.192
FLJ90650	-1.50875
TGFBRAP1	-0.09875
CHRDL2	-0.960375
FAHD2A	-1.16133333333333
CNTN1	-0.01325
BBS4	-0.2726
TMEM181	-0.865
MINPP1	-0.247
MPHOSPH6	-1.06016666666667
HOXC10	1.8223
ITPKB	-0.251625
CLPTM1L	0.72375
MEOX2	-0.143833333333333
ATP6V0C	0.39275
PRPF8	-0.719
TMC5	-0.309
FKBP3	-0.57425
PLEKHB2	0.286
OR4D6	0.052
ZNF544	-0.677
D2HGDH	-0.09
RPL18A	-0.5434
HEL308	0.15975
MPP6	-0.8725
TCERG1	-2.30975
KRT16	-2.46033333333333
KLF17	-1.197
KLF5	-1.233375
CDR1	2.669125
VCX3A	-3.838
FBLN2	0.588125
C14orf104	-0.5175
HBE1	-4.5418
OR4S2	0.513
C1orf108	-0.752
ROBO4	4.58816666666667
CPEB4	1.884875
C11orf80	-0.755
BCKDHA	1.13283333333333
MYOC	0.28
GIF	-0.9055
CKMT1A	-2.842
RPL3	0.6769
THBS1	2.462
APOO	-1.1
ARMCX1	1.36675
HSZFP36	-0.32625
SNAPC5	-0.149
EIF4ENIF1	0.89475
ZNF433	0.17225
TNFRSF21	0.964625
TMPRSS7	-0.5075
SPATA18	3.8845
HPDL	-3.322
MKL2	0.9411
TBX3	-1.27853846153846
C21orf93	0.404166666666667
DAXX	-0.66625
ELMO1	0.76675
RGS13	1.83766666666667
TAF11	-0.85325
UNC13A	-2.13
LOC653314	0.3283
ORC3L	-0.273
IMAA	-2.399
TARBP2	-0.8455
CABIN1	-0.2543
TRIOBP	0.2048125
HIST1H2AC	0.806625
RGS22	-5.37983333333333
NCOA1	1.43383333333333
IL25	0.572
SNCG	1.511
GPR6	0.2715
AMDHD1	2.32816666666667
CHEK2	-2.011125
C6orf142	3.3865
DRD4	1.036
C14orf68	-0.64175
GDF11	-1.763
SEMG2	-0.3695
CD247	0.2795
CDAN1	-1.407
RBMX2	-0.353666666666667
TGS1	-0.7585
OIT3	2.4505
SYF2	0.96
MCM4	-3.776
PKHD1L1	-0.417125
CEP192	-1.173
IFT88	0.77475
RPL9	0.597285714285714
RAB32	0.820125
DDX43	-0.439
P2RX2	0.2985
OR5D18	-0.4415
UBE1	-1.04516666666667
SLC24A1	-0.084875
ARHGAP5	0.74775
CETP	2.744
KIAA1731	-1.172
SLC9A4	0.3545
PTPN6	1.0905
BAHD1	0.282
GRIK3	0.201
CACNB2	0.0585000000000001
PDE10A	-1.47575
DGCR14	-0.273
PCDHB9	0.1385
RHOQ	0.751666666666667
MAP3K4	-0.85975
KTI12	-0.141
RPL23AP13	1.2855
GNG11	2.70175
CLCN3	0.8955
GPAM	-1.492375
VSTM2A	null
SLAMF7	3.341
INTS2	-0.663
PPP2CA	-0.0234
LRP12	0.102866666666667
SEC14L2	0.102666666666667
DKFZP586H2123	3.1775
MC3R	-1.0095
CIRH1A	-0.783333333333333
HIST1H2AB	-0.5765
POLH	-0.402
MGC16703	-1.92266666666667
SNAPC2	-0.6675
FILIP1L	0.73775
RASGRP4	0.4005
LRRC1	0.20125
GAS1	-2.28175
PRAC	-0.79475
DGKA	-1.21666666666667
NT5C3	-0.388
PEG3	-3.47033333333333
NADK	-0.9065
PRR17	-0.3675
LOC374569	4.25625
SGSH	0.0693333333333333
NLRP8	0.1205
GALT	0.6075
MCF2	2.237
ZNF263	0.17725
TACSTD1	-1.21266666666667
TYR	-5.8712
ATP6AP2	0.544
RNUXA	0.15625
ABHD10	0.2216
GDPD2	-1.047
SLC35C1	-0.33175
UBE2A	0.150375
HERC5	-0.0765
FAM112B	-4.37966666666667
FBXL16	3.05525
DKFZP434A0131	-0.78
ELA3A	-2.3695
RBM41	-0.403875
HAO2	5.069
RNH1	0.5
SHANK2	0.846333333333333
OSBP2	-1.35275
DAK	-0.426166666666667
C3orf58	1.61875
TCL1B	-1.199
KBTBD2	0.062625
SUGT1L1	0.413
UBE2E2	0.235333333333333
MYL9	2.71675
CDC23	-0.68
PBXIP1	1.7453
CXorf40B	-0.079
NBL1	0.4795
RTBDN	0.118
RAB11FIP5	1.267
TTTY13	-1.0905
SCOTIN	-0.03
SOHLH1	-1.4284
CDKN1A	0.951285714285714
NCK1	1.3365
ZNF550	0.37025
SAPS3	-0.1695
SPIN3	-0.6285
MAGEE2	0.67825
MIS12	-0.361
