Hybridization REF	TCGA-AK-3453-01A-01R-0864-07
CTNND1	-0.768888888888889
GABRG2	0.285142857142857
MADCAM1	0.264
F5	-3.30775
SEMA4F	0.0646666666666667
NUDCD3	0.6445
PDZD11	1.7795
TRIML1	0.044
GCNT3	-0.899833333333333
TMEM120A	2.6815
CNDP1	0.459
N4BP1	-0.486
SLC35F2	-0.463875
LCP1	-2.22875
IGBP1	0.265
DCAKD	1.123875
ELA2A	0.899
C12orf56	-1.248625
PITRM1	0.113428571428571
GUK1	0.935
RASSF8	-0.296
OR2A14	-0.189
ADM	-1.672
FGD3	1.22583333333333
GHRHR	0.7608
RHPN2	-0.251
C4orf39	-0.431166666666667
VPS72	0.2275
SERF2	1.25322222222222
CD22	-0.0861666666666667
CD47	0.7414
PPIC	1.588
IMPDH1	-1.41133333333333
ACP6	0.367833333333333
PRKACA	0.1315
PPP1R1A	5.0115
TRPV3	0.0395
ASXL1	-1.092625
C17orf55	-0.579333333333333
FXYD1	0.9135
LMOD2	0.412
ANKRD33	1.564
LCE2C	-0.1405
ZNF620	0.2215
DKFZP566E164	0.1095
VSIG2	3.52175
KIAA1128	0.89975
USO1	-0.5605
NUDT4	3.566
CLDN1	-0.672071428571429
OR4Q3	0.3305
FASTK	0.731166666666667
ICOS	0.2595
LDB1	0.204
GSTA5	-0.76075
ABCC1	-3.03316666666667
FAM54A	-2.374
PCBP2	-0.028
NUP205	-2.321
ACTA1	-3.08583333333333
GABBR2	-0.41275
PIP5K1B	3.86833333333333
AGXT	-1.5064
RNF181	1.11525
ATP8A2	-0.69425
AFTPH	0.3978125
FGF21	0.6745
FCER1G	1.73825
SNTB1	-1.96225
SLC24A3	-1.729
TXNL4B	-0.5184
RPL10L	-0.262333333333333
LOC389517	-0.8086
TSGA13	0.4325
SHOX2	-1.708
ITGA7	-0.5621
KCNIP2	-0.0546666666666667
KLF13	-1.0827
ZFAND2A	1.999
CEACAM1	-1.16878571428571
PFKFB4	-1.98533333333333
MED19	1.1065
LRRC57	0.200166666666667
RNF11	1.08575
ANKRD32	-3.33975
P117	2.8405
OBFC2A	-1.57366666666667
POLD3	-1.92333333333333
RAB18	2.272375
TPH2	-0.00683333333333333
PHB	1.3988
JDP2	0.647666666666667
MORF4L1	-0.0557
POU2F1	-1.44675
CNNM2	0.536166666666667
LOXHD1	-0.1194
ZC3H15	-0.54475
ELK3	-0.567333333333333
FAM111B	-4.0095
CBLC	0.0172
SBNO1	-2.047
ANKMY2	0.95525
PLEKHA5	0.54675
DHX58	0.921333333333333
ARCN1	-1.138
TREML1	-0.1123
KNCN	-0.0535
SEC24A	-0.729375
PSCA	-0.101
MGC24125	1.76933333333333
DNA2L	-2.9815
CIB4	0.336125
HIGD2A	1.47666666666667
TBX6	0.9555
TTLL5	-1.3465
SGK3	-1.36416666666667
GCN1L1	-1.769
AMOT	-0.5223
LDOC1	0.661166666666667
NRK	-0.0586666666666667
ASB9	-1.9205
NAT1	1.0589
TRAFD1	-0.127
PEAR1	0.383
FAM36A	1.092
OR1S2	0.452333333333333
LOC388323	-0.91125
PGS1	-0.746833333333333
LEPREL1	0.6125
TFF1	-5.55875
HAP1	1.672
EPHB2	-1.2255
ACTG1	-1.54883333333333
ZFP42	-1.7702
HAVCR2	0.9255
NME1	0.2535
SNX26	0.310583333333333
LACTB	0.1665
ZKSCAN2	-0.4585
C5orf35	2.042
ANKS3	0.4895
RBM28	-1.48625
DKFZP586P0123	-0.888
HNRNPA1	-1.93866666666667
BCAS3	-0.826083333333333
FLJ20184	0.6815
POLA2	-1.652
TMC7	-0.839166666666667
HSD17B6	-1.101
ZNF658B	1.5825
TTTY10	0.411333333333333
RANBP9	-0.981083333333333
CPNE7	-2.05766666666667
EVL	-3.20464705882353
LNX1	0.5105
IFNA21	1.0354
CFD	0.7295
PYCARD	2.38033333333333
MYBPC2	-1.434
ENPP3	-1.32516666666667
ACSL4	3.05725
LOC440258	-3.55483333333333
TMEM176B	5.08733333333333
SOX2	-4.919125
SCO1	-0.154333333333333
COMT	-1.00575
AOC2	0.59125
PDLIM5	-0.763785714285714
SPHK2	0.697333333333333
NXPH2	null
GPR108	1.84166666666667
RAD51L1	0.609
TMEM54	0.4085
LETMD1	-0.278333333333333
SLC6A17	1.041
KRT75	0.458
STT3B	-1.201
CD3EAP	-1.695
TMEM63A	-1.615
DUSP13	-1.991
CD1C	-0.566833333333333
LASS2	-0.269833333333333
AVP	1.9305
PITPNM1	-1.813625
FLJ22795	-2.0375
MCTP1	-2.87875
TRIM68	1.32633333333333
UCK2	-3.23466666666667
ABHD1	1.7045
FAM50A	-0.72575
RNASEH1	-1.75316666666667
PCP2	-0.0521666666666667
OR52H1	0.956
C20orf149	-0.24325
RBP5	3.06183333333333
HYAL3	-0.17825
CLPB	0.00425
SMNDC1	0.174
DONSON	-3.95716666666667
FLJ27523	0.22625
BARHL2	0.607833333333333
SLC30A9	0.165166666666667
TMPRSS11B	0.36825
E2F8	-3.66833333333333
CCDC25	-0.412
C14orf48	0.370166666666667
C20orf116	0.1825
TSPAN11	0.583
YIF1B	-0.337333333333333
FAM12B	0.8525
OR1L6	1.045
HPN	1.2028
NBN	-0.811375
C14orf94	0.246166666666667
OCLM	-0.397
ZSCAN18	0.5661
L3MBTL	-0.8307
TSTA3	-0.0596666666666667
RAC1	-0.061125
C19orf15	0.259166666666667
NFE2	-3.71075
KLK14	0.683
ARSF	0.7265
MAST2	-1.8865
AMICA1	2.50983333333333
GTF2A1	-1.333125
ATP1A3	0.48425
TC2N	-1.0678
PNKP	-0.08075
ODZ2	-4.128
MATR3	0.491
S100P	-4.934375
KRT82	-0.772
CA13	0.969
PROZ	0.3925
AASDH	-0.37775
C19orf40	-0.561833333333333
DCK	0.907
FAM5C	-0.39025
SLC6A4	-0.7455
MID1IP1	-0.930625
TESSP5	0.722
TMOD4	-0.6344
DOCK2	-1.42333333333333
TUG1	-1.59225
NUP214	-2.1905
DPYSL2	-0.923954545454546
GOLM1	-0.42525
MPFL	1.064
SOX13	-1.82575
SDCCAG8	0.5312
KEL	-2.072
NUP210L	-1.77825
GK	0.037875
DNAJB1	0.9425
ALPK3	0.4525
CHID1	1.0198
CYLC2	1.513
IKZF5	1.07425
C8orf51	-1.45066666666667
PPM1J	0.38
GIMAP8	1.9705
GPR101	-0.418
NR2F1	-2.9895
ACAD8	1.3915
RBM35A	-0.789
GNAI2	-0.362
METTL8	-0.682
SLC39A7	-0.054
FBXO8	2.0505
CAMK1	1.639
RFC3	-1.851
FAM129A	-2.291
ILF2	-1.69825
FGFBP3	0.07075
NOM1	-1.90433333333333
PSMA3	-0.941
ASCC3	-2.136
ZYG11A	-2.92966666666667
SOX21	-0.148125
LYRM1	2.95525
DEFB1	6.0005
LOC91431	-4.54983333333333
OR7C2	1.022
FAM46B	-0.6695
TMEM18	-0.26075
ARHGAP30	-0.867166666666667
TMEM86A	2.63783333333333
EPHA2	-0.832833333333333
C10orf46	-0.7548
TCHH	-0.121833333333333
C3orf30	0.255833333333333
LOC285636	-0.9055
PAIP2	0.442
CYP2U1	0.763375
C12orf34	2.999
SARS2	-0.219833333333333
ZCWPW1	1.46475
SAMD12	-0.02
KIAA1430	0.058375
ACAT1	2.0845
MEOX1	0.442833333333333
ADAMDEC1	3.72875
PHKA2	-1.49925
CARD11	-1.73816666666667
CALML4	-0.5105
TSSC1	0.1045
TMEM45A	-3.762
MPP7	2.155875
POU1F1	0.31
SLC2A13	1.9286
FBN2	-1.07185714285714
ZC3H7A	-1.3756
LAIR2	-0.66575
ST3GAL1	-1.59683333333333
LCT	-2.22325
GEMIN8	0.746
KLF16	1.02
HIF3A	0.3901
FAM44A	-2.62642857142857
AQP10	-0.2605
PLA2G2A	-0.4745
FOLH1	0.122833333333333
C20orf186	0.176
MAPKAP1	-0.912375
SPRR2D	-0.6065
UBQLN4	-1.27116666666667
RSHL1	0.556166666666667
PIAS3	-0.421625
MRPL24	0.86
GREB1	-4.48525
FAM27E3	-1.1695
NUP62CL	0.89025
NEUROG3	2.387
REEP3	0.918166666666667
MARK1	-1.539625
LMBRD1	2.6815
PRPF19	-1.5145
PNMT	-0.333
CTGLF1	-0.8105
SLC25A16	2.396
EIF2B3	-0.8885
RPA2	-0.453
PAK6	1.2755
CCDC26	-3.85485714285714
SEMA3E	-0.500125
MXD4	0.414
TNFSF10	2.3533
SMARCB1	-1.50433333333333
DTX3L	-0.295333333333333
PLA2G4E	0.549
PPAP2A	2.023
ULK1	-1.86308333333333
TAS1R3	1.659
SLC2A3	-3.88072727272727
ARID3A	-3.261
GNG5	-0.10775
ACOX1	0.9556
KIF5B	-1.02575
NUP153	-2.15425
MUC7	0.623
CSDE1	-1.99878571428571
CLPTM1	-0.83375
C3orf23	2.519
LRRC17	-2.12933333333333
TTYH3	-1.726
ATP5B	0.9525
ELF3	-0.5905
CPSF3L	-1.0635
ZNF665	0.654833333333333
TLR6	0.0477
GPI	-1.261625
RAD9A	0.121
NDST4	-3.129
AGPAT3	-0.9465
MAGI3	-0.231166666666667
ADORA2A	-1.099875
CACNG7	0.406
CAMK2D	1.03342857142857
CCHCR1	-1.89675
RPS27A	-1.404
OR10G7	1.0805
GCM2	0.431
FAM135B	0.3439
E2F1	-2.4345
PLCB3	-2.312
OR2AE1	0.6315
COIL	-0.242333333333333
CDC25C	-4.03166666666667
RAB11FIP2	1.443
TSC2	-1.008
CTGLF5	-1.317
CCDC108	0.9484
OR13C4	0.5135
C10orf81	-0.458
PTPRB	1.752
ACP2	-0.25475
LAG3	-0.4315
MRPL54	2.97075
LOC201175	2.0515
ITGB1BP3	-0.288
SPTAN1	-1.6605
SIPA1L2	-3.309
RCAN2	0.221
CDX2	3.17
ECOP	-0.07825
ACTR1A	1.24521428571429
PPARG	1.92466666666667
BBS10	2.20383333333333
TMEM44	-1.313
BPIL2	1.1445
CITED1	-0.987333333333333
IRF6	0.90575
PRDM4	-0.157666666666667
RRP9	-0.460833333333333
OR10H4	0.782
IL31RA	0.107333333333333
GNB1L	-1.98883333333333
MYBL2	-3.459875
ZNF407	-0.804666666666667
PPIG	-1.45766666666667
TTC18	3.52025
RPSA	-0.0005
MAPT	-0.381875
MRE11A	-0.554714285714286
C8orf37	0.353833333333333
RASGEF1C	0.0941666666666667
STBD1	-1.6195
CTAG2	-0.398166666666667
MGAT5B	-2.764
ECM1	-1.295875
RLN1	3.712
PARP14	-0.7056875
EPB41L1	0.7254
HOXA3	-1.2975
MAGEA9	-3.35866666666667
RPS8	-1.093
RPS19BP1	1.06425
FOXJ2	-1.66075
C10orf76	0.808
IL17RE	0.96325
C10orf65	5.394
ZNF343	-0.147
FBXO33	0.9955
UHMK1	-0.9759
LY6G6C	0.59275
FGF19	-1.117
C14orf128	0.689666666666667
IFIT2	1.56475
TIGD1	0.06625
S100G	-0.075
GUCY1B3	2.6235
NR3C1	-0.0484
CORO1B	-0.107
PARP11	-0.470916666666667
DNALI1	2.25133333333333
OR4N4	0.232
MAP2K6	2.9175
FSTL4	0.77675
ANKRD47	2.197375
TMEM171	1.798
PNLIP	0.117333333333333
YY1	-1.3245
CCDC138	-2.08016666666667
AASDHPPT	-0.4745
CKS1B	-0.8873
MCM3	-2.728
ANAPC7	-0.9985
FAM110A	-1.11725
CDC37L1	0.843
THTPA	2.02625
NBPF20	-1.6575
WDR24	0.15625
NPTX2	-3.00825
CBLB	-1.085
CETN1	0.4285
RPUSD1	0.1855
FAF1	-0.68025
CDK6	-3.1346
HMX2	0.903
CSK	-0.525333333333333
TEAD2	1.16225
SNAP25	-0.1185
TUFT1	-0.4487
TMTC3	0.0548333333333333
LCK	-2.40225
SGOL1	-1.94116666666667
AKTIP	2.1975
FURIN	-0.916375
SOX12	-1.45383333333333
DEFB103A	-0.2625
RAMP1	-1.6655
KIR3DX1	0.8125
GAS2L3	-0.26875
PDE8A	-0.7382
EDN3	1.046
GMIP	0.5945
SF3A2	1.2945
FN3KRP	0.788
SMAD7	0.073
RHBDD2	1.5575
OR11H6	-0.9725
PPP1R3B	-1.2118
C9orf23	1.2835
CADPS	-1.4415
GOLGA8A	-4.79225
TMEM57	-0.397666666666667
RGL3	0.4895
S100A14	-2.4955
FGFR2	1.71275
XRCC3	-0.25475
RTN4RL2	0.90975
MGC3771	4.7615
GH2	0.933666666666667
BTBD2	-0.25775
LMO2	1.70375
RDBP	0.497
ACRBP	-0.66825
AMY2A	-0.136
DUOXA1	1.163
PTK7	-1.40033333333333
TWF2	0.2375
FAM80A	2.6585
TNNI2	-2.4945
GLT25D1	-1.80966666666667
OCC-1	-1.1245
CYC1	1.656
RPL22	-1.35304545454545
MORN3	1.04233333333333
DISP1	0.1115
PRB2	0.6015
CHUK	0.939
HR	-0.901625
CCDC134	0.291375
DENND4B	-1.358
C14orf130	-0.123
RAB33A	-1.71725
DCST2	1.599
TNMD	-0.6135
PEX7	1.56525
FAM62A	-0.070125
SRD5A2L	-0.529
IL22	0.47025
RPS26	0.923666666666667
HOXC5	1.245
SPATA6	0.98725
FLJ38482	1.025875
ZNF234	-2.4225
C18orf22	1.01725
SPATA22	7.6895
THOC1	-1.4465
CYP7B1	3.6615
KCNC3	0.734
C8orf42	-0.3985
ALDH1B1	0.364666666666667
CCDC100	-0.2081
ARMC4	-2.2175
FAM18B2	0.23275
SLC44A1	-0.366125
FBXO17	1.36016666666667
C6orf107	-0.121
C19orf29	-0.51525
ZC3HAV1L	-0.544
PARP6	-0.8773
SULT2A1	-2.92914285714286
C1orf159	-0.957
TMC1	0.472
CHST14	-0.73475
GAMT	-1.56283333333333
SMCP	0.7445
TSPAN33	3.898
MIDN	-0.535875
NOX4	-2.51825
RNASEN	-2.5172
TBX1	-2.09116666666667
SALL2	-2.13825
C10orf35	2.5405
CYP2E1	-0.812875
LRFN2	-0.0671666666666667
ACO1	-1.178
IQCG	1.6543
MEGF9	0.6875
TM7SF4	0.6135
PLEKHA1	1.6634
STK33	2.4975
C1orf210	0.34325
SNUPN	0.3509
KIAA0406	-1.2453
C20orf29	2.36825
TMEM55B	0.8835
OSTM1	-0.143125
CLCN7	-0.0425
OTP	0.308
FLJ23049	0.03475
HEATR4	-0.161
MAP3K10	0.7485
PCDHGA9	0.4845
AMDHD2	1.06825
LCTL	-1.0525
PDCD2L	-0.50575
CABLES2	-1.7935
SLC5A9	0.13825
CLCA2	-1.97966666666667
MGC16025	-0.4255
STRAP	-1.089
C20orf196	2.722
RRBP1	-1.11516666666667
NAT13	-0.33825
MAT2B	1.36025
CSNK1D	-2.08983333333333
KIR3DL1	1.2485
PRKAG3	0.5505
ZNF599	0.585
PRM3	0.9815
PER2	-1.40033333333333
ASPHD1	-0.297
PRMT6	0.61
KCNE1L	0.378571428571429
FAM118A	-1.27966666666667
TAF4	-1.1255
NDUFB6	1.72
TRIM9	-0.282166666666667
PMFBP1	-0.54925
KY	0.898
DKFZp762E1312	-5.30718181818182
CSMD1	-0.1335
TBP	-0.513166666666667
OR1Q1	0.605
RETNLB	0.077
HPGD	2.892
DNAJC12	-4.30216666666667
FKBP1B	2.727
ANKRD24	-0.0553333333333333
CXXC5	1.17933333333333
IL3	0.2565
DRAM	2.7424
PTCH1	-0.984125
TP53BP1	-1.73725
SLC17A7	0.072875
COL25A1	-0.6387
AMACR	1.02683333333333
RHCG	4.6285
VPS13A	-1.8655
FAM55D	2.6945
PRPF38B	-1.89916666666667
OSBPL6	-1.49575
PFDN5	2.4173
CMTM6	0.770625
KCNK12	-0.84875
RP2	-0.05675
C16orf52	-0.33725
PICK1	-0.7815
IFNE1	-0.466
SEMA4B	-0.70375
TYRO3	-2.44025
OR12D2	0.3005
CSNK1A1	-0.8468
FANCF	0.16775
LONP2	0.298875
TBL1Y	-2.05475
LDOC1L	-1.873625
CCNC	0.4835
C3orf60	0.7255
CHKA	-1.98375
UBAP1	0.4275
MAP3K1	-0.023
ANKRD9	0.5665
FAM92A1	1.308
GAB2	-0.761625
AZU1	0.797
DIS3	-0.505166666666667
C21orf109	-0.3325
IQCB1	0.23725
SPATS2	-0.118166666666667
EFCAB3	-0.218
PRB3	0.956625
FUZ	1.61633333333333
ZNF813	0.434875
BMPER	-0.359
HEG1	-1.259125
ALS2CR11	-1.202
SURF2	1.05225
PSMC1	-0.849833333333333
OR2D2	0.719
SLC7A8	2.09716666666667
C4orf40	1.4945
SPATA7	1.4255
MAZ	-1.05341666666667
PIN4	1.236
PDE1A	5.348625
TAF6L	0.63
OR2T34	0.767
KIAA0284	-2.71975
ACADS	1.08472727272727
MKRN2	0.164
C18orf56	-0.9005
MS4A6E	0.3585
GALNT4	-0.1048
C22orf31	-0.531
FLJ36070	1.082
PSME4	-1.47475
TFG	-0.5321
EPHX2	3.657
ANXA5	-0.1315
KRTAP1-1	0.1965
BATF	-0.99
KARS	-1.12825
MSTP9	4.2155
GPR26	0.08075
CCDC72	1.27825
TEF	1.6795
FOXK1	-1.2544
PRLHR	0.784
EMX1	6.49975
C11orf30	-1.656
ICK	-1.199375
THSD7B	0.17975
C21orf100	-0.721
DUOX1	-0.4635
EFCAB4B	-0.0635
UBE2G2	-1.5375
C3orf54	1.98275
PARP1	-3.4925
FAM60A	-0.751416666666667
C6orf146	0.42125
OR9K2	1.3095
DDX55	-2.3975
RPS15	0.08575
ZNF618	-0.1614375
DKFZp686D0972	0.17175
SSPO	0.139
SHFM3P1	-0.683333333333333
CPA6	0.06225
JAG2	-1.92525
DEFA3	4.511
PPBPL2	0.831666666666667
CD34	2.73675
SLCO4A1	-1.027
AFG3L1	-3.63033333333333
SHD	0.67425
RP13-122B23.3	-1.369
PRKCSH	-2.0915
DPH5	0.501833333333333
HLA-F	1.415375
TBC1D4	1.82175
RIG	-0.3078
GLUD1	1.69483333333333
HNRPCL1	-1.206125
HBXIP	1.9015
RNF207	-0.0205
APIP	1.17575
PLA2G3	-0.861333333333333
CCDC84	-0.14975
MYLIP	-2.02976923076923
PHIP	-3.4755
AARS2	-0.9175
DHX32	1.08725
SCAPER	-0.2214
MEN1	-0.732428571428572
NIP7	-0.3575
FLJ25404	0.768
FASTKD3	-0.0765
TMEM158	-3.16533333333333
RARA	0.92975
BDH1	1.6515
ANKRD16	1.64175
CARM1	1.334
SS18	0.00449999999999999
IKZF2	-1.55725
MYD88	0.376
PML	-1.0488
TAF1A	-2.70175
CBFB	-1.113125
HIST1H3H	-2.00916666666667
C7orf29	0.24575
COMMD4	-0.262
DPP3	-1.219
DAB2	0.09575
LOC388882	0.069
YPEL4	-0.252125
AGBL3	2.6215
LRP6	-0.9684
SERPINH1	-1.19191666666667
TLE1	-2.46975
CD244	0.589166666666667
ZDHHC15	2.432
MGLL	0.9994
PLDN	-0.292416666666667
LOC654346	0.3755
FAP	-2.80175
GPR37	-1.631
SCARA5	1.52266666666667
EBF4	-0.212272727272727
LSM6	-0.101
MLLT1	-0.5099375
SLC5A12	0.381
A2BP1	-1.778
COPS5	-0.336
TPM4	-2.19378571428571
TNFSF4	1.46983333333333
ACADSB	1.91194444444444
HERPUD1	1.9905
BCL2L11	-1.11916666666667
CEP78	-2.240875
CDCA3	-1.60775
WBSCR19	0.3019
MYO1A	-1.1085
PPEF1	-1.54016666666667
LOC440348	-2.343
CPEB2	0.5545
BPTF	-2.00491666666667
RPL21	1.2706875
GSX2	-0.2765
ADPRH	1.21633333333333
C17orf68	-0.701333333333333
KCNS1	-0.1595
MLLT6	-0.3816
PIWIL4	-1.24325
RNF26	-0.9105
RAP1B	0.91275
ADAMTS1	-2.6868
ZNF571	1.49625
P2RY6	0.86
TRIM21	0.430166666666667
CADM3	0.984
NLRC5	0.417666666666667
ADRA2B	0.562833333333333
LOC90835	1.43425
PCF11	-1.70275
LOC400451	-1.15325
GLTSCR1	0.3874
C17orf88	0.792166666666667
CDH16	6.5255
FGF7	0.65325
PCSK4	1.07033333333333
NPC1L1	-0.775333333333333
TAT	0.05975
TBCA	-0.271
MGC33407	0.51275
GPR115	-0.952375
CYGB	0.8025
FNBP4	-3.16133333333333
C12orf43	1.19575
CBL	-1.273
CLECL1	0.877
PPAPDC1A	4.5985
WDR25	0.676666666666667
SGCA	1.8915
C22orf29	-1.766
YIPF1	2.16975
GALK2	0.20275
RAB3B	-2.4265
LOC440087	0.323
UCP1	-0.344
REEP5	1.710375
FADD	-1.2127
FOXA1	-6.816
CACNA1A	0.6175
ABI1	0.597666666666667
GRIN2D	1.41
SLC1A4	-2.27533333333333
LOC401127	-1.77325
HINT2	2.50175
PLD4	1.2815
ZNF286A	-0.043
ENY2	-0.39425
IL1F6	1.538
PXDNL	6.11475
C20orf79	0.555
TNFSF13B	2.315
DENND3	-0.45675
JARID1D	-2.1915
HIST1H2AK	0.557142857142857
LOC93349	-1.9641
SSH1	-0.939
ENSA	-0.40325
LOC219854	1.46833333333333
CKAP2	-1.2648
DKFZP564J102	3.5325
MGC87315	-0.7835
HNRPAB	-2.93075
AMH	-1.2975
ZNF526	0.227
BRUNOL5	0.0895
CACNG3	0.691
TRPM1	-0.159
PPP2R1A	-0.165
COL2A1	-0.9515
DDN	1.467
FLJ25770	0.417416666666667
HK2	-2.79492857142857
ELOVL6	-0.373625
MDK	-2.67675
EPHX1	0.49275
RASSF2	0.050125
DKFZP434B0335	-1.471
DLX3	0.234125
PRTN3	0.74525
AVPR1A	1.04
C21orf125	-1.35525
TNFAIP8	-1.80266666666667
GNB2L1	-1.008
CALCRL	2.565
SCGB2A2	-0.317166666666667
UBXD7	-3.1145
ZNF674	-1.428
TMEM35	2.0645
BRSK2	-0.378625
HECTD3	-0.453166666666667
TMEM188	1.79258333333333
LGALS9	0.76075
SCARB2	-0.13025
USP34	-2.01733333333333
C17orf28	-0.208416666666667
ZDHHC23	1.1065
AQP12B	0.5125
SLC16A3	-3.5245
APLP2	0.958875
ITIH2	-5.52775
MICAL3	-1.0605
TNNI3K	0.0069
HDAC2	-0.92875
PRR7	0.3279
THBS2	-3.87175
LOC751071	-0.4125
CA2	7.96716666666667
RANBP17	-1.6605
RLN3	0.92275
CRYZ	2.57716666666667
GBAS	2.9635
TAS1R1	0.02575
MPZL3	0.355
PCDH8	-1.73733333333333
HSP90B1	-1.93475
KCNK15	-0.3675
TNIP2	-1.53633333333333
GPR146	0.67975
NOL6	-0.288375
SPC25	-5.71366666666667
STEAP2	2.70914285714286
VAMP3	0.763333333333333
TCIRG1	-1.77825
ZP4	0.443666666666667
PARL	0.856625
TRIM39	-0.614166666666667
KIAA1305	-0.2025
CRNN	1.09333333333333
GRN	-0.26425
HSH2D	-2.536
SCAMP1	0.5578125
KIAA1913	0.06075
PTS	1.88875
BANP	-1.05157142857143
PRKACG	1.54525
ADCY6	-0.543166666666667
C16orf46	0.24
CYP51A1	-0.0213750000000001
DDC	-4.40725
ANPEP	-2.45283333333333
PROM1	3.22733333333333
SIGLEC10	0.20925
COPG	0.227
FAM26E	0.275875
TRIP4	-0.21725
SNX3	1.12716666666667
C1orf175	1.251
PPY2	0.78175
C14orf152	0.72225
FTSJ1	-0.988666666666667
DST	-1.993
LOC554235	0.97025
GLRX5	0.12275
C20orf12	1.5986
CAB39	-0.485833333333333
MSH2	-2.9905
PIP4K2C	2.2115
CYLD	0.850125
WTAP	0.1989375
MGAT4A	1.07633333333333
TSC22D4	-0.0827
CHRM2	-0.461
PPYR1	1.03533333333333
CCNH	0.344833333333333
RRM1	-2.78475
ECAT8	-3.703
LOC400120	0.153
GABRA4	-0.00687500000000008
C14orf4	1.68233333333333
C1orf59	-2.99325
CTDSPL	1.75608333333333
NHEDC2	-1.8665
PDE11A	-0.5788125
KLHL29	-2.0685
CD5	-1.3748
TSPAN9	1.1863125
WDR67	-1.15125
THUMPD1	-0.8364
C18orf17	0.27975
CLYBL	4.25383333333333
FLJ13231	-1.111625
CMBL	2.79925
LECT2	-0.17525
NKAPL	1.442
LOC654780	0.96
OR4C6	0.368
RAB30	-0.928
TSSK4	0.457
TMEM163	2.2955
OSBPL11	0.125916666666667
GNB5	0.615166666666667
CCL21	1.6025
C1orf121	-1.01433333333333
FMO2	1.68583333333333
RPTN	-0.069
MSTN	-0.5145
VCL	-1.09592857142857
FYTTD1	0.77225
C11orf1	3.01975
CCDC88C	-1.75
HFE	0.713388888888889
MOGAT1	2.155
FAM125B	-0.916666666666667
IRGQ	0.1055
RAVER2	1.29075
AKAP5	-0.7745
SSSCA1	0.711
C11orf63	-0.1925
ACTG2	-0.0578
PORCN	-0.989
DTL	-4.47218181818182
TMEM151	1.3065
FAM122C	-0.41975
RSAD2	1.1127
BAT4	-0.9635
KRTDAP	-0.641666666666667
MYH8	0.32
CRTC3	-0.92
LRRFIP2	-0.4294
INTS4	-1.49766666666667
TTN	-0.7095
SLC26A5	0.448
PLLP	1.35525
RGS6	-0.065375
SRGAP3	0.652
ZNF525	0.673166666666667
NBR2	1.05216666666667
C13orf1	1.5569
ZNF137	0.5765
CEP27	-0.72725
BEST2	1.1685
RNF121	-0.18075
DMRTC2	0.03
C8orf76	0.058
BCCIP	-0.336625
MEST	1.5825
HTRA2	0.228
ANGPTL2	-1.5135
ILKAP	-0.0636666666666667
ERAS	-0.086
HBS1L	-1.3595
CPA5	0.943
TMEM30A	1.034
CD300LF	2.41383333333333
WISP3	0.2735
CRK	0.123
PDS5A	-1.07
BRPF3	-1.05633333333333
NEDD9	-0.657625
SMPDL3B	-1.0285
PSG6	0.072
PSMD13	0.00975
ETV5	-1.545625
OR51A4	0.427
BTBD7	-0.164916666666667
GSTO1	2.332375
hCG_16001	1.3115
MAD2L1BP	-0.213
COX6A2	1.621
SCNN1A	-1.21766666666667
LSM1	0.265666666666667
UGT2B11	-3.14975
IDUA	-0.13675
PPP2R3C	0.192
COX11	1.49933333333333
PDZK1	0.366
ZNF443	0.941833333333333
MGC21874	-0.3235
ZNF323	0.8078
KRTAP10-10	0.728
CXCL6	0.20225
SLC34A2	0.5746
LOC284402	1.3575
NPTN	0.88825
UPP1	1.68425
SLC6A9	0.6585
OR7G3	0.416
CISD1	2.67233333333333
ZNF545	-1.238
SYT14	0.0985
NT5C3L	2.02416666666667
ZNHIT3	1.344
SNRPD3	-1.41575
KIAA0701	0.483
UNC93B1	-0.4125
GMNN	-1.075125
SPCS2	0.153
LOC388524	0.7435
NAPRT1	-1.113
PNLIPRP1	0.07175
OR6V1	1.335
PRKAB1	2.311
EYA4	-1.9485
KIF20A	-4.77875
ALG10	0.8545
ITPKC	-0.124
LMX1B	0.1125
RPUSD4	-0.854
C7orf34	0.4815
DLGAP2	0.76425
PFN1	-0.636
MICALL2	-1.76408333333333
ZNF654	-0.7185
SS18L1	-1.391375
SLC16A8	2.164
MKI67IP	-1.446
ITGB3	-2.170125
TCEA3	2.90083333333333
CEP152	-2.22525
CLIP1	-0.479375
ZNF75	0.00881249999999997
ATP5C1	2.6255
NUDT5	-0.0525
PSCDBP	-1.2795
UBP1	-0.62
RBM27	-1.5935
C13orf15	3.13625
ZNF282	-2.4136
ZNF222	-0.4957
COL10A1	1.87575
PRDM15	-1.67714285714286
TTTY5	-0.218
FAM9C	-0.487666666666667
C20orf67	0.44275
GNG13	1.778
F12	1.2235
C1orf41	-0.813
CPXCR1	0.1675
GSK3A	-0.4975
SUPT6H	-1.13716666666667
PI16	-1.073
ELL2	-2.304
C9orf167	-2.48066666666667
PVRL3	1.4156
FLJ38596	1.233
ADAM20	0.31275
GPR89A	-0.4645
GPR87	-1.7335
ZNF30	-0.77275
SMR3B	0.43075
ZNF770	0.052
TRPC4AP	-0.566166666666667
DKFZP686E2158	0.284666666666667
C2orf28	1.62733333333333
FREM1	1.326
LAMA4	-1.2485
ADPRHL2	0.20325
EIF4G2	0.465833333333333
GUCA1A	0.1285
CTNNA2	-0.45775
NUDT15	0.418333333333333
CEPT1	0.746166666666667
ZNFX1	-1.024
